municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,59,59
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,27,27
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,36,36
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,14,14
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,72,72
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,714,714
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,13,13
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,35,35
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,30,30
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,26,26
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,20,20
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,23,23
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,14,14
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,14,14
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,27,27
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,28,28
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,36,36
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1346,1346
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,17,17
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,53,53
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,18,18
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,14,14
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,23,23
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,29,29
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,11,11
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,33,33
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,119,119
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,22,22
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,548,548
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,47,47
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,26,26
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,9,9
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,53,53
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,22,22
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,33,33
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,9,9
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,369,369
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,28,28
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,13,13
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,22,22
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,49,49
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,23,23
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,22,22
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,93,93
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,18,18
REYES,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,11,11
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,28,28
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,195,195
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,36,36
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,39,39
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,17,17
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,103,103
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,26,26
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,44,44
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,16,16
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,65,65
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,9,9
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,31,31
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,29,29
SANTA ANA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,833,833
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,7,7
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
SENA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,30,30
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,27,27
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,31,31
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,21,21
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,26,26
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,330,330
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,8,8
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,13,13
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,42,42
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,39,39
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,289,289
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,19,19
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,25,25
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,18,18
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,111,111
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,13,13
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,69,69
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,61,61
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,17,17
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,18,18
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,12,12
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,22,22
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,37,37
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,50,50
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,27,27
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,36,36
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,1,1
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,6,6
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,15,15
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,91,91
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,60,60
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,3,3
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,118,118
YACO,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,94,94
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,10,10
YANACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,73,73
YOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,4,4
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,5,5
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-11-01,17,17
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,33,33
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,18,18
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,20,20
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,17,17
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,44,44
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,32,32
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,18,18
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,32,32
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,24,24
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
BOLPEBRA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,30,30
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,19,19
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,25,25
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,22,22
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,40,40
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,56,56
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,26,26
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,24,24
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,24,24
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,29,29
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,538,538
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,78,78
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,10,10
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,61,61
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,32,32
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,22,22
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,10,10
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,57,57
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,18,18
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,678,678
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,35,35
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
