municipality,group,variable,month,Nacidos vivos,TOTAL
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2010-07-01,54,54
CHAQUI,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
CHARAGUA,atencion de partos en servicios,nacidos vivos,2010-07-01,53,53
CHARAÑA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
CHIMORE,atencion de partos en servicios,nacidos vivos,2010-07-01,18,18
CHIPAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2010-07-01,28,28
CHUMA,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
CKOCHAS,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
CLIZA,atencion de partos en servicios,nacidos vivos,2010-07-01,16,16
COBIJA,atencion de partos en servicios,nacidos vivos,2010-07-01,124,124
COCAPATA,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2010-07-01,1599,1599
COIPASA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2010-07-01,79,79
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
COLLANA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos,2010-07-01,22,22
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2010-07-01,6,6
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2010-07-01,15,15
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
COLQUIRI,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
COMARAPA,atencion de partos en servicios,nacidos vivos,2010-07-01,34,34
CONCEPCION,atencion de partos en servicios,nacidos vivos,2010-07-01,41,41
COPACABANA,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
CORIPATA,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
CORO CORO,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
COROICO,atencion de partos en servicios,nacidos vivos,2010-07-01,41,41
CORQUE,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
COTAGAITA,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
COTOCA,atencion de partos en servicios,nacidos vivos,2010-07-01,76,76
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2010-07-01,23,23
CUEVO,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos,2010-07-01,22,22
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
EL ALTO,atencion de partos en servicios,nacidos vivos,2010-07-01,1235,1235
EL CHORO,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2010-07-01,13,13
EL TORNO,atencion de partos en servicios,nacidos vivos,2010-07-01,55,55
EL VILLAR,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2010-07-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2010-07-01,25,25
ESCOMA,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2010-07-01,6,6
EXALTACION,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2010-07-01,17,17
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
GUANAY,atencion de partos en servicios,nacidos vivos,2010-07-01,20,20
GUAQUI,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2010-07-01,68,68
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
HUACARETA,atencion de partos en servicios,nacidos vivos,2010-07-01,15,15
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
HUACHACALLA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
HUANUNI,atencion de partos en servicios,nacidos vivos,2010-07-01,21,21
HUARACAJE,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
HUARINA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
HUMANATA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
INCAHUASI,atencion de partos en servicios,nacidos vivos,2010-07-01,18,18
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
INQUISIVI,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
IXIAMAS,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2010-07-01,43,43
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2010-07-01,48,48
LA PAZ,atencion de partos en servicios,nacidos vivos,2010-07-01,1718,1718
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
LAJA,atencion de partos en servicios,nacidos vivos,2010-07-01,15,15
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2010-07-01,67,67
LLICA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
LORETO,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
MACHARETI,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
MAGDALENA,atencion de partos en servicios,nacidos vivos,2010-07-01,15,15
MAIRANA,atencion de partos en servicios,nacidos vivos,2010-07-01,14,14
MAPIRI,atencion de partos en servicios,nacidos vivos,2010-07-01,21,21
MECAPACA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
MINEROS,atencion de partos en servicios,nacidos vivos,2010-07-01,23,23
MIZQUE,atencion de partos en servicios,nacidos vivos,2010-07-01,31,31
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2010-07-01,38,38
MONTERO,atencion de partos en servicios,nacidos vivos,2010-07-01,263,263
MORO MORO,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
MOROCHATA,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
NAZACARA DE PACAJES,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
OCURI,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
OKINAWA,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
OMEREQUE,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
ORURO,atencion de partos en servicios,nacidos vivos,2010-07-01,614,614
PADCAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,13,13
PADILLA,atencion de partos en servicios,nacidos vivos,2010-07-01,15,15
PAILON,atencion de partos en servicios,nacidos vivos,2010-07-01,26,26
PALCA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2010-07-01,32,32
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
PASORAPA,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,28,28
PAZÑA,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
PELECHUCO,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2010-07-01,14,14
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2010-07-01,18,18
POOPO,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
PORCO,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
POROMA,atencion de partos en servicios,nacidos vivos,2010-07-01,31,31
PORONGO,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2010-07-01,36,36
PORVENIR,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
POSTRER VALLE,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos,2010-07-01,349,349
PRESTO,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
PUCARA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
PUCARANI,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2010-07-01,25,25
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2010-07-01,118,118
PUNA,atencion de partos en servicios,nacidos vivos,2010-07-01,25,25
PUNATA,atencion de partos en servicios,nacidos vivos,2010-07-01,76,76
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2010-07-01,122,122
QUIME,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
RAVELO,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
REYES,atencion de partos en servicios,nacidos vivos,2010-07-01,13,13
RIBERALTA,atencion de partos en servicios,nacidos vivos,2010-07-01,245,245
ROBORE,atencion de partos en servicios,nacidos vivos,2010-07-01,21,21
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2010-07-01,32,32
SACABA,atencion de partos en servicios,nacidos vivos,2010-07-01,173,173
SACABAMBA,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
SACACA,atencion de partos en servicios,nacidos vivos,2010-07-01,19,19
SAIPINA,atencion de partos en servicios,nacidos vivos,2010-07-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2010-07-01,12,12
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2010-07-01,12,12
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
SAN BENITO,atencion de partos en servicios,nacidos vivos,2010-07-01,11,11
SAN BORJA,atencion de partos en servicios,nacidos vivos,2010-07-01,54,54
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2010-07-01,13,13
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2010-07-01,30,30
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2010-07-01,43,43
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2010-07-01,88,88
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2010-07-01,31,31
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2010-07-01,38,38
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2010-07-01,13,13
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2010-07-01,61,61
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2010-07-01,28,28
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2010-07-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2010-07-01,21,21
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2010-07-01,20,20
SANTA ANA,atencion de partos en servicios,nacidos vivos,2010-07-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2010-07-01,2906,2906
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2010-07-01,17,17
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
SENA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos,2010-07-01,33,33
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2010-07-01,24,24
SICAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2010-07-01,21,21
SOPACHUY,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
SORACACHI,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
SUCRE,atencion de partos en servicios,nacidos vivos,2010-07-01,561,561
TACACHI,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
TACACOMA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
TACOPAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
TAPACARI,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
TARABUCO,atencion de partos en servicios,nacidos vivos,2010-07-01,24,24
TARACO,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
TARATA,atencion de partos en servicios,nacidos vivos,2010-07-01,14,14
TARIJA,atencion de partos en servicios,nacidos vivos,2010-07-01,382,382
TARVITA,atencion de partos en servicios,nacidos vivos,2010-07-01,19,19
TEOPONTE,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
TIAWANACU,atencion de partos en servicios,nacidos vivos,2010-07-01,6,6
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
TIPUANI,atencion de partos en servicios,nacidos vivos,2010-07-01,12,12
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2010-07-01,52,52
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2010-07-01,27,27
TOCO,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
TOLATA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
TOLEDO,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
TOMAVE,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
TOMINA,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
TORO TORO,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2010-07-01,25,25
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
TRIGAL,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos,2010-07-01,270,270
TUPIZA,atencion de partos en servicios,nacidos vivos,2010-07-01,69,69
TURCO,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
UMALA,atencion de partos en servicios,nacidos vivos,2010-07-01,7,7
UNCIA,atencion de partos en servicios,nacidos vivos,2010-07-01,24,24
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
URUBICHA,atencion de partos en servicios,nacidos vivos,2010-07-01,15,15
UYUNI,atencion de partos en servicios,nacidos vivos,2010-07-01,41,41
VACAS,atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2010-07-01,28,28
VIACHA,atencion de partos en servicios,nacidos vivos,2010-07-01,50,50
VILA VILA,atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2010-07-01,79,79
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,nacidos vivos,2010-07-01,2,2
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2010-07-01,10,10
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2010-07-01,13,13
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2010-07-01,138,138
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2010-07-01,8,8
VILLAZON,atencion de partos en servicios,nacidos vivos,2010-07-01,62,62
VINTO,atencion de partos en servicios,nacidos vivos,2010-07-01,38,38
VITICHI,atencion de partos en servicios,nacidos vivos,2010-07-01,6,6
WARNES,atencion de partos en servicios,nacidos vivos,2010-07-01,117,117
YACO,atencion de partos en servicios,nacidos vivos,2010-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2010-07-01,175,175
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2010-07-01,9,9
YANACACHI,atencion de partos en servicios,nacidos vivos,2010-07-01,3,3
YAPACANI,atencion de partos en servicios,nacidos vivos,2010-07-01,71,71
YOCALLA,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
YOTALA,atencion de partos en servicios,nacidos vivos,2010-07-01,6,6
YUNCHARA,atencion de partos en servicios,nacidos vivos,2010-07-01,5,5
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2010-07-01,4,4
ACACIO,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos vivos,2010-08-01,24,24
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2010-08-01,5,5
AIQUILE,atencion de partos en servicios,nacidos vivos,2010-08-01,37,37
ALCALA,atencion de partos en servicios,nacidos vivos,2010-08-01,6,6
ALTO BENI,atencion de partos en servicios,nacidos vivos,2010-08-01,8,8
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
ANDAMARCA,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
APOLO,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos,2010-08-01,11,11
ARBIETO,atencion de partos en servicios,nacidos vivos,2010-08-01,14,14
ARQUE,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2010-08-01,52,52
ATOCHA,atencion de partos en servicios,nacidos vivos,2010-08-01,23,23
AYATA,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
AYO AYO,atencion de partos en servicios,nacidos vivos,2010-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2010-08-01,16,16
AZURDUY,atencion de partos en servicios,nacidos vivos,2010-08-01,11,11
BATALLAS,atencion de partos en servicios,nacidos vivos,2010-08-01,4,4
BAURES,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
BELEN DE URMIRI,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2010-08-01,58,58
BETANZOS,atencion de partos en servicios,nacidos vivos,2010-08-01,21,21
BOLIVAR,atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
BOYUIBE,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2010-08-01,8,8
CABEZAS,atencion de partos en servicios,nacidos vivos,2010-08-01,20,20
CAIROMA,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2010-08-01,14,14
CAJUATA,atencion de partos en servicios,nacidos vivos,2010-08-01,6,6
CALAMARCA,atencion de partos en servicios,nacidos vivos,2010-08-01,5,5
CAMARGO,atencion de partos en servicios,nacidos vivos,2010-08-01,31,31
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos,2010-08-01,93,93
CAPINOTA,atencion de partos en servicios,nacidos vivos,2010-08-01,21,21
CARACOLLO,atencion de partos en servicios,nacidos vivos,2010-08-01,20,20
CARANAVI,atencion de partos en servicios,nacidos vivos,2010-08-01,71,71
CARAPARI,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
CARIPUYO,atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2010-08-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2010-08-01,43,43
CHAQUI,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
CHARAGUA,atencion de partos en servicios,nacidos vivos,2010-08-01,60,60
CHAYANTA,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
CHIMORE,atencion de partos en servicios,nacidos vivos,2010-08-01,20,20
CHIPAYA,atencion de partos en servicios,nacidos vivos,2010-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2010-08-01,33,33
CHUMA,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2010-08-01,6,6
CKOCHAS,atencion de partos en servicios,nacidos vivos,2010-08-01,8,8
CLIZA,atencion de partos en servicios,nacidos vivos,2010-08-01,16,16
COBIJA,atencion de partos en servicios,nacidos vivos,2010-08-01,122,122
COCAPATA,atencion de partos en servicios,nacidos vivos,2010-08-01,10,10
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2010-08-01,1528,1528
COIPASA,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2010-08-01,69,69
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
COLLANA,atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos,2010-08-01,22,22
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2010-08-01,17,17
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
COLQUIRI,atencion de partos en servicios,nacidos vivos,2010-08-01,7,7
COMARAPA,atencion de partos en servicios,nacidos vivos,2010-08-01,29,29
COMBAYA,atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
CONCEPCION,atencion de partos en servicios,nacidos vivos,2010-08-01,29,29
COPACABANA,atencion de partos en servicios,nacidos vivos,2010-08-01,9,9
CORIPATA,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
CORO CORO,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
COROICO,atencion de partos en servicios,nacidos vivos,2010-08-01,22,22
CORQUE,atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
COTAGAITA,atencion de partos en servicios,nacidos vivos,2010-08-01,17,17
COTOCA,atencion de partos en servicios,nacidos vivos,2010-08-01,71,71
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2010-08-01,22,22
CUEVO,atencion de partos en servicios,nacidos vivos,2010-08-01,5,5
CULPINA,atencion de partos en servicios,nacidos vivos,2010-08-01,14,14
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2010-08-01,4,4
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2010-08-01,9,9
EL ALTO,atencion de partos en servicios,nacidos vivos,2010-08-01,1170,1170
EL CHORO,atencion de partos en servicios,nacidos vivos,2010-08-01,6,6
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2010-08-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2010-08-01,8,8
EL TORNO,atencion de partos en servicios,nacidos vivos,2010-08-01,56,56
EL VILLAR,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2010-08-01,22,22
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2010-08-01,34,34
ESCOMA,atencion de partos en servicios,nacidos vivos,2010-08-01,5,5
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2010-08-01,15,15
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2010-08-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2010-08-01,2,2
GUANAY,atencion de partos en servicios,nacidos vivos,2010-08-01,9,9
GUAQUI,atencion de partos en servicios,nacidos vivos,2010-08-01,3,3
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2010-08-01,80,80
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2010-08-01,12,12
HUACARETA,atencion de partos en servicios,nacidos vivos,2010-08-01,11,11
HUANUNI,atencion de partos en servicios,nacidos vivos,2010-08-01,15,15
HUARACAJE,atencion de partos en servicios,nacidos vivos,2010-08-01,5,5
ICLA,atencion de partos en servicios,nacidos vivos,2010-08-01,9,9
INCAHUASI,atencion de partos en servicios,nacidos vivos,2010-08-01,11,11
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2010-08-01,1,1
