municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,29,29
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,143,143
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,28,28
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,15,15
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,15,15
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,22,22
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,71,71
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,49,49
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1327,1327
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,80,80
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,18,18
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,21,21
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,35,35
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,18,18
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,12,12
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,129,129
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,18,18
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,213,213
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,15,15
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,29,29
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,35,35
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,34,34
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,21,21
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,37,37
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,27,27
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,32,32
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,92,92
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,32,32
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,11,11
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,19,19
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,32,32
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,106,106
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,24,24
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,81,81
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,224,224
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,16,16
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,27,27
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,220,220
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,25,25
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,43,43
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,193,193
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,35,35
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,11,11
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,72,72
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,21,21
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,30,30
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,32,32
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,123,123
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,30,30
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,28,28
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,57,57
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,47,47
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,42,42
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1098,1098
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,16,16
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,11,11
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,17,17
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,25,25
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,17,17
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,47,47
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,16,16
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,605,605
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,12,12
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,17,17
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,22,22
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,13,13
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,282,282
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,38,38
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,116,116
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,31,31
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
TODOS SANTOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,11,11
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,22,22
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
TRIGAL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,1,1
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,300,300
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,16,16
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,11,11
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,42,42
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,27,27
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,59,59
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,3,3
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,14,14
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,40,40
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,7,7
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,5,5
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,108,108
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,11,11
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,57,57
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,93,93
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,12,12
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,134,134
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,125,125
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,8,8
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,90,90
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,9,9
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,6,6
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-11-01,10,10
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,5,5
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,43,43
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,8,8
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,38,38
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,2,2
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,9,9
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,12,12
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,5,5
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,23,23
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,3,3
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,10,10
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,16,16
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,5,5
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,49,49
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,6,6
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,9,9
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,6,6
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,26,26
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,10,10
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,22,22
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,6,6
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1,1
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,2,2
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,4,4
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1,1
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,29,29
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,12,12
BOLPEBRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1,1
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1,1
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,5,5
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,26,26
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,12,12
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,10,10
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,11,11
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,17,17
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,33,33
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,2,2
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,101,101
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,34,34
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,7,7
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,20,20
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,88,88
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,9,9
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,4,4
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1,1
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,2,2
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,45,45
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,6,6
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,43,43
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,4,4
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,23,23
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,12,12
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,3,3
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,10,10
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,19,19
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,28,28
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,143,143
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,18,18
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,1293,1293
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,25,25
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,11,11
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,2,2
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,20,20
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,7,7
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,39,39
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,10,10
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,9,9
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2015-12-01,33,33
