municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,12,12
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,15,15
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,30,30
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,8,8
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,72,72
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,18,18
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,24,24
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,31,31
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,19,19
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,18,18
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,67,67
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,142,142
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,825,825
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,42,42
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,66,66
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,26,26
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,20,20
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,18,18
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,35,35
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,12,12
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,58,58
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,19,19
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,43,43
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,264,264
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,17,17
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,32,32
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,376,376
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,30,30
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,51,51
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,44,44
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,60,60
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,24,24
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,25,25
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,19,19
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,12,12
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,17,17
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,25,25
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,9,9
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,14,14
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,283,283
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,17,17
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,41,41
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,15,15
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,22,22
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,71,71
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,32,32
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,38,38
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,179,179
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,13,13
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,18,18
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,28,28
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,173,173
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,33,33
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,183,183
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,81,81
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,8,8
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,34,34
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,40,40
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,91,91
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,17,17
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,13,13
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,25,25
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,24,24
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,81,81
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,36,36
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,63,63
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,24,24
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,12,12
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,47,47
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,21,21
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,27,27
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1463,1463
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,8,8
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,34,34
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,9,9
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,12,12
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,30,30
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,27,27
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,85,85
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,8,8
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,15,15
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,25,25
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,541,541
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,29,29
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,29,29
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,21,21
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,388,388
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,24,24
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,18,18
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,17,17
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,24,24
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,15,15
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,89,89
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,18,18
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,2,2
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,9,9
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,20,20
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,19,19
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,16,16
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,20,20
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,9,9
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,52,52
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,73,73
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,3,3
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,46,46
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,26,26
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,13,13
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,39,39
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,22,22
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,237,237
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,30,30
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,68,68
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,6,6
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,20,20
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,17,17
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,113,113
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,11,11
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,58,58
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,57,57
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,12,12
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,1,1
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,159,159
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,10,10
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,161,161
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,19,19
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,96,96
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,7,7
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-11-01,14,14
ACACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,9,9
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,46,46
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,29,29
AIQUILE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,13,13
ALALAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,7,7
ALCALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,7,7
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,16,16
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,18,18
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
APOLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,21,21
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,6,6
ARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,11,11
ARBIETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,26,26
ARQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,86,86
ATOCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,8,8
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,16,16
AYO AYO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,21,21
AZURDUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,12,12
BATALLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
BAURES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,2,2
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,4,4
BERMEJO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,81,81
BETANZOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,43,43
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,6,6
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,26,26
CABEZAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,48,48
CAIROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,21,21
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2015-12-01,15,15
