municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,17,17
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,79,79
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,148,148
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,1176,1176
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,36,36
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,5,5
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,90,90
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,19,19
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,32,32
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,22,22
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,22,22
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,10,10
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,52,52
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,43,43
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,233,233
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,25,25
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,486,486
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,34,34
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,77,77
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,44,44
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,71,71
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,55,55
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,35,35
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,17,17
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,14,14
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,5,5
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,23,23
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,25,25
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,114,114
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,48,48
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,22,22
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,22,22
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,20,20
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,25,25
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,33,33
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,122,122
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,32,32
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,34,34
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,233,233
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,20,20
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,1,1
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,25,25
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,34,34
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,231,231
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,31,31
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,5,5
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,229,229
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,41,41
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,19,19
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,20,20
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,138,138
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,18,18
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,51,51
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,44,44
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,112,112
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,11,11
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,29,29
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,71,71
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,88,88
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,15,15
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,43,43
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,41,41
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,14,14
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,23,23
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,79,79
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,11,11
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,13,13
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,1740,1740
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,42,42
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,5,5
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,10,10
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,25,25
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,34,34
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,23,23
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,112,112
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,13,13
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,44,44
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,512,512
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,11,11
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,14,14
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,45,45
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,35,35
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,22,22
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,370,370
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,24,24
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,47,47
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,143,143
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,25,25
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,17,17
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,30,30
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,11,11
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,23,23
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,27,27
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,158,158
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,63,63
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,6,6
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,21,21
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,50,50
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,20,20
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,22,22
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,45,45
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,9,9
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,29,29
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,124,124
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,33,33
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,88,88
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,15,15
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,173,173
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,12,12
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,72,72
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,68,68
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,16,16
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,219,219
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,15,15
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,165,165
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,13,13
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,100,100
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,11,11
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,7,7
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-07-01,8,8
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,9,9
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,30,30
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,24,24
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,20,20
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,6,6
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,18,18
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,27,27
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,3,3
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,10,10
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,43,43
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,8,8
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,12,12
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,30,30
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,22,22
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,41,41
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,19,19
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,14,14
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,43,43
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,24,24
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,28,28
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,4,4
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,61,61
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,43,43
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,8,8
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,5,5
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,7,7
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,34,34
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,52,52
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,13,13
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,20,20
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,9,9
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,12,12
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,26,26
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,201,201
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,32,32
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,11,11
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,29,29
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,88,88
CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,32,32
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,8,8
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,5,5
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,5,5
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2015-08-01,55,55
