municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,16,16
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,23,23
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,24,24
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,367,367
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,10,10
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,18,18
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,36,36
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,8,8
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,45,45
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,12,12
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,8,8
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,28,28
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,143,143
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,17,17
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,118,118
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,20,20
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,42,42
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,298,298
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,20,20
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,19,19
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,39,39
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,130,130
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,12,12
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,19,19
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,23,23
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,30,30
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,10,10
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,61,61
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,10,10
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,38,38
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,38,38
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,24,24
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,54,54
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
SAN PEDRO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,38,38
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,906,906
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,10,10
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,25,25
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,24,24
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,10,10
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,37,37
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,16,16
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,495,495
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,13,13
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,13,13
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,18,18
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,27,27
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,21,21
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,86,86
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,19,19
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,69,69
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,9,9
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,14,14
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,8,8
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,26,26
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,150,150
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,3,3
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,5,5
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,25,25
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,17,17
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,16,16
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,36,36
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,2,2
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,12,12
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,7,7
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,15,15
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,44,44
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,1,1
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,22,22
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,7,7
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,131,131
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,7,7
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,10,10
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,12,12
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,11,11
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-07-01,4,4
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,32,32
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,28,28
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,27,27
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,23,23
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,7,7
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,15,15
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,24,24
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,105,105
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,8,8
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,11,11
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,138,138
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,14,14
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,4,4
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,20,20
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,39,39
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
BOLPEBRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,17,17
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,7,7
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,10,10
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,35,35
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,35,35
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,27,27
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,31,31
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,16,16
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,12,12
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,31,31
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,16,16
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,14,14
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,16,16
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,7,7
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,21,21
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,76,76
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,252,252
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,25,25
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,7,7
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,26,26
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,61,61
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,10,10
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,15,15
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,24,24
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,12,12
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,7,7
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,23,23
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,24,24
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,33,33
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,8,8
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1061,1061
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,6,6
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,117,117
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,22,22
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,19,19
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,8,8
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,8,8
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,70,70
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,24,24
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,22,22
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,13,13
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,6,6
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,12,12
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,65,65
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,63,63
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,687,687
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,8,8
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,27,27
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,55,55
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,5,5
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,22,22
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,24,24
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,15,15
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,6,6
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,43,43
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,42,42
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,14,14
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,13,13
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,377,377
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,9,9
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,27,27
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,37,37
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,1,1
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,14,14
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,14,14
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,2,2
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,3,3
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2015-08-01,36,36
