,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
IXIAMAS,internaciones,ingresos espontaneos,2010-10-01,13,19,13,19,32
JESUS DE MACHACA,internaciones,ingresos espontaneos,2010-10-01,11,37,11,37,48
LA ASUNTA,internaciones,ingresos espontaneos,2010-10-01,6,63,6,63,69
LA GUARDIA,internaciones,ingresos espontaneos,2010-10-01,50,106,50,106,156
LA PAZ,internaciones,ingresos espontaneos,2010-10-01,1481,3828,1481,3828,5309
LAGUNILLAS,internaciones,ingresos espontaneos,2010-10-01,2,5,2,5,7
LAJA,internaciones,ingresos espontaneos,2010-10-01,0,5,0,5,5
LAS CARRERAS,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
LICOMA PAMPA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2010-10-01,51,160,51,160,211
LORETO,internaciones,ingresos espontaneos,2010-10-01,2,0,2,0,2
LURIBAY,internaciones,ingresos espontaneos,2010-10-01,0,7,0,7,7
MACHARETI,internaciones,ingresos espontaneos,2010-10-01,4,9,4,9,13
MAGDALENA,internaciones,ingresos espontaneos,2010-10-01,29,96,29,96,125
MAIRANA,internaciones,ingresos espontaneos,2010-10-01,4,37,4,37,41
MAPIRI,internaciones,ingresos espontaneos,2010-10-01,2,21,2,21,23
MECAPACA,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
MINEROS,internaciones,ingresos espontaneos,2010-10-01,12,17,12,17,29
MIZQUE,internaciones,ingresos espontaneos,2010-10-01,7,47,7,47,54
MOCOMOCO,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
MOJOCOYA,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
MONTEAGUDO,internaciones,ingresos espontaneos,2010-10-01,38,106,38,106,144
MONTERO,internaciones,ingresos espontaneos,2010-10-01,258,317,258,317,575
MOROCHATA,internaciones,ingresos espontaneos,2010-10-01,1,6,1,6,7
OCURI,internaciones,ingresos espontaneos,2010-10-01,0,13,0,13,13
OKINAWA,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
OMEREQUE,internaciones,ingresos espontaneos,2010-10-01,2,10,2,10,12
ORURO,internaciones,ingresos espontaneos,2010-10-01,829,1598,829,1598,2427
PADCAYA,internaciones,ingresos espontaneos,2010-10-01,1,3,1,3,4
PADILLA,internaciones,ingresos espontaneos,2010-10-01,21,34,21,34,55
PAILON,internaciones,ingresos espontaneos,2010-10-01,20,67,20,67,87
PALCA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2010-10-01,10,75,10,75,85
PAMPA GRANDE,internaciones,ingresos espontaneos,2010-10-01,6,14,6,14,20
PAPEL PAMPA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
PASORAPA,internaciones,ingresos espontaneos,2010-10-01,8,4,8,4,12
PATACAMAYA,internaciones,ingresos espontaneos,2010-10-01,2,55,2,55,57
PAZÑA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
PELECHUCO,internaciones,ingresos espontaneos,2010-10-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2010-10-01,2,2,2,2,4
POCONA,internaciones,ingresos espontaneos,2010-10-01,0,10,0,10,10
POJO (CBBA),internaciones,ingresos espontaneos,2010-10-01,4,10,4,10,14
POOPO,internaciones,ingresos espontaneos,2010-10-01,0,5,0,5,5
PORCO,internaciones,ingresos espontaneos,2010-10-01,0,7,0,7,7
POROMA,internaciones,ingresos espontaneos,2010-10-01,3,8,3,8,11
PORONGO,internaciones,ingresos espontaneos,2010-10-01,1,5,1,5,6
PORTACHUELO,internaciones,ingresos espontaneos,2010-10-01,51,95,51,95,146
PORVENIR,internaciones,ingresos espontaneos,2010-10-01,3,4,3,4,7
POSTRER VALLE,internaciones,ingresos espontaneos,2010-10-01,0,6,0,6,6
POTOSI,internaciones,ingresos espontaneos,2010-10-01,741,1007,741,1007,1748
PRESTO,internaciones,ingresos espontaneos,2010-10-01,9,0,9,0,9
PUCARA,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
PUCARANI,internaciones,ingresos espontaneos,2010-10-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2010-10-01,0,6,0,6,6
PUERTO CARABUCO,internaciones,ingresos espontaneos,2010-10-01,0,5,0,5,5
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2010-10-01,9,7,9,7,16
PUERTO PEREZ,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2010-10-01,6,3,6,3,9
PUERTO RICO,internaciones,ingresos espontaneos,2010-10-01,1,1,1,1,2
PUERTO SILES,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,ingresos espontaneos,2010-10-01,50,47,50,47,97
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2010-10-01,74,178,74,178,252
PUNA,internaciones,ingresos espontaneos,2010-10-01,0,21,0,21,21
PUNATA,internaciones,ingresos espontaneos,2010-10-01,74,164,74,164,238
QUIABAYA,internaciones,ingresos espontaneos,2010-10-01,2,0,2,0,2
QUILLACOLLO,internaciones,ingresos espontaneos,2010-10-01,45,212,45,212,257
QUIME,internaciones,ingresos espontaneos,2010-10-01,2,9,2,9,11
QUIRUSILLAS,internaciones,ingresos espontaneos,2010-10-01,1,2,1,2,3
RAVELO,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
REYES,internaciones,ingresos espontaneos,2010-10-01,4,32,4,32,36
RIBERALTA,internaciones,ingresos espontaneos,2010-10-01,159,395,159,395,554
ROBORE,internaciones,ingresos espontaneos,2010-10-01,42,60,42,60,102
RURRENABAQUE,internaciones,ingresos espontaneos,2010-10-01,29,94,29,94,123
SACABA,internaciones,ingresos espontaneos,2010-10-01,97,421,97,421,518
SACABAMBA,internaciones,ingresos espontaneos,2010-10-01,8,6,8,6,14
SACACA,internaciones,ingresos espontaneos,2010-10-01,4,15,4,15,19
SAIPINA,internaciones,ingresos espontaneos,2010-10-01,4,17,4,17,21
SAMAIPATA,internaciones,ingresos espontaneos,2010-10-01,21,48,21,48,69
SAN AGUSTIN,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
SAN ANDRES,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2010-10-01,6,12,6,12,18
SAN BENITO,internaciones,ingresos espontaneos,2010-10-01,6,13,6,13,19
SAN BORJA,internaciones,ingresos espontaneos,2010-10-01,28,127,28,127,155
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2010-10-01,15,41,15,41,56
SAN CARLOS,internaciones,ingresos espontaneos,2010-10-01,24,88,24,88,112
SAN IGNACIO,internaciones,ingresos espontaneos,2010-10-01,20,74,20,74,94
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2010-10-01,149,305,149,305,454
SAN JAVIER(STC),internaciones,ingresos espontaneos,2010-10-01,15,41,15,41,56
SAN JOAQUIN,internaciones,ingresos espontaneos,2010-10-01,16,30,16,30,46
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2010-10-01,40,101,40,101,141
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2010-10-01,124,10,124,10,134
SAN JULIAN,internaciones,ingresos espontaneos,2010-10-01,72,148,72,148,220
SAN LORENZO(PND),internaciones,ingresos espontaneos,2010-10-01,6,10,6,10,16
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2010-10-01,1,20,1,20,21
SAN LUCAS,internaciones,ingresos espontaneos,2010-10-01,10,42,10,42,52
SAN MATIAS,internaciones,ingresos espontaneos,2010-10-01,21,47,21,47,68
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
SAN PEDRO,internaciones,ingresos espontaneos,2010-10-01,23,28,23,28,51
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2010-10-01,2,14,2,14,16
SAN RAFAEL,internaciones,ingresos espontaneos,2010-10-01,18,38,18,38,56
SAN RAMON BENI,internaciones,ingresos espontaneos,2010-10-01,12,39,12,39,51
SAN RAMON SCZ,internaciones,ingresos espontaneos,2010-10-01,10,35,10,35,45
SANTA ANA,internaciones,ingresos espontaneos,2010-10-01,22,82,22,82,104
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2010-10-01,3295,5713,3295,5713,9008
SANTA ROSA,internaciones,ingresos espontaneos,2010-10-01,25,66,25,66,91
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2010-10-01,19,36,19,36,55
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
SAPAHAQUI,internaciones,ingresos espontaneos,2010-10-01,0,1,0,1,1
SHINAOTA,internaciones,ingresos espontaneos,2010-10-01,55,124,55,124,179
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2010-10-01,0,17,0,17,17
SICAYA,internaciones,ingresos espontaneos,2010-10-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2010-10-01,0,21,0,21,21
SOPACHUY,internaciones,ingresos espontaneos,2010-10-01,16,41,16,41,57
SORATA,internaciones,ingresos espontaneos,2010-10-01,12,28,12,28,40
SUCRE,internaciones,ingresos espontaneos,2010-10-01,1145,2246,1145,2246,3391
TACACOMA,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
TACOPAYA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
TAPACARI,internaciones,ingresos espontaneos,2010-10-01,1,5,1,5,6
TARABUCO,internaciones,ingresos espontaneos,2010-10-01,22,59,22,59,81
TARATA,internaciones,ingresos espontaneos,2010-10-01,0,6,0,6,6
TARIJA,internaciones,ingresos espontaneos,2010-10-01,647,1162,647,1162,1809
TARVITA,internaciones,ingresos espontaneos,2010-10-01,8,32,8,32,40
TEOPONTE,internaciones,ingresos espontaneos,2010-10-01,0,6,0,6,6
TIAWANACU,internaciones,ingresos espontaneos,2010-10-01,0,11,0,11,11
TINGUIPAYA,internaciones,ingresos espontaneos,2010-10-01,0,1,0,1,1
TIPUANI,internaciones,ingresos espontaneos,2010-10-01,12,33,12,33,45
TIQUIPAYA,internaciones,ingresos espontaneos,2010-10-01,25,133,25,133,158
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2010-10-01,1,23,1,23,24
TOCO,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
TOLEDO,internaciones,ingresos espontaneos,2010-10-01,2,6,2,6,8
TOMAVE,internaciones,ingresos espontaneos,2010-10-01,8,8,8,8,16
TOMINA,internaciones,ingresos espontaneos,2010-10-01,9,8,9,8,17
TORO TORO,internaciones,ingresos espontaneos,2010-10-01,0,4,0,4,4
TOTORA(CBBA),internaciones,ingresos espontaneos,2010-10-01,3,30,3,30,33
TOTORA(ORR),internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
TRIGAL,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos espontaneos,2010-10-01,410,827,410,827,1237
TUPIZA,internaciones,ingresos espontaneos,2010-10-01,145,214,145,214,359
TURCO,internaciones,ingresos espontaneos,2010-10-01,1,2,1,2,3
UMALA,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
UNCIA,internaciones,ingresos espontaneos,2010-10-01,8,20,8,20,28
URUBICHA,internaciones,ingresos espontaneos,2010-10-01,8,22,8,22,30
UYUNI,internaciones,ingresos espontaneos,2010-10-01,31,97,31,97,128
VACAS,internaciones,ingresos espontaneos,2010-10-01,0,15,0,15,15
VALLEGRANDE,internaciones,ingresos espontaneos,2010-10-01,44,87,44,87,131
VIACHA,internaciones,ingresos espontaneos,2010-10-01,49,127,49,127,176
VILA VILA,internaciones,ingresos espontaneos,2010-10-01,1,0,1,0,1
VILLA MONTES,internaciones,ingresos espontaneos,2010-10-01,84,157,84,157,241
VILLA RIVERO,internaciones,ingresos espontaneos,2010-10-01,4,8,4,8,12
VILLA SERRANO,internaciones,ingresos espontaneos,2010-10-01,2,24,2,24,26
VILLA TUNARI,internaciones,ingresos espontaneos,2010-10-01,100,241,100,241,341
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2010-10-01,2,19,2,19,21
VILLAZON,internaciones,ingresos espontaneos,2010-10-01,54,168,54,168,222
VINTO,internaciones,ingresos espontaneos,2010-10-01,43,116,43,116,159
VITICHI,internaciones,ingresos espontaneos,2010-10-01,0,5,0,5,5
WARNES,internaciones,ingresos espontaneos,2010-10-01,45,86,45,86,131
YACO,internaciones,ingresos espontaneos,2010-10-01,0,3,0,3,3
YACUIBA,internaciones,ingresos espontaneos,2010-10-01,277,525,277,525,802
YAMPARAEZ,internaciones,ingresos espontaneos,2010-10-01,2,101,2,101,103
YANACACHI,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2010-10-01,39,63,39,63,102
YOCALLA,internaciones,ingresos espontaneos,2010-10-01,0,2,0,2,2
YOTALA,internaciones,ingresos espontaneos,2010-10-01,1,15,1,15,16
ZUDAÑEZ,internaciones,ingresos espontaneos,2010-10-01,6,45,6,45,51
ACHACACHI,internaciones,ingresos espontaneos,2010-11-01,6,54,6,54,60
ACHOCALLA,internaciones,ingresos espontaneos,2010-11-01,0,7,0,7,7
AIQUILE,internaciones,ingresos espontaneos,2010-11-01,39,88,39,88,127
ALALAY,internaciones,ingresos espontaneos,2010-11-01,1,0,1,0,1
ALCALA,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2010-11-01,2,7,2,7,9
ANCORAIMES,internaciones,ingresos espontaneos,2010-11-01,2,7,2,7,9
ANTEQUERA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2010-11-01,0,7,0,7,7
APOLO,internaciones,ingresos espontaneos,2010-11-01,2,8,2,8,10
ARAMPAMPA,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2010-11-01,1,17,1,17,18
ARBIETO,internaciones,ingresos espontaneos,2010-11-01,0,10,0,10,10
ARQUE,internaciones,ingresos espontaneos,2010-11-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2010-11-01,90,148,90,148,238
ATOCHA,internaciones,ingresos espontaneos,2010-11-01,23,63,23,63,86
AYATA,internaciones,ingresos espontaneos,2010-11-01,1,3,1,3,4
AYO AYO,internaciones,ingresos espontaneos,2010-11-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2010-11-01,8,44,8,44,52
AZURDUY,internaciones,ingresos espontaneos,2010-11-01,7,19,7,19,26
BATALLAS,internaciones,ingresos espontaneos,2010-11-01,1,8,1,8,9
BAURES,internaciones,ingresos espontaneos,2010-11-01,5,14,5,14,19
BERMEJO,internaciones,ingresos espontaneos,2010-11-01,78,161,78,161,239
BETANZOS,internaciones,ingresos espontaneos,2010-11-01,8,45,8,45,53
BOLIVAR,internaciones,ingresos espontaneos,2010-11-01,1,4,1,4,5
BOYUIBE,internaciones,ingresos espontaneos,2010-11-01,11,17,11,17,28
BUENA VISTA,internaciones,ingresos espontaneos,2010-11-01,12,13,12,13,25
CABEZAS,internaciones,ingresos espontaneos,2010-11-01,9,19,9,19,28
CAIROMA,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2010-11-01,1,5,1,5,6
CAJUATA,internaciones,ingresos espontaneos,2010-11-01,0,8,0,8,8
CALACOTO,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
CALAMARCA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
CAMARGO,internaciones,ingresos espontaneos,2010-11-01,79,110,79,110,189
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2010-11-01,3,4,3,4,7
CAMIRI,internaciones,ingresos espontaneos,2010-11-01,185,315,185,315,500
CAPINOTA,internaciones,ingresos espontaneos,2010-11-01,7,55,7,55,62
CAQUIAVIRI,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos espontaneos,2010-11-01,0,25,0,25,25
CARANAVI,internaciones,ingresos espontaneos,2010-11-01,43,14,43,14,57
CARAPARI,internaciones,ingresos espontaneos,2010-11-01,2,11,2,11,13
CARIPUYO,internaciones,ingresos espontaneos,2010-11-01,1,2,1,2,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2010-11-01,9,12,9,12,21
CHALLAPATA,internaciones,ingresos espontaneos,2010-11-01,2,81,2,81,83
CHAQUI,internaciones,ingresos espontaneos,2010-11-01,0,5,0,5,5
CHARAGUA,internaciones,ingresos espontaneos,2010-11-01,46,115,46,115,161
CHAYANTA,internaciones,ingresos espontaneos,2010-11-01,2,14,2,14,16
CHIMORE,internaciones,ingresos espontaneos,2010-11-01,7,23,7,23,30
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2010-11-01,25,64,25,64,89
CHUMA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
CKOCHAS,internaciones,ingresos espontaneos,2010-11-01,0,4,0,4,4
CLIZA,internaciones,ingresos espontaneos,2010-11-01,4,39,4,39,43
COBIJA,internaciones,ingresos espontaneos,2010-11-01,99,259,99,259,358
COCAPATA,internaciones,ingresos espontaneos,2010-11-01,0,3,0,3,3
COCHABAMBA,internaciones,ingresos espontaneos,2010-11-01,2601,4412,2601,4412,7013
COLCAPIRHUA,internaciones,ingresos espontaneos,2010-11-01,48,136,48,136,184
"COLCHA ""K""",internaciones,ingresos espontaneos,2010-11-01,0,3,0,3,3
COLLANA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
COLOMI,internaciones,ingresos espontaneos,2010-11-01,0,21,0,21,21
COLPA BELGICA,internaciones,ingresos espontaneos,2010-11-01,4,10,4,10,14
COLQUECHACA,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
COLQUENCHA,internaciones,ingresos espontaneos,2010-11-01,0,5,0,5,5
COLQUIRI,internaciones,ingresos espontaneos,2010-11-01,21,18,21,18,39
COMARAPA,internaciones,ingresos espontaneos,2010-11-01,12,75,12,75,87
CONCEPCION,internaciones,ingresos espontaneos,2010-11-01,13,69,13,69,82
COPACABANA,internaciones,ingresos espontaneos,2010-11-01,0,14,0,14,14
CORIPATA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
CORO CORO,internaciones,ingresos espontaneos,2010-11-01,5,6,5,6,11
COROICO,internaciones,ingresos espontaneos,2010-11-01,30,60,30,60,90
COTAGAITA,internaciones,ingresos espontaneos,2010-11-01,6,13,6,13,19
COTOCA,internaciones,ingresos espontaneos,2010-11-01,79,43,79,43,122
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2010-11-01,10,24,10,24,34
CUEVO,internaciones,ingresos espontaneos,2010-11-01,5,4,5,4,9
CULPINA,internaciones,ingresos espontaneos,2010-11-01,17,52,17,52,69
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
DESAGUADERO,internaciones,ingresos espontaneos,2010-11-01,0,8,0,8,8
EL ALTO,internaciones,ingresos espontaneos,2010-11-01,571,2185,571,2185,2756
EL CHORO,internaciones,ingresos espontaneos,2010-11-01,0,4,0,4,4
EL PUENTE(STC),internaciones,ingresos espontaneos,2010-11-01,5,20,5,20,25
EL TORNO,internaciones,ingresos espontaneos,2010-11-01,118,188,118,188,306
EL VILLAR,internaciones,ingresos espontaneos,2010-11-01,3,6,3,6,9
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2010-11-01,6,25,6,25,31
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2010-11-01,10,30,10,30,40
ESCOMA,internaciones,ingresos espontaneos,2010-11-01,9,23,9,23,32
EUCALIPTUS,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
EXALTACION,internaciones,ingresos espontaneos,2010-11-01,4,5,4,5,9
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2010-11-01,14,25,14,25,39
FILADELFIA,internaciones,ingresos espontaneos,2010-11-01,1,2,1,2,3
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2010-11-01,5,6,5,6,11
GUANAY,internaciones,ingresos espontaneos,2010-11-01,5,13,5,13,18
GUAYARAMERIN,internaciones,ingresos espontaneos,2010-11-01,191,309,191,309,500
GUTIERREZ,internaciones,ingresos espontaneos,2010-11-01,12,34,12,34,46
HUACARETA,internaciones,ingresos espontaneos,2010-11-01,14,35,14,35,49
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2010-11-01,0,5,0,5,5
HUACHACALLA,internaciones,ingresos espontaneos,2010-11-01,2,2,2,2,4
HUANUNI,internaciones,ingresos espontaneos,2010-11-01,56,62,56,62,118
HUARACAJE,internaciones,ingresos espontaneos,2010-11-01,6,6,6,6,12
HUAYLLAMARCA,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
HUMANATA,internaciones,ingresos espontaneos,2010-11-01,0,3,0,3,3
ICHOCA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2010-11-01,4,9,4,9,13
INCAHUASI,internaciones,ingresos espontaneos,2010-11-01,5,27,5,27,32
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2010-11-01,8,28,8,28,36
IXIAMAS,internaciones,ingresos espontaneos,2010-11-01,11,16,11,16,27
JESUS DE MACHACA,internaciones,ingresos espontaneos,2010-11-01,11,15,11,15,26
LA ASUNTA,internaciones,ingresos espontaneos,2010-11-01,17,53,17,53,70
LA GUARDIA,internaciones,ingresos espontaneos,2010-11-01,52,105,52,105,157
LA PAZ,internaciones,ingresos espontaneos,2010-11-01,2893,6031,2893,6031,8924
LAGUNILLAS,internaciones,ingresos espontaneos,2010-11-01,6,4,6,4,10
LAJA,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
LAS CARRERAS,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
LLALLAGUA,internaciones,ingresos espontaneos,2010-11-01,64,157,64,157,221
LURIBAY,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
MACHACAMARCA,internaciones,ingresos espontaneos,2010-11-01,1,8,1,8,9
MACHARETI,internaciones,ingresos espontaneos,2010-11-01,2,9,2,9,11
MAGDALENA,internaciones,ingresos espontaneos,2010-11-01,19,50,19,50,69
MAIRANA,internaciones,ingresos espontaneos,2010-11-01,3,45,3,45,48
MALLA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
MAPIRI,internaciones,ingresos espontaneos,2010-11-01,1,14,1,14,15
MECAPACA,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
MINEROS,internaciones,ingresos espontaneos,2010-11-01,8,15,8,15,23
MIZQUE,internaciones,ingresos espontaneos,2010-11-01,33,36,33,36,69
MOCOMOCO,internaciones,ingresos espontaneos,2010-11-01,0,7,0,7,7
MOJOCOYA,internaciones,ingresos espontaneos,2010-11-01,5,0,5,0,5
MONTEAGUDO,internaciones,ingresos espontaneos,2010-11-01,72,95,72,95,167
MONTERO,internaciones,ingresos espontaneos,2010-11-01,264,410,264,410,674
MORO MORO,internaciones,ingresos espontaneos,2010-11-01,0,3,0,3,3
MOROCHATA,internaciones,ingresos espontaneos,2010-11-01,2,7,2,7,9
NAZACARA DE PACAJES,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2010-11-01,1,11,1,11,12
OKINAWA,internaciones,ingresos espontaneos,2010-11-01,1,9,1,9,10
OMEREQUE,internaciones,ingresos espontaneos,2010-11-01,3,8,3,8,11
ORURO,internaciones,ingresos espontaneos,2010-11-01,881,1390,881,1390,2271
PADCAYA,internaciones,ingresos espontaneos,2010-11-01,1,3,1,3,4
PADILLA,internaciones,ingresos espontaneos,2010-11-01,18,52,18,52,70
PAILON,internaciones,ingresos espontaneos,2010-11-01,35,80,35,80,115
PALCA,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2010-11-01,8,102,8,102,110
PAMPA GRANDE,internaciones,ingresos espontaneos,2010-11-01,1,6,1,6,7
PASORAPA,internaciones,ingresos espontaneos,2010-11-01,4,5,4,5,9
PATACAMAYA,internaciones,ingresos espontaneos,2010-11-01,12,53,12,53,65
PELECHUCO,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
POCOATA,internaciones,ingresos espontaneos,2010-11-01,5,5,5,5,10
POCONA,internaciones,ingresos espontaneos,2010-11-01,0,13,0,13,13
POJO (CBBA),internaciones,ingresos espontaneos,2010-11-01,0,8,0,8,8
PORCO,internaciones,ingresos espontaneos,2010-11-01,0,4,0,4,4
POROMA,internaciones,ingresos espontaneos,2010-11-01,1,21,1,21,22
PORONGO,internaciones,ingresos espontaneos,2010-11-01,4,6,4,6,10
PORTACHUELO,internaciones,ingresos espontaneos,2010-11-01,62,136,62,136,198
PORVENIR,internaciones,ingresos espontaneos,2010-11-01,1,5,1,5,6
POSTRER VALLE,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
POTOSI,internaciones,ingresos espontaneos,2010-11-01,540,1014,540,1014,1554
PRESTO,internaciones,ingresos espontaneos,2010-11-01,13,0,13,0,13
PUCARA,internaciones,ingresos espontaneos,2010-11-01,0,1,0,1,1
PUCARANI,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
PUERTO ACOSTA,internaciones,ingresos espontaneos,2010-11-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2010-11-01,0,6,0,6,6
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2010-11-01,4,2,4,2,6
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2010-11-01,11,11,11,11,22
PUERTO RICO,internaciones,ingresos espontaneos,2010-11-01,10,17,10,17,27
PUERTO SUAREZ,internaciones,ingresos espontaneos,2010-11-01,47,67,47,67,114
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2010-11-01,81,163,81,163,244
PUNA,internaciones,ingresos espontaneos,2010-11-01,3,33,3,33,36
PUNATA,internaciones,ingresos espontaneos,2010-11-01,60,179,60,179,239
QUILLACOLLO,internaciones,ingresos espontaneos,2010-11-01,63,230,63,230,293
QUIME,internaciones,ingresos espontaneos,2010-11-01,1,11,1,11,12
RAVELO,internaciones,ingresos espontaneos,2010-11-01,0,2,0,2,2
REYES,internaciones,ingresos espontaneos,2010-11-01,3,22,3,22,25
RIBERALTA,internaciones,ingresos espontaneos,2010-11-01,170,437,170,437,607
ROBORE,internaciones,ingresos espontaneos,2010-11-01,50,90,50,90,140
RURRENABAQUE,internaciones,ingresos espontaneos,2010-11-01,37,76,37,76,113
SABAYA,internaciones,ingresos espontaneos,2010-11-01,1,0,1,0,1
SACABA,internaciones,ingresos espontaneos,2010-11-01,113,377,113,377,490
SACABAMBA,internaciones,ingresos espontaneos,2010-11-01,1,13,1,13,14
SACACA,internaciones,ingresos espontaneos,2010-11-01,2,19,2,19,21
