municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,32,32
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,42,42
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,4,4
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,10,10
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,8,8
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,103,103
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,68,68
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,10,10
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,11,11
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,32,32
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,12,12
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,5,5
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,3,3
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,26,26
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,6,6
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,5,5
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,20,20
VILLA NUEVA (LOMA ALTA),actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,2,2
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,29,29
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,36,36
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,72,72
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,45,45
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,14,14
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,10,10
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,52,52
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,22,22
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,15,15
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,99,99
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,47,47
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,5,5
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,8,8
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,6,6
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,72,72
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,50,50
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-07-01,22,22
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,116,116
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,19,19
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,6,6
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,17,17
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,3,3
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,80,80
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,11,11
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,8,8
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,32,32
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,2,2
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,1,1
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,10,10
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,37,37
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,10,10
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,34,34
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,42,42
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,6,6
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,25,25
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,2,2
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,1,1
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,32,32
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,64,64
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,18,18
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,3,3
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,94,94
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,4,4
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,5,5
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,30,30
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,15,15
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,26,26
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,44,44
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,23,23
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,26,26
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,18,18
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,15,15
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,35,35
CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,2,2
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,25,25
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,6,6
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,5,5
CHACARILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,3,3
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,24,24
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,9,9
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,55,55
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,1,1
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,5,5
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,1,1
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,3,3
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,3,3
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,2,2
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,162,162
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,3,3
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,48,48
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,9,9
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,4,4
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,15,15
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,46,46
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,8,8
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,8,8
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,5,5
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,1,1
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,30,30
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,2,2
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,11,11
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,5,5
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,86,86
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,17,17
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,21,21
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,6,6
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,11,11
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,70,70
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,10,10
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,9,9
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,12,12
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,627,627
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,73,73
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,14,14
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,49,49
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,4,4
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,21,21
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,14,14
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-08-01,81,81
