municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
ESMERALDA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,20,20
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,12,12
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,17,17
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,40,40
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,15,15
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,15,15
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,27,27
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,12,12
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,10,10
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,23,23
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,21,21
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,63,63
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,195,195
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,492,492
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,27,27
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,82,82
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,23,23
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,41,41
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,41,41
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,15,15
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,21,21
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,200,200
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,299,299
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,23,23
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,64,64
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,20,20
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,26,26
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,27,27
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,12,12
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,14,14
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,38,38
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,15,15
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,13,13
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,15,15
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,292,292
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,41,41
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,16,16
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,10,10
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,97,97
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,23,23
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,51,51
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,184,184
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,13,13
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,198,198
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,48,48
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,26,26
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,171,171
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,32,32
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,20,20
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,28,28
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,133,133
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,28,28
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,46,46
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,85,85
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,23,23
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,53,53
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,42,42
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,10,10
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,18,18
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,13,13
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,45,45
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1273,1273
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,26,26
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,17,17
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,10,10
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,17,17
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,63,63
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,27,27
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,101,101
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,16,16
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,372,372
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,14,14
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,29,29
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,18,18
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,17,17
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,185,185
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,20,20
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,68,68
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,36,36
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,16,16
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,38,38
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,47,47
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,12,12
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,27,27
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,18,18
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,8,8
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,51,51
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,23,23
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,79,79
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,167,167
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,6,6
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,59,59
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,74,74
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,185,185
YACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,7,7
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,21,21
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,5,5
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,4,4
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,55,55
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,9,9
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-06-01,11,11
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,4,4
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,39,39
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,23,23
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,24,24
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,12,12
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,7,7
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,4,4
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,12,12
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,34,34
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,18,18
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,22,22
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,20,20
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,3,3
AUCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,7,7
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,45,45
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,10,10
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,23,23
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,3,3
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,11,11
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,42,42
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,3,3
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,28,28
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,53,53
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,14,14
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,16,16
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,14,14
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,5,5
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,4,4
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,29,29
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,11,11
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,16,16
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,71,71
CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,21,21
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,10,10
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,45,45
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,11,11
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,58,58
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,6,6
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,44,44
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,1,1
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,2,2
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,19,19
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,27,27
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,110,110
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,24,24
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,477,477
COIPASA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2022-07-01,1,1
