municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,32,32
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,170,170
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,137,137
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,5,5
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,44,44
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,30,30
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,22,22
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,42,42
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,40,40
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,75,75
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,88,88
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,17,17
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,8,8
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,358,358
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,93,93
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,20,20
UMALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,31,31
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,111,111
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,48,48
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,11,11
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,44,44
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,11,11
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,1,1
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,30,30
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,82,82
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,286,286
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,13,13
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,43,43
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,25,25
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,688,688
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,48,48
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,224,224
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,317,317
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,17,17
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,11,11
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,82,82
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,37,37
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,302,302
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,36,36
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,19,19
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,367,367
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,45,45
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,39,39
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,22,22
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-07-01,38,38
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,30,30
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,7,7
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,3,3
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,129,129
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,9,9
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,11,11
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,65,65
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,34,34
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,20,20
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,8,8
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,42,42
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,120,120
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,15,15
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,35,35
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,186,186
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,67,67
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,88,88
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,57,57
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,10,10
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,38,38
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,56,56
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,154,154
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,2,2
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,42,42
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,37,37
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,7,7
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,9,9
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,29,29
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,205,205
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,35,35
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,1,1
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,31,31
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,159,159
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,66,66
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,60,60
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,10,10
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,17,17
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,84,84
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,72,72
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,16,16
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,173,173
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,134,134
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,37,37
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,85,85
CARANAVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,138,138
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,4,4
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,84,84
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,41,41
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,53,53
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,10,10
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,5,5
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,226,226
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,65,65
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,67,67
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,8,8
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,58,58
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,169,169
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,6,6
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,7,7
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,48,48
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,44,44
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,89,89
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,107,107
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,9,9
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,153,153
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,1963,1963
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,3,3
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,168,168
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,61,61
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,11,11
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,147,147
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,24,24
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,110,110
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,69,69
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,116,116
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,4,4
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,90,90
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,8,8
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,89,89
COPACABANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,4,4
CORIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,37,37
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,36,36
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,33,33
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,37,37
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,71,71
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,399,399
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,147,147
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,11,11
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,23,23
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,110,110
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,16,16
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,14,14
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,18,18
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,427,427
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,22,22
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,66,66
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,58,58
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,72,72
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,12,12
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,312,312
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,13,13
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,21,21
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,14,14
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,54,54
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,54,54
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,28,28
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,75,75
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,56,56
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,37,37
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,41,41
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,81,81
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,6,6
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,74,74
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,33,33
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,9,9
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,22,22
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,21,21
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,29,29
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,39,39
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,101,101
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,14,14
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,50,50
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,56,56
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,216,216
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,285,285
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,27,27
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,20,20
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,96,96
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,12,12
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,13,13
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,352,352
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,2,2
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,37,37
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,16,16
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,45,45
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,7,7
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,12,12
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,82,82
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,121,121
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,133,133
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,17,17
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,5,5
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,40,40
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,9,9
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,427,427
MORO MORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,11,11
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,77,77
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,23,23
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,11,11
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,90,90
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,109,109
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,24,24
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,324,324
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,51,51
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,105,105
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,100,100
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,21,21
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,62,62
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,14,14
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,15,15
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,123,123
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,29,29
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,17,17
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,157,157
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,75,75
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,61,61
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,39,39
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,111,111
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,105,105
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,47,47
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,90,90
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,6,6
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,521,521
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,38,38
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,3,3
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,194,194
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,28,28
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,71,71
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,40,40
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,25,25
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,65,65
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,26,26
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,114,114
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,105,105
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,189,189
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,738,738
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,39,39
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,7,7
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,45,45
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,87,87
REYES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,62,62
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,4,4
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,99,99
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,111,111
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,21,21
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,923,923
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,20,20
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,136,136
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,43,43
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,64,64
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,81,81
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,5,5
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,15,15
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,46,46
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,62,62
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,3,3
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,29,29
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,118,118
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,170,170
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,121,121
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2022-08-01,159,159
