municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,9,9
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,26,26
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,58,58
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,4,4
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,7,7
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,18,18
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,10,10
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,101,101
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,2,2
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,2,2
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,86,86
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,2,2
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,4,4
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-01-01,7,7
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,44,44
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,17,17
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,16,16
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,6,6
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,15,15
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,16,16
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,22,22
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,29,29
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,10,10
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,27,27
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,18,18
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,23,23
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,13,13
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,68,68
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,35,35
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,23,23
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,13,13
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,30,30
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,27,27
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,8,8
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,22,22
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,24,24
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,15,15
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,855,855
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,24,24
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,13,13
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,29,29
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,10,10
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,27,27
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,30,30
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,16,16
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,61,61
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,18,18
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,17,17
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,10,10
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,604,604
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,20,20
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,21,21
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,41,41
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,8,8
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,17,17
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,15,15
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,43,43
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,11,11
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,21,21
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,15,15
INGAVI (HUMAITA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,13,13
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,8,8
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,48,48
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,44,44
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,387,387
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,17,17
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,63,63
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
LORETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,6,6
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,15,15
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,24,24
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,10,10
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,20,20
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,127,127
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,8,8
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,304,304
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,8,8
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,39,39
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,25,25
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,37,37
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,30,30
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,12,12
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,6,6
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,14,14
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,21,21
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,104,104
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,20,20
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,16,16
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,131,131
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,7,7
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,42,42
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,162,162
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,4,4
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,11,11
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,9,9
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,10,10
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,247,247
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,16,16
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,2,2
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,5,5
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,173,173
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,1,1
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,21,21
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,6,6
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2022-02-01,3,3
