municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,86,86
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,10,10
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,17,17
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,18,18
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,22,22
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,39,39
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,28,28
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,8,8
MOJINETE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,211,211
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,14,14
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,314,314
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,22,22
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,72,72
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,32,32
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,28,28
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,3,3
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,27,27
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,12,12
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,14,14
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,38,38
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,17,17
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,3,3
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,14,14
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,33,33
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,278,278
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,40,40
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,12,12
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,98,98
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,23,23
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,57,57
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,183,183
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,18,18
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,197,197
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,25,25
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,175,175
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,33,33
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,14,14
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,8,8
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,71,71
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,18,18
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,39,39
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,39,39
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,105,105
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,28,28
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,17,17
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,56,56
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,8,8
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,86,86
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,53,53
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,8,8
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,20,20
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,10,10
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,18,18
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,21,21
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,46,46
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1424,1424
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,30,30
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,10,10
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,50,50
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,27,27
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,93,93
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,12,12
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,348,348
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,13,13
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,29,29
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,18,18
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,177,177
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,19,19
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,23,23
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,88,88
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,36,36
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,117,117
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,46,46
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,12,12
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,26,26
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,16,16
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,28,28
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,15,15
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,54,54
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,23,23
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,66,66
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,173,173
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,4,4
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,51,51
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,70,70
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,15,15
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,182,182
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,7,7
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,114,114
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,91,91
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,10,10
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,9,9
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-06-01,11,11
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,4,4
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,34,34
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,23,23
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,24,24
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,12,12
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,7,7
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,4,4
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,11,11
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,34,34
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,7,7
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,15,15
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,22,22
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,20,20
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,39,39
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,8,8
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,7,7
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,7,7
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,45,45
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,10,10
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,29,29
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,11,11
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,7,7
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,31,31
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,42,42
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,3,3
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,4,4
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,6,6
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,26,26
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,41,41
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,17,17
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,15,15
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,29,29
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,14,14
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,16,16
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,25,25
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,29,29
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,11,11
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,16,16
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,70,70
CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,19,19
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,12,12
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,45,45
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,11,11
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,42,42
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,9,9
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,42,42
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,10,10
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,5,5
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,20,20
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2022-07-01,28,28
