municipality,group,variable,month,Niños (as) de 6 m. a menores de años que reciben alimento complementario (Nutribebé),TOTAL
LLALLAGUA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,661,661
LLICA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,61,61
LORETO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,82,82
LURIBAY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,174,174
MACHACAMARCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,82,82
MACHARETI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,155,155
MAGDALENA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,13,13
MAIRANA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,15,15
MALLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1,1
MECAPACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,151,151
MINEROS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,200,200
MIZQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,615,615
MOCOMOCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,274,274
MOJINETE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,6,6
MOJOCOYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,177,177
MONTEAGUDO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,611,611
MONTERO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,32,32
MORO MORO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,70,70
MOROCHATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,325,325
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,9,9
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,11,11
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,37,37
OCURI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,439,439
OKINAWA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,153,153
OMEREQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,100,100
ORURO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,3927,3927
PADCAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,276,276
PADILLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,190,190
PALCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,909,909
PALOS BLANCOS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,2,2
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,44,44
PAMPA GRANDE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,148,148
PAPEL PAMPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,31,31
PASORAPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,41,41
PATACAMAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1,1
PAZÑA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,94,94
PELECHUCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,98,98
POCOATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,461,461
POCONA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,257,257
POJO (CBBA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,27,27
PORCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,170,170
POROMA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,414,414
PORONGO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,32,32
PORTACHUELO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,65,65
PORVENIR,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,134,134
POSTRER VALLE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,49,49
POTOSI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,3186,3186
PRESTO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,223,223
PUCARA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,31,31
PUCARANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,422,422
PUERTO ACOSTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,152,152
PUERTO CARABUCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,200,200
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,185,185
PUERTO PEREZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,68,68
PUERTO RICO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,147,147
PUERTO SILES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,39,39
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,353,353
PUNA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,395,395
PUNATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,237,237
QUIABAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,40,40
QUILLACOLLO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1361,1361
QUIME,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,127,127
RAVELO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,282,282
RIBERALTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,399,399
ROBORE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,312,312
SABAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,42,42
SACABA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,2181,2181
SACABAMBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,84,84
SACACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,422,422
SAIPINA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,106,106
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,229,229
SAN AGUSTIN,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,25,25
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,23,23
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,3,3
SAN BENITO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,75,75
SAN BORJA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1366,1366
SAN IGNACIO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,397,397
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1412,1412
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,228,228
SAN JOAQUIN,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,88,88
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,201,201
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,67,67
SAN JULIAN,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1076,1076
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,118,118
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,386,386
SAN LUCAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,926,926
SAN MATIAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,5,5
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,185,185
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,11,11
SAN PEDRO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,352,352
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,623,623
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,88,88
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,1,1
SAN PEDRO(PND),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,44,44
SAN RAFAEL,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,11,11
SANTA ANA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,191,191
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,5192,5192
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,230,230
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,63,63
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,162,162
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,62,62
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,68,68
SANTIVAÑES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,60,60
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,75,75
SAPAHAQUI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,148,148
SENA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,81,81
SHINAOTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,199,199
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,78,78
SICAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,14,14
SIPE SIPE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,454,454
SOPACHUY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,185,185
SORACACHI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,273,273
SORATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,101,101
SUCRE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,4041,4041
TACACHI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,12,12
TACOBAMBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,175,175
TACOPAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,202,202
TAPACARI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,591,591
TARABUCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,43,43
TARACO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,10,10
TARATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-04-01,187,187
