municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
QUIRUSILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,1,1
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,25,25
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,30,30
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,224,224
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,19,19
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,40,40
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,3,3
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,233,233
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,37,37
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,10,10
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,16,16
SAN AGUSTIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,3,3
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,19,19
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,10,10
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,12,12
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,61,61
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,26,26
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,30,30
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,35,35
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,128,128
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,31,31
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,10,10
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,28,28
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,7,7
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,71,71
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,2,2
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,10,10
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,54,54
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,15,15
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,17,17
SAN PABLO DE LIPEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,17,17
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,1,1
SAN PEDRO DE QUEMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
SAN PEDRO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,1,1
SAN RAFAEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,12,12
SAN RAMON BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,12,12
SAN RAMON SCZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,15,15
SANTA ANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,29,29
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,365,365
SANTA ROSA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,19,19
SANTA ROSA DEL SARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
SANTIAGO DE CALLAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,14,14
SANTIAGO DE HUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
SANTIAGO DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,3,3
SANTIVAÑES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,6,6
SANTUARIO DE QUILLACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,7,7
SAPAHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,7,7
SENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
SHINAOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,47,47
SICA SICA (VILLA AROMA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,31,31
SICAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,73,73
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,19,19
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,401,401
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,6,6
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,14,14
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,2,2
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,25,25
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,35,35
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,46,46
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,18,18
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,18,18
TIAWANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,27,27
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,39,39
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,11,11
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,107,107
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,18,18
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,1,1
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,4,4
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,12,12
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,16,16
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,18,18
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,6,6
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,275,275
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,79,79
TURCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,1,1
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,14,14
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,42,42
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,12,12
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,7,7
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,56,56
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,11,11
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,25,25
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,54,54
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,6,6
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,22,22
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,64,64
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,4,4
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,5,5
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,149,149
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,17,17
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,57,57
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,74,74
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,18,18
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,4,4
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,81,81
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,137,137
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,64,64
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,8,8
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-10-01,9,9
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,46,46
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,32,32
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,4,4
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
ANTEQUERA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,8,8
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,17,17
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,27,27
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,84,84
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,11,11
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,4,4
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,12,12
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,26,26
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,17,17
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,8,8
BELEN DE ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,44,44
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,49,49
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,17,17
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,103,103
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,14,14
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,8,8
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,8,8
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,17,17
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,31,31
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,4,4
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,22,22
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,9,9
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,17,17
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,93,93
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,7,7
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,19,19
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,7,7
CATACORA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,60,60
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,41,41
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,22,22
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,20,20
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,44,44
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,26,26
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,19,19
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,143,143
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,28,28
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,916,916
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,48,48
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,19,19
COLLANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,12,12
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,52,52
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,9,9
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,24,24
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,37,37
COMBAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,22,22
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,12,12
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,7,7
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,27,27
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,22,22
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,88,88
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,12,12
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,4,4
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,21,21
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,8,8
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1358,1358
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,7,7
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,10,10
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,78,78
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,15,15
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,21,21
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,9,9
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
EXALTACION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,16,16
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,10,10
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,16,16
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,131,131
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,20,20
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
HUACHACALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,31,31
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,4,4
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,11,11
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,28,28
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,62,62
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,70,70
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1486,1486
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,6,6
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,82,82
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,5,5
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,8,8
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,27,27
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,32,32
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,3,3
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,23,23
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,11,11
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,17,17
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,40,40
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,20,20
MOJINETE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,10,10
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,60,60
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,253,253
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,25,25
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,10,10
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,2,2
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,409,409
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,13,13
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,27,27
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2013-11-01,11,11
