municipality,group,variable,month,Niños (as) de 6 meses a menores de 2 años con dosis completa de hierro,TOTAL
COTOCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,346,346
CRUZ DE MACHACAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,82,82
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,4,4
CUEVO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,18,18
CULPINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,86,86
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,11,11
CURVA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,6,6
DESAGUADERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,11,11
EL ALTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,3223,3223
EL CHORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,25,25
EL PUENTE(STC),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,25,25
EL PUENTE(TJA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,39,39
EL TORNO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,207,207
EL VILLAR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,15,15
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,149,149
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,111,111
ESCARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,1,1
ESCOMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,16,16
ESMERALDA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,4,4
EUCALIPTUS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,25,25
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,13,13
EXALTACION,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,16,16
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,53,53
FILADELFIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,46,46
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,59,59
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,40,40
GUANAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,19,19
GUAQUI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,17,17
GUAYARAMERIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,311,311
GUTIERREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,57,57
HUACARETA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,36,36
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,17,17
HUANUNI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,135,135
HUARACAJE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,20,20
HUARINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,21,21
HUATAJATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,6,6
HUAYLLAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,8,8
HUMANATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,18,18
ICHOCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,15,15
ICLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,22,22
INCAHUASI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,61,61
INGAVI (HUMAITA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,14,14
INQUISIVI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,34,34
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,53,53
IXIAMAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,7,7
JESUS DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,35,35
LA ASUNTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,232,232
LA GUARDIA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,62,62
LA PAZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,2145,2145
LAGUNILLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,19,19
LAJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,44,44
LAS CARRERAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,12,12
LICOMA PAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,5,5
LLALLAGUA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,129,129
LLICA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,21,21
LORETO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,28,28
LURIBAY,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,24,24
MACHACAMARCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,20,20
MACHARETI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,52,52
MAGDALENA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,53,53
MAIRANA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,28,28
MALLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,7,7
MAPIRI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,54,54
MECAPACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,44,44
MINEROS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,91,91
MIZQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,138,138
MOCOMOCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,57,57
MOJINETE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,3,3
MOJOCOYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,22,22
MONTEAGUDO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,104,104
MONTERO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,439,439
MORO MORO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,11,11
MOROCHATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,55,55
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,6,6
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,13,13
OCURI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,71,71
OKINAWA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,19,19
OMEREQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,34,34
ORURO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,808,808
PADCAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,75,75
PADILLA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,29,29
PAILON,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,88,88
PALCA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,120,120
PALOS BLANCOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,90,90
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,8,8
PAMPA GRANDE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,37,37
PAPEL PAMPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,21,21
PASORAPA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,8,8
PATACAMAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,102,102
PAZÑA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,19,19
PELECHUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,47,47
POCOATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,82,82
POCONA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,34,34
POJO (CBBA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,60,60
POOPO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,25,25
PORCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,63,63
POROMA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,57,57
PORONGO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,46,46
PORTACHUELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,6,6
PORVENIR,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,30,30
POSTRER VALLE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,7,7
POTOSI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,677,677
PRESTO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,28,28
PUCARA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,4,4
PUCARANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,113,113
PUERTO ACOSTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,36,36
PUERTO CARABUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,62,62
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,29,29
PUERTO PEREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,16,16
PUERTO QUIJARRO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,34,34
PUERTO RICO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,13,13
PUERTO SILES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,10,10
PUERTO SUAREZ,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,32,32
PUERTO VILLARROEL,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,159,159
PUNA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,56,56
PUNATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,86,86
QUIABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,13,13
QUILLACOLLO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,552,552
QUIME,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,34,34
QUIRUSILLAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,2,2
RAVELO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,136,136
REYES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,96,96
RIBERALTA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,521,521
ROBORE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,41,41
RURRENABAQUE,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,78,78
SABAYA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,12,12
SACABA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,474,474
SACABAMBA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,18,18
SACACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,73,73
SAIPINA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,24,24
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,55,55
SAMAIPATA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,44,44
SAN AGUSTIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,4,4
SAN ANDRES,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,67,67
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,11,11
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,23,23
SAN BENITO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,33,33
SAN BORJA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,203,203
SAN BUENA VENTURA,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,10,10
SAN CARLOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,89,89
SAN IGNACIO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,137,137
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,266,266
SAN JAVIER(BNI),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,16,16
SAN JAVIER(STC),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,70,70
SAN JOAQUIN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,15,15
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,68,68
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,41,41
SAN JULIAN,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,239,239
SAN LORENZO(PND),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,28,28
SAN LORENZO(TJA),micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,77,77
SAN LUCAS,micronutrientes,ninos (as) de 6 meses a menores de 2 anos con dosis completa de hierro,2013-04-01,170,170
