municipality,group,variable,month,Niños (as) de 1 año a menores de 5 años con 1ra dosis vitamina A,TOTAL
CHALLAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,201,201
CHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,51,51
CHARAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,140,140
CHARAÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,5,5
CHAYANTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,85,85
CHIMORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,145,145
CHIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,13,13
CHOQUE COTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,5,5
CHUA COCANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,16,16
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,80,80
CHUMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,48,48
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,47,47
CKOCHAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,114,114
CLIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,59,59
COBIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,372,372
COCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,108,108
COCHABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1893,1893
COIPASA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,3,3
COLCAPIRHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,349,349
"COLCHA ""K""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,67,67
COLLANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,13,13
COLOMI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,160,160
COLPA BELGICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,43,43
COLQUECHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,173,173
COLQUENCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,46,46
COLQUIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,75,75
COMANCHE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,12,12
COMARAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,83,83
COMBAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,17,17
CONCEPCION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,196,196
COPACABANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,85,85
CORIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,125,125
CORO CORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,32,32
COROICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,57,57
CORQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,30,30
COTAGAITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,116,116
COTOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,465,465
CRUZ DE MACHACAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1,1
CUATRO CAÑADAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,143,143
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1,1
CUEVO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,17,17
CULPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,136,136
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,21,21
CURVA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,20,20
DESAGUADERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,20,20
EL ALTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,4615,4615
EL CHORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,30,30
EL PUENTE(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,64,64
EL PUENTE(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,41,41
EL TORNO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,250,250
EL VILLAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,25,25
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,144,144
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,146,146
ESCOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,43,43
ESMERALDA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,3,3
EUCALIPTUS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,28,28
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,5,5
EXALTACION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,14,14
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,99,99
FILADELFIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,34,34
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,93,93
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,49,49
GUANAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,87,87
GUAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,25,25
GUAYARAMERIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,291,291
GUTIERREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,78,78
HUACARETA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,57,57
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,25,25
HUACHACALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,2,2
HUANUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,151,151
HUARACAJE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,24,24
HUARINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,23,23
HUATAJATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,15,15
HUAYLLAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,17,17
HUMANATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,25,25
ICHOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,21,21
ICLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,52,52
INCAHUASI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,84,84
INQUISIVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,63,63
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,47,47
IXIAMAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,81,81
JESUS DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,54,54
LA ASUNTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,205,205
LA GUARDIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,273,273
LA PAZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,2731,2731
LAGUNILLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,24,24
LAJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,91,91
LAS CARRERAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,21,21
LICOMA PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,14,14
LLALLAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,142,142
LLICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,19,19
LORETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,17,17
LURIBAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,63,63
MACHACAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,20,20
MACHARETI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,34,34
MAGDALENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,41,41
MAIRANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,49,49
MALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,17,17
MAPIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,55,55
MECAPACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,56,56
MINEROS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,138,138
MIZQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,155,155
MOCOMOCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,94,94
MOJINETE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1,1
MOJOCOYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,41,41
MONTEAGUDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,213,213
MONTERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,558,558
MORO MORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,15,15
MOROCHATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,87,87
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,19,19
OCURI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,103,103
OKINAWA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,106,106
OMEREQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,36,36
ORURO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1007,1007
PADCAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,89,89
PADILLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,71,71
PAILON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,51,51
PALCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,117,117
PALOS BLANCOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,95,95
PAMPA AULLAGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,21,21
PAMPA GRANDE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,45,45
PAPEL PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,41,41
PASORAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,12,12
PATACAMAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,71,71
PAZÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,28,28
PELECHUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,27,27
POCOATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,174,174
POCONA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,50,50
POJO (CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,67,67
POOPO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,35,35
PORCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,203,203
POROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,122,122
PORONGO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,100,100
PORTACHUELO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,102,102
PORVENIR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,40,40
POSTRER VALLE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,18,18
POTOSI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,2128,2128
PRESTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,53,53
PUCARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,2,2
PUCARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,132,132
PUERTO ACOSTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,54,54
PUERTO CARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,80,80
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,31,31
PUERTO PEREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,28,28
PUERTO QUIJARRO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,62,62
PUERTO RICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,35,35
PUERTO SILES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,8,8
PUERTO SUAREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,91,91
PUERTO VILLARROEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,206,206
PUNA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,112,112
PUNATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,123,123
QUIABAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,16,16
QUILLACOLLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,704,704
QUIME,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,37,37
QUIRUSILLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,6,6
RAVELO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,130,130
REYES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,101,101
RIBERALTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,948,948
ROBORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,43,43
RURRENABAQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,107,107
SABAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,16,16
SACABA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,768,768
SACABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,47,47
SACACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,171,171
SAIPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,48,48
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,70,70
SAMAIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,58,58
SAN AGUSTIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,7,7
SAN ANDRES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,51,51
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,18,18
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,47,47
SAN BENITO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,47,47
SAN BORJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,453,453
SAN BUENA VENTURA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,64,64
SAN CARLOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,95,95
SAN IGNACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,197,197
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,331,331
SAN JAVIER(BNI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,15,15
SAN JAVIER(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,129,129
SAN JOAQUIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,42,42
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,15,15
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,58,58
SAN JULIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,269,269
SAN LORENZO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,37,37
SAN LORENZO(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,115,115
SAN LUCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,191,191
SAN MATIAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,39,39
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,174,174
SAN PABLO DE LIPEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,4,4
SAN PEDRO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,119,119
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,270,270
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,15,15
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,31,31
SAN PEDRO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,15,15
SAN RAFAEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,42,42
SAN RAMON BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,28,28
SAN RAMON SCZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,89,89
SANTA ANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,75,75
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,3178,3178
SANTA ROSA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,55,55
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,114,114
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,10,10
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,68,68
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,57,57
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,9,9
SANTIVAÑES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,43,43
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,21,21
SAPAHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,46,46
SENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,38,38
SHINAOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,127,127
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,102,102
SICAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,36,36
SIPE SIPE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,360,360
SOPACHUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,45,45
SORACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,24,24
SORATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,188,188
SUCRE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1572,1572
TACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,1,1
TACACOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 1ra dosis vitamina a,2013-10-01,50,50
