municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-09-01,198,198
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2021-09-01,10,10
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-09-01,1851,1851
YAMPARAEZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-09-01,1,1
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-09-01,575,575
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-09-01,13,13
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,96,96
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,113,113
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,83,83
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,17,17
ARQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,327,327
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,60,60
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,24,24
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,44,44
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,151,151
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,769,769
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,11,11
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,44,44
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,13,13
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,351,351
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,23,23
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1073,1073
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,49,49
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,226,226
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,0,0
CARIPUYO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,45,45
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,247,247
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,237,237
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,21,21
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,200,200
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,11,11
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,38,38
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2308,2308
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,33333,33333
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,425,425
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,20,20
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,146,146
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,150,150
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,344,344
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,10,10
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1015,1015
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,105,105
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,42,42
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,7,7
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,13172,13172
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,74,74
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,563,563
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,101,101
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,179,179
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,53,53
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,56,56
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,4,4
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,35,35
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,802,802
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,47,47
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,31,31
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,798,798
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,59,59
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,7,7
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,30,30
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,21,21
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,87,87
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,709,709
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,44509,44509
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,15,15
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,595,595
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,24,24
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,91,91
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,102,102
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,16,16
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,211,211
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,239,239
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,3,3
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,21,21
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,731,731
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,3877,3877
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,11,11
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,14,14
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,9718,9718
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,165,165
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,164,164
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,86,86
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,8,8
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,17,17
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,3,3
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,4,4
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,30,30
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,583,583
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,3,3
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,7116,7116
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,23,23
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,288,288
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,62,62
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,263,263
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,660,660
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1008,1008
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1436,1436
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,189,189
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1808,1808
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,324,324
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,236,236
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1272,1272
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,53,53
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,5,5
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,82,82
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,355,355
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,153,153
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,153,153
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,744,744
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,60,60
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,22,22
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,282,282
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,172,172
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,891,891
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,212,212
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,122,122
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,76,76
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,98,98
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,57,57
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,37,37
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,35,35
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,83,83
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,36029,36029
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,146,146
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,45,45
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,93,93
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,84,84
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,22,22
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,22698,22698
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,9,9
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,309,309
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,11516,11516
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,76,76
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,229,229
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,5,5
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,13,13
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,5,5
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,3658,3658
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1656,1656
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,27,27
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,468,468
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,453,453
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,542,542
VILA VILA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,486,486
VILLA NUEVA (LOMA ALTA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1,1
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,2,2
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,566,566
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,14,14
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,596,596
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,278,278
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,99,99
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,1867,1867
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,336,336
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-10-01,32,32
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,88,88
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,189,189
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,61,61
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,7,7
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,569,569
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,54,54
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,13,13
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,76,76
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,47,47
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,596,596
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,18,18
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,56,56
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,20,20
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,255,255
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,6,6
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,151,151
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,64,64
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1,1
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,191,191
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,0,0
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,45,45
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,356,356
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,227,227
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,10,10
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,36,36
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,164,164
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
CKOCHAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,8,8
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,21,21
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1853,1853
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,33071,33071
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,524,524
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,11,11
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,158,158
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,163,163
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,277,277
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,27,27
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,790,790
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,130,130
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,44,44
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,14505,14505
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,64,64
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,523,523
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,2,2
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,99,99
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,200,200
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,49,49
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,13,13
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,7,7
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,15,15
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,55,55
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,708,708
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,47,47
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,43,43
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,8,8
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,706,706
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,43,43
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,12,12
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,20,20
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,83,83
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,23,23
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,644,644
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,43197,43197
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,613,613
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,12,12
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,152,152
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,98,98
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,26,26
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,96,96
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,226,226
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,2,2
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,647,647
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,4232,4232
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,14,14
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,10,10
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,10698,10698
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,183,183
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,130,130
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,9,9
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,128,128
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,14,14
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,5,5
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1,1
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,72,72
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,697,697
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,6970,6970
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,17,17
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,4,4
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,285,285
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,73,73
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,237,237
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,637,637
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1016,1016
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1426,1426
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,58,58
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1684,1684
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,310,310
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,258,258
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,2,2
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,1408,1408
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,5,5
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,71,71
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,8,8
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,3,3
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,27,27
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,314,314
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,199,199
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,293,293
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,806,806
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,63,63
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,45,45
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,323,323
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,161,161
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,745,745
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,135,135
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,119,119
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,63,63
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,45,45
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,47,47
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,93,93
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,101,101
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,36078,36078
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,111,111
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,41,41
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,30,30
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,121,121
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2021-11-01,22,22
