,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,9,19,23,22,32,54
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,2,11,7,14,9,23
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,7,51,38,55,45,100
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,3,12,3,14,17
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,28,15,29,16,45
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,10,10,108,103,118,113,231
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,7,5,6,15,13,20,33
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,7,11,20,19,27,30,57
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,4,9,11,10,15,25
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,3,0,0,1,3,4
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,9,9,9,10,19
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,14,8,95,91,109,99,208
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,4,0,0,6,4,10
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,5,37,30,40,35,75
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,2,6,2,7,9
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,0,1,0,1
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,1,5,1,6,7
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,4,32,21,34,25,59
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,17,12,18,14,32
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,0,1,3,4,3,7
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,3,10,10,13,13,26
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,15,9,15,10,25
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,5,15,12,15,17,32
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,22,24,23,26,49
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,1,0,1,1,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,0,25,13,28,13,41
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,8,7,9,7,16
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,0,11,6,13,6,19
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,5,41,27,41,32,73
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,3,1,3,3,6
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,3,8,3,10,13
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,1,1,1,2
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,83,96,1622,1558,1705,1654,3359
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,3,6,3,8,11
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,1,3,3,5,4,9
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,6,6,14,9,20,29
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,5,3,6,4,10
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,2,3,2,3,5
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,13,11,14,12,26
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,5,3,6,3,9
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,0,7,12,9,12,21
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,3,4,3,5,8
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,2,6,1,8,3,11
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,10,15,10,16,26
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,6,11,11,11,17,28
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,11,24,11,26,37
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,3,13,3,15,18
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,3,0,3,0,3
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,3,3,3,3,6
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,21,13,21,15,36
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,16,7,16,7,23
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,12,12,13,12,25
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,15,12,16,14,30
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,2,2,2,2,4
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,2,6,12,8,14,22
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,5,11,18,17,23,40
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,38,30,39,32,71
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,7,1,36,40,43,41,84
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,0,1,0,1
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,4,28,19,31,23,54
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,4,6,5,8,13
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,6,9,7,9,13,22
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,5,6,5,8,13
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,16,26,17,27,44
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,6,7,6,8,14
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,4,12,13,18,17,35
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,4,6,5,8,13
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,3,8,13,8,16,24
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,4,3,4,3,7
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,2,0,2,2
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,35,25,168,164,203,189,392
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,2,2,2,2,4
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,4,5,3,6,7,13
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,3,5,3,6,9
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,8,7,8,8,16
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,0,1,0,1
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,0,2,1,2,3
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,0,5,5,8,5,13
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,7,6,7,6,13
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,4,5,5,7,12
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,0,2,0,3,3
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,1,43,42,45,43,88
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,9,19,23,23,32,55
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,21,17,21,19,40
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,11,12,11,13,24
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,0,1,0,1
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,5,3,5,4,9
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,3,48,56,51,59,110
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,4,1,5,2,7
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,3,4,3,4,7
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,7,6,45,56,52,62,114
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,23,10,23,12,35
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,24,25,72,66,96,91,187
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,8,7,9,7,16
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,9,14,9,14,23
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,6,13,7,13,20
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,5,15,17,19,22,41
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,5,4,5,4,9
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,4,0,4,1,5
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,1,4,9,6,10,16
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,2,3,2,5,7
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,8,16,8,18,26
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,3,4,4,5,9
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,3,4,2,5,5,10
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,14,11,101,99,115,110,225
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,14,24,14,24,38
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,1,18,3,20,4,24
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,1,1,1,2
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,1,10,5,13,6,19
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,7,6,41,49,48,55,103
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,1,7,5,10,6,16
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,2,1,3,1,4
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,22,31,119,83,141,114,255
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,3,16,14,19,17,36
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,1,5,2,5,7
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,17,8,15,21,32,29,61
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,4,15,15,21,19,40
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,8,5,34,26,42,31,73
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,2,9,11,11,13,24
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,5,19,27,23,32,55
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,32,7,33,7,40
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,5,4,64,79,69,83,152
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,17,19,17,21,38
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,45,57,232,214,277,271,548
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,0,2,1,3,4
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,8,6,64,62,72,68,140
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,4,10,3,11,7,18
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,38,0,179,5,217,5,222
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,5,5,1,11,6,17
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,2,0,2,2
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,1,3,1,5,6
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,4,97,84,98,88,186
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,7,6,8,6,14
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,13,8,51,64,64,72,136
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,2,0,2,2
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,28,34,28,36,64
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,4,11,4,11,15
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,0,0,1,0,1
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,2,1,2,1,3
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,3,8,6,10,9,19
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,1,1,2,1,3
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,3,9,17,11,20,31
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,6,55,17,58,23,81
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,13,3,13,3,16
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,3,6,11,6,14,20
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,3,0,4,0,4
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,2,34,34,34,36,70
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,7,8,7,8,15
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,8,6,12,3,20,9,29
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,5,5,5,5,10
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,5,14,10,20,15,35
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,20,14,20,14,34
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,4,5,5,7,9,16
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,10,8,112,101,122,109,231
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,4,1,5,1,6
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,22,25,113,87,135,112,247
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,0,3,1,5,6
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,1,1,1,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,1,2,8,2,9,11
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,3,1,4,2,6
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,17,7,53,37,70,44,114
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,4,5,4,5,9
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,0,16,9,18,9,27
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,1,0,0,2,1,3
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,1,4,1,4,5
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,13,22,13,22,35
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,5,2,10,13,15,15,30
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,5,9,2,11,7,18
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,1,11,4,12,5,17
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,6,11,14,15,20,35
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,2,1,4,2,6,8
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,2,105,35,109,37,146
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,2,1,35,38,37,39,76
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,0,14,14,18,14,32
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,8,7,48,39,56,46,102
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,10,3,15,17,25,20,45
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,0,0,1,0,1
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,6,37,28,43,34,77
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,2,24,27,28,29,57
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,0,3,0,4,0,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,10,43,50,49,60,109
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,4,47,38,50,42,92
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,1,3,2,2,3,5,8
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,17,9,17,9,26
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,23,23,94,101,117,124,241
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,5,2,51,51,56,53,109
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,13,11,13,11,24
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,1,5,5,8,6,14
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,17,14,80,78,97,92,189
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,2,0,2,0,2
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,13,75,55,79,68,147
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,5,11,33,30,38,41,79
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,13,11,13,11,24
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,5,1,1,2,6,3,9
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,0,0,3,4,3,4,7
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,3,8,27,31,30,39,69
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,4,2,16,15,20,17,37
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,5,2,38,49,43,51,94
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2016-10-01,6,7,46,35,52,42,94
