,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,8,49,37,56,45,101
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,9,5,0,0,9,5,14
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,127,116,6,5,133,121,254
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,58,70,540,579,598,649,1247
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,15,9,79,69,94,78,172
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,28,20,290,236,318,256,574
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,5,1,31,26,36,27,63
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,431,460,772,769,1203,1229,2432
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,9,49,58,51,67,118
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,2,10,9,12,11,23
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,6,2,46,41,52,43,95
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,11,2,77,91,88,93,181
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,174,136,842,605,1016,741,1757
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,28,14,98,39,126,53,179
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,21,23,142,104,163,127,290
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,0,27,40,29,40,69
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,129,136,1223,1123,1352,1259,2611
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,8,5,20,30,28,35,63
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,13,11,88,84,101,95,196
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,4,5,34,41,38,46,84
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,4,5,83,42,87,47,134
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,3,65,57,72,60,132
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,9,4,10,2,19,6,25
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,6,7,84,78,90,85,175
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,4,17,16,18,20,38
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,4,13,12,14,16,30
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,6,25,26,27,32,59
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,7,103,111,110,118,228
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,46,46,209,348,255,394,649
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,12,11,70,49,82,60,142
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,24,13,172,164,196,177,373
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,79,44,129,144,208,188,396
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,71,77,256,275,327,352,679
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,14,17,1,4,15,21,36
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,13,9,102,77,115,86,201
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,10,7,59,22,69,29,98
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,124,110,18,18,142,128,270
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,33,37,54,68,87,105,192
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,64,42,309,212,373,254,627
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,6,53,43,60,49,109
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,23,20,178,146,201,166,367
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,22,10,132,110,154,120,274
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,4,9,96,106,100,115,215
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,14,3,109,97,123,100,223
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,1,16,17,16,18,34
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,10,114,101,121,111,232
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,27,21,148,149,175,170,345
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,10,4,21,25,31,29,60
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,2,2,2,3,4,7
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,2,15,17,18,19,37
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,0,11,10,13,10,23
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,10,31,35,38,45,83
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,1,40,32,43,33,76
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,8,88,80,95,88,183
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,162,135,21,13,183,148,331
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2576,2315,4188,3837,6764,6152,12916
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,8,10,98,103,106,113,219
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,14,8,100,108,114,116,230
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,2,10,21,13,23,36
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,2,49,60,50,62,112
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,1,44,19,46,20,66
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,1,18,21,20,22,42
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,4,62,57,64,61,125
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,4,1,33,20,37,21,58
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,4,62,58,65,62,127
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,11,11,41,56,52,67,119
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,83,84,294,250,377,334,711
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,22,13,105,109,127,122,249
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,2,42,40,42,42,84
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,84,68,500,460,584,528,1112
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,9,7,38,27,47,34,81
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,17,16,59,64,76,80,156
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,8,9,79,51,87,60,147
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,382,377,1604,1597,1986,1974,3960
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,1,6,4,7,5,12
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,8,8,14,16,22,24,46
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,0,35,43,38,43,81
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,5,49,55,52,60,112
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,1,9,0,9,1,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,11,5,130,127,141,132,273
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,3,40,45,43,48,91
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,1,23,26,24,27,51
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,9,7,106,69,115,76,191
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,629,547,1265,1092,1894,1639,3533
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,5,43,40,46,45,91
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,10,3,164,157,174,160,334
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,5,87,61,89,66,155
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,8,9,79,63,87,72,159
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,12,9,60,72,72,81,153
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,217,193,319,256,536,449,985
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,19,14,163,124,182,138,320
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,0,4,7,4,7,11
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,10,1,53,46,63,47,110
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,0,0,3,0,3,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,43,32,32,25,75,57,132
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,1,15,22,16,23,39
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,12,63,69,70,81,151
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,6,49,40,50,46,96
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,6,4,28,15,34,19,53
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,31,26,132,105,163,131,294
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,3,2,28,32,31,34,65
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,0,4,9,4,9,13
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,304,296,719,576,1023,872,1895
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,64,60,289,299,353,359,712
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,2,2,32,30,34,32,66
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,1,6,32,35,33,41,74
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,21,16,145,136,166,152,318
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,23,15,152,165,175,180,355
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,0,3,85,77,85,80,165
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,30,29,175,175,205,204,409
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,20,13,46,54,66,67,133
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,8,18,105,83,113,101,214
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,46,55,334,338,380,393,773
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,6,2,26,22,32,24,56
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,10,6,71,57,81,63,144
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,41,40,325,284,366,324,690
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,4,1,39,13,43,14,57
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,11,4,76,63,87,67,154
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,7,3,38,39,45,42,87
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-01-01,179,204,925,882,1104,1086,2190
