,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,11,12,0,1,11,13,24
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2015-01-01,59,37,8,2,67,39,106
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2015-01-01,47,37,1,2,48,39,87
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,54,54,2,2,56,56,112
SENA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,60,81,8,4,68,85,153
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,475,404,46,63,521,467,988
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2015-01-01,142,129,5,6,147,135,282
SICAYA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,35,26,4,2,39,28,67
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2015-01-01,404,421,33,48,437,469,906
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2015-01-01,120,132,6,10,126,142,268
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,94,80,0,3,94,83,177
SORATA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,146,130,6,0,152,130,282
SUCRE,consulta externa,ninos  de 1 a 4 anos,2015-01-01,3186,2895,876,891,4062,3786,7848
TACACHI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,9,11,4,3,13,14,27
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,51,50,0,1,51,51,102
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,81,66,0,1,81,67,148
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,86,91,4,5,90,96,186
TAHUA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,9,21,0,0,9,21,30
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,227,185,43,33,270,218,488
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,146,154,0,2,146,156,302
TARACO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,25,18,15,11,40,29,69
TARATA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,69,55,17,20,86,75,161
TARIJA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,2900,2597,650,542,3550,3139,6689
TARVITA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,368,313,1,0,369,313,682
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2015-01-01,239,224,0,2,239,226,465
TIAWANACU,consulta externa,ninos  de 1 a 4 anos,2015-01-01,60,74,9,6,69,80,149
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,184,158,1,0,185,158,343
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,147,104,32,15,179,119,298
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,705,534,89,68,794,602,1396
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2015-01-01,122,116,6,7,128,123,251
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2015-01-01,6,2,6,11,12,13,25
TOCO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,62,58,33,46,95,104,199
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2015-01-01,1,4,0,0,1,4,5
TOLATA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,60,50,11,6,71,56,127
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,25,19,0,1,25,20,45
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2015-01-01,125,116,0,1,125,117,242
TOMINA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,171,169,2,2,173,171,344
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,134,106,2,1,136,107,243
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2015-01-01,126,114,11,6,137,120,257
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2015-01-01,41,34,0,1,41,35,76
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2015-01-01,20,18,2,2,22,20,42
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2015-01-01,1640,1359,322,292,1962,1651,3613
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,603,570,53,50,656,620,1276
TURCO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,36,33,5,0,41,33,74
UMALA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,60,63,4,10,64,73,137
UNCIA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,259,187,24,15,283,202,485
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2015-01-01,233,244,34,26,267,270,537
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,138,99,8,9,146,108,254
UYUNI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,289,316,17,11,306,327,633
VACAS,consulta externa,ninos  de 1 a 4 anos,2015-01-01,109,98,9,6,118,104,222
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2015-01-01,149,99,41,23,190,122,312
VIACHA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,463,391,217,182,680,573,1253
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,42,58,8,7,50,65,115
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2015-01-01,136,156,1,1,137,157,294
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2015-01-01,463,433,30,22,493,455,948
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2015-01-01,71,66,1,1,72,67,139
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,75,80,14,11,89,91,180
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,311,324,3,11,314,335,649
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,1738,1378,91,88,1829,1466,3295
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2015-01-01,142,123,8,9,150,132,282
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2015-01-01,540,470,20,28,560,498,1058
VINTO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,267,204,177,249,444,453,897
VITICHI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,70,66,12,9,82,75,157
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2015-01-01,25,23,2,0,27,23,50
WARNES,consulta externa,ninos  de 1 a 4 anos,2015-01-01,1294,1177,93,101,1387,1278,2665
YACO,consulta externa,ninos  de 1 a 4 anos,2015-01-01,79,77,4,1,83,78,161
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,1717,1518,258,252,1975,1770,3745
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2015-01-01,58,43,0,3,58,46,104
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,73,71,4,3,77,74,151
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2015-01-01,677,452,29,25,706,477,1183
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,64,69,0,0,64,69,133
YOTALA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,73,70,13,4,86,74,160
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2015-01-01,116,104,1,1,117,105,222
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2015-01-01,2,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2015-01-01,107,95,6,2,113,97,210
ACACIO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,57,58,1,0,58,58,116
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,169,159,76,55,245,214,459
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,83,64,4,9,87,73,160
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,229,188,16,5,245,193,438
ALALAY,consulta externa,ninos  de 1 a 4 anos,2015-02-01,9,13,0,0,9,13,22
ALCALA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,38,48,0,2,38,50,88
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,316,195,19,12,335,207,542
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2015-02-01,58,70,11,7,69,77,146
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,28,39,0,1,28,40,68
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,21,16,0,0,21,16,37
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,53,39,18,27,71,66,137
APOLO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,146,158,59,41,205,199,404
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,54,54,0,0,54,54,108
ARANI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,72,56,16,5,88,61,149
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,163,144,20,26,183,170,353
ARQUE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,111,102,1,2,112,104,216
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,400,375,10,11,410,386,796
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,173,122,28,16,201,138,339
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,33,38,0,0,33,38,71
AYATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,59,42,4,1,63,43,106
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,59,50,15,23,74,73,147
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,258,281,7,20,265,301,566
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2015-02-01,244,197,8,7,252,204,456
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,70,50,5,5,75,55,130
BAURES,consulta externa,ninos  de 1 a 4 anos,2015-02-01,91,57,11,8,102,65,167
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,12,7,0,0,12,7,19
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,19,17,3,0,22,17,39
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2015-02-01,46,56,6,4,52,60,112
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,844,750,26,29,870,779,1649
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,215,204,15,18,230,222,452
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2015-02-01,40,28,32,29,72,57,129
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,28,23,0,2,28,25,53
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,81,69,14,11,95,80,175
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,186,175,24,19,210,194,404
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,497,422,19,19,516,441,957
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,105,76,14,14,119,90,209
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2015-02-01,96,90,4,2,100,92,192
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,145,130,4,5,149,135,284
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,23,32,1,0,24,32,56
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,100,84,3,4,103,88,191
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,148,112,0,0,148,112,260
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,25,17,1,2,26,19,45
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,649,523,128,115,777,638,1415
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,226,207,43,15,269,222,491
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,37,30,2,2,39,32,71
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,282,251,0,3,282,254,536
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,331,324,204,187,535,511,1046
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,2,1,0,0,2,1,3
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,298,279,11,8,309,287,596
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,35,63,1,1,36,64,100
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2015-02-01,35,34,1,9,36,43,79
CATACORA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,18,10,2,2,20,12,32
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,16,9,1,0,17,9,26
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,196,114,135,156,331,270,601
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,73,50,2,0,75,50,125
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,532,550,10,32,542,582,1124
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,16,14,2,2,18,16,34
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,104,104,4,2,108,106,214
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,446,424,35,33,481,457,938
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,25,19,0,0,25,19,44
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,3,2,0,0,3,2,5
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,13,10,1,1,14,11,25
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2015-02-01,205,163,18,15,223,178,401
CHUMA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,58,50,2,0,60,50,110
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,59,37,0,0,59,37,96
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,104,110,0,3,104,113,217
CLIZA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,166,135,55,38,221,173,394
COBIJA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,651,489,56,62,707,551,1258
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,188,179,45,22,233,201,434
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,5746,5032,2501,2255,8247,7287,15534
COIPASA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,5,4,0,0,5,4,9
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,285,226,155,177,440,403,843
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2015-02-01,123,116,11,10,134,126,260
COLLANA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,24,16,0,1,24,17,41
COLOMI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,139,131,2,0,141,131,272
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,102,104,22,19,124,123,247
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,257,299,7,5,264,304,568
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,43,34,6,5,49,39,88
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,125,100,3,2,128,102,230
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,5,7,0,0,5,7,12
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,201,197,18,28,219,225,444
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,28,28,0,0,28,28,56
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2015-02-01,140,132,207,216,347,348,695
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,62,51,0,0,62,51,113
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,169,153,18,26,187,179,366
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,58,50,3,5,61,55,116
COROICO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,128,111,58,51,186,162,348
CORQUE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,49,38,1,0,50,38,88
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,254,206,9,10,263,216,479
COTOCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,727,662,38,33,765,695,1460
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,4,6,0,0,4,6,10
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,260,231,70,55,330,286,616
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2015-02-01,8,13,0,0,8,13,21
CUEVO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,56,48,3,5,59,53,112
CULPINA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,212,163,2,3,214,166,380
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,40,37,0,0,40,37,77
CURVA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,31,24,5,0,36,24,60
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,17,10,2,0,19,10,29
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,6665,6005,1964,1940,8629,7945,16574
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,31,34,0,0,31,34,65
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2015-02-01,262,242,4,0,266,242,508
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,109,104,13,13,122,117,239
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,834,744,66,73,900,817,1717
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2015-02-01,65,46,2,3,67,49,116
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2015-02-01,291,271,4,0,295,271,566
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,555,501,45,35,600,536,1136
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,15,7,10,19,25,26,51
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,5,6,0,0,5,6,11
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,27,29,2,7,29,36,65
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2015-02-01,40,30,3,0,43,30,73
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2015-02-01,15,32,3,1,18,33,51
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,527,500,54,40,581,540,1121
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,114,45,0,0,114,45,159
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,249,225,51,31,300,256,556
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2015-02-01,55,67,27,18,82,85,167
GUANAY,consulta externa,ninos  de 1 a 4 anos,2015-02-01,189,202,6,9,195,211,406
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,25,29,0,1,25,30,55
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2015-02-01,581,600,149,123,730,723,1453
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2015-02-01,423,473,25,34,448,507,955
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,134,108,8,13,142,121,263
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,57,92,14,18,71,110,181
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,17,17,0,1,17,18,35
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,168,158,26,13,194,171,365
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,62,77,0,3,62,80,142
HUARINA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,19,15,13,13,32,28,60
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,11,16,16,17,27,33,60
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,41,22,1,0,42,22,64
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,11,12,0,1,11,13,24
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,24,25,0,0,24,25,49
ICLA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,189,183,10,13,199,196,395
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,190,181,1,1,191,182,373
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,26,25,1,0,27,25,52
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,79,75,2,0,81,75,156
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,211,213,6,12,217,225,442
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,214,172,1,1,215,173,388
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,93,91,42,60,135,151,286
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,611,573,55,42,666,615,1281
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,934,899,54,57,988,956,1944
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2015-02-01,7136,6674,2406,1633,9542,8307,17849
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,3,1,0,0,3,1,4
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,136,133,4,8,140,141,281
LAJA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,100,57,24,4,124,61,185
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,42,41,2,0,44,41,85
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,18,7,0,0,18,7,25
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,415,354,6,5,421,359,780
LLICA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,41,42,0,1,41,43,84
LORETO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,95,96,22,11,117,107,224
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2015-02-01,55,47,16,10,71,57,128
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,22,24,1,1,23,25,48
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,159,145,2,2,161,147,308
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,148,146,9,4,157,150,307
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,106,96,13,13,119,109,228
MALLA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,23,22,0,0,23,22,45
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,151,172,35,52,186,224,410
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,76,64,3,3,79,67,146
MINEROS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,227,218,55,46,282,264,546
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,285,237,25,12,310,249,559
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,45,43,4,4,49,47,96
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,11,15,1,2,12,17,29
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,84,59,13,27,97,86,183
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,392,347,23,22,415,369,784
MONTERO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,2123,1848,221,190,2344,2038,4382
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,26,23,3,1,29,24,53
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,99,82,12,19,111,101,212
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,70,48,5,0,75,48,123
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2015-02-01,7,1,0,0,7,1,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,51,45,10,8,61,53,114
OCURI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,142,132,4,3,146,135,281
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,204,184,15,13,219,197,416
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,109,78,6,3,115,81,196
ORURO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,3178,2814,669,620,3847,3434,7281
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,216,235,16,19,232,254,486
PADILLA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,155,185,2,5,157,190,347
PAILON,consulta externa,ninos  de 1 a 4 anos,2015-02-01,278,250,4,15,282,265,547
PALCA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,93,70,19,6,112,76,188
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,538,540,25,36,563,576,1139
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2015-02-01,19,15,1,0,20,15,35
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,112,94,20,12,132,106,238
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,58,50,1,1,59,51,110
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,33,24,2,0,35,24,59
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,108,109,80,62,188,171,359
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,44,55,0,3,44,58,102
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,66,58,1,0,67,58,125
POCOATA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,160,146,3,3,163,149,312
POCONA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,147,121,7,9,154,130,284
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2015-02-01,136,131,9,8,145,139,284
POOPO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,22,45,3,4,25,49,74
PORCO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,88,80,2,3,90,83,173
POROMA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,203,203,0,0,203,203,406
PORONGO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,131,129,5,9,136,138,274
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,231,225,214,233,445,458,903
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2015-02-01,109,96,12,7,121,103,224
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2015-02-01,24,30,0,0,24,30,54
POTOSI,consulta externa,ninos  de 1 a 4 anos,2015-02-01,1864,1743,233,166,2097,1909,4006
PRESTO,consulta externa,ninos  de 1 a 4 anos,2015-02-01,112,98,2,3,114,101,215
PUCARA,consulta externa,ninos  de 1 a 4 anos,2015-02-01,18,24,1,2,19,26,45
