municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,39,39
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,87,87
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,954,954
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,48,48
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,36,36
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,32,32
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,23,23
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,62,62
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,24,24
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1264,1264
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,98,98
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,9,9
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
GUANAY,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,78,78
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,23,23
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,59,59
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1352,1352
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,63,63
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,9,9
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,17,17
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,12,12
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,20,20
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,37,37
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,35,35
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,590,590
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,11,11
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,11,11
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,32,32
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,18,18
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,6,6
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,17,17
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,257,257
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,14,14
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,9,9
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,114,114
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,69,69
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,224,224
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,13,13
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,235,235
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,24,24
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,31,31
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,157,157
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,10,10
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,18,18
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,28,28
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,57,57
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,20,20
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,29,29
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,38,38
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,9,9
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,12,12
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,14,14
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,3,3
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1667,1667
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,2,2
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,42,42
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,306,306
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,13,13
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,359,359
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,71,71
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,10,10
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,27,27
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,258,258
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,54,54
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,40,40
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,28,28
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,58,58
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,10,10
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,60,60
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,71,71
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,48,48
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,38,38
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,1,1
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,21,21
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,15,15
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-07-01,75,75
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,24,24
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,28,28
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
ANZALDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,7,7
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,38,38
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
AZURDUY,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,8,8
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,47,47
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,24,24
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,24,24
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,14,14
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,20,20
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,17,17
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,53,53
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,35,35
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,5,5
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,19,19
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,28,28
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,113,113
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,910,910
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,36,36
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,12,12
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,28,28
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,35,35
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,15,15
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,61,61
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,19,19
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1305,1305
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,11,11
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,83,83
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,16,16
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,7,7
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,77,77
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,7,7
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,18,18
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,64,64
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1249,1249
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,58,58
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,20,20
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,11,11
MAPIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,12,12
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,59,59
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,47,47
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,587,587
PADCAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,15,15
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,45,45
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,32,32
PELECHUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
POCOATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,9,9
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,23,23
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,230,230
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,13,13
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,5,5
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,103,103
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,65,65
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,208,208
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,9,9
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,234,234
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,22,22
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,32,32
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,141,141
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,12,12
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,2,2
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,12,12
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,44,44
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,16,16
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,24,24
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,85,85
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,28,28
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,52,52
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,10,10
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,25,25
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,8,8
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,8,8
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,17,17
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1563,1563
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,3,3
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,32,32
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,9,9
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,378,378
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,14,14
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,339,339
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,4,4
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,65,65
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,11,11
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,23,23
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,254,254
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,58,58
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,9,9
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,34,34
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,27,27
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,42,42
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,52,52
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,7,7
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,75,75
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,49,49
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,34,34
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,6,6
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,14,14
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,19,19
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-08-01,104,104
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,22,22
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,30,30
APOLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,15,15
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,63,63
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
AUCAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
AYATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,9,9
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,3,3
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,53,53
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,16,16
BOLPEBRA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,8,8
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,19,19
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,6,6
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,12,12
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,18,18
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,16,16
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,66,66
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,33,33
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,8,8
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,23,23
CHUMA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,4,4
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,5,5
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,40,40
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,130,130
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1012,1012
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,49,49
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,1,1
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,3,3
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,35,35
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,31,31
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,25,25
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,2,2
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,51,51
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2019-09-01,16,16
