municipality,group,variable,month,Vaginales,TOTAL
LA ASUNTA,atencion de partos en servicios,vaginales,2019-02-01,28,28
LA GUARDIA,atencion de partos en servicios,vaginales,2019-02-01,58,58
LA PAZ,atencion de partos en servicios,vaginales,2019-02-01,718,718
LAGUNILLAS,atencion de partos en servicios,vaginales,2019-02-01,3,3
LAJA,atencion de partos en servicios,vaginales,2019-02-01,3,3
LICOMA PAMPA,atencion de partos en servicios,vaginales,2019-02-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2019-02-01,41,41
LLICA,atencion de partos en servicios,vaginales,2019-02-01,5,5
LURIBAY,atencion de partos en servicios,vaginales,2019-02-01,4,4
MACHACAMARCA,atencion de partos en servicios,vaginales,2019-02-01,2,2
MAGDALENA,atencion de partos en servicios,vaginales,2019-02-01,10,10
MAIRANA,atencion de partos en servicios,vaginales,2019-02-01,7,7
MAPIRI,atencion de partos en servicios,vaginales,2019-02-01,25,25
MECAPACA,atencion de partos en servicios,vaginales,2019-02-01,2,2
MINEROS,atencion de partos en servicios,vaginales,2019-02-01,23,23
MIZQUE,atencion de partos en servicios,vaginales,2019-02-01,12,12
MOJOCOYA,atencion de partos en servicios,vaginales,2019-02-01,5,5
MONTEAGUDO,atencion de partos en servicios,vaginales,2019-02-01,22,22
MONTERO,atencion de partos en servicios,vaginales,2019-02-01,106,106
MOROCHATA,atencion de partos en servicios,vaginales,2019-02-01,5,5
OCURI,atencion de partos en servicios,vaginales,2019-02-01,9,9
OMEREQUE,atencion de partos en servicios,vaginales,2019-02-01,5,5
ORURO,atencion de partos en servicios,vaginales,2019-02-01,281,281
PADCAYA,atencion de partos en servicios,vaginales,2019-02-01,10,10
PADILLA,atencion de partos en servicios,vaginales,2019-02-01,11,11
PAILON,atencion de partos en servicios,vaginales,2019-02-01,26,26
PALCA,atencion de partos en servicios,vaginales,2019-02-01,2,2
PALOS BLANCOS,atencion de partos en servicios,vaginales,2019-02-01,21,21
PAMPA GRANDE,atencion de partos en servicios,vaginales,2019-02-01,4,4
PAPEL PAMPA,atencion de partos en servicios,vaginales,2019-02-01,4,4
PATACAMAYA,atencion de partos en servicios,vaginales,2019-02-01,25,25
PAZÑA,atencion de partos en servicios,vaginales,2019-02-01,3,3
POCOATA,atencion de partos en servicios,vaginales,2019-02-01,2,2
POCONA,atencion de partos en servicios,vaginales,2019-02-01,8,8
POJO (CBBA),atencion de partos en servicios,vaginales,2019-02-01,15,15
POOPO,atencion de partos en servicios,vaginales,2019-02-01,1,1
PORCO,atencion de partos en servicios,vaginales,2019-02-01,14,14
POROMA,atencion de partos en servicios,vaginales,2019-02-01,11,11
PORONGO,atencion de partos en servicios,vaginales,2019-02-01,1,1
PORTACHUELO,atencion de partos en servicios,vaginales,2019-02-01,9,9
PORVENIR,atencion de partos en servicios,vaginales,2019-02-01,1,1
POTOSI,atencion de partos en servicios,vaginales,2019-02-01,277,277
PRESTO,atencion de partos en servicios,vaginales,2019-02-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2019-02-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2019-02-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2019-02-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2019-02-01,5,5
PUERTO PEREZ,atencion de partos en servicios,vaginales,2019-02-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2019-02-01,19,19
PUERTO RICO,atencion de partos en servicios,vaginales,2019-02-01,9,9
PUERTO SILES,atencion de partos en servicios,vaginales,2019-02-01,3,3
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2019-02-01,17,17
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2019-02-01,93,93
PUNA,atencion de partos en servicios,vaginales,2019-02-01,2,2
PUNATA,atencion de partos en servicios,vaginales,2019-02-01,37,37
QUIABAYA,atencion de partos en servicios,vaginales,2019-02-01,2,2
QUILLACOLLO,atencion de partos en servicios,vaginales,2019-02-01,116,116
QUIME,atencion de partos en servicios,vaginales,2019-02-01,4,4
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2019-02-01,4,4
RAVELO,atencion de partos en servicios,vaginales,2019-02-01,5,5
REYES,atencion de partos en servicios,vaginales,2019-02-01,12,12
RIBERALTA,atencion de partos en servicios,vaginales,2019-02-01,173,173
ROBORE,atencion de partos en servicios,vaginales,2019-02-01,7,7
RURRENABAQUE,atencion de partos en servicios,vaginales,2019-02-01,35,35
SACABA,atencion de partos en servicios,vaginales,2019-02-01,163,163
SACABAMBA,atencion de partos en servicios,vaginales,2019-02-01,3,3
SACACA,atencion de partos en servicios,vaginales,2019-02-01,14,14
SAIPINA,atencion de partos en servicios,vaginales,2019-02-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2019-02-01,5,5
SAMAIPATA,atencion de partos en servicios,vaginales,2019-02-01,2,2
SAN ANDRES,atencion de partos en servicios,vaginales,2019-02-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2019-02-01,4,4
SAN BENITO,atencion de partos en servicios,vaginales,2019-02-01,2,2
SAN BORJA,atencion de partos en servicios,vaginales,2019-02-01,44,44
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2019-02-01,15,15
SAN CARLOS,atencion de partos en servicios,vaginales,2019-02-01,16,16
SAN IGNACIO,atencion de partos en servicios,vaginales,2019-02-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2019-02-01,66,66
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2019-02-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2019-02-01,18,18
SAN JOAQUIN,atencion de partos en servicios,vaginales,2019-02-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2019-02-01,20,20
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2019-02-01,1,1
SAN JULIAN,atencion de partos en servicios,vaginales,2019-02-01,33,33
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2019-02-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2019-02-01,3,3
SAN LUCAS,atencion de partos en servicios,vaginales,2019-02-01,18,18
SAN MATIAS,atencion de partos en servicios,vaginales,2019-02-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2019-02-01,17,17
SAN PEDRO,atencion de partos en servicios,vaginales,2019-02-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2019-02-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2019-02-01,2,2
SAN PEDRO DE QUEMES,atencion de partos en servicios,vaginales,2019-02-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2019-02-01,1,1
SAN RAFAEL,atencion de partos en servicios,vaginales,2019-02-01,4,4
SAN RAMON BENI,atencion de partos en servicios,vaginales,2019-02-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2019-02-01,8,8
SANTA ANA,atencion de partos en servicios,vaginales,2019-02-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2019-02-01,1298,1298
SANTA ROSA,atencion de partos en servicios,vaginales,2019-02-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2019-02-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2019-02-01,4,4
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2019-02-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2019-02-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2019-02-01,1,1
SAPAHAQUI,atencion de partos en servicios,vaginales,2019-02-01,4,4
SENA,atencion de partos en servicios,vaginales,2019-02-01,9,9
SHINAOTA,atencion de partos en servicios,vaginales,2019-02-01,20,20
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2019-02-01,11,11
SIPE SIPE,atencion de partos en servicios,vaginales,2019-02-01,24,24
SOPACHUY,atencion de partos en servicios,vaginales,2019-02-01,5,5
SORATA,atencion de partos en servicios,vaginales,2019-02-01,6,6
SUCRE,atencion de partos en servicios,vaginales,2019-02-01,254,254
TACACOMA,atencion de partos en servicios,vaginales,2019-02-01,1,1
TACOBAMBA,atencion de partos en servicios,vaginales,2019-02-01,8,8
TACOPAYA,atencion de partos en servicios,vaginales,2019-02-01,2,2
TAPACARI,atencion de partos en servicios,vaginales,2019-02-01,5,5
TARABUCO,atencion de partos en servicios,vaginales,2019-02-01,15,15
TARACO,atencion de partos en servicios,vaginales,2019-02-01,1,1
TARATA,atencion de partos en servicios,vaginales,2019-02-01,5,5
TARIJA,atencion de partos en servicios,vaginales,2019-02-01,223,223
TARVITA,atencion de partos en servicios,vaginales,2019-02-01,5,5
TEOPONTE,atencion de partos en servicios,vaginales,2019-02-01,14,14
TIAHUANACU,atencion de partos en servicios,vaginales,2019-02-01,8,8
TIPUANI,atencion de partos en servicios,vaginales,2019-02-01,4,4
TIQUIPAYA,atencion de partos en servicios,vaginales,2019-02-01,46,46
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2019-02-01,16,16
TOCO,atencion de partos en servicios,vaginales,2019-02-01,5,5
TOLATA,atencion de partos en servicios,vaginales,2019-02-01,2,2
TOLEDO,atencion de partos en servicios,vaginales,2019-02-01,2,2
TOMAVE,atencion de partos en servicios,vaginales,2019-02-01,3,3
TOMINA,atencion de partos en servicios,vaginales,2019-02-01,3,3
TORO TORO,atencion de partos en servicios,vaginales,2019-02-01,6,6
TOTORA(CBBA),atencion de partos en servicios,vaginales,2019-02-01,18,18
TOTORA(ORR),atencion de partos en servicios,vaginales,2019-02-01,2,2
TRIGAL,atencion de partos en servicios,vaginales,2019-02-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2019-02-01,178,178
TUPIZA,atencion de partos en servicios,vaginales,2019-02-01,50,50
UMALA,atencion de partos en servicios,vaginales,2019-02-01,1,1
UNCIA,atencion de partos en servicios,vaginales,2019-02-01,17,17
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2019-02-01,5,5
URUBICHA,atencion de partos en servicios,vaginales,2019-02-01,1,1
UYUNI,atencion de partos en servicios,vaginales,2019-02-01,32,32
VACAS,atencion de partos en servicios,vaginales,2019-02-01,2,2
VALLEGRANDE,atencion de partos en servicios,vaginales,2019-02-01,12,12
VIACHA,atencion de partos en servicios,vaginales,2019-02-01,45,45
VILLA CHARCAS,atencion de partos en servicios,vaginales,2019-02-01,12,12
VILLA MONTES,atencion de partos en servicios,vaginales,2019-02-01,39,39
VILLA RIVERO,atencion de partos en servicios,vaginales,2019-02-01,2,2
VILLA SERRANO,atencion de partos en servicios,vaginales,2019-02-01,8,8
VILLA TUNARI,atencion de partos en servicios,vaginales,2019-02-01,78,78
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2019-02-01,1,1
VILLAZON,atencion de partos en servicios,vaginales,2019-02-01,46,46
VINTO,atencion de partos en servicios,vaginales,2019-02-01,21,21
VITICHI,atencion de partos en servicios,vaginales,2019-02-01,4,4
WARNES,atencion de partos en servicios,vaginales,2019-02-01,78,78
YACUIBA,atencion de partos en servicios,vaginales,2019-02-01,85,85
YAMPARAEZ,atencion de partos en servicios,vaginales,2019-02-01,4,4
YAPACANI,atencion de partos en servicios,vaginales,2019-02-01,48,48
YOCALLA,atencion de partos en servicios,vaginales,2019-02-01,2,2
YUNCHARA,atencion de partos en servicios,vaginales,2019-02-01,2,2
ZUDAÑEZ,atencion de partos en servicios,vaginales,2019-02-01,6,6
ACACIO,atencion de partos en servicios,vaginales,2019-03-01,7,7
ACHACACHI,atencion de partos en servicios,vaginales,2019-03-01,21,21
ACHOCALLA,atencion de partos en servicios,vaginales,2019-03-01,2,2
AIQUILE,atencion de partos en servicios,vaginales,2019-03-01,32,32
ALALAY,atencion de partos en servicios,vaginales,2019-03-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2019-03-01,4,4
ANCORAIMES,atencion de partos en servicios,vaginales,2019-03-01,1,1
APOLO,atencion de partos en servicios,vaginales,2019-03-01,18,18
ARAMPAMPA,atencion de partos en servicios,vaginales,2019-03-01,2,2
ARANI,atencion de partos en servicios,vaginales,2019-03-01,3,3
ARBIETO,atencion de partos en servicios,vaginales,2019-03-01,4,4
ARQUE,atencion de partos en servicios,vaginales,2019-03-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2019-03-01,47,47
ATOCHA,atencion de partos en servicios,vaginales,2019-03-01,10,10
AUCAPATA,atencion de partos en servicios,vaginales,2019-03-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2019-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2019-03-01,18,18
AZURDUY,atencion de partos en servicios,vaginales,2019-03-01,11,11
BATALLAS,atencion de partos en servicios,vaginales,2019-03-01,2,2
BAURES,atencion de partos en servicios,vaginales,2019-03-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicios,vaginales,2019-03-01,1,1
BELLA FLOR,atencion de partos en servicios,vaginales,2019-03-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2019-03-01,40,40
BETANZOS,atencion de partos en servicios,vaginales,2019-03-01,21,21
BOYUIBE,atencion de partos en servicios,vaginales,2019-03-01,5,5
BUENA VISTA,atencion de partos en servicios,vaginales,2019-03-01,10,10
CABEZAS,atencion de partos en servicios,vaginales,2019-03-01,22,22
CAIROMA,atencion de partos en servicios,vaginales,2019-03-01,10,10
"CAIZA ""D""",atencion de partos en servicios,vaginales,2019-03-01,1,1
CAJUATA,atencion de partos en servicios,vaginales,2019-03-01,9,9
CALAMARCA,atencion de partos en servicios,vaginales,2019-03-01,5,5
CAMARGO,atencion de partos en servicios,vaginales,2019-03-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2019-03-01,1,1
CAMIRI,atencion de partos en servicios,vaginales,2019-03-01,34,34
CAPINOTA,atencion de partos en servicios,vaginales,2019-03-01,13,13
CARACOLLO,atencion de partos en servicios,vaginales,2019-03-01,9,9
CARANAVI,atencion de partos en servicios,vaginales,2019-03-01,61,61
CARAPARI,atencion de partos en servicios,vaginales,2019-03-01,3,3
CARIPUYO,atencion de partos en servicios,vaginales,2019-03-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2019-03-01,8,8
CHACARILLA,atencion de partos en servicios,vaginales,2019-03-01,1,1
CHALLAPATA,atencion de partos en servicios,vaginales,2019-03-01,29,29
CHAQUI,atencion de partos en servicios,vaginales,2019-03-01,3,3
CHARAGUA,atencion de partos en servicios,vaginales,2019-03-01,46,46
CHAYANTA,atencion de partos en servicios,vaginales,2019-03-01,3,3
CHIMORE,atencion de partos en servicios,vaginales,2019-03-01,27,27
CHUA COCANI,atencion de partos en servicios,vaginales,2019-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2019-03-01,29,29
CHUMA,atencion de partos en servicios,vaginales,2019-03-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2019-03-01,3,3
CKOCHAS,atencion de partos en servicios,vaginales,2019-03-01,9,9
CLIZA,atencion de partos en servicios,vaginales,2019-03-01,26,26
COBIJA,atencion de partos en servicios,vaginales,2019-03-01,69,69
COCAPATA,atencion de partos en servicios,vaginales,2019-03-01,8,8
COCHABAMBA,atencion de partos en servicios,vaginales,2019-03-01,732,732
COLCAPIRHUA,atencion de partos en servicios,vaginales,2019-03-01,29,29
"COLCHA ""K""",atencion de partos en servicios,vaginales,2019-03-01,3,3
COLOMI,atencion de partos en servicios,vaginales,2019-03-01,22,22
COLPA BELGICA,atencion de partos en servicios,vaginales,2019-03-01,2,2
COLQUECHACA,atencion de partos en servicios,vaginales,2019-03-01,12,12
COLQUENCHA,atencion de partos en servicios,vaginales,2019-03-01,9,9
COLQUIRI,atencion de partos en servicios,vaginales,2019-03-01,3,3
COMARAPA,atencion de partos en servicios,vaginales,2019-03-01,20,20
CONCEPCION,atencion de partos en servicios,vaginales,2019-03-01,34,34
COPACABANA,atencion de partos en servicios,vaginales,2019-03-01,7,7
CORIPATA,atencion de partos en servicios,vaginales,2019-03-01,9,9
CORO CORO,atencion de partos en servicios,vaginales,2019-03-01,1,1
COROICO,atencion de partos en servicios,vaginales,2019-03-01,14,14
CORQUE,atencion de partos en servicios,vaginales,2019-03-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2019-03-01,12,12
COTOCA,atencion de partos en servicios,vaginales,2019-03-01,73,73
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2019-03-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2019-03-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2019-03-01,4,4
CULPINA,atencion de partos en servicios,vaginales,2019-03-01,10,10
CURVA,atencion de partos en servicios,vaginales,2019-03-01,4,4
DESAGUADERO,atencion de partos en servicios,vaginales,2019-03-01,3,3
EL ALTO,atencion de partos en servicios,vaginales,2019-03-01,947,947
EL CHORO,atencion de partos en servicios,vaginales,2019-03-01,1,1
EL PUENTE(STC),atencion de partos en servicios,vaginales,2019-03-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2019-03-01,5,5
EL TORNO,atencion de partos en servicios,vaginales,2019-03-01,50,50
EL VILLAR,atencion de partos en servicios,vaginales,2019-03-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2019-03-01,13,13
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2019-03-01,40,40
ESCOMA,atencion de partos en servicios,vaginales,2019-03-01,4,4
EUCALIPTUS,atencion de partos en servicios,vaginales,2019-03-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2019-03-01,6,6
FILADELFIA,atencion de partos en servicios,vaginales,2019-03-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2019-03-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2019-03-01,3,3
GUANAY,atencion de partos en servicios,vaginales,2019-03-01,15,15
GUAQUI,atencion de partos en servicios,vaginales,2019-03-01,3,3
GUAYARAMERIN,atencion de partos en servicios,vaginales,2019-03-01,51,51
GUTIERREZ,atencion de partos en servicios,vaginales,2019-03-01,15,15
HUACARETA,atencion de partos en servicios,vaginales,2019-03-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2019-03-01,2,2
HUACHACALLA,atencion de partos en servicios,vaginales,2019-03-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2019-03-01,11,11
HUARACAJE,atencion de partos en servicios,vaginales,2019-03-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2019-03-01,3,3
ICHOCA,atencion de partos en servicios,vaginales,2019-03-01,2,2
ICLA,atencion de partos en servicios,vaginales,2019-03-01,4,4
