municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CAIROMA,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
CAJUATA,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
CALACOTO,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
CALAMARCA,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
CAMARGO,internaciones,dias camas ocupadas maternidad,2005-10-01,101,101
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2005-10-01,12,12
CAMIRI,internaciones,dias camas ocupadas maternidad,2005-10-01,224,224
CAPINOTA,internaciones,dias camas ocupadas maternidad,2005-10-01,88,88
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
CARACOLLO,internaciones,dias camas ocupadas maternidad,2005-10-01,38,38
CARANAVI,internaciones,dias camas ocupadas maternidad,2005-10-01,115,115
CARIPUYO,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
CATACORA,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2005-10-01,63,63
CHAQUI,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
CHARAGUA,internaciones,dias camas ocupadas maternidad,2005-10-01,49,49
CHAYANTA,internaciones,dias camas ocupadas maternidad,2005-10-01,29,29
CHIMORE,internaciones,dias camas ocupadas maternidad,2005-10-01,22,22
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2005-10-01,42,42
CHUMA,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
CLIZA,internaciones,dias camas ocupadas maternidad,2005-10-01,38,38
COBIJA,internaciones,dias camas ocupadas maternidad,2005-10-01,247,247
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2005-10-01,4511,4511
COIPASA,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2005-10-01,29,29
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
COLOMI,internaciones,dias camas ocupadas maternidad,2005-10-01,39,39
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
COLQUIRI,internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
COMARAPA,internaciones,dias camas ocupadas maternidad,2005-10-01,72,72
CONCEPCION,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
COPACABANA,internaciones,dias camas ocupadas maternidad,2005-10-01,42,42
CORIPATA,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
CORO CORO,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
COROICO,internaciones,dias camas ocupadas maternidad,2005-10-01,39,39
CORQUE,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
COTAGAITA,internaciones,dias camas ocupadas maternidad,2005-10-01,41,41
COTOCA,internaciones,dias camas ocupadas maternidad,2005-10-01,116,116
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2005-10-01,15,15
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
CUEVO,internaciones,dias camas ocupadas maternidad,2005-10-01,7,7
CULPINA,internaciones,dias camas ocupadas maternidad,2005-10-01,178,178
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
EL ALTO,internaciones,dias camas ocupadas maternidad,2005-10-01,2868,2868
EL CHORO,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2005-10-01,20,20
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
EL TORNO,internaciones,dias camas ocupadas maternidad,2005-10-01,136,136
EL VILLAR,internaciones,dias camas ocupadas maternidad,2005-10-01,11,11
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-10-01,22,22
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-10-01,32,32
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
EXALTACION,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2005-10-01,762,762
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
GUANAY,internaciones,dias camas ocupadas maternidad,2005-10-01,46,46
GUAQUI,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2005-10-01,253,253
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2005-10-01,15,15
HUACARETA,internaciones,dias camas ocupadas maternidad,2005-10-01,34,34
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
HUANUNI,internaciones,dias camas ocupadas maternidad,2005-10-01,70,70
HUARACAJE,internaciones,dias camas ocupadas maternidad,2005-10-01,13,13
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
INCAHUASI,internaciones,dias camas ocupadas maternidad,2005-10-01,90,90
INQUISIVI,internaciones,dias camas ocupadas maternidad,2005-10-01,11,11
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2005-10-01,26,26
IXIAMAS,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2005-10-01,58,58
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2005-10-01,58,58
LA PAZ,internaciones,dias camas ocupadas maternidad,2005-10-01,4795,4795
LA RIVERA,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
LAJA,internaciones,dias camas ocupadas maternidad,2005-10-01,7,7
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2005-10-01,17,17
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2005-10-01,185,185
LLICA,internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
LURIBAY,internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2005-10-01,13,13
MAGDALENA,internaciones,dias camas ocupadas maternidad,2005-10-01,52,52
MAIRANA,internaciones,dias camas ocupadas maternidad,2005-10-01,41,41
MAPIRI,internaciones,dias camas ocupadas maternidad,2005-10-01,15,15
MECAPACA,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
MINEROS,internaciones,dias camas ocupadas maternidad,2005-10-01,46,46
MIZQUE,internaciones,dias camas ocupadas maternidad,2005-10-01,38,38
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2005-10-01,158,158
MONTERO,internaciones,dias camas ocupadas maternidad,2005-10-01,428,428
MORO MORO,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
MOROCHATA,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
OKINAWA,internaciones,dias camas ocupadas maternidad,2005-10-01,18,18
OMEREQUE,internaciones,dias camas ocupadas maternidad,2005-10-01,19,19
ORURO,internaciones,dias camas ocupadas maternidad,2005-10-01,1351,1351
PADILLA,internaciones,dias camas ocupadas maternidad,2005-10-01,116,116
PAILON,internaciones,dias camas ocupadas maternidad,2005-10-01,37,37
PALCA,internaciones,dias camas ocupadas maternidad,2005-10-01,11,11
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2005-10-01,63,63
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2005-10-01,23,23
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
PASORAPA,internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2005-10-01,54,54
PAZÑA,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
POCOATA,internaciones,dias camas ocupadas maternidad,2005-10-01,18,18
POCONA,internaciones,dias camas ocupadas maternidad,2005-10-01,36,36
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2005-10-01,19,19
POOPO,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
POROMA,internaciones,dias camas ocupadas maternidad,2005-10-01,34,34
PORONGO,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2005-10-01,125,125
PORVENIR,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2005-10-01,924,924
PRESTO,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
PUCARANI,internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2005-10-01,52,52
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2005-10-01,20,20
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2005-10-01,11,11
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2005-10-01,46,46
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2005-10-01,235,235
PUNA,internaciones,dias camas ocupadas maternidad,2005-10-01,37,37
PUNATA,internaciones,dias camas ocupadas maternidad,2005-10-01,266,266
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2005-10-01,381,381
QUIME,internaciones,dias camas ocupadas maternidad,2005-10-01,13,13
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
RAVELO,internaciones,dias camas ocupadas maternidad,2005-10-01,39,39
REYES,internaciones,dias camas ocupadas maternidad,2005-10-01,60,60
RIBERALTA,internaciones,dias camas ocupadas maternidad,2005-10-01,580,580
ROBORE,internaciones,dias camas ocupadas maternidad,2005-10-01,45,45
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2005-10-01,33,33
SABAYA,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
SACABA,internaciones,dias camas ocupadas maternidad,2005-10-01,307,307
SACABAMBA,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
SACACA,internaciones,dias camas ocupadas maternidad,2005-10-01,62,62
SAIPINA,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2005-10-01,13,13
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2005-10-01,33,33
SAN AGUSTIN,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2005-10-01,12,12
SAN BENITO,internaciones,dias camas ocupadas maternidad,2005-10-01,29,29
SAN BORJA,internaciones,dias camas ocupadas maternidad,2005-10-01,90,90
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2005-10-01,20,20
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2005-10-01,76,76
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2005-10-01,60,60
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2005-10-01,223,223
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2005-10-01,52,52
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2005-10-01,15,15
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2005-10-01,88,88
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2005-10-01,34,34
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2005-10-01,235,235
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2005-10-01,12,12
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2005-10-01,36,36
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2005-10-01,46,46
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2005-10-01,26,26
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2005-10-01,67,67
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2005-10-01,24,24
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-10-01,16,16
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2005-10-01,21,21
SAN RAMON,internaciones,dias camas ocupadas maternidad,2005-10-01,26,26
SAN RAMON,internaciones,dias camas ocupadas maternidad,2005-10-01,41,41
SANTA ANA,internaciones,dias camas ocupadas maternidad,2005-10-01,77,77
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2005-10-01,6830,6830
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2005-10-01,44,44
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2005-10-01,35,35
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
SENA,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2005-10-01,71,71
SOPACHUY,internaciones,dias camas ocupadas maternidad,2005-10-01,37,37
SORACACHI,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
SORATA,internaciones,dias camas ocupadas maternidad,2005-10-01,24,24
SUCRE,internaciones,dias camas ocupadas maternidad,2005-10-01,1324,1324
TACACHI,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
TACACOMA,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
TACOPAYA,internaciones,dias camas ocupadas maternidad,2005-10-01,13,13
TAPACARI,internaciones,dias camas ocupadas maternidad,2005-10-01,15,15
TARABUCO,internaciones,dias camas ocupadas maternidad,2005-10-01,182,182
TARACO,internaciones,dias camas ocupadas maternidad,2005-10-01,2,2
TARATA,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
TARIJA,internaciones,dias camas ocupadas maternidad,2005-10-01,700,700
TARVITA,internaciones,dias camas ocupadas maternidad,2005-10-01,79,79
TEOPONTE,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
TIAWANACU,internaciones,dias camas ocupadas maternidad,2005-10-01,9,9
TINGUIPAYA,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
TIPUANI,internaciones,dias camas ocupadas maternidad,2005-10-01,23,23
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2005-10-01,72,72
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2005-10-01,121,121
TOCO,internaciones,dias camas ocupadas maternidad,2005-10-01,5,5
TOLATA,internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
TOLEDO,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
TOMAVE,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
TOMINA,internaciones,dias camas ocupadas maternidad,2005-10-01,24,24
TORO TORO,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2005-10-01,30,30
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
TRINIDAD,internaciones,dias camas ocupadas maternidad,2005-10-01,763,763
TUPIZA,internaciones,dias camas ocupadas maternidad,2005-10-01,157,157
TURCO,internaciones,dias camas ocupadas maternidad,2005-10-01,3,3
UMALA,internaciones,dias camas ocupadas maternidad,2005-10-01,1,1
UNCIA,internaciones,dias camas ocupadas maternidad,2005-10-01,152,152
URIONDO (A. CONCEPCION),internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
URUBICHA,internaciones,dias camas ocupadas maternidad,2005-10-01,26,26
UYUNI,internaciones,dias camas ocupadas maternidad,2005-10-01,115,115
VACAS,internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2005-10-01,158,158
VIACHA,internaciones,dias camas ocupadas maternidad,2005-10-01,32,32
VILA VILA,internaciones,dias camas ocupadas maternidad,2005-10-01,8,8
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2005-10-01,44,44
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2005-10-01,23,23
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2005-10-01,30,30
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2005-10-01,356,356
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2005-10-01,10,10
VILLAZON,internaciones,dias camas ocupadas maternidad,2005-10-01,154,154
VINTO,internaciones,dias camas ocupadas maternidad,2005-10-01,74,74
VITICHI,internaciones,dias camas ocupadas maternidad,2005-10-01,14,14
WALDO BALLIVIAN,internaciones,dias camas ocupadas maternidad,2005-10-01,6,6
WARNES,internaciones,dias camas ocupadas maternidad,2005-10-01,156,156
YACUIBA,internaciones,dias camas ocupadas maternidad,2005-10-01,300,300
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2005-10-01,25,25
YANACACHI,internaciones,dias camas ocupadas maternidad,2005-10-01,4,4
YAPACANI,internaciones,dias camas ocupadas maternidad,2005-10-01,113,113
YOTALA,internaciones,dias camas ocupadas maternidad,2005-10-01,90,90
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2005-10-01,40,40
ACACIO,internaciones,dias camas ocupadas maternidad,2005-11-01,9,9
ACHACACHI,internaciones,dias camas ocupadas maternidad,2005-11-01,24,24
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2005-11-01,9,9
AIQUILE,internaciones,dias camas ocupadas maternidad,2005-11-01,62,62
ALALAY,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2005-11-01,19,19
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2005-11-01,3,3
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
APOLO,internaciones,dias camas ocupadas maternidad,2005-11-01,14,14
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2005-11-01,9,9
ARANI,internaciones,dias camas ocupadas maternidad,2005-11-01,3,3
ARBIETO,internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
ARQUE,internaciones,dias camas ocupadas maternidad,2005-11-01,12,12
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2005-11-01,55,55
ATOCHA,internaciones,dias camas ocupadas maternidad,2005-11-01,109,109
AYO AYO,internaciones,dias camas ocupadas maternidad,2005-11-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2005-11-01,46,46
AZURDUY,internaciones,dias camas ocupadas maternidad,2005-11-01,14,14
BATALLAS,internaciones,dias camas ocupadas maternidad,2005-11-01,16,16
BAURES,internaciones,dias camas ocupadas maternidad,2005-11-01,26,26
BERMEJO,internaciones,dias camas ocupadas maternidad,2005-11-01,89,89
BETANZOS,internaciones,dias camas ocupadas maternidad,2005-11-01,43,43
BOLIVAR,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
BOLPEBRA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2005-11-01,5,5
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2005-11-01,20,20
CABEZAS,internaciones,dias camas ocupadas maternidad,2005-11-01,12,12
CAIROMA,internaciones,dias camas ocupadas maternidad,2005-11-01,7,7
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2005-11-01,7,7
CAJUATA,internaciones,dias camas ocupadas maternidad,2005-11-01,7,7
CALAMARCA,internaciones,dias camas ocupadas maternidad,2005-11-01,4,4
CAMARGO,internaciones,dias camas ocupadas maternidad,2005-11-01,105,105
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2005-11-01,5,5
CAMIRI,internaciones,dias camas ocupadas maternidad,2005-11-01,199,199
CAPINOTA,internaciones,dias camas ocupadas maternidad,2005-11-01,77,77
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2005-11-01,7,7
CARACOLLO,internaciones,dias camas ocupadas maternidad,2005-11-01,31,31
CARANAVI,internaciones,dias camas ocupadas maternidad,2005-11-01,119,119
CARANGAS,internaciones,dias camas ocupadas maternidad,2005-11-01,1,1
CARIPUYO,internaciones,dias camas ocupadas maternidad,2005-11-01,1,1
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
CHACARILLA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2005-11-01,64,64
CHAQUI,internaciones,dias camas ocupadas maternidad,2005-11-01,10,10
CHARAGUA,internaciones,dias camas ocupadas maternidad,2005-11-01,76,76
CHAYANTA,internaciones,dias camas ocupadas maternidad,2005-11-01,22,22
CHIMORE,internaciones,dias camas ocupadas maternidad,2005-11-01,29,29
CHIPAYA,internaciones,dias camas ocupadas maternidad,2005-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2005-11-01,32,32
CHUMA,internaciones,dias camas ocupadas maternidad,2005-11-01,4,4
CLIZA,internaciones,dias camas ocupadas maternidad,2005-11-01,61,61
COBIJA,internaciones,dias camas ocupadas maternidad,2005-11-01,283,283
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2005-11-01,4146,4146
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2005-11-01,71,71
COLLANA,internaciones,dias camas ocupadas maternidad,2005-11-01,4,4
COLOMI,internaciones,dias camas ocupadas maternidad,2005-11-01,41,41
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2005-11-01,11,11
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2005-11-01,3,3
COLQUIRI,internaciones,dias camas ocupadas maternidad,2005-11-01,17,17
COMARAPA,internaciones,dias camas ocupadas maternidad,2005-11-01,90,90
CONCEPCION,internaciones,dias camas ocupadas maternidad,2005-11-01,78,78
COPACABANA,internaciones,dias camas ocupadas maternidad,2005-11-01,31,31
CORIPATA,internaciones,dias camas ocupadas maternidad,2005-11-01,18,18
CORO CORO,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
COROICO,internaciones,dias camas ocupadas maternidad,2005-11-01,68,68
COTAGAITA,internaciones,dias camas ocupadas maternidad,2005-11-01,46,46
COTOCA,internaciones,dias camas ocupadas maternidad,2005-11-01,111,111
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2005-11-01,23,23
CUEVO,internaciones,dias camas ocupadas maternidad,2005-11-01,7,7
CULPINA,internaciones,dias camas ocupadas maternidad,2005-11-01,125,125
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
EL ALTO,internaciones,dias camas ocupadas maternidad,2005-11-01,2098,2098
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2005-11-01,12,12
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
EL TORNO,internaciones,dias camas ocupadas maternidad,2005-11-01,116,116
EL VILLAR,internaciones,dias camas ocupadas maternidad,2005-11-01,13,13
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-11-01,55,55
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2005-11-01,13,13
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2005-11-01,8,8
EXALTACION,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2005-11-01,258,258
FILADELFIA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2005-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2005-11-01,5,5
GUANAY,internaciones,dias camas ocupadas maternidad,2005-11-01,24,24
GUAQUI,internaciones,dias camas ocupadas maternidad,2005-11-01,1,1
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2005-11-01,223,223
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2005-11-01,40,40
HUACARETA,internaciones,dias camas ocupadas maternidad,2005-11-01,32,32
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
HUANUNI,internaciones,dias camas ocupadas maternidad,2005-11-01,48,48
HUARACAJE,internaciones,dias camas ocupadas maternidad,2005-11-01,5,5
ICHOCA,internaciones,dias camas ocupadas maternidad,2005-11-01,2,2
ICLA,internaciones,dias camas ocupadas maternidad,2005-11-01,12,12
INCAHUASI,internaciones,dias camas ocupadas maternidad,2005-11-01,62,62
INQUISIVI,internaciones,dias camas ocupadas maternidad,2005-11-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2005-11-01,17,17
IXIAMAS,internaciones,dias camas ocupadas maternidad,2005-11-01,10,10
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2005-11-01,5,5
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2005-11-01,68,68
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2005-11-01,78,78
LA PAZ,internaciones,dias camas ocupadas maternidad,2005-11-01,5502,5502
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2005-11-01,11,11
LAJA,internaciones,dias camas ocupadas maternidad,2005-11-01,4,4
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2005-11-01,1,1
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2005-11-01,174,174
LLICA,internaciones,dias camas ocupadas maternidad,2005-11-01,14,14
LORETO,internaciones,dias camas ocupadas maternidad,2005-11-01,1,1
LURIBAY,internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2005-11-01,8,8
MACHARETI,internaciones,dias camas ocupadas maternidad,2005-11-01,18,18
MAGDALENA,internaciones,dias camas ocupadas maternidad,2005-11-01,28,28
MAIRANA,internaciones,dias camas ocupadas maternidad,2005-11-01,38,38
MAPIRI,internaciones,dias camas ocupadas maternidad,2005-11-01,16,16
MECAPACA,internaciones,dias camas ocupadas maternidad,2005-11-01,6,6
MINEROS,internaciones,dias camas ocupadas maternidad,2005-11-01,32,32
