municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
HUANUNI,internaciones,dias camas disponibles maternidad,2005-02-01,174,174
HUARACAJE,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
HUAYLLAMARCA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
ICHOCA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
INCAHUASI,internaciones,dias camas disponibles maternidad,2005-02-01,252,252
INQUISIVI,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
IRUPANA (VILLA DE LANZA),internaciones,dias camas disponibles maternidad,2005-02-01,84,84
IXIAMAS,internaciones,dias camas disponibles maternidad,2005-02-01,168,168
LA ASUNTA,internaciones,dias camas disponibles maternidad,2005-02-01,280,280
LA GUARDIA,internaciones,dias camas disponibles maternidad,2005-02-01,448,448
LA PAZ,internaciones,dias camas disponibles maternidad,2005-02-01,8064,8064
LAGUNILLAS,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
LAJA,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
LAS CARRERAS,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
LICOMA PAMPA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
LLALLAGUA,internaciones,dias camas disponibles maternidad,2005-02-01,336,336
LLICA,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
LURIBAY,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2005-02-01,54,54
MACHARETI,internaciones,dias camas disponibles maternidad,2005-02-01,280,280
MAGDALENA,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
MAIRANA,internaciones,dias camas disponibles maternidad,2005-02-01,252,252
MAPIRI,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
MECAPACA,internaciones,dias camas disponibles maternidad,2005-02-01,170,170
MINEROS,internaciones,dias camas disponibles maternidad,2005-02-01,140,140
MIZQUE,internaciones,dias camas disponibles maternidad,2005-02-01,478,478
MOCOMOCO,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
MOJOCOYA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2005-02-01,672,672
MONTERO,internaciones,dias camas disponibles maternidad,2005-02-01,504,504
MORO MORO,internaciones,dias camas disponibles maternidad,2005-02-01,78,78
MOROCHATA,internaciones,dias camas disponibles maternidad,2005-02-01,140,140
OCURI,internaciones,dias camas disponibles maternidad,2005-02-01,196,196
OKINAWA,internaciones,dias camas disponibles maternidad,2005-02-01,280,280
OMEREQUE,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
ORURO,internaciones,dias camas disponibles maternidad,2005-02-01,3208,3208
PADILLA,internaciones,dias camas disponibles maternidad,2005-02-01,448,448
PAILON,internaciones,dias camas disponibles maternidad,2005-02-01,138,138
PALCA,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2005-02-01,224,224
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2005-02-01,60,60
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2005-02-01,140,140
PAPEL PAMPA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
PASORAPA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
PATACAMAYA,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
PAZÑA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
POCOATA,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
POCONA,internaciones,dias camas disponibles maternidad,2005-02-01,336,336
POJO (CBBA),internaciones,dias camas disponibles maternidad,2005-02-01,252,252
PORCO,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
POROMA,internaciones,dias camas disponibles maternidad,2005-02-01,532,532
PORONGO,internaciones,dias camas disponibles maternidad,2005-02-01,280,280
PORTACHUELO,internaciones,dias camas disponibles maternidad,2005-02-01,308,308
PORVENIR,internaciones,dias camas disponibles maternidad,2005-02-01,60,60
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
POTOSI,internaciones,dias camas disponibles maternidad,2005-02-01,1624,1624
PRESTO,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
PUCARA,internaciones,dias camas disponibles maternidad,2005-02-01,30,30
PUCARANI,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2005-02-01,67,67
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
PUERTO GONZALO MORENO,internaciones,dias camas disponibles maternidad,2005-02-01,107,107
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
PUERTO RICO,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2005-02-01,252,252
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2005-02-01,896,896
PUNA,internaciones,dias camas disponibles maternidad,2005-02-01,504,504
PUNATA,internaciones,dias camas disponibles maternidad,2005-02-01,336,336
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2005-02-01,588,588
QUIME,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
RAVELO,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
REYES,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
RIBERALTA,internaciones,dias camas disponibles maternidad,2005-02-01,644,644
ROBORE,internaciones,dias camas disponibles maternidad,2005-02-01,340,340
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SABAYA,internaciones,dias camas disponibles maternidad,2005-02-01,77,77
SACABA,internaciones,dias camas disponibles maternidad,2005-02-01,1064,1064
SACACA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
SAIPINA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2005-02-01,88,88
SAMAIPATA,internaciones,dias camas disponibles maternidad,2005-02-01,252,252
SAN ANDRES,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
SAN BENITO,internaciones,dias camas disponibles maternidad,2005-02-01,168,168
SAN BORJA,internaciones,dias camas disponibles maternidad,2005-02-01,308,308
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SAN CARLOS,internaciones,dias camas disponibles maternidad,2005-02-01,364,364
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2005-02-01,308,308
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2005-02-01,1008,1008
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2005-02-01,448,448
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2005-02-01,224,224
SAN JULIAN,internaciones,dias camas disponibles maternidad,2005-02-01,650,650
SAN LORENZO(PND),internaciones,dias camas disponibles maternidad,2005-02-01,28,28
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2005-02-01,98,98
SAN LUCAS,internaciones,dias camas disponibles maternidad,2005-02-01,364,364
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2005-02-01,140,140
SAN PEDRO,internaciones,dias camas disponibles maternidad,2005-02-01,336,336
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
SAN RAMON,internaciones,dias camas disponibles maternidad,2005-02-01,168,168
SANTA ANA,internaciones,dias camas disponibles maternidad,2005-02-01,168,168
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2005-02-01,11845,11845
SANTA ROSA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2005-02-01,308,308
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2005-02-01,93,93
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2005-02-01,168,168
SAPAHAQUI,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
SENA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2005-02-01,196,196
SICAYA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
SIPE SIPE,internaciones,dias camas disponibles maternidad,2005-02-01,308,308
SOPACHUY,internaciones,dias camas disponibles maternidad,2005-02-01,224,224
SORACACHI,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
SORATA,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
SUCRE,internaciones,dias camas disponibles maternidad,2005-02-01,3416,3416
TACACHI,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
TACACOMA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
TACOPAYA,internaciones,dias camas disponibles maternidad,2005-02-01,140,140
TAPACARI,internaciones,dias camas disponibles maternidad,2005-02-01,281,281
TARABUCO,internaciones,dias camas disponibles maternidad,2005-02-01,168,168
TARATA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
TARIJA,internaciones,dias camas disponibles maternidad,2005-02-01,1042,1042
TARVITA,internaciones,dias camas disponibles maternidad,2005-02-01,504,504
TEOPONTE,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
TIAWANACU,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
TINGUIPAYA,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
TIPUANI,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2005-02-01,140,140
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2005-02-01,812,812
TOLATA,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
TOLEDO,internaciones,dias camas disponibles maternidad,2005-02-01,79,79
TOMAVE,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
TOMINA,internaciones,dias camas disponibles maternidad,2005-02-01,420,420
TORO TORO,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2005-02-01,364,364
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2005-02-01,28,28
TRIGAL,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
TRINIDAD,internaciones,dias camas disponibles maternidad,2005-02-01,1328,1328
TUPIZA,internaciones,dias camas disponibles maternidad,2005-02-01,420,420
TURCO,internaciones,dias camas disponibles maternidad,2005-02-01,212,212
UNCIA,internaciones,dias camas disponibles maternidad,2005-02-01,224,224
URUBICHA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
UYUNI,internaciones,dias camas disponibles maternidad,2005-02-01,326,326
VACAS,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2005-02-01,196,196
VIACHA,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
VILA VILA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
VILLA MONTES,internaciones,dias camas disponibles maternidad,2005-02-01,245,245
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2005-02-01,364,364
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2005-02-01,1001,1001
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2005-02-01,364,364
VILLAZON,internaciones,dias camas disponibles maternidad,2005-02-01,392,392
VINTO,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
VITICHI,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
WARNES,internaciones,dias camas disponibles maternidad,2005-02-01,700,700
YACUIBA,internaciones,dias camas disponibles maternidad,2005-02-01,783,783
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
YANACACHI,internaciones,dias camas disponibles maternidad,2005-02-01,56,56
YAPACANI,internaciones,dias camas disponibles maternidad,2005-02-01,439,439
YOCALLA,internaciones,dias camas disponibles maternidad,2005-02-01,28,28
YOTALA,internaciones,dias camas disponibles maternidad,2005-02-01,84,84
YUNCHARA,internaciones,dias camas disponibles maternidad,2005-02-01,60,60
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2005-02-01,112,112
ACACIO,internaciones,dias camas disponibles maternidad,2005-03-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2005-03-01,310,310
ACHOCALLA,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
AIQUILE,internaciones,dias camas disponibles maternidad,2005-03-01,372,372
ALALAY,internaciones,dias camas disponibles maternidad,2005-03-01,124,124
ALCALA,internaciones,dias camas disponibles maternidad,2005-03-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2005-03-01,93,93
ANDAMARCA,internaciones,dias camas disponibles maternidad,2005-03-01,179,179
ANTEQUERA,internaciones,dias camas disponibles maternidad,2005-03-01,60,60
ANZALDO,internaciones,dias camas disponibles maternidad,2005-03-01,60,60
APOLO,internaciones,dias camas disponibles maternidad,2005-03-01,93,93
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2005-03-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2005-03-01,155,155
ARBIETO,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
ARQUE,internaciones,dias camas disponibles maternidad,2005-03-01,217,217
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2005-03-01,279,279
ATOCHA,internaciones,dias camas disponibles maternidad,2005-03-01,341,341
AYO AYO,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2005-03-01,646,646
AZURDUY,internaciones,dias camas disponibles maternidad,2005-03-01,434,434
BATALLAS,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
BAURES,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
BERMEJO,internaciones,dias camas disponibles maternidad,2005-03-01,441,441
BETANZOS,internaciones,dias camas disponibles maternidad,2005-03-01,372,372
BOLIVAR,internaciones,dias camas disponibles maternidad,2005-03-01,93,93
BOLPEBRA,internaciones,dias camas disponibles maternidad,2005-03-01,30,30
BOYUIBE,internaciones,dias camas disponibles maternidad,2005-03-01,124,124
BUENA VISTA,internaciones,dias camas disponibles maternidad,2005-03-01,713,713
CABEZAS,internaciones,dias camas disponibles maternidad,2005-03-01,280,280
CAIROMA,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2005-03-01,93,93
CAJUATA,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2005-03-01,341,341
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2005-03-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2005-03-01,620,620
CAPINOTA,internaciones,dias camas disponibles maternidad,2005-03-01,277,277
CAQUIAVIRI,internaciones,dias camas disponibles maternidad,2005-03-01,93,93
CARACOLLO,internaciones,dias camas disponibles maternidad,2005-03-01,155,155
CARANAVI,internaciones,dias camas disponibles maternidad,2005-03-01,576,576
CARAPARI,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
CARIPUYO,internaciones,dias camas disponibles maternidad,2005-03-01,31,31
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2005-03-01,30,30
CHALLAPATA,internaciones,dias camas disponibles maternidad,2005-03-01,124,124
CHAQUI,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
CHARAGUA,internaciones,dias camas disponibles maternidad,2005-03-01,184,184
CHARAÑA,internaciones,dias camas disponibles maternidad,2005-03-01,31,31
CHAYANTA,internaciones,dias camas disponibles maternidad,2005-03-01,62,62
CHIMORE,internaciones,dias camas disponibles maternidad,2005-03-01,248,248
