municipality,group,variable,month,Ingresos espontáneos,TOTAL
POCOATA,internaciones,ingresos espontaneos,2005-08-01,8,8
POCONA,internaciones,ingresos espontaneos,2005-08-01,20,20
POJO (CBBA),internaciones,ingresos espontaneos,2005-08-01,15,15
POOPO,internaciones,ingresos espontaneos,2005-08-01,4,4
PORCO,internaciones,ingresos espontaneos,2005-08-01,7,7
POROMA,internaciones,ingresos espontaneos,2005-08-01,14,14
PORONGO,internaciones,ingresos espontaneos,2005-08-01,7,7
PORTACHUELO,internaciones,ingresos espontaneos,2005-08-01,196,196
PORVENIR,internaciones,ingresos espontaneos,2005-08-01,6,6
POSTRER VALLE,internaciones,ingresos espontaneos,2005-08-01,4,4
POTOSI,internaciones,ingresos espontaneos,2005-08-01,1555,1555
PRESTO,internaciones,ingresos espontaneos,2005-08-01,5,5
PUCARA,internaciones,ingresos espontaneos,2005-08-01,7,7
PUCARANI,internaciones,ingresos espontaneos,2005-08-01,11,11
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-08-01,68,68
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-08-01,5,5
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2005-08-01,13,13
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-08-01,78,78
PUERTO RICO,internaciones,ingresos espontaneos,2005-08-01,39,39
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-08-01,77,77
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-08-01,174,174
PUNA,internaciones,ingresos espontaneos,2005-08-01,25,25
PUNATA,internaciones,ingresos espontaneos,2005-08-01,230,230
QUILLACOLLO,internaciones,ingresos espontaneos,2005-08-01,244,244
QUIME,internaciones,ingresos espontaneos,2005-08-01,22,22
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-08-01,1,1
RAVELO,internaciones,ingresos espontaneos,2005-08-01,6,6
REYES,internaciones,ingresos espontaneos,2005-08-01,36,36
RIBERALTA,internaciones,ingresos espontaneos,2005-08-01,555,555
ROBORE,internaciones,ingresos espontaneos,2005-08-01,67,67
RURRENABAQUE,internaciones,ingresos espontaneos,2005-08-01,106,106
SABAYA,internaciones,ingresos espontaneos,2005-08-01,3,3
SACABA,internaciones,ingresos espontaneos,2005-08-01,391,391
SACABAMBA,internaciones,ingresos espontaneos,2005-08-01,13,13
SACACA,internaciones,ingresos espontaneos,2005-08-01,25,25
SAIPINA,internaciones,ingresos espontaneos,2005-08-01,12,12
SAMAIPATA,internaciones,ingresos espontaneos,2005-08-01,32,32
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-08-01,24,24
SAN BENITO,internaciones,ingresos espontaneos,2005-08-01,4,4
SAN BORJA,internaciones,ingresos espontaneos,2005-08-01,147,147
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-08-01,22,22
SAN CARLOS,internaciones,ingresos espontaneos,2005-08-01,94,94
SAN IGNACIO,internaciones,ingresos espontaneos,2005-08-01,89,89
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-08-01,358,358
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-08-01,59,59
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-08-01,74,74
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-08-01,106,106
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-08-01,111,111
SAN JULIAN,internaciones,ingresos espontaneos,2005-08-01,214,214
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-08-01,3,3
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-08-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2005-08-01,52,52
SAN MATIAS,internaciones,ingresos espontaneos,2005-08-01,73,73
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-08-01,80,80
SAN PEDRO,internaciones,ingresos espontaneos,2005-08-01,33,33
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-08-01,15,15
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2005-08-01,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2005-08-01,14,14
SAN RAMON,internaciones,ingresos espontaneos,2005-08-01,21,21
SAN RAMON,internaciones,ingresos espontaneos,2005-08-01,42,42
SANTA ANA,internaciones,ingresos espontaneos,2005-08-01,102,102
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2005-08-01,8188,8188
SANTA ROSA,internaciones,ingresos espontaneos,2005-08-01,51,51
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2005-08-01,37,37
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2005-08-01,1,1
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2005-08-01,3,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2005-08-01,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2005-08-01,11,11
SENA,internaciones,ingresos espontaneos,2005-08-01,16,16
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2005-08-01,10,10
SICAYA,internaciones,ingresos espontaneos,2005-08-01,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2005-08-01,65,65
SOPACHUY,internaciones,ingresos espontaneos,2005-08-01,51,51
SORATA,internaciones,ingresos espontaneos,2005-08-01,19,19
SUCRE,internaciones,ingresos espontaneos,2005-08-01,2732,2732
TACOPAYA,internaciones,ingresos espontaneos,2005-08-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2005-08-01,21,21
TARABUCO,internaciones,ingresos espontaneos,2005-08-01,40,40
TARATA,internaciones,ingresos espontaneos,2005-08-01,13,13
TARIJA,internaciones,ingresos espontaneos,2005-08-01,1485,1485
TARVITA,internaciones,ingresos espontaneos,2005-08-01,37,37
TEOPONTE,internaciones,ingresos espontaneos,2005-08-01,8,8
TIAWANACU,internaciones,ingresos espontaneos,2005-08-01,4,4
TINGUIPAYA,internaciones,ingresos espontaneos,2005-08-01,1,1
TIPUANI,internaciones,ingresos espontaneos,2005-08-01,23,23
TIQUIPAYA,internaciones,ingresos espontaneos,2005-08-01,88,88
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2005-08-01,141,141
TOCO,internaciones,ingresos espontaneos,2005-08-01,1,1
TOLATA,internaciones,ingresos espontaneos,2005-08-01,4,4
TOLEDO,internaciones,ingresos espontaneos,2005-08-01,7,7
TOMAVE,internaciones,ingresos espontaneos,2005-08-01,9,9
TOMINA,internaciones,ingresos espontaneos,2005-08-01,28,28
TORO TORO,internaciones,ingresos espontaneos,2005-08-01,10,10
TOTORA(CBBA),internaciones,ingresos espontaneos,2005-08-01,39,39
TOTORA(ORR),internaciones,ingresos espontaneos,2005-08-01,7,7
TRINIDAD,internaciones,ingresos espontaneos,2005-08-01,279,279
TUPIZA,internaciones,ingresos espontaneos,2005-08-01,164,164
TURCO,internaciones,ingresos espontaneos,2005-08-01,3,3
UNCIA,internaciones,ingresos espontaneos,2005-08-01,172,172
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2005-08-01,13,13
URUBICHA,internaciones,ingresos espontaneos,2005-08-01,30,30
UYUNI,internaciones,ingresos espontaneos,2005-08-01,115,115
VACAS,internaciones,ingresos espontaneos,2005-08-01,17,17
VALLEGRANDE,internaciones,ingresos espontaneos,2005-08-01,131,131
VIACHA,internaciones,ingresos espontaneos,2005-08-01,27,27
VILA VILA,internaciones,ingresos espontaneos,2005-08-01,4,4
VILLA MONTES,internaciones,ingresos espontaneos,2005-08-01,143,143
VILLA RIVERO,internaciones,ingresos espontaneos,2005-08-01,10,10
VILLA SERRANO,internaciones,ingresos espontaneos,2005-08-01,21,21
VILLA TUNARI,internaciones,ingresos espontaneos,2005-08-01,197,197
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2005-08-01,31,31
VILLAZON,internaciones,ingresos espontaneos,2005-08-01,161,161
VINTO,internaciones,ingresos espontaneos,2005-08-01,73,73
VITICHI,internaciones,ingresos espontaneos,2005-08-01,10,10
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2005-08-01,4,4
WARNES,internaciones,ingresos espontaneos,2005-08-01,131,131
YACUIBA,internaciones,ingresos espontaneos,2005-08-01,589,589
YAMPARAEZ,internaciones,ingresos espontaneos,2005-08-01,22,22
YANACACHI,internaciones,ingresos espontaneos,2005-08-01,1,1
YAPACANI,internaciones,ingresos espontaneos,2005-08-01,374,374
YOCALLA,internaciones,ingresos espontaneos,2005-08-01,4,4
YOTALA,internaciones,ingresos espontaneos,2005-08-01,20,20
ZUDAÑEZ,internaciones,ingresos espontaneos,2005-08-01,24,24
ACACIO,internaciones,ingresos espontaneos,2005-09-01,4,4
ACHACACHI,internaciones,ingresos espontaneos,2005-09-01,56,56
ACHOCALLA,internaciones,ingresos espontaneos,2005-09-01,6,6
AIQUILE,internaciones,ingresos espontaneos,2005-09-01,82,82
ALALAY,internaciones,ingresos espontaneos,2005-09-01,1,1
ALCALA,internaciones,ingresos espontaneos,2005-09-01,4,4
ANCORAIMES,internaciones,ingresos espontaneos,2005-09-01,1,1
ANDAMARCA,internaciones,ingresos espontaneos,2005-09-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2005-09-01,4,4
ANZALDO,internaciones,ingresos espontaneos,2005-09-01,3,3
APOLO,internaciones,ingresos espontaneos,2005-09-01,22,22
ARAMPAMPA,internaciones,ingresos espontaneos,2005-09-01,3,3
ARANI,internaciones,ingresos espontaneos,2005-09-01,10,10
ARBIETO,internaciones,ingresos espontaneos,2005-09-01,2,2
ARQUE,internaciones,ingresos espontaneos,2005-09-01,6,6
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2005-09-01,162,162
ATOCHA,internaciones,ingresos espontaneos,2005-09-01,73,73
AUCAPATA,internaciones,ingresos espontaneos,2005-09-01,1,1
AYATA,internaciones,ingresos espontaneos,2005-09-01,1,1
AYO AYO,internaciones,ingresos espontaneos,2005-09-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2005-09-01,37,37
AZURDUY,internaciones,ingresos espontaneos,2005-09-01,17,17
BATALLAS,internaciones,ingresos espontaneos,2005-09-01,11,11
BAURES,internaciones,ingresos espontaneos,2005-09-01,14,14
BELLA FLOR,internaciones,ingresos espontaneos,2005-09-01,2,2
BERMEJO,internaciones,ingresos espontaneos,2005-09-01,173,173
BETANZOS,internaciones,ingresos espontaneos,2005-09-01,39,39
BOLIVAR,internaciones,ingresos espontaneos,2005-09-01,7,7
BOYUIBE,internaciones,ingresos espontaneos,2005-09-01,39,39
BUENA VISTA,internaciones,ingresos espontaneos,2005-09-01,14,14
CABEZAS,internaciones,ingresos espontaneos,2005-09-01,28,28
CAIROMA,internaciones,ingresos espontaneos,2005-09-01,5,5
CAJUATA,internaciones,ingresos espontaneos,2005-09-01,8,8
CALAMARCA,internaciones,ingresos espontaneos,2005-09-01,6,6
CAMARGO,internaciones,ingresos espontaneos,2005-09-01,236,236
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2005-09-01,2,2
CAMIRI,internaciones,ingresos espontaneos,2005-09-01,429,429
CAPINOTA,internaciones,ingresos espontaneos,2005-09-01,48,48
CAQUIAVIRI,internaciones,ingresos espontaneos,2005-09-01,4,4
CARACOLLO,internaciones,ingresos espontaneos,2005-09-01,15,15
CARANAVI,internaciones,ingresos espontaneos,2005-09-01,125,125
CARANGAS,internaciones,ingresos espontaneos,2005-09-01,1,1
CARIPUYO,internaciones,ingresos espontaneos,2005-09-01,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2005-09-01,5,5
CHALLAPATA,internaciones,ingresos espontaneos,2005-09-01,71,71
CHAQUI,internaciones,ingresos espontaneos,2005-09-01,1,1
CHARAGUA,internaciones,ingresos espontaneos,2005-09-01,103,103
CHAYANTA,internaciones,ingresos espontaneos,2005-09-01,17,17
CHIMORE,internaciones,ingresos espontaneos,2005-09-01,28,28
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2005-09-01,87,87
CLIZA,internaciones,ingresos espontaneos,2005-09-01,20,20
COBIJA,internaciones,ingresos espontaneos,2005-09-01,379,379
COCHABAMBA,internaciones,ingresos espontaneos,2005-09-01,5023,5023
COIPASA,internaciones,ingresos espontaneos,2005-09-01,1,1
COLCAPIRHUA,internaciones,ingresos espontaneos,2005-09-01,142,142
"COLCHA ""K""",internaciones,ingresos espontaneos,2005-09-01,2,2
COLLANA,internaciones,ingresos espontaneos,2005-09-01,2,2
COLOMI,internaciones,ingresos espontaneos,2005-09-01,49,49
COLPA BELGICA,internaciones,ingresos espontaneos,2005-09-01,11,11
COLQUECHACA,internaciones,ingresos espontaneos,2005-09-01,3,3
COLQUENCHA,internaciones,ingresos espontaneos,2005-09-01,2,2
COLQUIRI,internaciones,ingresos espontaneos,2005-09-01,17,17
COMARAPA,internaciones,ingresos espontaneos,2005-09-01,82,82
CONCEPCION,internaciones,ingresos espontaneos,2005-09-01,52,52
COPACABANA,internaciones,ingresos espontaneos,2005-09-01,37,37
CORIPATA,internaciones,ingresos espontaneos,2005-09-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2005-09-01,2,2
COROICO,internaciones,ingresos espontaneos,2005-09-01,108,108
CORQUE,internaciones,ingresos espontaneos,2005-09-01,1,1
COTAGAITA,internaciones,ingresos espontaneos,2005-09-01,36,36
COTOCA,internaciones,ingresos espontaneos,2005-09-01,105,105
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2005-09-01,30,30
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2005-09-01,4,4
CUEVO,internaciones,ingresos espontaneos,2005-09-01,7,7
CULPINA,internaciones,ingresos espontaneos,2005-09-01,39,39
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2005-09-01,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2005-09-01,2,2
EL ALTO,internaciones,ingresos espontaneos,2005-09-01,2316,2316
EL PUENTE(STC),internaciones,ingresos espontaneos,2005-09-01,12,12
EL TORNO,internaciones,ingresos espontaneos,2005-09-01,128,128
EL VILLAR,internaciones,ingresos espontaneos,2005-09-01,22,22
ENTRE RIOS,internaciones,ingresos espontaneos,2005-09-01,17,17
ENTRE RIOS,internaciones,ingresos espontaneos,2005-09-01,20,20
EUCALIPTUS,internaciones,ingresos espontaneos,2005-09-01,7,7
EXALTACION,internaciones,ingresos espontaneos,2005-09-01,5,5
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2005-09-01,42,42
FILADELFIA,internaciones,ingresos espontaneos,2005-09-01,1,1
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2005-09-01,24,24
GUANAY,internaciones,ingresos espontaneos,2005-09-01,20,20
GUAQUI,internaciones,ingresos espontaneos,2005-09-01,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2005-09-01,345,345
GUTIERREZ,internaciones,ingresos espontaneos,2005-09-01,27,27
HUACARETA,internaciones,ingresos espontaneos,2005-09-01,18,18
HUACHACALLA,internaciones,ingresos espontaneos,2005-09-01,1,1
HUANUNI,internaciones,ingresos espontaneos,2005-09-01,76,76
HUARACAJE,internaciones,ingresos espontaneos,2005-09-01,10,10
HUAYLLAMARCA,internaciones,ingresos espontaneos,2005-09-01,3,3
ICLA,internaciones,ingresos espontaneos,2005-09-01,4,4
INCAHUASI,internaciones,ingresos espontaneos,2005-09-01,47,47
INQUISIVI,internaciones,ingresos espontaneos,2005-09-01,10,10
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2005-09-01,24,24
IXIAMAS,internaciones,ingresos espontaneos,2005-09-01,18,18
JESUS DE MACHACA,internaciones,ingresos espontaneos,2005-09-01,4,4
LA ASUNTA,internaciones,ingresos espontaneos,2005-09-01,29,29
LA GUARDIA,internaciones,ingresos espontaneos,2005-09-01,99,99
LA PAZ,internaciones,ingresos espontaneos,2005-09-01,5798,5798
LAGUNILLAS,internaciones,ingresos espontaneos,2005-09-01,5,5
LAJA,internaciones,ingresos espontaneos,2005-09-01,2,2
LAS CARRERAS,internaciones,ingresos espontaneos,2005-09-01,3,3
LICOMA PAMPA,internaciones,ingresos espontaneos,2005-09-01,2,2
LLICA,internaciones,ingresos espontaneos,2005-09-01,6,6
LURIBAY,internaciones,ingresos espontaneos,2005-09-01,4,4
MACHACAMARCA,internaciones,ingresos espontaneos,2005-09-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2005-09-01,18,18
MAGDALENA,internaciones,ingresos espontaneos,2005-09-01,9,9
MAIRANA,internaciones,ingresos espontaneos,2005-09-01,26,26
MAPIRI,internaciones,ingresos espontaneos,2005-09-01,16,16
MECAPACA,internaciones,ingresos espontaneos,2005-09-01,11,11
MINEROS,internaciones,ingresos espontaneos,2005-09-01,15,15
MIZQUE,internaciones,ingresos espontaneos,2005-09-01,57,57
MOCOMOCO,internaciones,ingresos espontaneos,2005-09-01,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2005-09-01,10,10
MONTEAGUDO,internaciones,ingresos espontaneos,2005-09-01,150,150
MONTERO,internaciones,ingresos espontaneos,2005-09-01,535,535
MORO MORO,internaciones,ingresos espontaneos,2005-09-01,1,1
MOROCHATA,internaciones,ingresos espontaneos,2005-09-01,8,8
OKINAWA,internaciones,ingresos espontaneos,2005-09-01,2,2
OMEREQUE,internaciones,ingresos espontaneos,2005-09-01,10,10
ORURO,internaciones,ingresos espontaneos,2005-09-01,1712,1712
PADILLA,internaciones,ingresos espontaneos,2005-09-01,63,63
PAILON,internaciones,ingresos espontaneos,2005-09-01,48,48
PALCA,internaciones,ingresos espontaneos,2005-09-01,9,9
PALOS BLANCOS,internaciones,ingresos espontaneos,2005-09-01,52,52
PAMPA GRANDE,internaciones,ingresos espontaneos,2005-09-01,16,16
PAPEL PAMPA,internaciones,ingresos espontaneos,2005-09-01,2,2
PASORAPA,internaciones,ingresos espontaneos,2005-09-01,6,6
PATACAMAYA,internaciones,ingresos espontaneos,2005-09-01,29,29
PAZÑA,internaciones,ingresos espontaneos,2005-09-01,2,2
POCOATA,internaciones,ingresos espontaneos,2005-09-01,8,8
POCONA,internaciones,ingresos espontaneos,2005-09-01,23,23
POJO (CBBA),internaciones,ingresos espontaneos,2005-09-01,18,18
POOPO,internaciones,ingresos espontaneos,2005-09-01,4,4
PORCO,internaciones,ingresos espontaneos,2005-09-01,3,3
POROMA,internaciones,ingresos espontaneos,2005-09-01,7,7
PORONGO,internaciones,ingresos espontaneos,2005-09-01,6,6
PORTACHUELO,internaciones,ingresos espontaneos,2005-09-01,143,143
PORVENIR,internaciones,ingresos espontaneos,2005-09-01,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2005-09-01,3,3
POTOSI,internaciones,ingresos espontaneos,2005-09-01,1400,1400
PRESTO,internaciones,ingresos espontaneos,2005-09-01,10,10
PUCARA,internaciones,ingresos espontaneos,2005-09-01,1,1
PUCARANI,internaciones,ingresos espontaneos,2005-09-01,9,9
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-09-01,62,62
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-09-01,6,6
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2005-09-01,3,3
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-09-01,116,116
PUERTO RICO,internaciones,ingresos espontaneos,2005-09-01,45,45
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-09-01,67,67
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-09-01,147,147
PUNA,internaciones,ingresos espontaneos,2005-09-01,16,16
PUNATA,internaciones,ingresos espontaneos,2005-09-01,240,240
QUILLACOLLO,internaciones,ingresos espontaneos,2005-09-01,224,224
QUIME,internaciones,ingresos espontaneos,2005-09-01,14,14
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-09-01,1,1
RAVELO,internaciones,ingresos espontaneos,2005-09-01,14,14
REYES,internaciones,ingresos espontaneos,2005-09-01,37,37
RIBERALTA,internaciones,ingresos espontaneos,2005-09-01,400,400
ROBORE,internaciones,ingresos espontaneos,2005-09-01,68,68
RURRENABAQUE,internaciones,ingresos espontaneos,2005-09-01,105,105
SABAYA,internaciones,ingresos espontaneos,2005-09-01,3,3
SACABA,internaciones,ingresos espontaneos,2005-09-01,356,356
SACABAMBA,internaciones,ingresos espontaneos,2005-09-01,14,14
SACACA,internaciones,ingresos espontaneos,2005-09-01,15,15
SAIPINA,internaciones,ingresos espontaneos,2005-09-01,9,9
SAMAIPATA,internaciones,ingresos espontaneos,2005-09-01,40,40
SAN AGUSTIN,internaciones,ingresos espontaneos,2005-09-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-09-01,12,12
SAN BENITO,internaciones,ingresos espontaneos,2005-09-01,11,11
SAN BORJA,internaciones,ingresos espontaneos,2005-09-01,137,137
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-09-01,15,15
SAN CARLOS,internaciones,ingresos espontaneos,2005-09-01,110,110
SAN IGNACIO,internaciones,ingresos espontaneos,2005-09-01,63,63
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-09-01,332,332
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-09-01,98,98
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-09-01,76,76
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-09-01,81,81
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-09-01,112,112
SAN JULIAN,internaciones,ingresos espontaneos,2005-09-01,205,205
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-09-01,3,3
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-09-01,12,12
SAN LUCAS,internaciones,ingresos espontaneos,2005-09-01,51,51
SAN MATIAS,internaciones,ingresos espontaneos,2005-09-01,66,66
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-09-01,53,53
SAN PEDRO,internaciones,ingresos espontaneos,2005-09-01,38,38
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-09-01,17,17
SAN RAFAEL,internaciones,ingresos espontaneos,2005-09-01,15,15
SAN RAMON,internaciones,ingresos espontaneos,2005-09-01,38,38
