municipality,group,variable,month,Egresos,TOTAL
LURIBAY,internaciones,egresos,2005-08-01,7,7
MACHACAMARCA,internaciones,egresos,2005-08-01,2,2
MACHARETI,internaciones,egresos,2005-08-01,23,23
MAGDALENA,internaciones,egresos,2005-08-01,100,100
MAIRANA,internaciones,egresos,2005-08-01,44,44
MAPIRI,internaciones,egresos,2005-08-01,22,22
MECAPACA,internaciones,egresos,2005-08-01,4,4
MINEROS,internaciones,egresos,2005-08-01,15,15
MIZQUE,internaciones,egresos,2005-08-01,43,43
MOCOMOCO,internaciones,egresos,2005-08-01,5,5
MOJOCOYA,internaciones,egresos,2005-08-01,10,10
MONTEAGUDO,internaciones,egresos,2005-08-01,148,148
MONTERO,internaciones,egresos,2005-08-01,656,656
MOROCHATA,internaciones,egresos,2005-08-01,6,6
OMEREQUE,internaciones,egresos,2005-08-01,12,12
ORURO,internaciones,egresos,2005-08-01,1618,1618
PADILLA,internaciones,egresos,2005-08-01,102,102
PAILON,internaciones,egresos,2005-08-01,46,46
PALCA,internaciones,egresos,2005-08-01,9,9
PALOS BLANCOS,internaciones,egresos,2005-08-01,50,50
PAMPA GRANDE,internaciones,egresos,2005-08-01,10,10
PAPEL PAMPA,internaciones,egresos,2005-08-01,4,4
PASORAPA,internaciones,egresos,2005-08-01,4,4
PATACAMAYA,internaciones,egresos,2005-08-01,48,48
PAZÑA,internaciones,egresos,2005-08-01,3,3
POCOATA,internaciones,egresos,2005-08-01,8,8
POCONA,internaciones,egresos,2005-08-01,20,20
POJO (CBBA),internaciones,egresos,2005-08-01,15,15
POOPO,internaciones,egresos,2005-08-01,4,4
PORCO,internaciones,egresos,2005-08-01,7,7
POROMA,internaciones,egresos,2005-08-01,11,11
PORONGO,internaciones,egresos,2005-08-01,7,7
PORTACHUELO,internaciones,egresos,2005-08-01,194,194
PORVENIR,internaciones,egresos,2005-08-01,8,8
POSTRER VALLE,internaciones,egresos,2005-08-01,4,4
POTOSI,internaciones,egresos,2005-08-01,1508,1508
PRESTO,internaciones,egresos,2005-08-01,4,4
PUCARA,internaciones,egresos,2005-08-01,7,7
PUCARANI,internaciones,egresos,2005-08-01,12,12
PUERTO ACOSTA,internaciones,egresos,2005-08-01,76,76
PUERTO CARABUCO,internaciones,egresos,2005-08-01,6,6
PUERTO GONZALO MORENO,internaciones,egresos,2005-08-01,13,13
PUERTO QUIJARRO,internaciones,egresos,2005-08-01,78,78
PUERTO RICO,internaciones,egresos,2005-08-01,47,47
PUERTO SUAREZ,internaciones,egresos,2005-08-01,78,78
PUERTO VILLARROEL,internaciones,egresos,2005-08-01,183,183
PUNA,internaciones,egresos,2005-08-01,25,25
PUNATA,internaciones,egresos,2005-08-01,239,239
QUILLACOLLO,internaciones,egresos,2005-08-01,263,263
QUIME,internaciones,egresos,2005-08-01,22,22
QUIRUSILLAS,internaciones,egresos,2005-08-01,1,1
RAVELO,internaciones,egresos,2005-08-01,6,6
REYES,internaciones,egresos,2005-08-01,36,36
RIBERALTA,internaciones,egresos,2005-08-01,726,726
ROBORE,internaciones,egresos,2005-08-01,67,67
RURRENABAQUE,internaciones,egresos,2005-08-01,105,105
SABAYA,internaciones,egresos,2005-08-01,3,3
SACABA,internaciones,egresos,2005-08-01,394,394
SACABAMBA,internaciones,egresos,2005-08-01,14,14
SACACA,internaciones,egresos,2005-08-01,26,26
SAIPINA,internaciones,egresos,2005-08-01,11,11
SAMAIPATA,internaciones,egresos,2005-08-01,32,32
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-08-01,26,26
SAN BENITO,internaciones,egresos,2005-08-01,8,8
SAN BORJA,internaciones,egresos,2005-08-01,149,149
SAN BUENA VENTURA,internaciones,egresos,2005-08-01,22,22
SAN CARLOS,internaciones,egresos,2005-08-01,99,99
SAN IGNACIO,internaciones,egresos,2005-08-01,87,87
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-08-01,373,373
SAN JAVIER(STC),internaciones,egresos,2005-08-01,57,57
SAN JOAQUIN,internaciones,egresos,2005-08-01,74,74
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-08-01,104,104
SAN JUAN DE YAPACANI,internaciones,egresos,2005-08-01,116,116
SAN JULIAN,internaciones,egresos,2005-08-01,231,231
SAN LORENZO(PND),internaciones,egresos,2005-08-01,3,3
SAN LORENZO(TJA),internaciones,egresos,2005-08-01,15,15
SAN LUCAS,internaciones,egresos,2005-08-01,59,59
SAN MATIAS,internaciones,egresos,2005-08-01,73,73
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-08-01,80,80
SAN PEDRO,internaciones,egresos,2005-08-01,32,32
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-08-01,15,15
SAN PEDRO DE TIQUINA,internaciones,egresos,2005-08-01,3,3
SAN RAFAEL,internaciones,egresos,2005-08-01,15,15
SAN RAMON,internaciones,egresos,2005-08-01,20,20
SAN RAMON,internaciones,egresos,2005-08-01,43,43
SANTA ANA,internaciones,egresos,2005-08-01,99,99
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-08-01,7949,7949
SANTA ROSA,internaciones,egresos,2005-08-01,51,51
SANTA ROSA DEL SARA,internaciones,egresos,2005-08-01,37,37
SANTIAGO DE CALLAPA,internaciones,egresos,2005-08-01,1,1
SANTIAGO DE HUARI,internaciones,egresos,2005-08-01,3,3
SANTIAGO DE MACHACA,internaciones,egresos,2005-08-01,3,3
SANTIVAÑES,internaciones,egresos,2005-08-01,11,11
SENA,internaciones,egresos,2005-08-01,17,17
SICA SICA (VILLA AROMA),internaciones,egresos,2005-08-01,11,11
SICAYA,internaciones,egresos,2005-08-01,2,2
SIPE SIPE,internaciones,egresos,2005-08-01,65,65
SOPACHUY,internaciones,egresos,2005-08-01,55,55
SORATA,internaciones,egresos,2005-08-01,25,25
SUCRE,internaciones,egresos,2005-08-01,2701,2701
TACOPAYA,internaciones,egresos,2005-08-01,1,1
TAPACARI,internaciones,egresos,2005-08-01,23,23
TARABUCO,internaciones,egresos,2005-08-01,66,66
TARATA,internaciones,egresos,2005-08-01,11,11
TARIJA,internaciones,egresos,2005-08-01,1528,1528
TARVITA,internaciones,egresos,2005-08-01,37,37
TEOPONTE,internaciones,egresos,2005-08-01,8,8
TIAWANACU,internaciones,egresos,2005-08-01,4,4
TINGUIPAYA,internaciones,egresos,2005-08-01,1,1
TIPUANI,internaciones,egresos,2005-08-01,23,23
TIQUIPAYA,internaciones,egresos,2005-08-01,88,88
TIRAQUE (CBBA),internaciones,egresos,2005-08-01,148,148
TOCO,internaciones,egresos,2005-08-01,1,1
TOLATA,internaciones,egresos,2005-08-01,4,4
TOLEDO,internaciones,egresos,2005-08-01,7,7
TOMAVE,internaciones,egresos,2005-08-01,9,9
TOMINA,internaciones,egresos,2005-08-01,32,32
TORO TORO,internaciones,egresos,2005-08-01,10,10
TOTORA(CBBA),internaciones,egresos,2005-08-01,38,38
TOTORA(ORR),internaciones,egresos,2005-08-01,7,7
TRINIDAD,internaciones,egresos,2005-08-01,260,260
TUPIZA,internaciones,egresos,2005-08-01,323,323
TURCO,internaciones,egresos,2005-08-01,3,3
UNCIA,internaciones,egresos,2005-08-01,200,200
URIONDO (A. CONCEPCION),internaciones,egresos,2005-08-01,13,13
URUBICHA,internaciones,egresos,2005-08-01,29,29
UYUNI,internaciones,egresos,2005-08-01,109,109
VACAS,internaciones,egresos,2005-08-01,17,17
VALLEGRANDE,internaciones,egresos,2005-08-01,339,339
VIACHA,internaciones,egresos,2005-08-01,27,27
VILA VILA,internaciones,egresos,2005-08-01,4,4
VILLA MONTES,internaciones,egresos,2005-08-01,159,159
VILLA RIVERO,internaciones,egresos,2005-08-01,10,10
VILLA SERRANO,internaciones,egresos,2005-08-01,22,22
VILLA TUNARI,internaciones,egresos,2005-08-01,217,217
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-08-01,27,27
VILLAZON,internaciones,egresos,2005-08-01,168,168
VINTO,internaciones,egresos,2005-08-01,73,73
VITICHI,internaciones,egresos,2005-08-01,12,12
WALDO BALLIVIAN,internaciones,egresos,2005-08-01,4,4
WARNES,internaciones,egresos,2005-08-01,133,133
YACUIBA,internaciones,egresos,2005-08-01,572,572
YAMPARAEZ,internaciones,egresos,2005-08-01,20,20
YANACACHI,internaciones,egresos,2005-08-01,1,1
YAPACANI,internaciones,egresos,2005-08-01,374,374
YOCALLA,internaciones,egresos,2005-08-01,4,4
YOTALA,internaciones,egresos,2005-08-01,22,22
ZUDAÑEZ,internaciones,egresos,2005-08-01,25,25
ACACIO,internaciones,egresos,2005-09-01,4,4
ACHACACHI,internaciones,egresos,2005-09-01,56,56
ACHOCALLA,internaciones,egresos,2005-09-01,6,6
AIQUILE,internaciones,egresos,2005-09-01,76,76
ALALAY,internaciones,egresos,2005-09-01,1,1
ALCALA,internaciones,egresos,2005-09-01,4,4
ANCORAIMES,internaciones,egresos,2005-09-01,1,1
ANDAMARCA,internaciones,egresos,2005-09-01,1,1
ANTEQUERA,internaciones,egresos,2005-09-01,4,4
ANZALDO,internaciones,egresos,2005-09-01,3,3
APOLO,internaciones,egresos,2005-09-01,22,22
ARAMPAMPA,internaciones,egresos,2005-09-01,3,3
ARBIETO,internaciones,egresos,2005-09-01,2,2
ARQUE,internaciones,egresos,2005-09-01,6,6
ASCENCION DE GUARAYOS,internaciones,egresos,2005-09-01,147,147
ATOCHA,internaciones,egresos,2005-09-01,164,164
AUCAPATA,internaciones,egresos,2005-09-01,1,1
AYATA,internaciones,egresos,2005-09-01,1,1
AYO AYO,internaciones,egresos,2005-09-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2005-09-01,41,41
AZURDUY,internaciones,egresos,2005-09-01,17,17
BATALLAS,internaciones,egresos,2005-09-01,11,11
BAURES,internaciones,egresos,2005-09-01,14,14
BELLA FLOR,internaciones,egresos,2005-09-01,2,2
BERMEJO,internaciones,egresos,2005-09-01,174,174
BETANZOS,internaciones,egresos,2005-09-01,51,51
BOLIVAR,internaciones,egresos,2005-09-01,7,7
BOYUIBE,internaciones,egresos,2005-09-01,37,37
BUENA VISTA,internaciones,egresos,2005-09-01,14,14
CABEZAS,internaciones,egresos,2005-09-01,28,28
CAIROMA,internaciones,egresos,2005-09-01,5,5
CAJUATA,internaciones,egresos,2005-09-01,8,8
CALAMARCA,internaciones,egresos,2005-09-01,6,6
CAMARGO,internaciones,egresos,2005-09-01,221,221
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2005-09-01,2,2
CAMIRI,internaciones,egresos,2005-09-01,430,430
CAPINOTA,internaciones,egresos,2005-09-01,50,50
CAQUIAVIRI,internaciones,egresos,2005-09-01,4,4
CARACOLLO,internaciones,egresos,2005-09-01,15,15
CARANAVI,internaciones,egresos,2005-09-01,133,133
CARANGAS,internaciones,egresos,2005-09-01,1,1
CARIPUYO,internaciones,egresos,2005-09-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2005-09-01,5,5
CHALLAPATA,internaciones,egresos,2005-09-01,78,78
CHAQUI,internaciones,egresos,2005-09-01,1,1
CHARAGUA,internaciones,egresos,2005-09-01,106,106
CHAYANTA,internaciones,egresos,2005-09-01,20,20
CHIMORE,internaciones,egresos,2005-09-01,28,28
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2005-09-01,74,74
CLIZA,internaciones,egresos,2005-09-01,20,20
COBIJA,internaciones,egresos,2005-09-01,361,361
COCHABAMBA,internaciones,egresos,2005-09-01,4886,4886
COIPASA,internaciones,egresos,2005-09-01,1,1
COLCAPIRHUA,internaciones,egresos,2005-09-01,142,142
"COLCHA ""K""",internaciones,egresos,2005-09-01,2,2
COLLANA,internaciones,egresos,2005-09-01,2,2
COLOMI,internaciones,egresos,2005-09-01,49,49
COLPA BELGICA,internaciones,egresos,2005-09-01,11,11
COLQUECHACA,internaciones,egresos,2005-09-01,3,3
COLQUENCHA,internaciones,egresos,2005-09-01,2,2
COLQUIRI,internaciones,egresos,2005-09-01,17,17
COMARAPA,internaciones,egresos,2005-09-01,77,77
CONCEPCION,internaciones,egresos,2005-09-01,51,51
COPACABANA,internaciones,egresos,2005-09-01,40,40
CORIPATA,internaciones,egresos,2005-09-01,16,16
CORO CORO,internaciones,egresos,2005-09-01,2,2
COROICO,internaciones,egresos,2005-09-01,124,124
CORQUE,internaciones,egresos,2005-09-01,1,1
COTAGAITA,internaciones,egresos,2005-09-01,40,40
COTOCA,internaciones,egresos,2005-09-01,105,105
CUATRO CAÑADAS,internaciones,egresos,2005-09-01,30,30
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2005-09-01,4,4
CUEVO,internaciones,egresos,2005-09-01,6,6
CULPINA,internaciones,egresos,2005-09-01,41,41
CURAHUARA DE CARANGAS,internaciones,egresos,2005-09-01,1,1
DESAGUADERO,internaciones,egresos,2005-09-01,2,2
EL ALTO,internaciones,egresos,2005-09-01,2335,2335
EL PUENTE(STC),internaciones,egresos,2005-09-01,12,12
EL TORNO,internaciones,egresos,2005-09-01,118,118
EL VILLAR,internaciones,egresos,2005-09-01,22,22
ENTRE RIOS,internaciones,egresos,2005-09-01,20,20
ENTRE RIOS,internaciones,egresos,2005-09-01,20,20
EUCALIPTUS,internaciones,egresos,2005-09-01,7,7
EXALTACION,internaciones,egresos,2005-09-01,5,5
FERNANDEZ ALONSO,internaciones,egresos,2005-09-01,26,26
FILADELFIA,internaciones,egresos,2005-09-01,1,1
GENERAL SAAVEDRA,internaciones,egresos,2005-09-01,24,24
GUANAY,internaciones,egresos,2005-09-01,22,22
GUAQUI,internaciones,egresos,2005-09-01,3,3
GUAYARAMERIN,internaciones,egresos,2005-09-01,369,369
GUTIERREZ,internaciones,egresos,2005-09-01,26,26
HUACARETA,internaciones,egresos,2005-09-01,19,19
HUACHACALLA,internaciones,egresos,2005-09-01,1,1
HUANUNI,internaciones,egresos,2005-09-01,75,75
HUARACAJE,internaciones,egresos,2005-09-01,9,9
HUAYLLAMARCA,internaciones,egresos,2005-09-01,3,3
ICLA,internaciones,egresos,2005-09-01,4,4
INCAHUASI,internaciones,egresos,2005-09-01,47,47
INQUISIVI,internaciones,egresos,2005-09-01,10,10
IRUPANA (VILLA DE LANZA),internaciones,egresos,2005-09-01,22,22
IXIAMAS,internaciones,egresos,2005-09-01,20,20
JESUS DE MACHACA,internaciones,egresos,2005-09-01,4,4
LA ASUNTA,internaciones,egresos,2005-09-01,29,29
LA GUARDIA,internaciones,egresos,2005-09-01,99,99
LA PAZ,internaciones,egresos,2005-09-01,6405,6405
LAGUNILLAS,internaciones,egresos,2005-09-01,5,5
LAJA,internaciones,egresos,2005-09-01,2,2
LAS CARRERAS,internaciones,egresos,2005-09-01,3,3
LICOMA PAMPA,internaciones,egresos,2005-09-01,2,2
LLICA,internaciones,egresos,2005-09-01,6,6
LURIBAY,internaciones,egresos,2005-09-01,6,6
MACHACAMARCA,internaciones,egresos,2005-09-01,2,2
MACHARETI,internaciones,egresos,2005-09-01,13,13
MAGDALENA,internaciones,egresos,2005-09-01,64,64
MAIRANA,internaciones,egresos,2005-09-01,31,31
MAPIRI,internaciones,egresos,2005-09-01,18,18
MECAPACA,internaciones,egresos,2005-09-01,11,11
MINEROS,internaciones,egresos,2005-09-01,15,15
MIZQUE,internaciones,egresos,2005-09-01,57,57
MOCOMOCO,internaciones,egresos,2005-09-01,1,1
MOJOCOYA,internaciones,egresos,2005-09-01,10,10
MONTEAGUDO,internaciones,egresos,2005-09-01,156,156
MONTERO,internaciones,egresos,2005-09-01,576,576
MORO MORO,internaciones,egresos,2005-09-01,1,1
MOROCHATA,internaciones,egresos,2005-09-01,8,8
OKINAWA,internaciones,egresos,2005-09-01,2,2
OMEREQUE,internaciones,egresos,2005-09-01,10,10
ORURO,internaciones,egresos,2005-09-01,1828,1828
PADILLA,internaciones,egresos,2005-09-01,97,97
PAILON,internaciones,egresos,2005-09-01,48,48
PALCA,internaciones,egresos,2005-09-01,9,9
PALOS BLANCOS,internaciones,egresos,2005-09-01,54,54
PAMPA GRANDE,internaciones,egresos,2005-09-01,15,15
PAPEL PAMPA,internaciones,egresos,2005-09-01,2,2
PASORAPA,internaciones,egresos,2005-09-01,6,6
PATACAMAYA,internaciones,egresos,2005-09-01,30,30
PAZÑA,internaciones,egresos,2005-09-01,2,2
POCOATA,internaciones,egresos,2005-09-01,8,8
POCONA,internaciones,egresos,2005-09-01,23,23
POJO (CBBA),internaciones,egresos,2005-09-01,18,18
POOPO,internaciones,egresos,2005-09-01,4,4
PORCO,internaciones,egresos,2005-09-01,3,3
POROMA,internaciones,egresos,2005-09-01,9,9
PORONGO,internaciones,egresos,2005-09-01,6,6
PORTACHUELO,internaciones,egresos,2005-09-01,143,143
PORVENIR,internaciones,egresos,2005-09-01,3,3
POTOSI,internaciones,egresos,2005-09-01,1331,1331
PRESTO,internaciones,egresos,2005-09-01,10,10
PUCARA,internaciones,egresos,2005-09-01,2,2
PUCARANI,internaciones,egresos,2005-09-01,9,9
PUERTO ACOSTA,internaciones,egresos,2005-09-01,66,66
PUERTO CARABUCO,internaciones,egresos,2005-09-01,6,6
PUERTO GONZALO MORENO,internaciones,egresos,2005-09-01,3,3
PUERTO QUIJARRO,internaciones,egresos,2005-09-01,116,116
PUERTO RICO,internaciones,egresos,2005-09-01,58,58
PUERTO SUAREZ,internaciones,egresos,2005-09-01,68,68
PUERTO VILLARROEL,internaciones,egresos,2005-09-01,148,148
PUNA,internaciones,egresos,2005-09-01,16,16
PUNATA,internaciones,egresos,2005-09-01,260,260
QUILLACOLLO,internaciones,egresos,2005-09-01,242,242
QUIME,internaciones,egresos,2005-09-01,14,14
QUIRUSILLAS,internaciones,egresos,2005-09-01,1,1
RAVELO,internaciones,egresos,2005-09-01,14,14
REYES,internaciones,egresos,2005-09-01,37,37
RIBERALTA,internaciones,egresos,2005-09-01,559,559
ROBORE,internaciones,egresos,2005-09-01,59,59
RURRENABAQUE,internaciones,egresos,2005-09-01,101,101
SABAYA,internaciones,egresos,2005-09-01,4,4
SACABA,internaciones,egresos,2005-09-01,379,379
SACABAMBA,internaciones,egresos,2005-09-01,14,14
SACACA,internaciones,egresos,2005-09-01,13,13
SAIPINA,internaciones,egresos,2005-09-01,10,10
SAMAIPATA,internaciones,egresos,2005-09-01,34,34
SAN AGUSTIN,internaciones,egresos,2005-09-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,egresos,2005-09-01,14,14
SAN BENITO,internaciones,egresos,2005-09-01,11,11
SAN BORJA,internaciones,egresos,2005-09-01,129,129
SAN BUENA VENTURA,internaciones,egresos,2005-09-01,15,15
SAN CARLOS,internaciones,egresos,2005-09-01,125,125
SAN IGNACIO,internaciones,egresos,2005-09-01,61,61
SAN IGNACIO DE VELASCO,internaciones,egresos,2005-09-01,333,333
SAN JAVIER(STC),internaciones,egresos,2005-09-01,97,97
SAN JOAQUIN,internaciones,egresos,2005-09-01,71,71
SAN JOSE DE CHIQUITOS,internaciones,egresos,2005-09-01,78,78
SAN JUAN DE YAPACANI,internaciones,egresos,2005-09-01,117,117
SAN JULIAN,internaciones,egresos,2005-09-01,215,215
SAN LORENZO(TJA),internaciones,egresos,2005-09-01,12,12
SAN LUCAS,internaciones,egresos,2005-09-01,57,57
SAN MATIAS,internaciones,egresos,2005-09-01,66,66
SAN MIGUEL DE VELASCO,internaciones,egresos,2005-09-01,53,53
SAN PEDRO,internaciones,egresos,2005-09-01,38,38
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2005-09-01,17,17
SAN RAFAEL,internaciones,egresos,2005-09-01,13,13
SAN RAMON,internaciones,egresos,2005-09-01,38,38
SAN RAMON,internaciones,egresos,2005-09-01,40,40
SANTA ANA,internaciones,egresos,2005-09-01,99,99
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2005-09-01,7631,7631
SANTA ROSA,internaciones,egresos,2005-09-01,38,38
SANTA ROSA DEL SARA,internaciones,egresos,2005-09-01,51,51
SANTIAGO DE HUARI,internaciones,egresos,2005-09-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2005-09-01,1,1
SANTIVAÑES,internaciones,egresos,2005-09-01,8,8
SAPAHAQUI,internaciones,egresos,2005-09-01,1,1
SENA,internaciones,egresos,2005-09-01,17,17
SICA SICA (VILLA AROMA),internaciones,egresos,2005-09-01,3,3
SICAYA,internaciones,egresos,2005-09-01,2,2
SIPE SIPE,internaciones,egresos,2005-09-01,66,66
SOPACHUY,internaciones,egresos,2005-09-01,56,56
SORACACHI,internaciones,egresos,2005-09-01,2,2
SORATA,internaciones,egresos,2005-09-01,28,28
SUCRE,internaciones,egresos,2005-09-01,2446,2446
TACACOMA,internaciones,egresos,2005-09-01,3,3
TACOPAYA,internaciones,egresos,2005-09-01,2,2
TAPACARI,internaciones,egresos,2005-09-01,13,13
TARABUCO,internaciones,egresos,2005-09-01,55,55
TARATA,internaciones,egresos,2005-09-01,12,12
TARIJA,internaciones,egresos,2005-09-01,1360,1360
TARVITA,internaciones,egresos,2005-09-01,37,37
TEOPONTE,internaciones,egresos,2005-09-01,3,3
TIAWANACU,internaciones,egresos,2005-09-01,6,6
TIPUANI,internaciones,egresos,2005-09-01,31,31
TIQUIPAYA,internaciones,egresos,2005-09-01,101,101
TIRAQUE (CBBA),internaciones,egresos,2005-09-01,131,131
TOLATA,internaciones,egresos,2005-09-01,7,7
TOLEDO,internaciones,egresos,2005-09-01,6,6
TOMAVE,internaciones,egresos,2005-09-01,8,8
TOMINA,internaciones,egresos,2005-09-01,13,13
TORO TORO,internaciones,egresos,2005-09-01,6,6
TOTORA(CBBA),internaciones,egresos,2005-09-01,41,41
TOTORA(ORR),internaciones,egresos,2005-09-01,4,4
TRINIDAD,internaciones,egresos,2005-09-01,1165,1165
TUPIZA,internaciones,egresos,2005-09-01,316,316
TURCO,internaciones,egresos,2005-09-01,4,4
UNCIA,internaciones,egresos,2005-09-01,225,225
URIONDO (A. CONCEPCION),internaciones,egresos,2005-09-01,11,11
URUBICHA,internaciones,egresos,2005-09-01,23,23
UYUNI,internaciones,egresos,2005-09-01,101,101
VACAS,internaciones,egresos,2005-09-01,8,8
VALLEGRANDE,internaciones,egresos,2005-09-01,114,114
VIACHA,internaciones,egresos,2005-09-01,25,25
VILLA MONTES,internaciones,egresos,2005-09-01,127,127
VILLA RIVERO,internaciones,egresos,2005-09-01,9,9
VILLA SERRANO,internaciones,egresos,2005-09-01,29,29
VILLA TUNARI,internaciones,egresos,2005-09-01,199,199
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2005-09-01,29,29
VILLAZON,internaciones,egresos,2005-09-01,185,185
VINTO,internaciones,egresos,2005-09-01,72,72
VITICHI,internaciones,egresos,2005-09-01,12,12
WALDO BALLIVIAN,internaciones,egresos,2005-09-01,3,3
WARNES,internaciones,egresos,2005-09-01,106,106
YACO,internaciones,egresos,2005-09-01,1,1
YACUIBA,internaciones,egresos,2005-09-01,527,527
YAMPARAEZ,internaciones,egresos,2005-09-01,32,32
YANACACHI,internaciones,egresos,2005-09-01,1,1
YAPACANI,internaciones,egresos,2005-09-01,536,536
YOTALA,internaciones,egresos,2005-09-01,30,30
ZUDAÑEZ,internaciones,egresos,2005-09-01,26,26
ACACIO,internaciones,egresos,2005-10-01,6,6
ACHACACHI,internaciones,egresos,2005-10-01,53,53
ACHOCALLA,internaciones,egresos,2005-10-01,12,12
AIQUILE,internaciones,egresos,2005-10-01,108,108
ALALAY,internaciones,egresos,2005-10-01,3,3
ALCALA,internaciones,egresos,2005-10-01,1,1
ANCORAIMES,internaciones,egresos,2005-10-01,7,7
ANDAMARCA,internaciones,egresos,2005-10-01,1,1
ANTEQUERA,internaciones,egresos,2005-10-01,1,1
ANZALDO,internaciones,egresos,2005-10-01,12,12
APOLO,internaciones,egresos,2005-10-01,26,26
ARAMPAMPA,internaciones,egresos,2005-10-01,3,3
ARANI,internaciones,egresos,2005-10-01,7,7
ARBIETO,internaciones,egresos,2005-10-01,4,4
ARQUE,internaciones,egresos,2005-10-01,3,3
ATOCHA,internaciones,egresos,2005-10-01,157,157
AYATA,internaciones,egresos,2005-10-01,4,4
AYO AYO,internaciones,egresos,2005-10-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2005-10-01,62,62
AZURDUY,internaciones,egresos,2005-10-01,22,22
BATALLAS,internaciones,egresos,2005-10-01,11,11
BAURES,internaciones,egresos,2005-10-01,13,13
BERMEJO,internaciones,egresos,2005-10-01,165,165
BETANZOS,internaciones,egresos,2005-10-01,48,48
BOLIVAR,internaciones,egresos,2005-10-01,7,7
BOYUIBE,internaciones,egresos,2005-10-01,28,28
BUENA VISTA,internaciones,egresos,2005-10-01,54,54
CABEZAS,internaciones,egresos,2005-10-01,15,15
CAIROMA,internaciones,egresos,2005-10-01,7,7
CAJUATA,internaciones,egresos,2005-10-01,8,8
CALACOTO,internaciones,egresos,2005-10-01,1,1
CALAMARCA,internaciones,egresos,2005-10-01,5,5
CAMARGO,internaciones,egresos,2005-10-01,260,260
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2005-10-01,6,6
CAMIRI,internaciones,egresos,2005-10-01,484,484
CAPINOTA,internaciones,egresos,2005-10-01,56,56
CAQUIAVIRI,internaciones,egresos,2005-10-01,3,3
CARACOLLO,internaciones,egresos,2005-10-01,24,24
CARANAVI,internaciones,egresos,2005-10-01,196,196
CARIPUYO,internaciones,egresos,2005-10-01,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2005-10-01,16,16
CATACORA,internaciones,egresos,2005-10-01,2,2
CHALLAPATA,internaciones,egresos,2005-10-01,78,78
CHAQUI,internaciones,egresos,2005-10-01,4,4
CHARAGUA,internaciones,egresos,2005-10-01,102,102
CHAYANTA,internaciones,egresos,2005-10-01,11,11
CHIMORE,internaciones,egresos,2005-10-01,20,20
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2005-10-01,22,22
CHUMA,internaciones,egresos,2005-10-01,4,4
CLIZA,internaciones,egresos,2005-10-01,19,19
COBIJA,internaciones,egresos,2005-10-01,358,358
COCHABAMBA,internaciones,egresos,2005-10-01,4886,4886
COIPASA,internaciones,egresos,2005-10-01,1,1
COLCAPIRHUA,internaciones,egresos,2005-10-01,108,108
"COLCHA ""K""",internaciones,egresos,2005-10-01,1,1
COLOMI,internaciones,egresos,2005-10-01,49,49
COLPA BELGICA,internaciones,egresos,2005-10-01,20,20
COLQUECHACA,internaciones,egresos,2005-10-01,3,3
COLQUENCHA,internaciones,egresos,2005-10-01,3,3
COLQUIRI,internaciones,egresos,2005-10-01,27,27
COMARAPA,internaciones,egresos,2005-10-01,75,75
CONCEPCION,internaciones,egresos,2005-10-01,4,4
COPACABANA,internaciones,egresos,2005-10-01,29,29
CORIPATA,internaciones,egresos,2005-10-01,15,15
CORO CORO,internaciones,egresos,2005-10-01,3,3
COROICO,internaciones,egresos,2005-10-01,66,66
CORQUE,internaciones,egresos,2005-10-01,3,3
COTAGAITA,internaciones,egresos,2005-10-01,47,47
COTOCA,internaciones,egresos,2005-10-01,88,88
CUATRO CAÑADAS,internaciones,egresos,2005-10-01,40,40
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2005-10-01,4,4
CUEVO,internaciones,egresos,2005-10-01,11,11
CULPINA,internaciones,egresos,2005-10-01,59,59
CURAHUARA DE CARANGAS,internaciones,egresos,2005-10-01,15,15
DESAGUADERO,internaciones,egresos,2005-10-01,6,6
EL ALTO,internaciones,egresos,2005-10-01,2451,2451
EL CHORO,internaciones,egresos,2005-10-01,1,1
EL PUENTE(STC),internaciones,egresos,2005-10-01,22,22
EL PUENTE(TJA),internaciones,egresos,2005-10-01,7,7
EL TORNO,internaciones,egresos,2005-10-01,151,151
