municipality,group,variable,month,Ingresos referidos de otros establecimientos,TOTAL
WARNES,internaciones,ingresos referidos de otros establecimientos,2005-10-01,14,14
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2005-10-01,34,34
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2005-10-01,6,6
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos,2005-10-01,2,2
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
ANDAMARCA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,12,12
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2005-11-01,9,9
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,5,5
BOLIVAR,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,12,12
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,27,27
CARANAVI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,25,25
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,10,10
CHAYANTA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,5,5
COBIJA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,34,34
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,35,35
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
COLOMI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,9,9
CORIPATA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
CORO CORO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,10,10
CORQUE,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
COTAGAITA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
COTOCA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,10,10
CULPINA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,5,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,212,212
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,8,8
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2005-11-01,24,24
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
HUACARETA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
ICLA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
IXIAMAS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1596,1596
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,11,11
LURIBAY,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,9,9
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,9,9
MONTERO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,71,71
ORURO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,142,142
PADILLA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,24,24
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
POROMA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
POTOSI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,57,57
PRESTO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,11,11
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2005-11-01,7,7
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2005-11-01,12,12
PUNATA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,52,52
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,32,32
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,188,188
SACABA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,17,17
SACABAMBA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SACACA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SAIPINA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SAN BENITO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,11,11
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,4,4
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2005-11-01,25,25
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2005-11-01,11,11
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,253,253
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
SANTIVAÑES,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SIPE SIPE,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2005-11-01,3,3
SUCRE,internaciones,ingresos referidos de otros establecimientos,2005-11-01,63,63
TAPACARI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,8,8
TARIJA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,129,129
TARVITA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
TIPUANI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
TIRAQUE (CBBA),internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,49,49
UNCIA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,31,31
UYUNI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
VILA VILA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2005-11-01,10,10
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,26,26
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2005-11-01,13,13
WARNES,internaciones,ingresos referidos de otros establecimientos,2005-11-01,13,13
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,26,26
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2005-11-01,6,6
YOTALA,internaciones,ingresos referidos de otros establecimientos,2005-11-01,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos,2005-11-01,2,2
ACACIO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
AIQUILE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,4,4
ANTEQUERA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,10,10
ATOCHA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,44,44
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos,2005-12-01,5,5
BERMEJO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
BETANZOS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,8,8
CABEZAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,15,15
CAMIRI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,19,19
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,5,5
CHARAGUA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,13,13
COBIJA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,32,32
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,109,109
COMARAPA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,8,8
CORQUE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
CURAHUARA DE CARANGAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,164,164
EL TORNO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,7,7
EL VILLAR,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
GUANAY,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos,2005-12-01,29,29
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
HUACARETA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
HUARACAJE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
IXIAMAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1346,1346
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,11,11
LURIBAY,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
MACHARETI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,11,11
MAIRANA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
MAPIRI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
MOJOCOYA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,12,12
MONTERO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,83,83
MOROCHATA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,3,3
ORURO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,172,172
PADILLA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,34,34
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,4,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,4,4
POCONA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,5,5
POTOSI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,36,36
PUERTO ACOSTA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,5,5
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos,2005-12-01,5,5
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos,2005-12-01,19,19
PUNATA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,32,32
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,24,24
RIBERALTA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,155,155
ROBORE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,3,3
SACABA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,21,21
SACABAMBA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,19,19
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,10,10
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,7,7
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos,2005-12-01,24,24
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,5,5
SAN RAMON,internaciones,ingresos referidos de otros establecimientos,2005-12-01,4,4
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,249,249
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,3,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,3,3
SANTIAGO DE HUARI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
SICA SICA (VILLA AROMA),internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos,2005-12-01,4,4
SORATA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,47,47
TARABUCO,internaciones,ingresos referidos de otros establecimientos,2005-12-01,9,9
TARIJA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,204,204
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
TIRAQUE (CBBA),internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos,2005-12-01,7,7
TRINIDAD,internaciones,ingresos referidos de otros establecimientos,2005-12-01,10,10
TUPIZA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,34,34
UNCIA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,29,29
UYUNI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
VACAS,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos,2005-12-01,8,8
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,42,42
VILLAZON,internaciones,ingresos referidos de otros establecimientos,2005-12-01,9,9
VITICHI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos,2005-12-01,4,4
YACUIBA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,37,37
YAPACANI,internaciones,ingresos referidos de otros establecimientos,2005-12-01,6,6
YOTALA,internaciones,ingresos referidos de otros establecimientos,2005-12-01,1,1
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos,2005-12-01,2,2
