municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,44,44
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,206,206
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,105,105
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,276,276
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,19,19
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,79,79
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,14,14
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,99,99
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,49,49
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,15,15
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,65,65
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,19,19
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,41,41
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,189,189
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,92,92
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,3,3
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,234,234
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,25,25
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,45,45
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,181,181
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,33,33
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,24,24
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,34,34
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,1291,1291
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,34,34
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,146,146
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,88,88
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,137,137
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,33,33
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,10,10
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,580,580
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,2,2
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,31,31
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,38,38
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,22,22
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,156,156
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,109,109
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,48,48
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,151,151
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,117,117
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,98,98
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,50,50
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,20,20
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,9,9
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,154,154
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,61,61
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,45,45
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,37,37
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,45,45
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,57,57
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,186,186
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,20,20
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,72,72
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,2,2
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,86,86
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,250,250
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,29,29
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,87,87
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,3,3
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,43,43
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,169,169
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,22,22
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,34,34
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,614,614
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,26,26
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,21,21
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,32,32
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,51,51
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,1,1
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,177,177
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,30,30
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,131,131
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,11,11
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,21,21
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,263,263
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,46,46
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,66,66
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,220,220
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,411,411
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,8,8
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,108,108
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,41,41
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,35,35
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,160,160
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,121,121
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,60,60
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,575,575
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,44,44
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,150,150
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,140,140
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,245,245
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,37,37
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,110,110
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,34,34
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,23,23
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,161,161
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,48,48
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,54,54
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,284,284
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,142,142
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,135,135
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,51,51
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,179,179
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,179,179
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,88,88
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,63,63
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,87,87
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,2549,2549
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,69,69
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,8,8
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,304,304
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,114,114
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,108,108
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,37,37
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,69,69
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,144,144
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,787,787
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,172,172
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,18,18
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,34,34
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,1344,1344
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,82,82
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,13,13
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,87,87
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,149,149
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,3,3
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,653,653
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,163,163
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,206,206
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,29,29
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,1584,1584
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,31,31
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,263,263
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,83,83
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,111,111
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,132,132
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,9,9
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,74,74
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,21,21
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,97,97
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,188,188
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,1,1
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,186,186
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,82,82
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,528,528
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,175,175
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,125,125
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,56,56
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,480,480
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,94,94
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,94,94
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,409,409
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,134,134
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,145,145
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,19,19
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,61,61
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,411,411
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,42,42
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,233,233
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,9,9
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,51,51
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,33,33
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,62,62
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-07-01,40,40
