municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,26,26
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,13,13
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,28,28
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,32,32
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,23,23
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,72,72
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,32,32
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,16,16
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,764,764
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,17,17
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,86,86
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,29,29
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,53,53
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,13,13
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,16,16
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,21,21
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,59,59
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,16,16
HUACARAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,26,26
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,21,21
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,12,12
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,19,19
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,55,55
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,175,175
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,399,399
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,17,17
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,77,77
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,24,24
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,32,32
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,23,23
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,26,26
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,25,25
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,159,159
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,12,12
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,19,19
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,258,258
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,15,15
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,15,15
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,25,25
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,27,27
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,35,35
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,20,20
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,22,22
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,15,15
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,16,16
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,12,12
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,42,42
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,274,274
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,44,44
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,21,21
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,90,90
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,30,30
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,148,148
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,164,164
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,24,24
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,29,29
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,161,161
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,27,27
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,12,12
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,13,13
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,12,12
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,59,59
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,32,32
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,31,31
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,77,77
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,20,20
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,49,49
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,51,51
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,30,30
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,38,38
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,15,15
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,22,22
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,33,33
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,20,20
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,49,49
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,953,953
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,34,34
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,21,21
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,48,48
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,20,20
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,73,73
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,28,28
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,344,344
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,32,32
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,196,196
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,4,4
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,29,29
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,16,16
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,50,50
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,19,19
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,16,16
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,15,15
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,55,55
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,47,47
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,28,28
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,17,17
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,22,22
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,24,24
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,82,82
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,15,15
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,53,53
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,6,6
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,188,188
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,14,14
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,41,41
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,87,87
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,11,11
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,3,3
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,123,123
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,8,8
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,103,103
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,5,5
YANACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,1,1
YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,77,77
YOCALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,10,10
YOTALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,9,9
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2023-11-01,2,2
