municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-07-01,6,6
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-07-01,8,8
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-07-01,2,2
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-07-01,6,6
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,46,46
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,59,59
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,39,39
ALCALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,28,28
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,45,45
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,39,39
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,26,26
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,28,28
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,6,6
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,6,6
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,44,44
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,43,43
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,22,22
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,58,58
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,18,18
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,18,18
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,86,86
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,28,28
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,62,62
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,16,16
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,56,56
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,52,52
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,57,57
CHOQUE COTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,22,22
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,29,29
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,105,105
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,36,36
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,991,991
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,51,51
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,32,32
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,23,23
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,22,22
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,31,31
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
CONCEPCION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,50,50
COPACABANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
CORIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
CORO CORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,17,17
COROICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
CORQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
COTAGAITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,19,19
COTOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,159,159
CUATRO CAÑADAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,34,34
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
CUEVO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
CULPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
CURVA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
DESAGUADERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
EL ALTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1450,1450
EL CHORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
EL PUENTE(STC),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,17,17
EL PUENTE(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
EL TORNO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,59,59
EL VILLAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
ENTRE RIOS TRJ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,19,19
ENTRE RIOS CBBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,76,76
ESCOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
EUCALIPTUS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
EXALTACION,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,18,18
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
GAIOC JATUN AYLLU YURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,24,24
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,35,35
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,52,52
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
HUACARAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,24,24
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,19,19
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,95,95
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,133,133
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,857,857
LAGUNILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,6,6
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,27,27
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,84,84
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,25,25
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,37,37
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,40,40
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
MOJINETE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,43,43
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,284,284
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,19,19
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,576,576
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,72,72
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,32,32
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,47,47
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,27,27
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,33,33
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,17,17
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,503,503
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,43,43
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,13,13
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,16,16
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,144,144
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,62,62
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,230,230
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,207,207
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,17,17
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,39,39
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,291,291
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,32,32
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,10,10
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,14,14
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,17,17
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,82,82
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,16,16
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,38,38
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,34,34
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,127,127
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,59,59
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,112,112
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,24,24
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,42,42
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,47,47
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,2,2
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,21,21
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,39,39
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
SAN PEDRO DE MACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,23,23
SAN PEDRO DE QUEMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,17,17
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3617,3617
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,22,22
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,6,6
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,24,24
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,58,58
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,26,26
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,3,3
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,81,81
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,13,13
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,24,24
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,427,427
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,9,9
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,6,6
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,30,30
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,8,8
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,322,322
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,27,27
TIAHUANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,15,15
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,13,13
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,11,11
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,95,95
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,23,23
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
TODOS SANTOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,1,1
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,4,4
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,5,5
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,7,7
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,12,12
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2023-08-01,44,44
