municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,5,5
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,1,1
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,68,68
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,1,1
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,3,3
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-10-01,5,5
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,34,34
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,37,37
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
ANTEQUERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,19,19
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,19,19
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
BELEN DE ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,25,25
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,25,25
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,21,21
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,23,23
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,16,16
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,85,85
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,40,40
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,17,17
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,18,18
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,29,29
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,79,79
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,21,21
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,915,915
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,27,27
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,16,16
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,27,27
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,23,23
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,29,29
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,19,19
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,20,20
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,39,39
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,23,23
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,801,801
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,52,52
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,33,33
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
GAIOC JATUN AYLLU YURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,30,30
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
HUACARAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,18,18
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
HUATAJATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,16,16
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,48,48
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,31,31
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,397,397
LA RIVERA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,15,15
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,60,60
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,17,17
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,22,22
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,31,31
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,263,263
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,40,40
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,17,17
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,29,29
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,29,29
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,30,30
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,59,59
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,37,37
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,17,17
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,19,19
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,111,111
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,21,21
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,170,170
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,203,203
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,15,15
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,196,196
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,18,18
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,14,14
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,62,62
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,19,19
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,24,24
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,33,33
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,69,69
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,21,21
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,35,35
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,37,37
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,29,29
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
SAN PEDRO DE MACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,20,20
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,25,25
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1308,1308
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,40,40
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,23,23
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,49,49
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,221,221
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,9,9
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,5,5
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,23,23
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,11,11
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,289,289
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,10,10
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,7,7
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,12,12
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,14,14
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,54,54
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,6,6
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,2,2
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,17,17
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
TRIGAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,151,151
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,79,79
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,14,14
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,8,8
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,20,20
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,3,3
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,13,13
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,17,17
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,42,42
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,4,4
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2023-11-01,112,112
