municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,11,11
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,16,16
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,41,41
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,22,22
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,17,17
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,51,51
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,77,77
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,3,3
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,11,11
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,37,37
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,20,20
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,18,18
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,7,7
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,17,17
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,71,71
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,20,20
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,27,27
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,3,3
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,1,1
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,10,10
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,36,36
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,8,8
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,880,880
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,5,5
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,15,15
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,12,12
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,7,7
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
SENA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,15,15
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,5,5
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,15,15
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,10,10
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,8,8
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,13,13
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,377,377
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,6,6
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,14,14
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,15,15
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,1,1
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,48,48
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,30,30
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,6,6
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,2,2
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,168,168
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,20,20
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,6,6
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,14,14
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,49,49
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,16,16
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,73,73
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,90,90
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,2,2
TODOS SANTOS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,1,1
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,10,10
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,18,18
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,8,8
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,10,10
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,28,28
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,5,5
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,90,90
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,63,63
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,5,5
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,8,8
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,24,24
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,16,16
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,20,20
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,25,25
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,16,16
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,20,20
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,37,37
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,6,6
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,45,45
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,7,7
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,10,10
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,8,8
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,10,10
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,57,57
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,34,34
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,3,3
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,63,63
YACO,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,6,6
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,112,112
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,9,9
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,3,3
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,85,85
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,4,4
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,11,11
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,8,8
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2009-03-01,15,15
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,7,7
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,69,69
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,3,3
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,27,27
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,6,6
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,4,4
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,25,25
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,6,6
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,3,3
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,3,3
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,10,10
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,4,4
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,13,13
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,15,15
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,22,22
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,56,56
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,9,9
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,1,1
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,10,10
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,24,24
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,20,20
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,19,19
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,11,11
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,1,1
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,32,32
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,51,51
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,7,7
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,3,3
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,13,13
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,16,16
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,20,20
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,8,8
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,9,9
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,2,2
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,15,15
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,36,36
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,3,3
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2009-04-01,52,52
