municipality,group,variable,month,Vaginales,TOTAL
MONTERO,atencion de partos en servicio,vaginales,2009-02-01,147,147
MORO MORO,atencion de partos en servicio,vaginales,2009-02-01,1,1
MOROCHATA,atencion de partos en servicio,vaginales,2009-02-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2009-02-01,1,1
OCURI,atencion de partos en servicio,vaginales,2009-02-01,9,9
OKINAWA,atencion de partos en servicio,vaginales,2009-02-01,7,7
OMEREQUE,atencion de partos en servicio,vaginales,2009-02-01,3,3
ORURO,atencion de partos en servicio,vaginales,2009-02-01,349,349
PADCAYA,atencion de partos en servicio,vaginales,2009-02-01,9,9
PADILLA,atencion de partos en servicio,vaginales,2009-02-01,14,14
PAILON,atencion de partos en servicio,vaginales,2009-02-01,16,16
PALOS BLANCOS,atencion de partos en servicio,vaginales,2009-02-01,29,29
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2009-02-01,1,1
PAMPA GRANDE,atencion de partos en servicio,vaginales,2009-02-01,10,10
PASORAPA,atencion de partos en servicio,vaginales,2009-02-01,2,2
PATACAMAYA,atencion de partos en servicio,vaginales,2009-02-01,19,19
PAZÑA,atencion de partos en servicio,vaginales,2009-02-01,3,3
POCOATA,atencion de partos en servicio,vaginales,2009-02-01,7,7
POCONA,atencion de partos en servicio,vaginales,2009-02-01,11,11
POJO (CBBA),atencion de partos en servicio,vaginales,2009-02-01,10,10
PORCO,atencion de partos en servicio,vaginales,2009-02-01,5,5
POROMA,atencion de partos en servicio,vaginales,2009-02-01,6,6
PORONGO,atencion de partos en servicio,vaginales,2009-02-01,5,5
PORTACHUELO,atencion de partos en servicio,vaginales,2009-02-01,19,19
POSTRER VALLE,atencion de partos en servicio,vaginales,2009-02-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2009-02-01,270,270
PRESTO,atencion de partos en servicio,vaginales,2009-02-01,1,1
PUCARA,atencion de partos en servicio,vaginales,2009-02-01,1,1
PUCARANI,atencion de partos en servicio,vaginales,2009-02-01,8,8
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2009-02-01,8,8
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2009-02-01,3,3
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2009-02-01,11,11
PUERTO RICO,atencion de partos en servicio,vaginales,2009-02-01,5,5
PUERTO SILES,atencion de partos en servicio,vaginales,2009-02-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2009-02-01,33,33
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2009-02-01,70,70
PUNA,atencion de partos en servicio,vaginales,2009-02-01,17,17
PUNATA,atencion de partos en servicio,vaginales,2009-02-01,36,36
QUILLACOLLO,atencion de partos en servicio,vaginales,2009-02-01,89,89
QUIME,atencion de partos en servicio,vaginales,2009-02-01,4,4
RAVELO,atencion de partos en servicio,vaginales,2009-02-01,4,4
REYES,atencion de partos en servicio,vaginales,2009-02-01,9,9
RIBERALTA,atencion de partos en servicio,vaginales,2009-02-01,191,191
ROBORE,atencion de partos en servicio,vaginales,2009-02-01,28,28
RURRENABAQUE,atencion de partos en servicio,vaginales,2009-02-01,13,13
SACABA,atencion de partos en servicio,vaginales,2009-02-01,137,137
SACABAMBA,atencion de partos en servicio,vaginales,2009-02-01,7,7
SACACA,atencion de partos en servicio,vaginales,2009-02-01,13,13
SAIPINA,atencion de partos en servicio,vaginales,2009-02-01,4,4
SAMAIPATA,atencion de partos en servicio,vaginales,2009-02-01,3,3
SAN AGUSTIN,atencion de partos en servicio,vaginales,2009-02-01,2,2
SAN ANDRES,atencion de partos en servicio,vaginales,2009-02-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2009-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2009-02-01,3,3
SAN BENITO,atencion de partos en servicio,vaginales,2009-02-01,5,5
SAN BORJA,atencion de partos en servicio,vaginales,2009-02-01,26,26
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2009-02-01,6,6
SAN CARLOS,atencion de partos en servicio,vaginales,2009-02-01,29,29
SAN IGNACIO,atencion de partos en servicio,vaginales,2009-02-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2009-02-01,78,78
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2009-02-01,1,1
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2009-02-01,13,13
SAN JOAQUIN,atencion de partos en servicio,vaginales,2009-02-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2009-02-01,21,21
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2009-02-01,7,7
SAN JULIAN,atencion de partos en servicio,vaginales,2009-02-01,52,52
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2009-02-01,3,3
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2009-02-01,6,6
SAN LUCAS,atencion de partos en servicio,vaginales,2009-02-01,27,27
SAN MATIAS,atencion de partos en servicio,vaginales,2009-02-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2009-02-01,11,11
SAN PEDRO,atencion de partos en servicio,vaginales,2009-02-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2009-02-01,8,8
SAN PEDRO DE TIQUINA,atencion de partos en servicio,vaginales,2009-02-01,1,1
SAN RAFAEL,atencion de partos en servicio,vaginales,2009-02-01,8,8
SAN RAMON,atencion de partos en servicio,vaginales,2009-02-01,9,9
SAN RAMON,atencion de partos en servicio,vaginales,2009-02-01,18,18
SANTA ANA,atencion de partos en servicio,vaginales,2009-02-01,20,20
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2009-02-01,1377,1377
SANTA ROSA,atencion de partos en servicio,vaginales,2009-02-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2009-02-01,20,20
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2009-02-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2009-02-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicio,vaginales,2009-02-01,2,2
SANTIVAÑES,atencion de partos en servicio,vaginales,2009-02-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2009-02-01,1,1
SAPAHAQUI,atencion de partos en servicio,vaginales,2009-02-01,1,1
SENA,atencion de partos en servicio,vaginales,2009-02-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2009-02-01,7,7
SICAYA,atencion de partos en servicio,vaginales,2009-02-01,1,1
SIPE SIPE,atencion de partos en servicio,vaginales,2009-02-01,24,24
SOPACHUY,atencion de partos en servicio,vaginales,2009-02-01,5,5
SORACACHI,atencion de partos en servicio,vaginales,2009-02-01,1,1
SORATA,atencion de partos en servicio,vaginales,2009-02-01,12,12
SUCRE,atencion de partos en servicio,vaginales,2009-02-01,304,304
TACACOMA,atencion de partos en servicio,vaginales,2009-02-01,5,5
TACOPAYA,atencion de partos en servicio,vaginales,2009-02-01,2,2
TAPACARI,atencion de partos en servicio,vaginales,2009-02-01,7,7
TARABUCO,atencion de partos en servicio,vaginales,2009-02-01,17,17
TARACO,atencion de partos en servicio,vaginales,2009-02-01,2,2
TARATA,atencion de partos en servicio,vaginales,2009-02-01,7,7
TARIJA,atencion de partos en servicio,vaginales,2009-02-01,214,214
TARVITA,atencion de partos en servicio,vaginales,2009-02-01,12,12
TEOPONTE,atencion de partos en servicio,vaginales,2009-02-01,3,3
TIAWANACU,atencion de partos en servicio,vaginales,2009-02-01,5,5
TINGUIPAYA,atencion de partos en servicio,vaginales,2009-02-01,1,1
TIPUANI,atencion de partos en servicio,vaginales,2009-02-01,16,16
TIQUIPAYA,atencion de partos en servicio,vaginales,2009-02-01,36,36
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2009-02-01,48,48
TOCO,atencion de partos en servicio,vaginales,2009-02-01,1,1
TOLATA,atencion de partos en servicio,vaginales,2009-02-01,2,2
TOLEDO,atencion de partos en servicio,vaginales,2009-02-01,4,4
TOMAVE,atencion de partos en servicio,vaginales,2009-02-01,4,4
TOMINA,atencion de partos en servicio,vaginales,2009-02-01,4,4
TORO TORO,atencion de partos en servicio,vaginales,2009-02-01,1,1
TOTORA(CBBA),atencion de partos en servicio,vaginales,2009-02-01,15,15
TOTORA(ORR),atencion de partos en servicio,vaginales,2009-02-01,2,2
TRINIDAD,atencion de partos en servicio,vaginales,2009-02-01,174,174
TUPIZA,atencion de partos en servicio,vaginales,2009-02-01,35,35
TURCO,atencion de partos en servicio,vaginales,2009-02-01,2,2
UMALA,atencion de partos en servicio,vaginales,2009-02-01,1,1
UNCIA,atencion de partos en servicio,vaginales,2009-02-01,32,32
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2009-02-01,14,14
URUBICHA,atencion de partos en servicio,vaginales,2009-02-01,6,6
UYUNI,atencion de partos en servicio,vaginales,2009-02-01,28,28
VACAS,atencion de partos en servicio,vaginales,2009-02-01,8,8
VALLEGRANDE,atencion de partos en servicio,vaginales,2009-02-01,15,15
VIACHA,atencion de partos en servicio,vaginales,2009-02-01,29,29
VILA VILA,atencion de partos en servicio,vaginales,2009-02-01,2,2
VILLA MONTES,atencion de partos en servicio,vaginales,2009-02-01,48,48
VILLA RIVERO,atencion de partos en servicio,vaginales,2009-02-01,3,3
VILLA SERRANO,atencion de partos en servicio,vaginales,2009-02-01,8,8
VILLA TUNARI,atencion de partos en servicio,vaginales,2009-02-01,84,84
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2009-02-01,2,2
VILLAZON,atencion de partos en servicio,vaginales,2009-02-01,53,53
VINTO,atencion de partos en servicio,vaginales,2009-02-01,58,58
VITICHI,atencion de partos en servicio,vaginales,2009-02-01,2,2
WARNES,atencion de partos en servicio,vaginales,2009-02-01,61,61
YACUIBA,atencion de partos en servicio,vaginales,2009-02-01,123,123
YAMPARAEZ,atencion de partos en servicio,vaginales,2009-02-01,6,6
YANACACHI,atencion de partos en servicio,vaginales,2009-02-01,2,2
YAPACANI,atencion de partos en servicio,vaginales,2009-02-01,60,60
YOCALLA,atencion de partos en servicio,vaginales,2009-02-01,2,2
YOTALA,atencion de partos en servicio,vaginales,2009-02-01,6,6
YUNCHARA,atencion de partos en servicio,vaginales,2009-02-01,3,3
ZUDAÑEZ,atencion de partos en servicio,vaginales,2009-02-01,5,5
ACACIO,atencion de partos en servicio,vaginales,2009-03-01,6,6
ACHACACHI,atencion de partos en servicio,vaginales,2009-03-01,24,24
ACHOCALLA,atencion de partos en servicio,vaginales,2009-03-01,3,3
AIQUILE,atencion de partos en servicio,vaginales,2009-03-01,25,25
ALALAY,atencion de partos en servicio,vaginales,2009-03-01,2,2
ALCALA,atencion de partos en servicio,vaginales,2009-03-01,3,3
ANCORAIMES,atencion de partos en servicio,vaginales,2009-03-01,7,7
ANDAMARCA,atencion de partos en servicio,vaginales,2009-03-01,4,4
ANTEQUERA,atencion de partos en servicio,vaginales,2009-03-01,1,1
ANZALDO,atencion de partos en servicio,vaginales,2009-03-01,3,3
APOLO,atencion de partos en servicio,vaginales,2009-03-01,14,14
ARAMPAMPA,atencion de partos en servicio,vaginales,2009-03-01,4,4
ARANI,atencion de partos en servicio,vaginales,2009-03-01,6,6
ARBIETO,atencion de partos en servicio,vaginales,2009-03-01,9,9
ARQUE,atencion de partos en servicio,vaginales,2009-03-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2009-03-01,56,56
ATOCHA,atencion de partos en servicio,vaginales,2009-03-01,3,3
AUCAPATA,atencion de partos en servicio,vaginales,2009-03-01,1,1
AYATA,atencion de partos en servicio,vaginales,2009-03-01,2,2
AYO AYO,atencion de partos en servicio,vaginales,2009-03-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2009-03-01,19,19
AZURDUY,atencion de partos en servicio,vaginales,2009-03-01,5,5
BATALLAS,atencion de partos en servicio,vaginales,2009-03-01,8,8
BERMEJO,atencion de partos en servicio,vaginales,2009-03-01,39,39
BETANZOS,atencion de partos en servicio,vaginales,2009-03-01,25,25
BUENA VISTA,atencion de partos en servicio,vaginales,2009-03-01,12,12
CABEZAS,atencion de partos en servicio,vaginales,2009-03-01,18,18
CAIROMA,atencion de partos en servicio,vaginales,2009-03-01,4,4
"CAIZA ""D""",atencion de partos en servicio,vaginales,2009-03-01,7,7
CAJUATA,atencion de partos en servicio,vaginales,2009-03-01,10,10
CALAMARCA,atencion de partos en servicio,vaginales,2009-03-01,3,3
CAMARGO,atencion de partos en servicio,vaginales,2009-03-01,15,15
CAMIRI,atencion de partos en servicio,vaginales,2009-03-01,39,39
CAPINOTA,atencion de partos en servicio,vaginales,2009-03-01,18,18
CARACOLLO,atencion de partos en servicio,vaginales,2009-03-01,14,14
CARANAVI,atencion de partos en servicio,vaginales,2009-03-01,66,66
CARAPARI,atencion de partos en servicio,vaginales,2009-03-01,11,11
CARIPUYO,atencion de partos en servicio,vaginales,2009-03-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2009-03-01,5,5
CHALLAPATA,atencion de partos en servicio,vaginales,2009-03-01,36,36
CHAQUI,atencion de partos en servicio,vaginales,2009-03-01,3,3
CHARAGUA,atencion de partos en servicio,vaginales,2009-03-01,43,43
CHAYANTA,atencion de partos en servicio,vaginales,2009-03-01,15,15
CHIMORE,atencion de partos en servicio,vaginales,2009-03-01,12,12
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2009-03-01,28,28
CHUMA,atencion de partos en servicio,vaginales,2009-03-01,2,2
CLIZA,atencion de partos en servicio,vaginales,2009-03-01,14,14
COBIJA,atencion de partos en servicio,vaginales,2009-03-01,98,98
COCHABAMBA,atencion de partos en servicio,vaginales,2009-03-01,913,913
COIPASA,atencion de partos en servicio,vaginales,2009-03-01,2,2
COLCAPIRHUA,atencion de partos en servicio,vaginales,2009-03-01,46,46
"COLCHA ""K""",atencion de partos en servicio,vaginales,2009-03-01,3,3
COLOMI,atencion de partos en servicio,vaginales,2009-03-01,19,19
COLPA BELGICA,atencion de partos en servicio,vaginales,2009-03-01,7,7
COLQUECHACA,atencion de partos en servicio,vaginales,2009-03-01,10,10
COLQUENCHA,atencion de partos en servicio,vaginales,2009-03-01,1,1
COLQUIRI,atencion de partos en servicio,vaginales,2009-03-01,9,9
COMANCHE,atencion de partos en servicio,vaginales,2009-03-01,1,1
COMARAPA,atencion de partos en servicio,vaginales,2009-03-01,39,39
COMBAYA,atencion de partos en servicio,vaginales,2009-03-01,1,1
CONCEPCION,atencion de partos en servicio,vaginales,2009-03-01,39,39
COPACABANA,atencion de partos en servicio,vaginales,2009-03-01,11,11
CORIPATA,atencion de partos en servicio,vaginales,2009-03-01,9,9
CORO CORO,atencion de partos en servicio,vaginales,2009-03-01,1,1
COROICO,atencion de partos en servicio,vaginales,2009-03-01,24,24
CORQUE,atencion de partos en servicio,vaginales,2009-03-01,2,2
COTAGAITA,atencion de partos en servicio,vaginales,2009-03-01,15,15
COTOCA,atencion de partos en servicio,vaginales,2009-03-01,41,41
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2009-03-01,32,32
CUEVO,atencion de partos en servicio,vaginales,2009-03-01,2,2
CULPINA,atencion de partos en servicio,vaginales,2009-03-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2009-03-01,9,9
DESAGUADERO,atencion de partos en servicio,vaginales,2009-03-01,4,4
EL ALTO,atencion de partos en servicio,vaginales,2009-03-01,942,942
EL CHORO,atencion de partos en servicio,vaginales,2009-03-01,4,4
EL PUENTE(STC),atencion de partos en servicio,vaginales,2009-03-01,9,9
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2009-03-01,6,6
EL TORNO,atencion de partos en servicio,vaginales,2009-03-01,58,58
EL VILLAR,atencion de partos en servicio,vaginales,2009-03-01,5,5
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-03-01,20,20
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-03-01,17,17
EUCALIPTUS,atencion de partos en servicio,vaginales,2009-03-01,2,2
EXALTACION,atencion de partos en servicio,vaginales,2009-03-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2009-03-01,14,14
FILADELFIA,atencion de partos en servicio,vaginales,2009-03-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2009-03-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2009-03-01,1,1
GUANAY,atencion de partos en servicio,vaginales,2009-03-01,15,15
GUAQUI,atencion de partos en servicio,vaginales,2009-03-01,6,6
GUAYARAMERIN,atencion de partos en servicio,vaginales,2009-03-01,64,64
GUTIERREZ,atencion de partos en servicio,vaginales,2009-03-01,8,8
HUACARETA,atencion de partos en servicio,vaginales,2009-03-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,vaginales,2009-03-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2009-03-01,18,18
HUARACAJE,atencion de partos en servicio,vaginales,2009-03-01,5,5
ICLA,atencion de partos en servicio,vaginales,2009-03-01,6,6
INCAHUASI,atencion de partos en servicio,vaginales,2009-03-01,22,22
INQUISIVI,atencion de partos en servicio,vaginales,2009-03-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2009-03-01,8,8
IXIAMAS,atencion de partos en servicio,vaginales,2009-03-01,8,8
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2009-03-01,6,6
LA ASUNTA,atencion de partos en servicio,vaginales,2009-03-01,32,32
LA GUARDIA,atencion de partos en servicio,vaginales,2009-03-01,49,49
LA PAZ,atencion de partos en servicio,vaginales,2009-03-01,1023,1023
LAGUNILLAS,atencion de partos en servicio,vaginales,2009-03-01,5,5
LAJA,atencion de partos en servicio,vaginales,2009-03-01,3,3
LAS CARRERAS,atencion de partos en servicio,vaginales,2009-03-01,4,4
LICOMA PAMPA,atencion de partos en servicio,vaginales,2009-03-01,1,1
LLALLAGUA,atencion de partos en servicio,vaginales,2009-03-01,50,50
LLICA,atencion de partos en servicio,vaginales,2009-03-01,6,6
LORETO,atencion de partos en servicio,vaginales,2009-03-01,2,2
LURIBAY,atencion de partos en servicio,vaginales,2009-03-01,8,8
MACHACAMARCA,atencion de partos en servicio,vaginales,2009-03-01,1,1
MACHARETI,atencion de partos en servicio,vaginales,2009-03-01,7,7
MAGDALENA,atencion de partos en servicio,vaginales,2009-03-01,11,11
MAIRANA,atencion de partos en servicio,vaginales,2009-03-01,10,10
MAPIRI,atencion de partos en servicio,vaginales,2009-03-01,16,16
MECAPACA,atencion de partos en servicio,vaginales,2009-03-01,4,4
MINEROS,atencion de partos en servicio,vaginales,2009-03-01,24,24
MIZQUE,atencion de partos en servicio,vaginales,2009-03-01,27,27
MOCOMOCO,atencion de partos en servicio,vaginales,2009-03-01,2,2
MOJOCOYA,atencion de partos en servicio,vaginales,2009-03-01,9,9
MONTEAGUDO,atencion de partos en servicio,vaginales,2009-03-01,32,32
MONTERO,atencion de partos en servicio,vaginales,2009-03-01,176,176
MOROCHATA,atencion de partos en servicio,vaginales,2009-03-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,vaginales,2009-03-01,1,1
OCURI,atencion de partos en servicio,vaginales,2009-03-01,12,12
OKINAWA,atencion de partos en servicio,vaginales,2009-03-01,17,17
