municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1,1
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,39,39
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,22,22
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,25,25
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,4,4
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,1380,1380
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,8,8
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,20,20
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,9,9
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,330,330
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,13,13
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,328,328
TEOPONTE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,10,10
TIPUANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,64,64
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,34,34
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,232,232
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,57,57
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,10,10
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,26,26
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,24,24
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,38,38
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,59,59
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,50,50
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,65,65
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,45,45
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,6,6
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,25,25
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,34,34
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-07-01,81,81
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,25,25
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,31,31
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1,1
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,51,51
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,10,10
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,26,26
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,21,21
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,6,6
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,10,10
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,17,17
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,5,5
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,27,27
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,10,10
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,14,14
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,76,76
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,27,27
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,7,7
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,3,3
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,21,21
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,5,5
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,98,98
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,793,793
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,20,20
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,3,3
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,34,34
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,41,41
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,22,22
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,9,9
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,42,42
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,20,20
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,729,729
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,86,86
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,9,9
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,6,6
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,25,25
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,71,71
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,527,527
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,64,64
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,21,21
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,17,17
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,17,17
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,38,38
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,43,43
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,428,428
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,5,5
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,29,29
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,8,8
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,16,16
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,5,5
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,20,20
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,221,221
PUCARANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,14,14
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,36,36
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,78,78
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,3,3
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,17,17
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,138,138
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,8,8
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,15,15
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,243,243
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,25,25
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,24,24
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,200,200
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,8,8
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,7,7
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,52,52
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,16,16
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,68,68
SAN JAVIER(BNI),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,26,26
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,21,21
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,59,59
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,8,8
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,34,34
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,1364,1364
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,10,10
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,5,5
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,31,31
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,9,9
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,305,305
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,8,8
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,331,331
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,53,53
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,9,9
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,225,225
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,59,59
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,11,11
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,27,27
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,21,21
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,16,16
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,53,53
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,38,38
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,46,46
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,23,23
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,4,4
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,12,12
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,18,18
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-08-01,75,75
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,34,34
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,21,21
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
ARAMPAMPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,56,56
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,14,14
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,6,6
BELLA FLOR,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,54,54
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,28,28
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,12,12
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,18,18
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,4,4
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,16,16
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,13,13
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,16,16
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,14,14
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,50,50
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,31,31
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,11,11
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,7,7
CHAYANTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,17,17
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,22,22
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,105,105
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,894,894
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,30,30
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,27,27
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,32,32
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,32,32
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,7,7
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,58,58
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,20,20
CUEVO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,955,955
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,89,89
EL VILLAR,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,22,22
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,9,9
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,29,29
HUARACAJE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,57,57
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,796,796
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,5,5
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,61,61
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,26,26
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,5,5
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,18,18
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,47,47
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,25,25
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,486,486
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,12,12
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,24,24
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,5,5
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,26,26
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,5,5
PORONGO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,22,22
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,220,220
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,34,34
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,116,116
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,45,45
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,170,170
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,14,14
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,253,253
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,15,15
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,40,40
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,280,280
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
SAMAIPATA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,10,10
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,56,56
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,5,5
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,20,20
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,99,99
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,29,29
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,36,36
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,2,2
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,46,46
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,4,4
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,8,8
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,21,21
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,15,15
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1618,1618
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,6,6
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,5,5
SIPE SIPE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,35,35
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,12,12
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,288,288
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,11,11
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,325,325
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,46,46
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,6,6
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,6,6
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,4,4
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,13,13
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,258,258
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,69,69
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,10,10
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,27,27
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,23,23
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,44,44
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,64,64
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,1,1
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,50,50
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,61,61
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,47,47
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,3,3
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2020-09-01,25,25
