municipality,group,variable,month,Viviendas Evaluadas,TOTAL
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2023-11-01,314,314
MOROCHATA,chagas viviendas,viviendas evaluadas,2023-11-01,470,470
OCURI,chagas viviendas,viviendas evaluadas,2023-11-01,87,87
OMEREQUE,chagas viviendas,viviendas evaluadas,2023-11-01,216,216
PADILLA,chagas viviendas,viviendas evaluadas,2023-11-01,1,1
PALCA,chagas viviendas,viviendas evaluadas,2023-11-01,234,234
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2023-11-01,84,84
PASORAPA,chagas viviendas,viviendas evaluadas,2023-11-01,141,141
POCOATA,chagas viviendas,viviendas evaluadas,2023-11-01,345,345
POCONA,chagas viviendas,viviendas evaluadas,2023-11-01,62,62
POJO (CBBA),chagas viviendas,viviendas evaluadas,2023-11-01,273,273
PUCARA,chagas viviendas,viviendas evaluadas,2023-11-01,80,80
PUNA,chagas viviendas,viviendas evaluadas,2023-11-01,181,181
PUNATA,chagas viviendas,viviendas evaluadas,2023-11-01,350,350
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2023-11-01,758,758
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2023-11-01,23,23
RAVELO,chagas viviendas,viviendas evaluadas,2023-11-01,100,100
SACABA,chagas viviendas,viviendas evaluadas,2023-11-01,441,441
SAN BENITO,chagas viviendas,viviendas evaluadas,2023-11-01,424,424
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2023-11-01,220,220
SANTA CRUZ DE LA SIERRA,chagas viviendas,viviendas evaluadas,2023-11-01,1,1
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2023-11-01,277,277
SAPAHAQUI,chagas viviendas,viviendas evaluadas,2023-11-01,110,110
SICAYA,chagas viviendas,viviendas evaluadas,2023-11-01,53,53
SIPE SIPE,chagas viviendas,viviendas evaluadas,2023-11-01,485,485
SOPACHUY,chagas viviendas,viviendas evaluadas,2023-11-01,140,140
TACACHI,chagas viviendas,viviendas evaluadas,2023-11-01,195,195
TACOBAMBA,chagas viviendas,viviendas evaluadas,2023-11-01,22,22
TACOPAYA,chagas viviendas,viviendas evaluadas,2023-11-01,194,194
TAPACARI,chagas viviendas,viviendas evaluadas,2023-11-01,235,235
TARABUCO,chagas viviendas,viviendas evaluadas,2023-11-01,200,200
TARATA,chagas viviendas,viviendas evaluadas,2023-11-01,99,99
TARIJA,chagas viviendas,viviendas evaluadas,2023-11-01,3,3
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2023-11-01,296,296
TOLATA,chagas viviendas,viviendas evaluadas,2023-11-01,144,144
TOMAVE,chagas viviendas,viviendas evaluadas,2023-11-01,216,216
TOMINA,chagas viviendas,viviendas evaluadas,2023-11-01,141,141
TORO TORO,chagas viviendas,viviendas evaluadas,2023-11-01,152,152
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2023-11-01,281,281
TRIGAL,chagas viviendas,viviendas evaluadas,2023-11-01,141,141
TUPIZA,chagas viviendas,viviendas evaluadas,2023-11-01,690,690
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2023-11-01,353,353
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2023-11-01,180,180
VILA VILA,chagas viviendas,viviendas evaluadas,2023-11-01,169,169
VILLA MONTES,chagas viviendas,viviendas evaluadas,2023-11-01,123,123
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2023-11-01,352,352
VILLA SERRANO,chagas viviendas,viviendas evaluadas,2023-11-01,304,304
VINTO,chagas viviendas,viviendas evaluadas,2023-11-01,337,337
VITICHI,chagas viviendas,viviendas evaluadas,2023-11-01,327,327
YAMPARAEZ,chagas viviendas,viviendas evaluadas,2023-11-01,140,140
YOTALA,chagas viviendas,viviendas evaluadas,2023-11-01,97,97
YUNCHARA,chagas viviendas,viviendas evaluadas,2023-11-01,130,130
ZUDAÑEZ,chagas viviendas,viviendas evaluadas,2023-11-01,76,76
ACACIO,chagas viviendas,viviendas evaluadas,2023-12-01,162,162
AIQUILE,chagas viviendas,viviendas evaluadas,2023-12-01,397,397
ALCALA,chagas viviendas,viviendas evaluadas,2023-12-01,372,372
ANZALDO,chagas viviendas,viviendas evaluadas,2023-12-01,175,175
ARANI,chagas viviendas,viviendas evaluadas,2023-12-01,317,317
ARBIETO,chagas viviendas,viviendas evaluadas,2023-12-01,447,447
ARQUE,chagas viviendas,viviendas evaluadas,2023-12-01,329,329
AYOPAYA (V. DE INDEPENDENCIA),chagas viviendas,viviendas evaluadas,2023-12-01,45,45
BETANZOS,chagas viviendas,viviendas evaluadas,2023-12-01,529,529
CAMARGO,chagas viviendas,viviendas evaluadas,2023-12-01,95,95
CAMATAQUI (C. VILLA ABECIA),chagas viviendas,viviendas evaluadas,2023-12-01,156,156
CAPINOTA,chagas viviendas,viviendas evaluadas,2023-12-01,3490,3490
CARAPARI,chagas viviendas,viviendas evaluadas,2023-12-01,96,96
CKOCHAS,chagas viviendas,viviendas evaluadas,2023-12-01,12,12
CLIZA,chagas viviendas,viviendas evaluadas,2023-12-01,173,173
COCHABAMBA,chagas viviendas,viviendas evaluadas,2023-12-01,1810,1810
COLCAPIRHUA,chagas viviendas,viviendas evaluadas,2023-12-01,490,490
CUCHUMUELA (V. G. VILLARROEL),chagas viviendas,viviendas evaluadas,2023-12-01,120,120
CULPINA,chagas viviendas,viviendas evaluadas,2023-12-01,313,313
EL PUENTE(TJA),chagas viviendas,viviendas evaluadas,2023-12-01,17,17
EL TORNO,chagas viviendas,viviendas evaluadas,2023-12-01,15,15
GAIOC JATUN AYLLU YURA,chagas viviendas,viviendas evaluadas,2023-12-01,96,96
ICLA,chagas viviendas,viviendas evaluadas,2023-12-01,4,4
INCAHUASI,chagas viviendas,viviendas evaluadas,2023-12-01,30,30
INQUISIVI,chagas viviendas,viviendas evaluadas,2023-12-01,444,444
MAIRANA,chagas viviendas,viviendas evaluadas,2023-12-01,172,172
MIZQUE,chagas viviendas,viviendas evaluadas,2023-12-01,121,121
MONTEAGUDO,chagas viviendas,viviendas evaluadas,2023-12-01,155,155
PADCAYA,chagas viviendas,viviendas evaluadas,2023-12-01,176,176
PADILLA,chagas viviendas,viviendas evaluadas,2023-12-01,1,1
PAMPA GRANDE,chagas viviendas,viviendas evaluadas,2023-12-01,76,76
PASORAPA,chagas viviendas,viviendas evaluadas,2023-12-01,86,86
POJO (CBBA),chagas viviendas,viviendas evaluadas,2023-12-01,246,246
PUCARA,chagas viviendas,viviendas evaluadas,2023-12-01,88,88
PUNA,chagas viviendas,viviendas evaluadas,2023-12-01,34,34
PUNATA,chagas viviendas,viviendas evaluadas,2023-12-01,145,145
QUILLACOLLO,chagas viviendas,viviendas evaluadas,2023-12-01,660,660
QUIRUSILLAS,chagas viviendas,viviendas evaluadas,2023-12-01,17,17
RAQAYPAMPA(ETA),chagas viviendas,viviendas evaluadas,2023-12-01,239,239
RAVELO,chagas viviendas,viviendas evaluadas,2023-12-01,153,153
SACABA,chagas viviendas,viviendas evaluadas,2023-12-01,1090,1090
SAN BENITO,chagas viviendas,viviendas evaluadas,2023-12-01,423,423
SAN LORENZO(TJA),chagas viviendas,viviendas evaluadas,2023-12-01,127,127
SANTIVAÑES,chagas viviendas,viviendas evaluadas,2023-12-01,200,200
SICAYA,chagas viviendas,viviendas evaluadas,2023-12-01,44,44
SIPE SIPE,chagas viviendas,viviendas evaluadas,2023-12-01,162,162
SOPACHUY,chagas viviendas,viviendas evaluadas,2023-12-01,140,140
TACACHI,chagas viviendas,viviendas evaluadas,2023-12-01,282,282
TACOPAYA,chagas viviendas,viviendas evaluadas,2023-12-01,129,129
TAPACARI,chagas viviendas,viviendas evaluadas,2023-12-01,426,426
TARABUCO,chagas viviendas,viviendas evaluadas,2023-12-01,207,207
TARATA,chagas viviendas,viviendas evaluadas,2023-12-01,50,50
TARIJA,chagas viviendas,viviendas evaluadas,2023-12-01,88,88
TIQUIPAYA,chagas viviendas,viviendas evaluadas,2023-12-01,292,292
TOLATA,chagas viviendas,viviendas evaluadas,2023-12-01,112,112
TOMINA,chagas viviendas,viviendas evaluadas,2023-12-01,172,172
TOTORA(CBBA),chagas viviendas,viviendas evaluadas,2023-12-01,251,251
TRIGAL,chagas viviendas,viviendas evaluadas,2023-12-01,197,197
TUPIZA,chagas viviendas,viviendas evaluadas,2023-12-01,743,743
URIONDO (A. CONCEPCION),chagas viviendas,viviendas evaluadas,2023-12-01,114,114
VALLEGRANDE,chagas viviendas,viviendas evaluadas,2023-12-01,150,150
VILA VILA,chagas viviendas,viviendas evaluadas,2023-12-01,128,128
VILLA RIVERO,chagas viviendas,viviendas evaluadas,2023-12-01,293,293
VINTO,chagas viviendas,viviendas evaluadas,2023-12-01,263,263
YACUIBA,chagas viviendas,viviendas evaluadas,2023-12-01,132,132
YOTALA,chagas viviendas,viviendas evaluadas,2023-12-01,190,190
YUNCHARA,chagas viviendas,viviendas evaluadas,2023-12-01,114,114
