municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,18,18
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,42,42
ESCARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
ESCOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
ESMERALDA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,13,13
FILADELFIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
GUANAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,54,54
GUAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
HUACARETA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
HUACHACALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,16,16
HUATAJATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
HUMANATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,7,7
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,13,13
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,62,62
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,132,132
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,441,441
LA RIVERA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,29,29
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,64,64
LLICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
MALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,7,7
MINEROS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,29,29
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,23,23
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
MOJINETE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,7,7
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,22,22
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,196,196
MORO MORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,16,16
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
OCURI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,19,19
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,19,19
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,332,332
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,17,17
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,55,55
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,34,34
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,51,51
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,11,11
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,22,22
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,18,18
POOPO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,16,16
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
PORONGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,7,7
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,285,285
PRESTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
PUCARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,40,40
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,13,13
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
PUERTO SILES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,92,92
PUNA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,15,15
PUNATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,13,13
QUIABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,155,155
QUIME,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
RAVELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,21,21
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,118,118
ROBORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
SABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
SACABA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,174,174
SACABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
SACACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,27,27
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,16,16
SAN BENITO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,30,30
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,11,11
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,30,30
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,15,15
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,38,38
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,53,53
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,11,11
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,33,33
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,19,19
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,30,30
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,16,16
SAN PEDRO DE QUEMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1268,1268
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,11,11
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
SENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,24,24
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,48,48
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,34,34
SICAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,98,98
SOPACHUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
SORACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
SORATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,32,32
SUCRE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,381,381
TACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,17,17
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,24,24
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
TARACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
TARATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
TARIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,192,192
TARVITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,31,31
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,12,12
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,24,24
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,8,8
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,59,59
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,23,23
TOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,10,10
TOLATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,7,7
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,1,1
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
TOMINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,34,34
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
TRIGAL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,54,54
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,55,55
TURCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
UMALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
UNCIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,30,30
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,11,11
UYUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,28,28
VACAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,29,29
VIACHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,64,64
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,14,14
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,37,37
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,20,20
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,102,102
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,16,16
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,46,46
VINTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,73,73
VITICHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,4,4
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
WARNES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,174,174
YACO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,9,9
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,121,121
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,3,3
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,84,84
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,5,5
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
YUNGUYO DE LITORAL,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,2,2
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-11-01,6,6
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,4,4
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,12,12
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,19,19
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,15,15
ALCALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,5,5
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,7,7
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,3,3
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,5,5
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,20,20
ARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,8,8
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,12,12
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,11,11
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,10,10
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,3,3
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,11,11
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,23,23
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,4,4
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,7,7
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,1,1
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,7,7
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,33,33
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,36,36
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con dosis completa de hierro,2024-12-01,4,4
