municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
RIBERALTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,167,167
ROBORE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,17,17
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SABAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SACABA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,187,187
SACACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,17,17
SAIPINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,7,7
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SAN BENITO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SAN BORJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,44,44
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,22,22
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,23,23
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,62,62
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,21,21
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,16,16
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,34,34
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,18,18
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,8,8
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,27,27
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,2,2
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,14,14
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SANTA ANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,18,18
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,941,941
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,9,9
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,6,6
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SANTIAGO DE MACHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,8,8
SENA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
SHINAOTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,26,26
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,18,18
SICAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,34,34
SOPACHUY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SORACACHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
SORATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,20,20
SUCRE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,215,215
TACACOMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,7,7
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,7,7
TACOPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,8,8
TAHUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,2,2
TAPACARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,18,18
TARABUCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,17,17
TARACO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,2,2
TARATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
TARIJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,205,205
TARVITA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,11,11
TEOPONTE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,10,10
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,12,12
TIPUANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,64,64
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,12,12
TOCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
TOLATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
TOLEDO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,2,2
TOMAVE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,6,6
TOMINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
TORO TORO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,12,12
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,15,15
TRINIDAD,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,154,154
TUPIZA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,67,67
TURCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
UMALA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,2,2
UNCIA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,13,13
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
URUBICHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
UYUNI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,33,33
VACAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,11,11
VIACHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,11,11
VILA VILA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,13,13
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,41,41
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,8,8
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,8,8
VILLAZON,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,28,28
VINTO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,46,46
VITICHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
WARNES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,79,79
YACO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,10,10
YACUIBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,80,80
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
YANACACHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,3,3
YAPACANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,51,51
YOCALLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,1,1
YOTALA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,5,5
YUNCHARA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,2,2
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-09-01,4,4
ACACIO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,4,4
ACHACACHI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,54,54
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
AIQUILE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,23,23
ALALAY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
ALTO BENI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
ANZALDO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
APOLO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,16,16
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
ARANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
ARBIETO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,11,11
ARQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,26,26
ATOCHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,5,5
AUCAPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
AYATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,9,9
AYO AYO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,25,25
AZURDUY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,12,12
BATALLAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
BERMEJO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,28,28
BETANZOS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,17,17
BOLIVAR,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,7,7
BOYUIBE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
CABEZAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,20,20
CAIROMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,5,5
CAJUATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
CALACOTO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
CALAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,9,9
CAMARGO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,20,20
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
CAMIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,15,15
CAPINOTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,13,13
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,4,4
CARACOLLO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,13,13
CARANAVI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,70,70
CARAPARI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,7,7
CARIPUYO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,46,46
CHAQUI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
CHARAGUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,31,31
CHARAÑA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
CHAYANTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,11,11
CHIMORE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,24,24
CHIPAYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,9,9
CHUMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
CKOCHAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,9,9
CLIZA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,30,30
COBIJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,24,24
COCAPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,17,17
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,887,887
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,38,38
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
COLLANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
COLOMI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,12,12
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,23,23
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
COLQUIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,13,13
COMANCHE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
COMARAPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,17,17
CONCEPCION,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
COPACABANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,10,10
CORIPATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,14,14
CORO CORO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,4,4
COROICO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,14,14
CORQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,5,5
COTAGAITA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,25,25
COTOCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,87,87
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,103,103
CUEVO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
CULPINA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,15,15
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
CURVA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
EL ALTO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,589,589
EL CHORO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
EL TORNO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,41,41
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,23,23
ESCOMA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,5,5
FILADELFIA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
GIA-TIM,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,10,10
GUANAY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,13,13
GUAQUI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,31,31
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,14,14
HUACARETA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
HUANUNI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,16,16
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
HUMANATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,4,4
ICHOCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,5,5
ICLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,6,6
INCAHUASI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,14,14
INQUISIVI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,9,9
IXIAMAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,10,10
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,11,11
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,35,35
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,70,70
LA PAZ,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,494,494
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
LAJA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,18,18
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,71,71
LLICA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
LURIBAY,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
MACHACAMARCA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
MACHARETI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
MAGDALENA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
MAIRANA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,12,12
MALLA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
MAPIRI,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,19,19
MECAPACA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,4,4
MINEROS,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,10,10
MIZQUE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,29,29
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,4,4
MOJINETE,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,3,3
MOJOCOYA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,1,1
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,7,7
MONTERO,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,36,36
MOROCHATA,micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) rn con lactancia materna inmediata,2024-10-01,2,2
