municipality,group,variable,month,Niñas(os) de 2 años a menores de 5 años con 2da dosis vitamina A,TOTAL
EL TORNO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,165,165
EL VILLAR,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,64,64
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,37,37
ESCOMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
EUCALIPTUS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
EXALTACION,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,55,55
FILADELFIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
GUANAY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,39,39
GUAQUI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
GUAYARAMERIN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,27,27
GUTIERREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,32,32
HUACARETA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,24,24
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
HUACHACALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
HUANUNI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,19,19
HUARACAJE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
HUARINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
HUMANATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,10,10
ICHOCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
ICLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
INCAHUASI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,26,26
INGAVI (HUMAITA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
INQUISIVI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,22,22
IXIAMAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,12,12
JESUS DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,24,24
LA ASUNTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
LA GUARDIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,156,156
LA PAZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2596,2596
LAGUNILLAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,34,34
LAJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,17,17
LAS CARRERAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,10,10
LICOMA PAMPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,73,73
LORETO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,6,6
LURIBAY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,6,6
MACHARETI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
MAGDALENA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
MAIRANA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
MALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
MAPIRI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
MECAPACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,19,19
MINEROS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,20,20
MIZQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,26,26
MOCOMOCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
MOJINETE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,12,12
MONTEAGUDO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,49,49
MONTERO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,256,256
MORO MORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,6,6
MOROCHATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,11,11
OCURI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,32,32
OKINAWA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,45,45
OMEREQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,17,17
ORURO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,251,251
PADCAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,138,138
PADILLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,35,35
PAILON,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,30,30
PALCA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
PALOS BLANCOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,42,42
PAMPA AULLAGAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,16,16
PAPEL PAMPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
PASORAPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,20,20
PAZÑA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
PELECHUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,20,20
POCOATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,38,38
POCONA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,31,31
POJO (CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
POOPO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,11,11
PORCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,12,12
POROMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,37,37
PORONGO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,36,36
PORTACHUELO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,14,14
PORVENIR,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,20,20
POSTRER VALLE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
POTOSI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,288,288
PRESTO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,28,28
PUCARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
PUCARANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
PUERTO ACOSTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,37,37
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
PUERTO PEREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,11,11
PUERTO QUIJARRO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,17,17
PUERTO RICO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
PUERTO SILES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
PUERTO SUAREZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,31,31
PUERTO VILLARROEL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,27,27
PUNA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,51,51
PUNATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
QUIABAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,185,185
QUIME,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
QUIRUSILLAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
RAVELO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,49,49
REYES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
RIBERALTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,198,198
ROBORE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,62,62
RURRENABAQUE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,12,12
SABAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
SACABA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,107,107
SACABAMBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
SACACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,37,37
SAIPINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,20,20
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,25,25
SAMAIPATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,27,27
SAN AGUSTIN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
SAN BENITO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,29,29
SAN BORJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,67,67
SAN BUENA VENTURA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
SAN CARLOS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,40,40
SAN IGNACIO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,78,78
SAN JAVIER(BNI),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
SAN JAVIER(STC),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,24,24
SAN JOAQUIN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,11,11
SAN JULIAN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,92,92
SAN LORENZO(PND),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
SAN LORENZO(TJA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,14,14
SAN LUCAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,98,98
SAN MATIAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,20,20
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
SAN PEDRO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,44,44
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,82,82
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
SAN PEDRO(PND),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,16,16
SAN RAFAEL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
SAN RAMON SCZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,17,17
SANTA ANA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1124,1124
SANTA ROSA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,55,55
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,6,6
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,9,9
SAPAHAQUI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
SENA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,38,38
SHINAOTA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,31,31
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,26,26
SICAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
SIPE SIPE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,99,99
SOPACHUY,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,16,16
SORACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
SORATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,37,37
SUCRE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,618,618
TACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
TACACOMA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,10,10
TACOBAMBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
TACOPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,14,14
TAHUA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,1,1
TAPACARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,38,38
TARABUCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,32,32
TARACO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
TARATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,14,14
TARIJA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,669,669
TARVITA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,24,24
TEOPONTE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,7,7
TIAHUANACU,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,27,27
TIPUANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,14,14
TIQUIPAYA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,120,120
TIRAQUE (CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,32,32
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,5,5
TOCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,12,12
TOLATA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,25,25
TOLEDO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,6,6
TOMAVE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,12,12
TOMINA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,48,48
TORO TORO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
TOTORA(CBBA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,18,18
TOTORA(ORR),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,13,13
TRIGAL,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,9,9
TRINIDAD,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,9,9
TUPIZA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,77,77
TURCO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
UMALA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,8,8
UNCIA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,69,69
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,26,26
URUBICHA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,37,37
UYUNI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,23,23
VACAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,24,24
VALLEGRANDE,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,27,27
VIACHA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,58,58
VILA VILA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,19,19
VILLA CHARCAS,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,33,33
VILLA MONTES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,26,26
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,16,16
VILLA RIVERO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,13,13
VILLA SERRANO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,30,30
VILLA TUNARI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,136,136
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,14,14
VILLAZON,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,119,119
VINTO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,43,43
VITICHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,24,24
WALDO BALLIVIAN,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,4,4
WARNES,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,187,187
YACO,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
YACUIBA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,212,212
YAMPARAEZ,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,15,15
YANACACHI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,3,3
YAPACANI,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,218,218
YOCALLA,micronutrientes,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2020-11-01,9,9
