municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-07-01,87,87
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,56,56
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,185,185
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,165,165
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,28,28
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,26,26
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,51,51
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,49,49
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,24,24
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,34,34
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,78,78
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,50,50
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,48,48
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,50,50
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,247,247
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,170,170
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,3,3
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,55,55
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,33,33
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,64,64
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,58,58
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,280,280
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,11,11
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,58,58
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,18,18
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,13,13
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,13,13
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,48,48
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,414,414
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,60,60
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,81,81
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,10,10
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,5,5
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,62,62
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,102,102
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,3,3
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,25,25
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,65,65
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,28,28
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,175,175
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,154,154
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,153,153
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,36,36
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,132,132
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,63,63
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,46,46
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,20,20
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,12,12
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,372,372
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,84,84
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,39,39
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,10,10
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,3,3
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,228,228
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,12,12
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,9,9
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,74,74
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,86,86
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,163,163
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,124,124
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,323,323
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,247,247
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,1620,1620
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,5,5
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,68,68
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,112,112
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,32,32
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,149,149
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,26,26
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,410,410
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,16,16
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,36,36
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,19,19
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,18,18
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,7,7
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,61,61
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,26,26
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,38,38
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,17,17
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,55,55
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,243,243
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,290,290
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,176,176
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,27,27
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,59,59
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,197,197
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,15,15
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,36,36
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,39,39
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,1522,1522
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,36,36
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,75,75
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,27,27
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,108,108
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,197,197
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,342,342
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,3,3
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,23,23
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,8,8
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,18,18
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,7,7
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,115,115
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,90,90
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,93,93
GUANAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,58,58
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,70,70
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,97,97
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,11,11
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,96,96
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,18,18
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,19,19
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,28,28
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,43,43
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,40,40
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,65,65
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,104,104
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,38,38
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,161,161
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,14,14
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,65,65
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,95,95
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,20,20
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,21,21
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,6,6
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,109,109
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,21,21
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,6,6
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,389,389
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,12,12
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,70,70
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,28,28
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,52,52
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,84,84
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,24,24
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,109,109
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,55,55
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,192,192
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,130,130
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,70,70
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,168,168
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,56,56
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,22,22
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,96,96
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,18,18
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,24,24
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,171,171
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,16,16
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,71,71
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,920,920
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,118,118
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,46,46
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,145,145
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,134,134
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,31,31
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,52,52
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,47,47
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,23,23
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,109,109
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,44,44
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,75,75
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,266,266
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,170,170
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,81,81
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,28,28
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,121,121
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,212,212
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,56,56
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,27,27
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,16,16
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,866,866
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,107,107
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,15,15
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,275,275
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,59,59
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,91,91
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,93,93
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,52,52
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,34,34
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,101,101
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,575,575
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,160,160
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,19,19
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,786,786
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,46,46
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,13,13
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,82,82
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,229,229
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,5,5
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,276,276
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,100,100
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,50,50
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,51,51
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,248,248
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,40,40
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,235,235
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,56,56
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,28,28
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,85,85
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,16,16
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,52,52
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,17,17
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,24,24
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,30,30
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,30,30
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,326,326
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,21,21
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,112,112
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,2,2
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,488,488
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,63,63
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,139,139
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,63,63
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,389,389
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,71,71
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,15,15
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,417,417
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,8,8
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,26,26
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,95,95
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,458,458
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,50,50
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,27,27
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,43,43
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,1694,1694
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,164,164
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,32,32
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,73,73
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,39,39
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,46,46
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,24,24
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,81,81
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,143,143
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,95,95
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,58,58
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,357,357
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,98,98
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,96,96
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,109,109
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,288,288
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,5,5
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,21,21
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,103,103
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,79,79
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,12,12
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,288,288
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,79,79
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,26,26
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,33,33
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,344,344
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,79,79
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,171,171
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,57,57
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,198,198
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,60,60
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,46,46
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,36,36
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,148,148
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,105,105
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,124,124
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,81,81
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,24,24
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,5,5
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,697,697
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,76,76
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,40,40
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2020-08-01,35,35
