municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-10-01,154,154
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-10-01,6,6
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-10-01,4,4
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-10-01,4,4
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-10-01,5,5
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,80,80
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,20,20
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,14,14
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,38,38
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,25,25
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
CAJUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,31,31
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,53,53
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,31,31
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,23,23
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
CHACARILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,40,40
CHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
CHARAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
CHAYANTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
CHIMORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
CHIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CHUMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
CKOCHAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,20,20
CLIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
COBIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,62,62
COCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
COCHABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,131,131
COLCAPIRHUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
"COLCHA ""K""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
COLLANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
COLOMI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
COLQUECHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,37,37
COLQUENCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
COLQUIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
COMARAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,24,24
CONCEPCION,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
COPACABANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CORIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CORO CORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
COROICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
CORQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,14,14
COTOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,25,25
CUATRO CAÑADAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,595,595
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,36,36
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,14,14
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
ESMERALDA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,14,14
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
GUANAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,30,30
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,21,21
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,15,15
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
INQUISIVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,235,235
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,469,469
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,74,74
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,63,63
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,16,16
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,15,15
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,70,70
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
OMEREQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,249,249
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,53,53
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,31,31
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,203,203
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,12,12
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,27,27
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,16,16
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,17,17
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,135,135
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,106,106
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,73,73
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,113,113
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
SAIPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,16,16
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,44,44
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,37,37
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,19,19
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,48,48
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,25,25
SAN JAVIER(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,33,33
SAN JOAQUIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,26,26
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,37,37
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,14,14
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,45,45
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
SAN RAMON BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,829,829
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,24,24
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,11,11
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,16,16
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,22,22
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,15,15
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,222,222
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,17,17
TARACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,82,82
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,3,3
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,8,8
TIAHUANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,15,15
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,4,4
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,9,9
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,10,10
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,1,1
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,7,7
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,13,13
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,6,6
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,16,16
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,86,86
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,39,39
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,2,2
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,31,31
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,5,5
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2020-11-01,15,15
