municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,243,243
SACABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,29,29
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
SAN AGUSTIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,1,1
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,11,11
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,4,4
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,62,62
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,23,23
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,24,24
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,99,99
SAN JAVIER(BNI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,21,21
SAN JOAQUIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,34,34
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,49,49
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,6,6
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,45,45
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,18,18
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,6,6
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,52,52
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,6,6
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,4,4
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,13,13
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,34,34
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,1145,1145
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,14,14
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,11,11
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,4,4
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,11,11
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,4,4
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,36,36
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,21,21
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,37,37
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,10,10
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,21,21
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,255,255
TACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,1,1
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
TAHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,18,18
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,23,23
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,332,332
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,23,23
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,16,16
TIAHUANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,21,21
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,24,24
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,51,51
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,19,19
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,4,4
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,14,14
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,6,6
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,18,18
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,243,243
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,13,13
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,19,19
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,4,4
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,23,23
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,91,91
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,17,17
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,66,66
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,3,3
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,93,93
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,64,64
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,53,53
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,7,7
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,88,88
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,114,114
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,6,6
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,2,2
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,80,80
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,8,8
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,5,5
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-09-01,10,10
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,55,55
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,13,13
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,25,25
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,15,15
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,13,13
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,40,40
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,12,12
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,30,30
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,19,19
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,12,12
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
BELEN DE URMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,23,23
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,38,38
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
CABEZAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,21,21
CAIROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,11,11
"CAIZA ""D""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,12,12
CAJUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,21,21
CALACOTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
CALAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
CAMARGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,23,23
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,15,15
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,17,17
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,80,80
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
CHACARILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,53,53
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,38,38
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,15,15
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,33,33
CHIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,15,15
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,18,18
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,32,32
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,27,27
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,31,31
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1059,1059
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,35,35
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,20,20
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,40,40
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,20,20
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,21,21
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,33,33
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,13,13
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,16,16
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,17,17
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,11,11
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,68,68
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,19,19
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
CURVA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,865,865
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,12,12
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,50,50
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,28,28
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,44,44
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,8,8
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,17,17
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,12,12
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,48,48
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,13,13
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,36,36
HUARACAJE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,18,18
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,76,76
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,44,44
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,473,473
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,14,14
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,63,63
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,4,4
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,11,11
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,30,30
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,11,11
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,21,21
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,20,20
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,17,17
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,33,33
MORO MORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,11,11
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,3,3
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,440,440
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,15,15
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,14,14
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,32,32
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,31,31
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,42,42
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,31,31
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,16,16
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,2,2
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,12,12
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,19,19
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,6,6
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,19,19
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,5,5
POSTRER VALLE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,78,78
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,9,9
PUCARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,1,1
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,42,42
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,7,7
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2020-10-01,10,10
