municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,13,13
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,5,5
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,5,5
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,13,13
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,85,85
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,18,18
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,11,11
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,68,68
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,11,11
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,144,144
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,8,8
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,5,5
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,14,14
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,45,45
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,13,13
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,5,5
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,68,68
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,17,17
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,35,35
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,11,11
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,9,9
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,20,20
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,15,15
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,8,8
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,6,6
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,38,38
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,14,14
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,26,26
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,10,10
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,11,11
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,8,8
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
TIAHUANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,18,18
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,17,17
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,8,8
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,35,35
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,4,4
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,11,11
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,3,3
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-10-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,14,14
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,4,4
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,6,6
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,9,9
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,7,7
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,4,4
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,9,9
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
BATALLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,6,6
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,17,17
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,4,4
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,15,15
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,5,5
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,12,12
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,4,4
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,6,6
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,21,21
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,63,63
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,7,7
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,8,8
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,1,1
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,5,5
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,3,3
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,172,172
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,4,4
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2020-11-01,2,2
