municipality,group,variable,month,Mujeres puérperas con dosis única de vitamina A,TOTAL
SIPE SIPE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,42,42
SOPACHUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,13,13
SORACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,10,10
SORATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,21,21
SUCRE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,396,396
TACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,1,1
TACACOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,9,9
TACOBAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,7,7
TACOPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,5,5
TAHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
TAPACARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,19,19
TARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,24,24
TARACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
TARATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,5,5
TARIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,250,250
TARVITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,24,24
TEOPONTE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,16,16
TIAHUANACU,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,22,22
TINGUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,27,27
TIPUANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,6,6
TIQUIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,55,55
TIRAQUE (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,20,20
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
TOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,2,2
TOLATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,2,2
TOLEDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
TOMAVE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,16,16
TOMINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,8,8
TORO TORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,19,19
TOTORA(CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,25,25
TOTORA(ORR),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,2,2
TRINIDAD,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,7,7
TUPIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,83,83
UMALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,8,8
UNCIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,19,19
URIONDO (A. CONCEPCION),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,11,11
URUBICHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
UYUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,35,35
VACAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
VALLEGRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,23,23
VIACHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,89,89
VILA VILA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,2,2
VILLA CHARCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,17,17
VILLA MONTES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,9,9
VILLA RIVERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,7,7
VILLA SERRANO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,3,3
VILLA TUNARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,105,105
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,5,5
VILLAZON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,67,67
VINTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,51,51
VITICHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,7,7
WALDO BALLIVIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,2,2
WARNES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,118,118
YACO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,9,9
YACUIBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,117,117
YAMPARAEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,6,6
YANACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,2,2
YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,80,80
YOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,5,5
YOTALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,8,8
YUNCHARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,5,5
ZUDAÑEZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-09-01,10,10
ACACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
ACHACACHI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,57,57
ACHOCALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,14,14
AIQUILE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,36,36
ALALAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
ALCALA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
ALTO BENI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,11,11
ANCORAIMES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,15,15
ANDAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
ANZALDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,8,8
APOLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,24,24
ARAMPAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
ARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
ARBIETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,13,13
ARQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,45,45
ATOCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
AUCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
AYATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
AYO AYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,31,31
AZURDUY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,18,18
BATALLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
BAURES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,11,11
BELEN DE URMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
BELLA FLOR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
BERMEJO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,50,50
BETANZOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,37,37
BOLIVAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
BOYUIBE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
CABEZAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,21,21
CAIROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
"CAIZA ""D""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
CAJUATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,22,22
CALACOTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
CALAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
CAMARGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,15,15
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
CAMIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,56,56
CAPINOTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
CAQUIAVIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
CARACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,19,19
CARANAVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,87,87
CARAPARI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
CARIPUYO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
CHACARILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
CHALLAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,54,54
CHAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,8,8
CHARAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,42,42
CHARAÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
CHAYANTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,14,14
CHIMORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,37,37
CHIPAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
CHOQUE COTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
CHUA COCANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,16,16
CHUMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
CKOCHAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,19,19
CLIZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,32,32
COBIJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,106,106
COCAPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,34,34
COCHABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,522,522
COIPASA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
COLCAPIRHUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,35,35
"COLCHA ""K""",micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
COLOMI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,21,21
COLPA BELGICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
COLQUECHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,43,43
COLQUENCHA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,8,8
COLQUIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,20,20
COMANCHE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
COMARAPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,22,22
CONCEPCION,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,33,33
COPACABANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,14,14
CORIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,21,21
CORO CORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,8,8
COROICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,27,27
CORQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
COTAGAITA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,11,11
COTOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,73,73
CUATRO CAÑADAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,19,19
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
CUEVO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
CULPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,20,20
CURAHUARA DE CARANGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
CURVA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
DESAGUADERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
EL ALTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1196,1196
EL CHORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
EL PUENTE(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
EL PUENTE(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
EL TORNO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,70,70
EL VILLAR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
ENTRE RIOS TRJ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,29,29
ENTRE RIOS CBBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,47,47
ESCOMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
EUCALIPTUS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
FILADELFIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
GENERAL SAAVEDRA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,17,17
GUANAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,13,13
GUAQUI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
GUAYARAMERIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,117,117
GUTIERREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,17,17
HUACARETA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
HUANUNI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,37,37
HUARACAJE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
HUARINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
HUATAJATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
HUAYLLAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
HUMANATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
ICHOCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
ICLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
INCAHUASI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,11,11
INGAVI (HUMAITA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
INQUISIVI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,19,19
IXIAMAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
JESUS DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
LA ASUNTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,81,81
LA GUARDIA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,47,47
LA PAZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1090,1090
LAGUNILLAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
LAJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,14,14
LAS CARRERAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
LICOMA PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
LLALLAGUA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,68,68
LLICA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
LORETO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
LURIBAY,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
MACHACAMARCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
MACHARETI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
MAGDALENA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,15,15
MAIRANA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,17,17
MALLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
MAPIRI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,31,31
MECAPACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
MINEROS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,13,13
MIZQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,24,24
MOCOMOCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,21,21
MOJOCOYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
MONTEAGUDO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,34,34
MONTERO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,73,73
MORO MORO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
MOROCHATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
NAZACARA DE PACAJES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
OCURI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
OKINAWA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
OMEREQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
ORURO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,454,454
PADCAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,16,16
PADILLA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,22,22
PAILON,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,34,34
PALCA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,11,11
PALOS BLANCOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,30,30
PAMPA AULLAGAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
PAMPA GRANDE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,14,14
PAPEL PAMPA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
PATACAMAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,42,42
PAZÑA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
PELECHUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
POCOATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,31,31
POCONA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
POJO (CBBA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,17,17
POOPO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
PORCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
POROMA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,19,19
PORONGO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
PORTACHUELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,19,19
PORVENIR,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
POSTRER VALLE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
POTOSI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,287,287
PRESTO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,9,9
PUCARA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,1,1
PUCARANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,49,49
PUERTO ACOSTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
PUERTO CARABUCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,15,15
PUERTO GONZALO MORENO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
PUERTO PEREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,15,15
PUERTO RICO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,8,8
PUERTO SUAREZ,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,30,30
PUERTO VILLARROEL,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,142,142
PUNA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,15,15
PUNATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,75,75
QUIABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
QUILLACOLLO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,159,159
QUIME,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
RAQAYPAMPA(ETA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,13,13
RAVELO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,20,20
REYES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,14,14
RIBERALTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,265,265
ROBORE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,22,22
RURRENABAQUE,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,47,47
SABAYA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
SACABA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,249,249
SACABAMBA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
SACACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,27,27
SAIPINA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
SAMAIPATA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,7,7
SAN ANDRES,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
SAN ANDRES DE MACHACA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,6,6
SAN BENITO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
SAN BORJA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,60,60
SAN BUENA VENTURA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,20,20
SAN CARLOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,16,16
SAN IGNACIO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,33,33
SAN IGNACIO DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,146,146
SAN JAVIER(BNI),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
SAN JAVIER(STC),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,25,25
SAN JOAQUIN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,34,34
SAN JUAN DE YAPACANI,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
SAN JULIAN,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,3,3
SAN LORENZO(PND),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,4,4
SAN LORENZO(TJA),micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,12,12
SAN LUCAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,46,46
SAN MATIAS,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,13,13
SAN MIGUEL DE VELASCO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,2,2
SAN PEDRO,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,10,10
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres puerperas con dosis unica de vitamina a,2020-10-01,39,39
