municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completa de hierro,TOTAL
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,17,17
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,20,20
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,48,48
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,46,46
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,9,9
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,3,3
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,40,40
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,15,15
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,95,95
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,8,8
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,6,6
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,67,67
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,11,11
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,10,10
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,8,8
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-05-01,10,10
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,31,31
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,27,27
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,37,37
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,39,39
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,16,16
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,24,24
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,33,33
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,12,12
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,30,30
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,27,27
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,59,59
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,16,16
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,38,38
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,58,58
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,21,21
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,7,7
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,35,35
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,25,25
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,24,24
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,369,369
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,32,32
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,20,20
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,22,22
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,49,49
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,22,22
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,17,17
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,29,29
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,20,20
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,38,38
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,16,16
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,934,934
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,12,12
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,71,71
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,21,21
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,7,7
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,20,20
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,23,23
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,25,25
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,29,29
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,20,20
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,18,18
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,16,16
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,62,62
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,81,81
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,504,504
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,26,26
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,19,19
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,33,33
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,15,15
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,7,7
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,15,15
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,121,121
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,15,15
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,7,7
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,480,480
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,22,22
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,31,31
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,32,32
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
PASORAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,27,27
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,29,29
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,17,17
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
POOPO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,21,21
PORONGO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,17,17
PORTACHUELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
PORVENIR,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,279,279
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
PUCARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,39,39
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,37,37
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,25,25
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,30,30
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,127,127
QUIME,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,14,14
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,7,7
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,34,34
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,103,103
ROBORE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,15,15
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,17,17
SABAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,5,5
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,137,137
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,28,28
SAIPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,13,13
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,51,51
SAN BUENA VENTURA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
SAN CARLOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,12,12
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,24,24
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,6,6
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,10,10
SAN JULIAN,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,51,51
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,8,8
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,66,66
SAN MATIAS,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,11,11
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,50,50
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,1,1
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,17,17
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,26,26
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,175,175
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,4,4
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completa de hierro,2020-06-01,3,3
