,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,77,79,19,19,96,98,194
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,16,15,3,1,19,16,35
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,16,7,0,0,16,7,23
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2019-01-01,75,77,1,1,76,78,154
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2019-01-01,21,21,3,2,24,23,47
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,92,81,1,0,93,81,174
SENA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,85,82,0,1,85,83,168
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,505,394,55,43,560,437,997
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2019-01-01,145,139,4,2,149,141,290
SICAYA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,38,46,4,7,42,53,95
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2019-01-01,541,548,85,92,626,640,1266
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2019-01-01,134,131,40,35,174,166,340
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,62,50,1,4,63,54,117
SORATA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,165,129,16,13,181,142,323
SUCRE,consulta externa,ninos  de 1 a 4 anos,2019-01-01,3595,3144,435,404,4030,3548,7578
TACACHI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,3,6,1,0,4,6,10
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,109,95,51,38,160,133,293
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,73,63,0,0,73,63,136
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,59,54,8,9,67,63,130
TAHUA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,6,7,0,0,6,7,13
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,171,215,24,27,195,242,437
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,207,182,16,12,223,194,417
TARACO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,13,6,3,3,16,9,25
TARATA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,96,90,18,10,114,100,214
TARIJA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,2961,2539,674,508,3635,3047,6682
TARVITA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,370,348,5,1,375,349,724
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2019-01-01,224,183,15,11,239,194,433
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2019-01-01,58,51,21,14,79,65,144
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,111,118,4,5,115,123,238
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,82,77,20,30,102,107,209
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,851,753,79,57,930,810,1740
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2019-01-01,149,115,16,14,165,129,294
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2019-01-01,8,5,0,0,8,5,13
TOCO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,59,54,48,38,107,92,199
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2019-01-01,7,4,0,0,7,4,11
TOLATA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,87,79,18,15,105,94,199
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,29,29,0,0,29,29,58
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2019-01-01,147,130,0,5,147,135,282
TOMINA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,202,178,10,4,212,182,394
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,130,98,1,0,131,98,229
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2019-01-01,170,108,8,2,178,110,288
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2019-01-01,48,58,6,7,54,65,119
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2019-01-01,18,20,0,4,18,24,42
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2019-01-01,1724,1484,304,318,2028,1802,3830
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,536,491,29,37,565,528,1093
TURCO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,46,35,0,2,46,37,83
UMALA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,73,63,4,0,77,63,140
UNCIA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,262,203,9,7,271,210,481
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2019-01-01,216,280,31,38,247,318,565
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,155,137,7,4,162,141,303
UYUNI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,239,233,15,9,254,242,496
VACAS,consulta externa,ninos  de 1 a 4 anos,2019-01-01,82,57,26,23,108,80,188
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2019-01-01,132,142,65,81,197,223,420
VIACHA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,736,614,182,148,918,762,1680
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,47,72,0,1,47,73,120
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2019-01-01,150,137,5,7,155,144,299
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2019-01-01,801,726,34,34,835,760,1595
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2019-01-01,70,45,1,5,71,50,121
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,96,92,14,19,110,111,221
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,270,295,1,2,271,297,568
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,1838,1594,167,159,2005,1753,3758
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2019-01-01,191,161,13,7,204,168,372
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2019-01-01,415,383,22,16,437,399,836
VINTO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,702,629,138,102,840,731,1571
VITICHI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,70,65,0,1,70,66,136
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2019-01-01,13,6,0,1,13,7,20
WARNES,consulta externa,ninos  de 1 a 4 anos,2019-01-01,1843,1678,204,227,2047,1905,3952
YACO,consulta externa,ninos  de 1 a 4 anos,2019-01-01,72,64,7,4,79,68,147
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,1765,1536,298,254,2063,1790,3853
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2019-01-01,55,59,1,0,56,59,115
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,73,40,1,1,74,41,115
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-01-01,1028,921,80,72,1108,993,2101
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,49,42,1,0,50,42,92
YOTALA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,86,89,82,83,168,172,340
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2019-01-01,123,115,0,0,123,115,238
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2019-01-01,92,92,3,5,95,97,192
ACACIO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,42,34,0,1,42,35,77
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,198,171,26,23,224,194,418
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,143,147,5,6,148,153,301
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,186,177,53,44,239,221,460
ALALAY,consulta externa,ninos  de 1 a 4 anos,2019-02-01,10,9,5,3,15,12,27
ALCALA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,49,38,4,2,53,40,93
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,168,178,5,4,173,182,355
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2019-02-01,55,38,2,0,57,38,95
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,22,25,0,1,22,26,48
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,19,9,2,0,21,9,30
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,39,37,8,6,47,43,90
APOLO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,186,187,62,66,248,253,501
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,25,54,0,0,25,54,79
ARANI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,70,62,12,11,82,73,155
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,268,255,28,37,296,292,588
ARQUE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,75,91,3,1,78,92,170
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,383,336,23,24,406,360,766
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,154,163,7,8,161,171,332
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,30,27,2,0,32,27,59
AYATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,53,42,1,1,54,43,97
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,47,45,15,7,62,52,114
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,260,199,4,8,264,207,471
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2019-02-01,169,166,0,1,169,167,336
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,36,36,23,24,59,60,119
BAURES,consulta externa,ninos  de 1 a 4 anos,2019-02-01,71,54,1,3,72,57,129
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,7,8,0,0,7,8,15
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,17,15,0,0,17,15,32
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2019-02-01,56,52,1,0,57,52,109
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,746,670,40,36,786,706,1492
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,207,167,5,3,212,170,382
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2019-02-01,31,44,1,1,32,45,77
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,34,24,0,1,34,25,59
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,80,77,7,7,87,84,171
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,250,232,18,14,268,246,514
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,434,392,26,15,460,407,867
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,97,93,16,5,113,98,211
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2019-02-01,87,54,2,0,89,54,143
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,143,143,2,1,145,144,289
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,34,15,3,1,37,16,53
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,76,62,3,6,79,68,147
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,145,115,3,1,148,116,264
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,24,28,3,1,27,29,56
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,528,419,55,42,583,461,1044
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,263,199,27,31,290,230,520
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,48,44,5,1,53,45,98
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,260,196,8,1,268,197,465
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,487,448,252,245,739,693,1432
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,0,2,1,0,1,2,3
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,188,202,25,30,213,232,445
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,39,43,1,0,40,43,83
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2019-02-01,47,47,12,9,59,56,115
CATACORA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,14,25,2,4,16,29,45
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,11,9,4,2,15,11,26
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,303,289,22,10,325,299,624
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,62,66,0,0,62,66,128
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,512,452,50,64,562,516,1078
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,6,5,0,1,6,6,12
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,89,75,0,0,89,75,164
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,610,586,110,90,720,676,1396
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,6,8,0,0,6,8,14
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,1,4,0,0,1,4,5
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,15,17,0,1,15,18,33
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2019-02-01,204,166,26,18,230,184,414
CHUMA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,51,46,0,1,51,47,98
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,55,50,0,0,55,50,105
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,125,98,0,2,125,100,225
CLIZA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,163,139,22,23,185,162,347
COBIJA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,789,621,69,69,858,690,1548
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,351,382,2,2,353,384,737
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,7606,7898,2579,2260,10185,10158,20343
COIPASA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,3,6,1,1,4,7,11
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,317,303,228,252,545,555,1100
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2019-02-01,183,137,9,9,192,146,338
COLLANA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,14,15,0,0,14,15,29
COLOMI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,168,166,40,26,208,192,400
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,101,105,17,17,118,122,240
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,282,239,0,0,282,239,521
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,65,55,4,5,69,60,129
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,103,88,6,6,109,94,203
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,16,8,0,0,16,8,24
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,159,139,24,29,183,168,351
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,15,12,0,0,15,12,27
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2019-02-01,224,202,29,15,253,217,470
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,48,30,7,4,55,34,89
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,194,164,46,38,240,202,442
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,51,54,9,8,60,62,122
COROICO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,129,130,55,52,184,182,366
CORQUE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,39,26,3,3,42,29,71
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,207,200,12,14,219,214,433
COTOCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,851,876,85,116,936,992,1928
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,0,3,0,0,0,3,3
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,376,315,105,106,481,421,902
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2019-02-01,17,15,3,0,20,15,35
CUEVO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,58,59,6,17,64,76,140
CULPINA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,155,150,6,3,161,153,314
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,17,16,0,1,17,17,34
CURVA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,26,34,3,1,29,35,64
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,17,23,3,6,20,29,49
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,6855,6288,2591,2350,9446,8638,18084
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,34,22,0,1,34,23,57
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2019-02-01,218,244,7,4,225,248,473
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,167,147,7,7,174,154,328
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,976,929,264,292,1240,1221,2461
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2019-02-01,22,23,0,1,22,24,46
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2019-02-01,274,258,2,3,276,261,537
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,737,680,49,51,786,731,1517
ESCARA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,17,7,0,0,17,7,24
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,41,32,0,0,41,32,73
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,2,3,0,0,2,3,5
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,48,34,1,0,49,34,83
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2019-02-01,14,15,0,0,14,15,29
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2019-02-01,50,48,7,2,57,50,107
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,181,167,19,17,200,184,384
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,134,119,0,0,134,119,253
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,300,302,46,46,346,348,694
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2019-02-01,50,49,9,7,59,56,115
GUANAY,consulta externa,ninos  de 1 a 4 anos,2019-02-01,185,201,54,62,239,263,502
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,20,12,0,1,20,13,33
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2019-02-01,526,495,36,19,562,514,1076
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2019-02-01,323,252,52,55,375,307,682
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,110,113,10,12,120,125,245
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,60,36,13,10,73,46,119
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,11,6,2,1,13,7,20
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,179,180,64,33,243,213,456
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,44,25,2,0,46,25,71
HUARINA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,36,34,8,4,44,38,82
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,13,8,15,16,28,24,52
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,19,12,2,1,21,13,34
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,28,29,0,0,28,29,57
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,30,40,0,2,30,42,72
ICLA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,162,142,25,31,187,173,360
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,176,139,3,0,179,139,318
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,32,19,0,0,32,19,51
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,91,108,0,0,91,108,199
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,183,159,31,22,214,181,395
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,199,221,3,3,202,224,426
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,59,71,35,45,94,116,210
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,408,387,11,16,419,403,822
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,1534,1269,271,201,1805,1470,3275
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2019-02-01,7416,6835,1999,1880,9415,8715,18130
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,2,0,0,0,2,0,2
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,129,114,16,7,145,121,266
LAJA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,80,87,20,22,100,109,209
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,34,41,2,2,36,43,79
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,31,33,1,0,32,33,65
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,538,495,16,8,554,503,1057
LLICA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,24,19,1,0,25,19,44
LORETO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,46,28,12,12,58,40,98
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2019-02-01,65,58,12,7,77,65,142
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,25,24,0,6,25,30,55
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,79,65,3,4,82,69,151
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,151,154,4,2,155,156,311
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,132,115,15,11,147,126,273
MALLA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,5,10,0,0,5,10,15
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,206,218,10,7,216,225,441
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,70,70,7,7,77,77,154
MINEROS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,258,280,41,44,299,324,623
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,304,288,31,44,335,332,667
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,29,23,3,2,32,25,57
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,1,4,0,1,1,5,6
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,53,66,16,27,69,93,162
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,327,294,84,43,411,337,748
MONTERO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,2333,2136,456,430,2789,2566,5355
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,25,20,5,0,30,20,50
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,58,45,3,1,61,46,107
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,66,45,4,1,70,46,116
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2019-02-01,4,3,2,8,6,11,17
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,22,21,0,0,22,21,43
OCURI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,138,128,1,2,139,130,269
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,251,245,39,35,290,280,570
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,138,87,8,2,146,89,235
ORURO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,2936,2800,605,531,3541,3331,6872
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,303,244,13,17,316,261,577
PADILLA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,165,143,2,6,167,149,316
PAILON,consulta externa,ninos  de 1 a 4 anos,2019-02-01,391,342,16,11,407,353,760
PALCA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,120,94,6,0,126,94,220
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,600,504,35,55,635,559,1194
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2019-02-01,13,17,8,12,21,29,50
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,92,107,6,13,98,120,218
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,51,46,1,0,52,46,98
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,27,26,1,0,28,26,54
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,184,165,4,3,188,168,356
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,39,42,1,0,40,42,82
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,76,109,13,6,89,115,204
POCOATA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,121,91,0,0,121,91,212
POCONA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,100,96,1,0,101,96,197
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2019-02-01,86,90,11,12,97,102,199
POOPO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,61,49,2,1,63,50,113
PORCO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,107,100,2,5,109,105,214
POROMA,consulta externa,ninos  de 1 a 4 anos,2019-02-01,173,134,0,3,173,137,310
PORONGO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,166,162,12,18,178,180,358
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2019-02-01,213,189,3,1,216,190,406
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2019-02-01,85,76,12,9,97,85,182
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2019-02-01,15,13,3,0,18,13,31
POTOSI,consulta externa,ninos  de 1 a 4 anos,2019-02-01,2637,2162,202,180,2839,2342,5181
