municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,248,248
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,155,155
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,75,75
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,465,465
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,126,126
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,248,248
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,527,527
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,1395,1395
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,992,992
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,110,110
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,682,682
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,78,78
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,522,522
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,218,218
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,420,420
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,93,93
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,248,248
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,22583,22583
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,365,365
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,32,32
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,248,248
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
SENA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,92,92
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,494,494
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,153,153
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,29,29
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,958,958
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,277,277
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SORATA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,3810,3810
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,31,31
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,112,112
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,216,216
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,660,660
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,465,465
TARACO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
TARATA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,310,310
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,1511,1511
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,713,713
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,186,186
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,618,618
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,558,558
TOCO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,155,155
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,527,527
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,31,31
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,304,304
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
TRIGAL,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,31,31
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,1426,1426
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,527,527
UMALA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,62,62
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,155,155
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,31,31
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,557,557
VACAS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,217,217
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,186,186
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,276,276
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,156,156
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,465,465
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,1331,1331
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2013-10-01,242,242
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,434,434
VINTO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,217,217
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
WARNES,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,1259,1259
YACO,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,93,93
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,651,651
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,444,444
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,85,85
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2013-10-01,124,124
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,480,480
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
APOLO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
ARANI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,270,270
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,308,308
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,510,510
AYATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1140,1140
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,318,318
BAURES,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,25,25
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,358,358
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,389,389
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
CALACOTO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,480,480
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,561,561
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,167,167
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,26,26
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,270,270
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,156,156
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,14,14
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1032,1032
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,385,385
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,11486,11486
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,389,389
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,390,390
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,239,239
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
COROICO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,300,300
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,690,690
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,387,387
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,6007,6007
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,690,690
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,300,300
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,84,84
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,396,396
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,27,27
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,752,752
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,432,432
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,76,76
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,360,360
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,300,300
INGAVI (HUMAITA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,28,28
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,360,360
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,720,720
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,13290,13290
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,181,181
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,360,360
LORETO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,100,100
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,780,780
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,244,244
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,715,715
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1320,1320
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
OCURI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,300,300
ORURO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,3754,3754
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,307,307
PALCA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,122,122
PELECHUCO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
POCONA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,510,510
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,300,300
POOPO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
POROMA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,663,663
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,360,360
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,480,480
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,2100,2100
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,172,172
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,116,116
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,114,114
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,140,140
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1174,1174
PUNA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,630,630
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1170,1170
QUIME,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
REYES,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1050,1050
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,297,297
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
SACABA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1350,1350
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,390,390
SACACA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,44,44
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,420,420
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,360,360
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,390,390
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1320,1320
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,960,960
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,104,104
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,570,570
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,84,84
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,450,450
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,415,415
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,155,155
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,240,240
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,22461,22461
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,90,90
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,330,330
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,61,61
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,124,124
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,118,118
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,80,80
SENA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,77,77
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,510,510
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,59,59
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,657,657
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,207,207
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,180,180
SORATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,3781,3781
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,150,150
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,210,210
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,713,713
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,444,444
TARACO,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,60,60
TARATA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,272,272
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,1469,1469
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,690,690
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2013-11-01,120,120
