municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,14,14
TOLEDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,32,32
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,6,6
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,11,11
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,52,52
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,4,4
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,2636,2636
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,692,692
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,1,1
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,16,16
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,302,302
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,485,485
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,354,354
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,1,1
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,550,550
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,4,4
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,12,12
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,715,715
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,9,9
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,453,453
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,46,46
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,293,293
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,1641,1641
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,387,387
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,30,30
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,16,16
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-06-01,43,43
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,151,151
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,252,252
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,3,3
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,96,96
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,42,42
ARAMPAMPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
ARQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,418,418
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,408,408
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,74,74
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,46,46
BATALLAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,41,41
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,694,694
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,28,28
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,24,24
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,61,61
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,40,40
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,601,601
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1056,1056
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,21,21
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,36,36
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,352,352
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,8,8
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,15,15
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,329,329
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,353,353
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,12,12
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,314,314
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,3,3
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,36,36
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1658,1658
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,34945,34945
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,200,200
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
COLLANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,60,60
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,11,11
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,440,440
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,47,47
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
CORIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,7,7
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,214,214
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,14,14
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,249,249
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,113,113
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,7,7
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,70,70
DESAGUADERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,8017,8017
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,30,30
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1152,1152
EL VILLAR,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,13,13
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,75,75
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,14,14
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,29,29
EUCALIPTUS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,216,216
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,11,11
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,80,80
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,6,6
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1127,1127
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,107,107
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,34,34
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,42,42
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,347,347
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,29,29
HUMANATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,7,7
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,33,33
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,24,24
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,72,72
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,77,77
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,176,176
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,53705,53705
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,13,13
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,39,39
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,683,683
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,16,16
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,153,153
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,141,141
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,31,31
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,84,84
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,139,139
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,15,15
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,545,545
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2065,2065
MOROCHATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,13,13
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,45,45
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,6729,6729
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,319,319
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,105,105
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,202,202
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,62,62
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,4,4
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,479,479
PORVENIR,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,29,29
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,7521,7521
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,13,13
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,6,6
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,7,7
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,35,35
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,70,70
PUERTO SILES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,6,6
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,315,315
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,606,606
PUNA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,12,12
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,640,640
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,156,156
QUIME,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,52,52
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2390,2390
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,207,207
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,326,326
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,747,747
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,13,13
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,29,29
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,36,36
SAN ANDRES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,16,16
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,39,39
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,245,245
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,101,101
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,386,386
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,137,137
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1142,1142
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,45,45
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,55,55
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,289,289
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,250,250
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,327,327
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,66,66
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,78,78
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,42,42
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,918,918
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,15,15
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,53,53
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,50,50
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,45,45
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,227,227
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,40127,40127
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,48,48
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,19,19
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,3,3
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,224,224
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,47,47
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,45,45
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,25070,25070
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,11,11
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,207,207
TARATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,10944,10944
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,33,33
TEOPONTE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,11,11
TIAWANACU,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,52,52
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,199,199
TOLATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,17,17
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,13,13
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,52,52
TRIGAL,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,18,18
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2534,2534
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1355,1355
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1,1
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,11,11
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,371,371
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,522,522
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,352,352
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,501,501
VILLA RIVERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,14,14
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,31,31
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,746,746
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,5,5
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,458,458
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,44,44
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,467,467
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,1790,1790
YANACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,481,481
YOCALLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,31,31
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,52,52
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-07-01,15,15
ACACIO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,13,13
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,65,65
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,214,214
ALALAY,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,7,7
ANCORAIMES,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,91,91
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,4,4
ARANI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,601,601
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,101,101
AYATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,53,53
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,85,85
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,38,38
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,782,782
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,43,43
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,109,109
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,93,93
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,68,68
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,2,2
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,762,762
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,15,15
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1300,1300
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,45,45
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,17,17
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,455,455
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,8,8
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,21,21
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,229,229
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,425,425
CHARAÑA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,2,2
CHAYANTA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,221,221
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1,1
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,60,60
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1823,1823
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,34160,34160
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,237,237
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,59,59
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,7,7
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,176,176
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,15,15
COPACABANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,14,14
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,277,277
CORQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,4,4
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,24,24
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,209,209
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,22,22
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,6,6
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,27,27
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,7667,7667
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,36,36
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1283,1283
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,27,27
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,8,8
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,59,59
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,4,4
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,224,224
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,48,48
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,11,11
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1338,1338
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,49,49
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,59,59
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,8,8
HUACHACALLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,1,1
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,356,356
HUARACAJE,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,35,35
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,13,13
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,32,32
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,90,90
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,57,57
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,79,79
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,336,336
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,51540,51540
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,9,9
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,14,14
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,457,457
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,62,62
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,22,22
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,241,241
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,89,89
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,36,36
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,87,87
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,98,98
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,45,45
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,653,653
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,2350,2350
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,7,7
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,248,248
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,46,46
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,7,7
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,7449,7449
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,294,294
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2013-08-01,181,181
