municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,127,127
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,12856,12856
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,34,34
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,22,22
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,2,2
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,6,6
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,4,4
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,4,4
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,10,10
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,4,4
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,12,12
SENA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,1,1
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,127,127
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,17,17
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,44,44
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,44,44
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,2,2
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,14,14
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,1856,1856
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,12,12
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,12,12
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,6,6
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,117,117
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,6,6
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,8,8
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,1526,1526
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,50,50
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,13,13
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,15,15
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,19,19
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,349,349
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,23,23
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,6,6
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,8,8
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,18,18
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,18,18
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,70,70
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,881,881
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,281,281
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,5,5
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,42,42
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,7,7
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,248,248
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,8,8
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,183,183
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,37,37
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,10,10
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,27,27
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,277,277
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,4,4
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,14,14
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,531,531
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,26,26
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,143,143
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,136,136
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,6,6
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,211,211
YACO,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,4,4
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,477,477
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,4,4
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,16,16
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,209,209
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,12,12
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,26,26
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2013-10-01,20,20
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,56,56
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,89,89
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,19,19
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,14,14
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,11,11
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,11,11
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,300,300
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,108,108
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,28,28
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,22,22
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,31,31
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,114,114
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,49,49
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,16,16
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,15,15
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,14,14
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,12,12
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,16,16
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,16,16
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,202,202
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,316,316
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,24,24
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,21,21
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,124,124
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,14,14
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,136,136
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,77,77
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,24,24
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,22,22
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,166,166
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,16,16
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,94,94
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,629,629
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5311,5311
COIPASA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,130,130
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,29,29
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,15,15
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,72,72
COMBAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,40,40
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,21,21
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,18,18
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,52,52
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,24,24
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,227,227
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,61,61
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4540,4540
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,20,20
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,444,444
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,22,22
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,25,25
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,22,22
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,23,23
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,26,26
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,15,15
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,388,388
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,25,25
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,26,26
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,14,14
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,68,68
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,9,9
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
ICHOCA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,20,20
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,47,47
INGAVI (HUMAITA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,17,17
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,23,23
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,46,46
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,132,132
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6053,6053
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,45,45
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,272,272
LORETO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,9,9
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,57,57
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,80,80
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,23,23
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,20,20
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,103,103
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,26,26
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,152,152
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1021,1021
MORO MORO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,11,11
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,15,15
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,20,20
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,64,64
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1880,1880
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,65,65
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,53,53
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,25,25
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,37,37
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,24,24
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,14,14
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,14,14
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,15,15
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,37,37
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,188,188
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1223,1223
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
PUCARA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,18,18
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,22,22
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
PUERTO SILES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,209,209
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,206,206
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,12,12
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,889,889
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,5,5
REYES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,45,45
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,979,979
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,33,33
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,161,161
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,450,450
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,13,13
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,33,33
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,19,19
SAN ANDRES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,144,144
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,55,55
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,128,128
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,77,77
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,326,326
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,49,49
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,24,24
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,80,80
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,16,16
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,108,108
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,36,36
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,49,49
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,27,27
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,251,251
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,36,36
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,25,25
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,195,195
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10149,10149
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,32,32
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,25,25
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,11,11
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
SENA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,13,13
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,128,128
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,59,59
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,34,34
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,21,21
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1856,1856
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,112,112
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,131,131
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1291,1291
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,66,66
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,4,4
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,30,30
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,311,311
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,24,24
TOCO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,6,6
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,28,28
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,21,21
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,58,58
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,869,869
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,313,313
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,35,35
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,3,3
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,159,159
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,10,10
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,143,143
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,143,143
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,1,1
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,25,25
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,230,230
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,7,7
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,27,27
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,684,684
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,8,8
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,169,169
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2013-11-01,88,88
