municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,15,15
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,32,32
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,47,47
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,9,9
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,20,20
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,5,5
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
BELLA FLOR,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,172,172
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,77,77
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,21,21
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,5,5
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,3,3
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,19,19
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,5,5
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,22,22
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,7,7
CALACOTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,17,17
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,61,61
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,11,11
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,12,12
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,12,12
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,31,31
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,78,78
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,28,28
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,33,33
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,14,14
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,9,9
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,31,31
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,3,3
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,36,36
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,5,5
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,469,469
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,84,84
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,3,3
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,12,12
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,9,9
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,51,51
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,7,7
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,26,26
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,52,52
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,5,5
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,7,7
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,13,13
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,79,79
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,9,9
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,6,6
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,667,667
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,28,28
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,7,7
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,36,36
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,8,8
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,17,17
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,18,18
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,150,150
ESMERALDA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,4,4
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,4,4
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,4,4
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,10,10
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,6,6
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,10,10
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,10,10
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,13,13
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,9,9
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,12,12
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,8,8
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,66,66
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,42,42
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,70,70
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,39,39
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,4,4
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,10,10
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,13,13
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,7,7
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,32,32
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,672,672
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,20,20
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,17,17
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,26,26
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,6,6
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,18,18
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,6,6
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,24,24
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,15,15
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,4,4
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,6,6
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,3,3
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,21,21
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,27,27
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,1,1
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,28,28
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,71,71
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,12,12
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,51,51
NUEVO MANOA (NUEVA ESPERANZA),actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,2,2
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,22,22
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,4,4
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,13,13
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,92,92
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,94,94
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-05-01,59,59
