,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,1,2,3,2,4,6
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,11,21,86,68,97,89,186
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,2,1,33,34,35,35,70
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,2,23,25,23,27,50
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,9,14,45,74,54,88,142
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,569,566,793,749,1362,1315,2677
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,6,5,23,26,29,31,60
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,15,14,39,40,54,54,108
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,1,63,57,63,58,121
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,2,2,21,32,23,34,57
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,5,5,47,35,52,40,92
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,88,83,189,222,277,305,582
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,9,13,86,75,95,88,183
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,1,5,1,6,2,8
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,3,1,37,42,40,43,83
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,0,0,3,0,3,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,9,6,38,48,47,54,101
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,2,1,16,20,18,21,39
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,3,9,19,10,22,32
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,3,4,17,15,20,19,39
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,3,5,29,18,32,23,55
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,10,9,78,66,88,75,163
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,0,11,7,11,7,18
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,0,4,2,4,2,6
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,100,65,454,393,554,458,1012
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,77,70,151,132,228,202,430
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,3,9,12,10,15,25
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,1,19,19,20,20,40
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,38,29,88,85,126,114,240
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,13,11,60,65,73,76,149
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,1,36,42,36,43,79
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,47,49,127,180,174,229,403
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,5,2,37,29,42,31,73
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,4,4,85,80,89,84,173
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,145,156,395,385,540,541,1081
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,3,2,15,10,18,12,30
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,5,6,55,45,60,51,111
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,16,21,226,220,242,241,483
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,1,14,16,15,17,32
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,7,2,42,43,49,45,94
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,3,5,27,17,30,22,52
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,152,147,710,701,862,848,1710
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,5,3,44,60,49,63,112
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,35,20,182,172,217,192,409
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,75,50,319,280,394,330,724
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,4,2,34,22,38,24,62
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,2,1,5,9,7,10,17
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,121,117,717,717,838,834,1672
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,5,6,28,26,33,32,65
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,103,104,427,387,530,491,1021
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,1,17,23,18,24,42
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,3,14,16,14,19,33
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,29,24,196,164,225,188,413
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,3,25,22,26,25,51
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,3,3,19,15,22,18,40
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,4,1,3,4,7,5,12
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,0,0,0,1,0,1,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-09-01,1,3,10,8,11,11,22
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,1,7,9,8,10,18
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,10,7,122,100,132,107,239
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,21,25,168,137,189,162,351
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,8,3,67,58,75,61,136
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,3,5,3,5,8
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,0,2,0,3,3
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,1,60,41,62,42,104
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,2,33,29,34,31,65
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,1,9,11,10,12,22
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,1,12,5,15,6,21
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,4,24,13,28,17,45
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,16,12,92,96,108,108,216
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,8,4,8,4,12
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,3,59,67,61,70,131
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,29,22,153,153,182,175,357
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,2,55,53,57,55,112
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,52,32,227,234,279,266,545
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,7,5,57,49,64,54,118
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,2,21,28,26,30,56
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,2,32,40,33,42,75
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,2,31,28,32,30,62
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,16,22,93,83,109,105,214
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,7,19,37,20,44,64
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,6,85,97,85,103,188
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,4,18,28,21,32,53
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,2,4,2,5,7
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,0,1,0,1,1
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,2,15,10,15,12,27
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,66,65,112,94,178,159,337
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,21,12,108,82,129,94,223
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,2,10,16,12,18,30
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,2,6,2,7,9
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,19,14,20,14,34
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,7,69,62,73,69,142
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,11,11,110,85,121,96,217
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,4,35,32,37,36,73
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,5,45,60,47,65,112
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,5,59,39,59,44,103
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,9,5,10,5,15
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,1,52,50,54,51,105
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,12,10,57,52,69,62,131
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,7,7,8,7,15
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,14,23,145,121,159,144,303
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,11,10,163,173,174,183,357
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,2,47,36,51,38,89
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,6,96,100,101,106,207
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,30,36,261,240,291,276,567
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,8,6,64,58,72,64,136
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,27,21,28,21,49
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,3,43,34,46,37,83
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,5,5,5,5,10
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,5,5,5,5,10
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,22,15,127,119,149,134,283
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,3,26,29,29,32,61
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,30,32,105,102,135,134,269
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,0,0,1,0,1
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,3,61,51,65,54,119
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,130,137,83,102,213,239,452
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,6,10,7,10,17
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,6,3,6,3,9
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,17,11,17,11,28
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,12,19,41,54,53,73,126
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,2,16,28,16,30,46
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,6,8,28,25,34,33,67
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,8,1,40,33,48,34,82
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,71,67,80,81,151,148,299
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,83,34,306,286,389,320,709
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,23,28,75,63,98,91,189
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,894,880,2431,2347,3325,3227,6552
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,2,2,2,2,4
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,55,46,246,186,301,232,533
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,5,49,51,52,56,108
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,1,12,10,13,11,24
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,8,151,132,156,140,296
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,3,23,17,26,20,46
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,11,5,71,79,82,84,166
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,2,39,47,43,49,92
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,7,10,102,91,109,101,210
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,1,12,9,13,10,23
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,13,14,79,77,92,91,183
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,3,3,4,3,7
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,25,12,143,108,168,120,288
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,10,32,33,34,43,77
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,14,11,79,70,93,81,174
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,30,24,31,24,55
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,50,59,36,38,86,97,183
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,25,34,25,35,60
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,8,15,98,93,106,108,214
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,97,83,509,466,606,549,1155
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,11,11,144,134,155,145,300
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,2,8,7,9,9,18
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,2,15,15,19,17,36
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,12,7,64,52,76,59,135
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,1,13,10,14,11,25
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,6,10,6,10,16
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,0,23,23,25,23,48
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,962,833,3525,3302,4487,4135,8622
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,2,6,8,6,10,16
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,6,52,59,54,65,119
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,2,28,26,33,28,61
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,36,30,227,247,263,277,540
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,9,10,9,10,19
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,10,5,88,71,98,76,174
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,22,21,210,242,232,263,495
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,1,2,1,2,3
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,2,21,17,22,19,41
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,1,1,2,1,3
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,3,15,18,16,21,37
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,3,1,3,1,4
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,11,4,6,10,17,14,31
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,6,2,45,47,51,49,100
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,38,17,38,18,56
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,27,16,27,17,44
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,7,5,81,95,88,100,188
GIA-TIM,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,2,9,12,11,14,25
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,9,8,39,31,48,39,87
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,10,15,126,111,136,126,262
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,0,23,32,25,32,57
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,62,53,169,157,231,210,441
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,15,13,77,79,92,92,184
HUACARAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,22,22,22,23,45
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,2,21,48,23,50,73
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,1,9,12,9,13,22
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,2,5,2,5,7
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,18,31,52,31,70,62,132
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,18,12,18,12,30
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,9,9,9,9,18
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,15,13,16,13,29
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,0,10,14,13,14,27
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,8,8,15,13,23,36
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,1,16,13,21,14,35
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,8,4,56,40,64,44,108
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,9,9,10,9,19
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,5,5,41,45,46,50,96
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,14,14,59,55,73,69,142
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,7,63,59,64,66,130
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,7,0,56,51,63,51,114
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,37,39,297,255,334,294,628
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,197,198,505,484,702,682,1384
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1619,1576,2350,2262,3969,3838,7807
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,0,0,3,2,3,2,5
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,3,18,15,20,18,38
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,4,5,90,83,94,88,182
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,1,4,11,5,12,17
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,1,0,13,7,14,7,21
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,29,29,116,124,145,153,298
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,2,12,19,14,21,35
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,3,2,16,23,19,25,44
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2024-10-01,2,1,36,30,38,31,69
