,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
POCONA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,4,1,5,1,6
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,4,3,4,3,7
POOPO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,2,2,2,3,5
PORCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,12,9,13,9,22
POROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,31,21,31,21,52
PORONGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,5,6,5,6,11
PORVENIR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,7,1,7,1,8
POTOSI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,15,21,163,136,178,157,335
PRESTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,9,15,9,15,24
PUCARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,8,19,14,24,22,46
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,5,2,5,2,7
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,3,4,9,9,12,21
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,3,6,3,6,9
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,4,14,5,14,19
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,3,0,3,3
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,2,2,2,4
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,2,6,14,10,16,26
PUNA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,2,38,46,39,48,87
PUNATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,3,68,66,73,69,142
QUIABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,4,3,4,4,8,12
QUILLACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,21,28,302,242,323,270,593
QUIME,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,3,0,3,0,3
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,2,0,4,8,6,8,14
RAVELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,7,11,54,43,61,54,115
RIBERALTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,7,3,1,8,8,16
SABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,1,2,1,3
SACABA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,7,7,165,143,172,150,322
SACABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,4,1,5,1,6
SACACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,4,41,57,45,61,106
SAIPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,5,2,5,3,8
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,14,8,15,8,23
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,1,1,1,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,2,6,5,6,7,13
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,4,0,4,4
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,2,2,5,2,7,4,11
SAN BENITO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,1,2,1,3
SAN BORJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,1,24,28,28,29,57
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,1,1,1,2
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,6,0,2,4,8,12
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,3,19,23,20,26,46
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,2,2,2,4
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,11,9,23,21,34,30,64
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,0,8,4,12,4,16
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,6,20,11,25,17,42
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,2,10,7,10,9,19
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,4,1,4,5
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,3,4,68,53,71,57,128
SAN MATIAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,3,2,6,3,9,5,14
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,16,13,17,14,31
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,2,1,3,1,4
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,4,79,74,84,78,162
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,2,29,35,30,37,67
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,4,0,4,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,1,2,1,3
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,12,10,12,11,23
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,9,13,59,50,68,63,131
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,7,10,8,10,18
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,2,5,18,5,20,25
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,5,1,0,1,5,6
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,4,2,4,6
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,3,2,3,2,5
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,2,0,2,2
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,12,8,12,8,20
SENA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,15,17,15,17,32
SHINAOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,14,17,14,17,31
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,3,2,9,6,12,18
SICAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,2,0,2,2
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,8,4,60,54,68,58,126
SOPACHUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,11,19,12,19,31
SORACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,19,18,19,18,37
SORATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,7,4,24,21,31,25,56
SUCRE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,2,20,28,21,30,51
TACACOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,1,0,1,1
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,6,5,35,26,41,31,72
TACOPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,10,13,10,13,23
TAHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,2,2,2,4
TAPACARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,4,36,27,37,31,68
TARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,2,2,21,25,23,27,50
TARACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,3,0,4,0,4
TARATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,1,1,1,2
TARIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,6,2,54,44,60,46,106
TARVITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,3,1,31,27,34,28,62
TEOPONTE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,6,7,7,7,14
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,4,1,4,1,5
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,8,11,41,49,49,60,109
TIPUANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,3,2,1,3,4,5,9
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,7,89,83,93,90,183
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,4,33,17,38,21,59
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,4,2,4,6
TOLEDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,2,0,2,2
TOMAVE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,14,12,15,13,28
TOMINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,5,12,5,13,18
TORO TORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,4,42,30,46,34,80
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,12,9,13,10,23
TOTORA(ORR),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,4,3,4,3,7
TRIGAL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,2,0,3,1,4
TRINIDAD,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,2,1,2,3
TUPIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,17,6,17,6,23
TURCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,1,0,1,1
UMALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,6,1,6,7
UNCIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,4,1,23,25,27,26,53
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,3,5,3,5,8
UYUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,4,9,4,10,14
VACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,1,0,1,1
VALLEGRANDE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,4,1,4,1,5
VIACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,7,1,8,7,15,8,23
VILA VILA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,10,11,11,12,23
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,35,30,36,31,67
VILLA MONTES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,6,4,7,4,11
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,0,2,0,2,2
VILLA RIVERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,2,1,2,1,3
VILLA SERRANO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,8,13,8,13,21
VILLA TUNARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,3,2,10,10,13,12,25
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,4,3,4,4,8
VILLAZON,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,3,5,10,6,13,19
VINTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,5,9,119,121,124,130,254
VITICHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,6,3,6,3,9
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,1,1,1,1,2
WARNES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,0,0,0,1,0,1
YACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,15,11,15,11,26
YACUIBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,9,6,19,26,28,32,60
YAMPARAEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,8,6,8,6,14
YANACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,1,5,2,5,3,8
YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,16,24,144,154,160,178,338
YOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,2,1,7,6,9,7,16
YOTALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,1,1,14,12,15,13,28
YUNCHARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,0,13,10,13,10,23
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-11-01,0,4,17,22,17,26,43
ACACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,7,6,7,7,14
ACHACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,4,5,4,6,10
ACHOCALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,1,1,1,2
AIQUILE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,2,0,35,34,37,34,71
ALALAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,7,6,7,6,13
ALCALA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,9,9,9,9,18
ALTO BENI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,2,1,2,2,4
ANCORAIMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,7,4,7,4,11
ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,6,8,6,8,14
ANTEQUERA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,1,1,1,2
ANZALDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,0,6,16,7,16,23
APOLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,4,1,4,5
ARAMPAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,8,6,8,6,14
ARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,5,4,5,4,9
ARBIETO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,10,7,10,8,18
ARQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,13,23,13,23,36
ATOCHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,5,8,5,8,13
AYATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,2,5,1,6,3,11,14
AYO AYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,5,1,5,6
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,12,5,12,12,24,17,41
AZURDUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,21,22,21,22,43
BATALLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,4,7,4,8,12
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,4,3,4,3,7
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,6,5,6,5,11
BELLA FLOR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,7,12,7,12,19
BERMEJO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,0,0,2,1,2,3
BETANZOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,3,3,35,61,38,64,102
BOLIVAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,12,9,12,9,21
CAIROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,0,3,0,3,3
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,1,8,11,9,12,21
CALACOTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,1,8,10,9,11,20
CALAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,3,1,3,4
CAMARGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,6,11,6,11,17
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,3,1,3,1,4
CAPINOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,1,1,1,2
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,3,2,2,1,5,3,8
CARACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,13,15,13,15,28
CARANAVI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,2,1,3,4,5,5,10
CARAPARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,0,1,0,2,2
CARIPUYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,0,9,11,10,11,21
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,1,0,1,0,1
CATACORA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,2,1,2,1,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,36,46,36,46,82
CHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,15,19,15,19,34
CHARAGUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,3,4,3,5,8
CHARAÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,5,7,5,7,12
CHAYANTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,3,3,16,29,19,32,51
CHIMORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,2,14,7,15,9,24
CHOQUE COTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,2,0,3,2,5,2,7
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,0,1,0,2,2
CHUMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,1,0,13,11,14,11,25
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,1,7,2,7,3,10
CKOCHAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,3,3,29,31,32,34,66
CLIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,2,1,8,9,10,10,20
COBIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,0,0,4,2,4,2,6
COCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,21,15,49,27,70,42,112
COCHABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2024-12-01,12,12,35,34,47,46,93
