,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,2,9,4,10,6,16
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,8,4,66,54,74,58,132
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,3,0,3,3
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,16,12,16,12,28
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,7,7,58,46,65,53,118
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,1,1,1,1,2
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,5,6,25,30,30,36,66
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,3,4,3,4,7
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,4,2,4,2,6
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,2,0,2,0,2
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,18,20,26,30,44,50,94
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,3,0,3,3
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,1,0,2,0,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,5,12,5,13,18
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,2,0,0,0,2,2
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,1,0,1,0,1
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,1,4,3,5,4,9
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,4,6,5,6,11
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,6,3,6,3,9
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,16,16,16,17,33
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,4,3,5,3,8
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,1,1,0,3,1,4
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,4,2,28,30,32,32,64
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,12,13,12,13,25
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,1,4,4,6,5,11
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,11,7,15,19,26,26,52
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,4,3,4,3,7
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,1,0,1,1
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,4,6,30,23,34,29,63
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,1,3,10,4,11,15
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,1,1,2,1,3
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,10,12,18,11,28,23,51
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,10,13,10,13,23
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,2,0,2,1,3
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,2,0,2,0,2
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,13,3,20,15,33,18,51
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,2,43,21,44,23,67
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,4,4,4,5,9
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,4,0,4,4
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,6,6,44,44,50,50,100
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,3,2,3,2,5
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,5,5,57,49,62,54,116
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,3,29,16,30,19,49
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,0,0,0,2,0,2
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,5,2,5,2,7
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,1,0,0,1,1,2
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,3,2,3,2,5
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,1,9,14,11,15,26
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,4,8,4,8,12
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,3,0,42,25,45,25,70
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,10,8,10,8,18
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,4,0,4,4
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,2,1,2,1,3
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,1,13,7,15,8,23
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,2,2,2,4,4,8
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,4,1,18,14,22,15,37
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,2,1,3,1,4
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,2,9,4,10,6,16
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,1,0,1,0,1
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,1,1,1,1,2
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,1,5,2,7,3,10
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,0,12,10,14,10,24
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,9,6,30,20,39,26,65
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,0,6,5,7,5,12
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,0,1,0,1,1
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,1,1,2,2,3,5
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,8,11,8,11,19
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,2,18,10,19,12,31
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,2,0,2,0,2
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,8,8,8,9,17
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,3,0,81,99,84,99,183
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,1,3,5,4,6,10
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,1,2,0,1,1,3,4
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,2,0,16,7,18,7,25
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,8,6,8,8,16,14,30
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,8,6,8,6,14
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,1,1,1,1,2
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,14,8,152,166,166,174,340
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,9,6,9,7,16
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,1,8,7,8,8,16
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,17,14,17,14,31
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-01-01,0,0,12,15,12,15,27
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,2,7,1,9,3,12
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,4,3,6,12,10,15,25
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,1,2,1,2,3
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,27,23,27,24,51
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,5,4,3,5,8,13
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,2,5,2,6,8
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,2,0,2,1,3
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,4,6,4,7,8,15
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,3,3,3,3,6
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,2,1,2,1,3
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,8,12,8,13,21
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,2,11,12,12,14,26
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,1,9,2,11,3,14
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,5,5,5,5,10
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,2,13,20,14,22,36
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,2,10,17,12,19,31
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,0,1,1,1,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,4,3,4,4,8
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,0,0,0,1,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,2,6,3,6,9
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,3,5,6,7,9,16
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,6,7,16,9,22,16,38
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,0,18,18,20,18,38
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,2,3,4,5,6,11
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,3,2,4,2,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,0,3,4,5,4,9
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,1,0,1,0,1
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,1,38,43,40,44,84
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,8,4,9,4,13
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,5,1,5,1,6
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,13,1,4,6,17,7,24
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,6,6,6,6,12
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,12,8,13,8,21
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,9,5,9,6,15
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,3,2,2,2,5,4,9
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,1,15,12,16,13,29
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,2,0,2,0,2
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,3,7,3,7,10
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,0,1,1,1,2
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,2,2,0,2,2,4,6
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,7,5,7,5,12
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,4,2,2,0,6,2,8
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,1,3,1,3,4
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,4,2,3,9,7,11,18
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,0,0,0,1,0,1
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,5,2,5,2,7
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,1,1,0,1,1,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,4,10,49,43,53,53,106
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,10,10,10,10,20
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,12,6,22,17,34,23,57
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,0,2,0,2,2
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,1,1,9,19,10,20,30
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-02-01,0,0,7,3,7,3,10
