municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,703,703
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,52,52
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,25,25
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,44,44
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,8,8
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,37,37
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,29,29
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,6,6
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,15,15
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,10,10
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,14,14
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,5,5
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,35,35
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,37,37
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,15,15
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,2,2
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,20,20
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,620,620
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,2,2
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,30,30
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,11,11
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,61,61
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,11,11
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,24,24
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,14,14
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,12,12
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,23,23
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,13,13
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,22,22
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,105,105
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,18,18
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,12,12
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,25,25
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,6,6
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,9,9
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,17,17
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,35,35
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,32,32
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,21,21
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,11,11
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,13,13
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,47,47
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,67,67
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1330,1330
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,5,5
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,15,15
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,60,60
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,4,4
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,14,14
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,4,4
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,4,4
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,19,19
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,13,13
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,5,5
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,27,27
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,5,5
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,22,22
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,48,48
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,27,27
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,8,8
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,59,59
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,201,201
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,2,2
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,44,44
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,15,15
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,13,13
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,358,358
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,22,22
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,23,23
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,22,22
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,8,8
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,43,43
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,4,4
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,5,5
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,10,10
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,2,2
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,39,39
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,4,4
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,43,43
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,20,20
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,18,18
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,21,21
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,36,36
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,32,32
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,8,8
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,4,4
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,236,236
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,12,12
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,26,26
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,33,33
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,13,13
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,13,13
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,5,5
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,14,14
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,16,16
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,35,35
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,121,121
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,45,45
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,24,24
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,6,6
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,48,48
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,8,8
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,2,2
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,28,28
REYES,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,22,22
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,15,15
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,12,12
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,26,26
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,2,2
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,126,126
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,8,8
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,26,26
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,19,19
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,11,11
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,1,1
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,10,10
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-05-01,3,3
