,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
AZURDUY,internaciones,egresos,2024-10-01,7,11,7,11,18
BATALLAS,internaciones,egresos,2024-10-01,1,3,1,3,4
BAURES,internaciones,egresos,2024-10-01,8,2,8,2,10
BELEN DE ANDAMARCA,internaciones,egresos,2024-10-01,0,1,0,1,1
BELLA FLOR,internaciones,egresos,2024-10-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2024-10-01,102,140,102,140,242
BETANZOS,internaciones,egresos,2024-10-01,2,19,2,19,21
BOLIVAR,internaciones,egresos,2024-10-01,2,6,2,6,8
BOYUIBE,internaciones,egresos,2024-10-01,5,14,5,14,19
BUENA VISTA,internaciones,egresos,2024-10-01,32,35,32,35,67
CABEZAS,internaciones,egresos,2024-10-01,12,34,12,34,46
CAIROMA,internaciones,egresos,2024-10-01,0,5,0,5,5
"CAIZA ""D""",internaciones,egresos,2024-10-01,0,5,0,5,5
CAJUATA,internaciones,egresos,2024-10-01,6,20,6,20,26
CALACOTO,internaciones,egresos,2024-10-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2024-10-01,0,2,0,2,2
CAMARGO,internaciones,egresos,2024-10-01,41,69,41,69,110
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2024-10-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2024-10-01,69,139,69,139,208
CAPINOTA,internaciones,egresos,2024-10-01,5,29,5,29,34
CAQUIAVIRI,internaciones,egresos,2024-10-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2024-10-01,4,35,4,35,39
CARANAVI,internaciones,egresos,2024-10-01,50,164,50,164,214
CARAPARI,internaciones,egresos,2024-10-01,12,19,12,19,31
CARIPUYO,internaciones,egresos,2024-10-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2024-10-01,16,13,16,13,29
CHALLAPATA,internaciones,egresos,2024-10-01,46,101,46,101,147
CHAQUI,internaciones,egresos,2024-10-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2024-10-01,58,111,58,111,169
CHARAÑA,internaciones,egresos,2024-10-01,0,3,0,3,3
CHAYANTA,internaciones,egresos,2024-10-01,0,5,0,5,5
CHIMORE,internaciones,egresos,2024-10-01,33,55,33,55,88
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2024-10-01,20,53,20,53,73
CHUMA,internaciones,egresos,2024-10-01,1,6,1,6,7
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2024-10-01,0,1,0,1,1
CKOCHAS,internaciones,egresos,2024-10-01,0,2,0,2,2
COBIJA,internaciones,egresos,2024-10-01,209,358,209,358,567
COCAPATA,internaciones,egresos,2024-10-01,1,11,1,11,12
COCHABAMBA,internaciones,egresos,2024-10-01,3223,5110,3223,5110,8333
COLCAPIRHUA,internaciones,egresos,2024-10-01,89,167,89,167,256
"COLCHA ""K""",internaciones,egresos,2024-10-01,0,6,0,6,6
COLLANA,internaciones,egresos,2024-10-01,0,2,0,2,2
COLOMI,internaciones,egresos,2024-10-01,0,17,0,17,17
COLPA BELGICA,internaciones,egresos,2024-10-01,1,2,1,2,3
COLQUECHACA,internaciones,egresos,2024-10-01,3,14,3,14,17
COLQUENCHA,internaciones,egresos,2024-10-01,1,5,1,5,6
COLQUIRI,internaciones,egresos,2024-10-01,0,7,0,7,7
COMARAPA,internaciones,egresos,2024-10-01,7,31,7,31,38
CONCEPCION,internaciones,egresos,2024-10-01,8,72,8,72,80
COPACABANA,internaciones,egresos,2024-10-01,0,8,0,8,8
CORIPATA,internaciones,egresos,2024-10-01,0,13,0,13,13
COROICO,internaciones,egresos,2024-10-01,25,66,25,66,91
CORQUE,internaciones,egresos,2024-10-01,0,5,0,5,5
COTAGAITA,internaciones,egresos,2024-10-01,3,9,3,9,12
COTOCA,internaciones,egresos,2024-10-01,117,266,117,266,383
CUATRO CAÑADAS,internaciones,egresos,2024-10-01,40,65,40,65,105
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2024-10-01,1,4,1,4,5
CUEVO,internaciones,egresos,2024-10-01,0,2,0,2,2
CULPINA,internaciones,egresos,2024-10-01,7,18,7,18,25
CURAHUARA DE CARANGAS,internaciones,egresos,2024-10-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2024-10-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2024-10-01,1102,2252,1102,2252,3354
EL CHORO,internaciones,egresos,2024-10-01,0,2,0,2,2
EL PUENTE(STC),internaciones,egresos,2024-10-01,48,46,48,46,94
EL PUENTE(TJA),internaciones,egresos,2024-10-01,0,3,0,3,3
EL TORNO,internaciones,egresos,2024-10-01,51,129,51,129,180
ENTRE RIOS CBBA,internaciones,egresos,2024-10-01,15,41,15,41,56
ESCOMA,internaciones,egresos,2024-10-01,4,20,4,20,24
EUCALIPTUS,internaciones,egresos,2024-10-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2024-10-01,5,3,5,3,8
FERNANDEZ ALONSO,internaciones,egresos,2024-10-01,15,25,15,25,40
GAIOC JATUN AYLLU YURA,internaciones,egresos,2024-10-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,egresos,2024-10-01,3,16,3,16,19
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2024-10-01,0,2,0,2,2
GUANAY,internaciones,egresos,2024-10-01,13,39,13,39,52
GUAQUI,internaciones,egresos,2024-10-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2024-10-01,137,224,137,224,361
GUTIERREZ,internaciones,egresos,2024-10-01,19,35,19,35,54
HUACARAJE,internaciones,egresos,2024-10-01,2,3,2,3,5
HUACARETA,internaciones,egresos,2024-10-01,9,12,9,12,21
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2024-10-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2024-10-01,59,98,59,98,157
HUARINA,internaciones,egresos,2024-10-01,1,9,1,9,10
ICHOCA,internaciones,egresos,2024-10-01,0,1,0,1,1
ICLA,internaciones,egresos,2024-10-01,2,8,2,8,10
INCAHUASI,internaciones,egresos,2024-10-01,0,2,0,2,2
INQUISIVI,internaciones,egresos,2024-10-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2024-10-01,6,5,6,5,11
IXIAMAS,internaciones,egresos,2024-10-01,2,17,2,17,19
JESUS DE MACHACA,internaciones,egresos,2024-10-01,1,6,1,6,7
LA ASUNTA,internaciones,egresos,2024-10-01,13,66,13,66,79
LA GUARDIA,internaciones,egresos,2024-10-01,121,132,121,132,253
LA PAZ,internaciones,egresos,2024-10-01,2938,5305,2938,5305,8243
LAJA,internaciones,egresos,2024-10-01,0,8,0,8,8
LAS CARRERAS,internaciones,egresos,2024-10-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2024-10-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2024-10-01,105,244,105,244,349
LLICA,internaciones,egresos,2024-10-01,1,2,1,2,3
LURIBAY,internaciones,egresos,2024-10-01,0,1,0,1,1
MACHACAMARCA,internaciones,egresos,2024-10-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2024-10-01,3,2,3,2,5
MAGDALENA,internaciones,egresos,2024-10-01,54,73,54,73,127
MAIRANA,internaciones,egresos,2024-10-01,10,36,10,36,46
MAPIRI,internaciones,egresos,2024-10-01,5,22,5,22,27
MINEROS,internaciones,egresos,2024-10-01,23,45,23,45,68
MIZQUE,internaciones,egresos,2024-10-01,24,30,24,30,54
MOCOMOCO,internaciones,egresos,2024-10-01,4,7,4,7,11
MOJINETE,internaciones,egresos,2024-10-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2024-10-01,0,1,0,1,1
MONTEAGUDO,internaciones,egresos,2024-10-01,96,142,96,142,238
MONTERO,internaciones,egresos,2024-10-01,522,668,522,668,1190
MOROCHATA,internaciones,egresos,2024-10-01,0,3,0,3,3
OCURI,internaciones,egresos,2024-10-01,0,6,0,6,6
OMEREQUE,internaciones,egresos,2024-10-01,8,13,8,13,21
ORURO,internaciones,egresos,2024-10-01,1282,2004,1282,2004,3286
PADILLA,internaciones,egresos,2024-10-01,34,64,34,64,98
PAILON,internaciones,egresos,2024-10-01,84,157,84,157,241
PALCA,internaciones,egresos,2024-10-01,0,5,0,5,5
PALOS BLANCOS,internaciones,egresos,2024-10-01,10,29,10,29,39
PAMPA AULLAGAS,internaciones,egresos,2024-10-01,2,4,2,4,6
PAMPA GRANDE,internaciones,egresos,2024-10-01,4,13,4,13,17
PASORAPA,internaciones,egresos,2024-10-01,2,3,2,3,5
PATACAMAYA,internaciones,egresos,2024-10-01,18,73,18,73,91
PAZÑA,internaciones,egresos,2024-10-01,0,1,0,1,1
POCOATA,internaciones,egresos,2024-10-01,0,12,0,12,12
POCONA,internaciones,egresos,2024-10-01,3,15,3,15,18
POJO (CBBA),internaciones,egresos,2024-10-01,5,12,5,12,17
PORCO,internaciones,egresos,2024-10-01,0,9,0,9,9
POROMA,internaciones,egresos,2024-10-01,2,11,2,11,13
PORONGO,internaciones,egresos,2024-10-01,57,86,57,86,143
PORTACHUELO,internaciones,egresos,2024-10-01,51,99,51,99,150
POSTRER VALLE,internaciones,egresos,2024-10-01,1,1,1,1,2
POTOSI,internaciones,egresos,2024-10-01,1151,1665,1151,1665,2816
PRESTO,internaciones,egresos,2024-10-01,4,11,4,11,15
PUCARA,internaciones,egresos,2024-10-01,2,1,2,1,3
PUCARANI,internaciones,egresos,2024-10-01,0,27,0,27,27
PUERTO CARABUCO,internaciones,egresos,2024-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2024-10-01,3,10,3,10,13
PUERTO PEREZ,internaciones,egresos,2024-10-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,egresos,2024-10-01,34,56,34,56,90
PUERTO RICO,internaciones,egresos,2024-10-01,2,6,2,6,8
PUERTO SUAREZ,internaciones,egresos,2024-10-01,39,73,39,73,112
PUERTO VILLARROEL,internaciones,egresos,2024-10-01,191,370,191,370,561
PUNA,internaciones,egresos,2024-10-01,0,6,0,6,6
PUNATA,internaciones,egresos,2024-10-01,138,275,138,275,413
QUIABAYA,internaciones,egresos,2024-10-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2024-10-01,189,450,189,450,639
QUIME,internaciones,egresos,2024-10-01,0,8,0,8,8
QUIRUSILLAS,internaciones,egresos,2024-10-01,2,0,2,0,2
RAQAYPAMPA(ETA),internaciones,egresos,2024-10-01,0,7,0,7,7
RAVELO,internaciones,egresos,2024-10-01,0,2,0,2,2
REYES,internaciones,egresos,2024-10-01,8,30,8,30,38
RIBERALTA,internaciones,egresos,2024-10-01,255,576,255,576,831
ROBORE,internaciones,egresos,2024-10-01,61,89,61,89,150
RURRENABAQUE,internaciones,egresos,2024-10-01,33,84,33,84,117
SABAYA,internaciones,egresos,2024-10-01,7,11,7,11,18
SACABA,internaciones,egresos,2024-10-01,311,654,311,654,965
SACABAMBA,internaciones,egresos,2024-10-01,4,9,4,9,13
SACACA,internaciones,egresos,2024-10-01,0,14,0,14,14
SAIPINA,internaciones,egresos,2024-10-01,3,8,3,8,11
SALINAS DE GARCI MENDOZA,internaciones,egresos,2024-10-01,2,4,2,4,6
SAMAIPATA,internaciones,egresos,2024-10-01,4,16,4,16,20
SAN ANDRES,internaciones,egresos,2024-10-01,2,9,2,9,11
SAN BENITO,internaciones,egresos,2024-10-01,0,4,0,4,4
SAN BORJA,internaciones,egresos,2024-10-01,94,142,94,142,236
SAN BUENA VENTURA,internaciones,egresos,2024-10-01,30,59,30,59,89
SAN IGNACIO,internaciones,egresos,2024-10-01,43,93,43,93,136
SAN IGNACIO DE VELASCO,internaciones,egresos,2024-10-01,150,294,150,294,444
SAN JAVIER(STC),internaciones,egresos,2024-10-01,8,41,8,41,49
SAN JOAQUIN,internaciones,egresos,2024-10-01,12,35,12,35,47
SAN JOSE DE CHIQUITOS,internaciones,egresos,2024-10-01,78,106,78,106,184
SAN JUAN DE YAPACANI,internaciones,egresos,2024-10-01,34,46,34,46,80
SAN JULIAN,internaciones,egresos,2024-10-01,254,300,254,300,554
SAN LORENZO(PND),internaciones,egresos,2024-10-01,0,3,0,3,3
SAN LORENZO(TJA),internaciones,egresos,2024-10-01,0,6,0,6,6
SAN LUCAS,internaciones,egresos,2024-10-01,32,82,32,82,114
SAN MATIAS,internaciones,egresos,2024-10-01,37,59,37,59,96
SAN MIGUEL DE VELASCO,internaciones,egresos,2024-10-01,12,16,12,16,28
SAN PEDRO,internaciones,egresos,2024-10-01,25,65,25,65,90
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2024-10-01,0,9,0,9,9
SAN PEDRO DE MACHA,internaciones,egresos,2024-10-01,1,7,1,7,8
SAN PEDRO DE QUEMES,internaciones,egresos,2024-10-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2024-10-01,6,15,6,15,21
SAN RAMON BENI,internaciones,egresos,2024-10-01,6,12,6,12,18
SAN RAMON SCZ,internaciones,egresos,2024-10-01,11,12,11,12,23
SANTA ANA,internaciones,egresos,2024-10-01,31,63,31,63,94
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2024-10-01,3713,6817,3713,6817,10530
SANTA ROSA,internaciones,egresos,2024-10-01,10,39,10,39,49
SANTA ROSA DEL SARA,internaciones,egresos,2024-10-01,38,33,38,33,71
SANTIAGO DE HUARI,internaciones,egresos,2024-10-01,1,2,1,2,3
SANTIAGO DE HUATA,internaciones,egresos,2024-10-01,0,2,0,2,2
SANTIAGO DE MACHACA,internaciones,egresos,2024-10-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2024-10-01,0,4,0,4,4
SAPAHAQUI,internaciones,egresos,2024-10-01,0,9,0,9,9
SENA,internaciones,egresos,2024-10-01,0,7,0,7,7
SHINAOTA,internaciones,egresos,2024-10-01,13,49,13,49,62
SICA SICA (VILLA AROMA),internaciones,egresos,2024-10-01,0,8,0,8,8
SICAYA,internaciones,egresos,2024-10-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2024-10-01,0,38,0,38,38
SOPACHUY,internaciones,egresos,2024-10-01,2,8,2,8,10
SORACACHI,internaciones,egresos,2024-10-01,1,2,1,2,3
SORATA,internaciones,egresos,2024-10-01,4,10,4,10,14
SUCRE,internaciones,egresos,2024-10-01,1178,2052,1178,2052,3230
TACACOMA,internaciones,egresos,2024-10-01,1,6,1,6,7
TACOPAYA,internaciones,egresos,2024-10-01,1,3,1,3,4
TAHUA,internaciones,egresos,2024-10-01,0,1,0,1,1
TAPACARI,internaciones,egresos,2024-10-01,1,1,1,1,2
TARABUCO,internaciones,egresos,2024-10-01,48,44,48,44,92
TARACO,internaciones,egresos,2024-10-01,0,4,0,4,4
TARATA,internaciones,egresos,2024-10-01,0,8,0,8,8
TARIJA,internaciones,egresos,2024-10-01,982,1562,982,1562,2544
TARVITA,internaciones,egresos,2024-10-01,10,25,10,25,35
TEOPONTE,internaciones,egresos,2024-10-01,0,8,0,8,8
TIAHUANACU,internaciones,egresos,2024-10-01,0,2,0,2,2
TINGUIPAYA,internaciones,egresos,2024-10-01,0,1,0,1,1
TIPUANI,internaciones,egresos,2024-10-01,18,21,18,21,39
TIQUIPAYA,internaciones,egresos,2024-10-01,86,200,86,200,286
TIRAQUE (CBBA),internaciones,egresos,2024-10-01,0,9,0,9,9
TOCO,internaciones,egresos,2024-10-01,0,2,0,2,2
TOLATA,internaciones,egresos,2024-10-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2024-10-01,0,4,0,4,4
TOMINA,internaciones,egresos,2024-10-01,1,6,1,6,7
TORO TORO,internaciones,egresos,2024-10-01,0,4,0,4,4
TOTORA(CBBA),internaciones,egresos,2024-10-01,0,14,0,14,14
TRIGAL,internaciones,egresos,2024-10-01,7,3,7,3,10
TRINIDAD,internaciones,egresos,2024-10-01,476,692,476,692,1168
TUPIZA,internaciones,egresos,2024-10-01,96,167,96,167,263
TURCO,internaciones,egresos,2024-10-01,0,2,0,2,2
UNCIA,internaciones,egresos,2024-10-01,2,14,2,14,16
URUBICHA,internaciones,egresos,2024-10-01,46,58,46,58,104
UYUNI,internaciones,egresos,2024-10-01,52,137,52,137,189
VACAS,internaciones,egresos,2024-10-01,0,4,0,4,4
VALLEGRANDE,internaciones,egresos,2024-10-01,71,114,71,114,185
VIACHA,internaciones,egresos,2024-10-01,26,70,26,70,96
VILA VILA,internaciones,egresos,2024-10-01,0,4,0,4,4
VILLA CHARCAS,internaciones,egresos,2024-10-01,1,21,1,21,22
VILLA MONTES,internaciones,egresos,2024-10-01,95,124,95,124,219
VILLA RIVERO,internaciones,egresos,2024-10-01,1,5,1,5,6
VILLA TUNARI,internaciones,egresos,2024-10-01,169,383,169,383,552
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2024-10-01,7,23,7,23,30
VILLAZON,internaciones,egresos,2024-10-01,75,152,75,152,227
VINTO,internaciones,egresos,2024-10-01,40,44,40,44,84
VITICHI,internaciones,egresos,2024-10-01,0,3,0,3,3
WARNES,internaciones,egresos,2024-10-01,133,238,133,238,371
YACUIBA,internaciones,egresos,2024-10-01,237,415,237,415,652
YAMPARAEZ,internaciones,egresos,2024-10-01,0,4,0,4,4
YANACACHI,internaciones,egresos,2024-10-01,1,2,1,2,3
YAPACANI,internaciones,egresos,2024-10-01,109,151,109,151,260
YOTALA,internaciones,egresos,2024-10-01,0,5,0,5,5
YUNCHARA,internaciones,egresos,2024-10-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2024-10-01,0,9,0,9,9
ACHACACHI,internaciones,egresos,2024-11-01,26,72,26,72,98
ACHOCALLA,internaciones,egresos,2024-11-01,0,9,0,9,9
AIQUILE,internaciones,egresos,2024-11-01,17,47,17,47,64
ALALAY,internaciones,egresos,2024-11-01,0,1,0,1,1
ALCALA,internaciones,egresos,2024-11-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2024-11-01,9,11,9,11,20
ANCORAIMES,internaciones,egresos,2024-11-01,0,1,0,1,1
ANDAMARCA,internaciones,egresos,2024-11-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2024-11-01,0,5,0,5,5
APOLO,internaciones,egresos,2024-11-01,3,18,3,18,21
ARAMPAMPA,internaciones,egresos,2024-11-01,0,1,0,1,1
ARANI,internaciones,egresos,2024-11-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2024-11-01,109,155,109,155,264
ATOCHA,internaciones,egresos,2024-11-01,32,59,32,59,91
AUCAPATA,internaciones,egresos,2024-11-01,0,4,0,4,4
AYATA,internaciones,egresos,2024-11-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2024-11-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2024-11-01,6,22,6,22,28
AZURDUY,internaciones,egresos,2024-11-01,8,12,8,12,20
BATALLAS,internaciones,egresos,2024-11-01,0,5,0,5,5
BAURES,internaciones,egresos,2024-11-01,0,1,0,1,1
BELEN DE ANDAMARCA,internaciones,egresos,2024-11-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2024-11-01,99,143,99,143,242
BETANZOS,internaciones,egresos,2024-11-01,2,21,2,21,23
BOLIVAR,internaciones,egresos,2024-11-01,3,5,3,5,8
BOYUIBE,internaciones,egresos,2024-11-01,5,6,5,6,11
BUENA VISTA,internaciones,egresos,2024-11-01,21,39,21,39,60
CABEZAS,internaciones,egresos,2024-11-01,12,32,12,32,44
CAIROMA,internaciones,egresos,2024-11-01,0,6,0,6,6
"CAIZA ""D""",internaciones,egresos,2024-11-01,0,9,0,9,9
CAJUATA,internaciones,egresos,2024-11-01,7,23,7,23,30
CALAMARCA,internaciones,egresos,2024-11-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2024-11-01,31,43,31,43,74
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2024-11-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2024-11-01,80,174,80,174,254
CAPINOTA,internaciones,egresos,2024-11-01,13,42,13,42,55
CAQUIAVIRI,internaciones,egresos,2024-11-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2024-11-01,10,39,10,39,49
CARANAVI,internaciones,egresos,2024-11-01,50,121,50,121,171
CARAPARI,internaciones,egresos,2024-11-01,9,8,9,8,17
CARIPUYO,internaciones,egresos,2024-11-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2024-11-01,10,12,10,12,22
CHALLAPATA,internaciones,egresos,2024-11-01,50,106,50,106,156
CHAQUI,internaciones,egresos,2024-11-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2024-11-01,52,114,52,114,166
CHARAÑA,internaciones,egresos,2024-11-01,1,4,1,4,5
CHAYANTA,internaciones,egresos,2024-11-01,0,3,0,3,3
CHIMORE,internaciones,egresos,2024-11-01,32,77,32,77,109
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2024-11-01,19,37,19,37,56
CHUMA,internaciones,egresos,2024-11-01,0,7,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2024-11-01,0,6,0,6,6
CKOCHAS,internaciones,egresos,2024-11-01,0,2,0,2,2
CLIZA,internaciones,egresos,2024-11-01,15,74,15,74,89
COBIJA,internaciones,egresos,2024-11-01,285,353,285,353,638
COCAPATA,internaciones,egresos,2024-11-01,1,12,1,12,13
COCHABAMBA,internaciones,egresos,2024-11-01,2800,5031,2800,5031,7831
COIPASA,internaciones,egresos,2024-11-01,1,1,1,1,2
COLCAPIRHUA,internaciones,egresos,2024-11-01,103,163,103,163,266
"COLCHA ""K""",internaciones,egresos,2024-11-01,7,6,7,6,13
COLLANA,internaciones,egresos,2024-11-01,0,2,0,2,2
COLOMI,internaciones,egresos,2024-11-01,0,19,0,19,19
COLPA BELGICA,internaciones,egresos,2024-11-01,0,4,0,4,4
COLQUECHACA,internaciones,egresos,2024-11-01,0,9,0,9,9
COLQUENCHA,internaciones,egresos,2024-11-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2024-11-01,0,6,0,6,6
COMARAPA,internaciones,egresos,2024-11-01,6,37,6,37,43
CONCEPCION,internaciones,egresos,2024-11-01,11,31,11,31,42
COPACABANA,internaciones,egresos,2024-11-01,0,8,0,8,8
CORIPATA,internaciones,egresos,2024-11-01,1,3,1,3,4
COROICO,internaciones,egresos,2024-11-01,23,62,23,62,85
CORQUE,internaciones,egresos,2024-11-01,0,2,0,2,2
COTAGAITA,internaciones,egresos,2024-11-01,2,6,2,6,8
COTOCA,internaciones,egresos,2024-11-01,132,239,132,239,371
CUATRO CAÑADAS,internaciones,egresos,2024-11-01,24,43,24,43,67
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2024-11-01,0,4,0,4,4
CUEVO,internaciones,egresos,2024-11-01,6,0,6,0,6
CULPINA,internaciones,egresos,2024-11-01,8,16,8,16,24
CURAHUARA DE CARANGAS,internaciones,egresos,2024-11-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2024-11-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2024-11-01,1071,2052,1071,2052,3123
EL PUENTE(STC),internaciones,egresos,2024-11-01,35,46,35,46,81
EL PUENTE(TJA),internaciones,egresos,2024-11-01,0,3,0,3,3
EL TORNO,internaciones,egresos,2024-11-01,42,95,42,95,137
EL VILLAR,internaciones,egresos,2024-11-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2024-11-01,12,19,12,19,31
ENTRE RIOS CBBA,internaciones,egresos,2024-11-01,14,37,14,37,51
ESCOMA,internaciones,egresos,2024-11-01,5,20,5,20,25
EUCALIPTUS,internaciones,egresos,2024-11-01,0,1,0,1,1
EXALTACION,internaciones,egresos,2024-11-01,0,4,0,4,4
FERNANDEZ ALONSO,internaciones,egresos,2024-11-01,6,3,6,3,9
FILADELFIA,internaciones,egresos,2024-11-01,0,1,0,1,1
GAIOC JATUN AYLLU YURA,internaciones,egresos,2024-11-01,0,7,0,7,7
GENERAL SAAVEDRA,internaciones,egresos,2024-11-01,2,18,2,18,20
GUANAY,internaciones,egresos,2024-11-01,11,38,11,38,49
GUAQUI,internaciones,egresos,2024-11-01,0,4,0,4,4
GUAYARAMERIN,internaciones,egresos,2024-11-01,197,294,197,294,491
GUTIERREZ,internaciones,egresos,2024-11-01,17,43,17,43,60
HUACARAJE,internaciones,egresos,2024-11-01,2,6,2,6,8
HUACARETA,internaciones,egresos,2024-11-01,2,11,2,11,13
HUANUNI,internaciones,egresos,2024-11-01,64,81,64,81,145
HUARINA,internaciones,egresos,2024-11-01,3,10,3,10,13
HUATAJATA,internaciones,egresos,2024-11-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2024-11-01,1,0,1,0,1
HUMANATA,internaciones,egresos,2024-11-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2024-11-01,0,1,0,1,1
ICLA,internaciones,egresos,2024-11-01,4,9,4,9,13
INCAHUASI,internaciones,egresos,2024-11-01,0,2,0,2,2
INGAVI (HUMAITA),internaciones,egresos,2024-11-01,0,1,0,1,1
INQUISIVI,internaciones,egresos,2024-11-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2024-11-01,5,7,5,7,12
IXIAMAS,internaciones,egresos,2024-11-01,0,14,0,14,14
JESUS DE MACHACA,internaciones,egresos,2024-11-01,1,9,1,9,10
LA ASUNTA,internaciones,egresos,2024-11-01,11,72,11,72,83
LA GUARDIA,internaciones,egresos,2024-11-01,82,141,82,141,223
LA PAZ,internaciones,egresos,2024-11-01,2518,4080,2518,4080,6598
LAGUNILLAS,internaciones,egresos,2024-11-01,0,4,0,4,4
LAJA,internaciones,egresos,2024-11-01,0,2,0,2,2
LICOMA PAMPA,internaciones,egresos,2024-11-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2024-11-01,219,110,219,110,329
LLICA,internaciones,egresos,2024-11-01,1,3,1,3,4
LURIBAY,internaciones,egresos,2024-11-01,0,2,0,2,2
MACHACAMARCA,internaciones,egresos,2024-11-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2024-11-01,8,11,8,11,19
MAGDALENA,internaciones,egresos,2024-11-01,32,50,32,50,82
MAIRANA,internaciones,egresos,2024-11-01,10,42,10,42,52
MALLA,internaciones,egresos,2024-11-01,0,1,0,1,1
MAPIRI,internaciones,egresos,2024-11-01,1,11,1,11,12
MINEROS,internaciones,egresos,2024-11-01,13,43,13,43,56
MIZQUE,internaciones,egresos,2024-11-01,8,29,8,29,37
MOCOMOCO,internaciones,egresos,2024-11-01,3,2,3,2,5
MOJOCOYA,internaciones,egresos,2024-11-01,1,2,1,2,3
MONTEAGUDO,internaciones,egresos,2024-11-01,97,138,97,138,235
MONTERO,internaciones,egresos,2024-11-01,491,745,491,745,1236
MOROCHATA,internaciones,egresos,2024-11-01,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2024-11-01,0,2,0,2,2
OCURI,internaciones,egresos,2024-11-01,0,8,0,8,8
OKINAWA,internaciones,egresos,2024-11-01,0,7,0,7,7
OMEREQUE,internaciones,egresos,2024-11-01,7,8,7,8,15
ORURO,internaciones,egresos,2024-11-01,1094,1807,1094,1807,2901
PADILLA,internaciones,egresos,2024-11-01,28,73,28,73,101
PAILON,internaciones,egresos,2024-11-01,83,127,83,127,210
PALCA,internaciones,egresos,2024-11-01,2,5,2,5,7
PALOS BLANCOS,internaciones,egresos,2024-11-01,5,32,5,32,37
PAMPA GRANDE,internaciones,egresos,2024-11-01,1,7,1,7,8
PAPEL PAMPA,internaciones,egresos,2024-11-01,1,0,1,0,1
