,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
CALAMARCA,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
CAMARGO,internaciones,ingresos espontaneos,2023-07-01,19,41,19,41,60
CAMIRI,internaciones,ingresos espontaneos,2023-07-01,78,122,78,122,200
CAPINOTA,internaciones,ingresos espontaneos,2023-07-01,10,44,10,44,54
CAQUIAVIRI,internaciones,ingresos espontaneos,2023-07-01,1,0,1,0,1
CARACOLLO,internaciones,ingresos espontaneos,2023-07-01,3,23,3,23,26
CARANAVI,internaciones,ingresos espontaneos,2023-07-01,23,85,23,85,108
CARAPARI,internaciones,ingresos espontaneos,2023-07-01,8,12,8,12,20
CARIPUYO,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2023-07-01,24,26,24,26,50
CATACORA,internaciones,ingresos espontaneos,2023-07-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos espontaneos,2023-07-01,50,114,50,114,164
CHAQUI,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
CHARAGUA,internaciones,ingresos espontaneos,2023-07-01,27,67,27,67,94
CHIMORE,internaciones,ingresos espontaneos,2023-07-01,26,59,26,59,85
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2023-07-01,15,30,15,30,45
CHUMA,internaciones,ingresos espontaneos,2023-07-01,1,1,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
CKOCHAS,internaciones,ingresos espontaneos,2023-07-01,0,8,0,8,8
CLIZA,internaciones,ingresos espontaneos,2023-07-01,27,66,27,66,93
COBIJA,internaciones,ingresos espontaneos,2023-07-01,217,304,217,304,521
COCAPATA,internaciones,ingresos espontaneos,2023-07-01,0,13,0,13,13
COCHABAMBA,internaciones,ingresos espontaneos,2023-07-01,2985,4580,2985,4580,7565
COLCAPIRHUA,internaciones,ingresos espontaneos,2023-07-01,76,112,76,112,188
"COLCHA ""K""",internaciones,ingresos espontaneos,2023-07-01,4,7,4,7,11
COLOMI,internaciones,ingresos espontaneos,2023-07-01,0,16,0,16,16
COLPA BELGICA,internaciones,ingresos espontaneos,2023-07-01,5,12,5,12,17
COLQUECHACA,internaciones,ingresos espontaneos,2023-07-01,1,12,1,12,13
COLQUENCHA,internaciones,ingresos espontaneos,2023-07-01,0,7,0,7,7
COLQUIRI,internaciones,ingresos espontaneos,2023-07-01,18,17,18,17,35
COMARAPA,internaciones,ingresos espontaneos,2023-07-01,11,42,11,42,53
CONCEPCION,internaciones,ingresos espontaneos,2023-07-01,19,46,19,46,65
COPACABANA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
CORIPATA,internaciones,ingresos espontaneos,2023-07-01,0,9,0,9,9
COROICO,internaciones,ingresos espontaneos,2023-07-01,24,41,24,41,65
CORQUE,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
COTAGAITA,internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
COTOCA,internaciones,ingresos espontaneos,2023-07-01,163,164,163,164,327
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2023-07-01,28,43,28,43,71
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2023-07-01,2,4,2,4,6
CUEVO,internaciones,ingresos espontaneos,2023-07-01,2,2,2,2,4
CULPINA,internaciones,ingresos espontaneos,2023-07-01,8,18,8,18,26
CURVA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2023-07-01,667,1724,667,1724,2391
EL CHORO,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2023-07-01,28,28,28,28,56
EL PUENTE(TJA),internaciones,ingresos espontaneos,2023-07-01,0,5,0,5,5
EL TORNO,internaciones,ingresos espontaneos,2023-07-01,81,211,81,211,292
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2023-07-01,10,21,10,21,31
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2023-07-01,14,43,14,43,57
ESCOMA,internaciones,ingresos espontaneos,2023-07-01,2,6,2,6,8
EUCALIPTUS,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
EXALTACION,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2023-07-01,7,19,7,19,26
FILADELFIA,internaciones,ingresos espontaneos,2023-07-01,0,7,0,7,7
GAIOC JATUN AYLLU YURA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2023-07-01,0,13,0,13,13
GUANAY,internaciones,ingresos espontaneos,2023-07-01,3,20,3,20,23
GUAQUI,internaciones,ingresos espontaneos,2023-07-01,0,5,0,5,5
GUAYARAMERIN,internaciones,ingresos espontaneos,2023-07-01,76,159,76,159,235
GUTIERREZ,internaciones,ingresos espontaneos,2023-07-01,10,25,10,25,35
HUACARAJE,internaciones,ingresos espontaneos,2023-07-01,7,4,7,4,11
HUACARETA,internaciones,ingresos espontaneos,2023-07-01,5,8,5,8,13
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2023-07-01,42,64,42,64,106
HUARINA,internaciones,ingresos espontaneos,2023-07-01,0,5,0,5,5
HUATAJATA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
HUMANATA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2023-07-01,3,12,3,12,15
INCAHUASI,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2023-07-01,8,17,8,17,25
IXIAMAS,internaciones,ingresos espontaneos,2023-07-01,2,14,2,14,16
JESUS DE MACHACA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2023-07-01,12,56,12,56,68
LA GUARDIA,internaciones,ingresos espontaneos,2023-07-01,112,115,112,115,227
LA PAZ,internaciones,ingresos espontaneos,2023-07-01,3176,5093,3176,5093,8269
LAGUNILLAS,internaciones,ingresos espontaneos,2023-07-01,1,1,1,1,2
LAJA,internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
LAS CARRERAS,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
LICOMA PAMPA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2023-07-01,101,194,101,194,295
LLICA,internaciones,ingresos espontaneos,2023-07-01,1,4,1,4,5
LORETO,internaciones,ingresos espontaneos,2023-07-01,3,2,3,2,5
LURIBAY,internaciones,ingresos espontaneos,2023-07-01,1,3,1,3,4
MACHACAMARCA,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
MACHARETI,internaciones,ingresos espontaneos,2023-07-01,5,12,5,12,17
MAGDALENA,internaciones,ingresos espontaneos,2023-07-01,18,22,18,22,40
MAIRANA,internaciones,ingresos espontaneos,2023-07-01,18,36,18,36,54
MAPIRI,internaciones,ingresos espontaneos,2023-07-01,2,20,2,20,22
MECAPACA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
MINEROS,internaciones,ingresos espontaneos,2023-07-01,21,14,21,14,35
MIZQUE,internaciones,ingresos espontaneos,2023-07-01,21,37,21,37,58
MOCOMOCO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos espontaneos,2023-07-01,41,108,41,108,149
MONTERO,internaciones,ingresos espontaneos,2023-07-01,465,619,465,619,1084
MORO MORO,internaciones,ingresos espontaneos,2023-07-01,1,1,1,1,2
MOROCHATA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
OCURI,internaciones,ingresos espontaneos,2023-07-01,2,8,2,8,10
OKINAWA,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
OMEREQUE,internaciones,ingresos espontaneos,2023-07-01,4,7,4,7,11
ORURO,internaciones,ingresos espontaneos,2023-07-01,1095,1671,1095,1671,2766
PADILLA,internaciones,ingresos espontaneos,2023-07-01,11,23,11,23,34
PAILON,internaciones,ingresos espontaneos,2023-07-01,66,120,66,120,186
PALCA,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2023-07-01,3,23,3,23,26
PAMPA GRANDE,internaciones,ingresos espontaneos,2023-07-01,0,9,0,9,9
PAPEL PAMPA,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
PASORAPA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2023-07-01,11,49,11,49,60
PAZÑA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
PELECHUCO,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2023-07-01,1,20,1,20,21
POCONA,internaciones,ingresos espontaneos,2023-07-01,0,9,0,9,9
POJO (CBBA),internaciones,ingresos espontaneos,2023-07-01,1,17,1,17,18
POOPO,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
PORCO,internaciones,ingresos espontaneos,2023-07-01,0,12,0,12,12
POROMA,internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
PORONGO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos espontaneos,2023-07-01,58,89,58,89,147
PORVENIR,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
POSTRER VALLE,internaciones,ingresos espontaneos,2023-07-01,1,0,1,0,1
POTOSI,internaciones,ingresos espontaneos,2023-07-01,786,1123,786,1123,1909
PRESTO,internaciones,ingresos espontaneos,2023-07-01,4,8,4,8,12
PUCARA,internaciones,ingresos espontaneos,2023-07-01,1,0,1,0,1
PUCARANI,internaciones,ingresos espontaneos,2023-07-01,5,27,5,27,32
PUERTO CARABUCO,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2023-07-01,3,5,3,5,8
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2023-07-01,29,35,29,35,64
PUERTO RICO,internaciones,ingresos espontaneos,2023-07-01,4,8,4,8,12
PUERTO SILES,internaciones,ingresos espontaneos,2023-07-01,3,3,3,3,6
PUERTO SUAREZ,internaciones,ingresos espontaneos,2023-07-01,51,79,51,79,130
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2023-07-01,85,197,85,197,282
PUNA,internaciones,ingresos espontaneos,2023-07-01,0,5,0,5,5
PUNATA,internaciones,ingresos espontaneos,2023-07-01,116,143,116,143,259
QUIABAYA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
QUILLACOLLO,internaciones,ingresos espontaneos,2023-07-01,131,384,131,384,515
QUIME,internaciones,ingresos espontaneos,2023-07-01,0,8,0,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2023-07-01,5,11,5,11,16
RAVELO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
REYES,internaciones,ingresos espontaneos,2023-07-01,7,33,7,33,40
RIBERALTA,internaciones,ingresos espontaneos,2023-07-01,212,471,212,471,683
ROBORE,internaciones,ingresos espontaneos,2023-07-01,40,60,40,60,100
RURRENABAQUE,internaciones,ingresos espontaneos,2023-07-01,26,72,26,72,98
SABAYA,internaciones,ingresos espontaneos,2023-07-01,10,10,10,10,20
SACABA,internaciones,ingresos espontaneos,2023-07-01,237,586,237,586,823
SACABAMBA,internaciones,ingresos espontaneos,2023-07-01,1,5,1,5,6
SACACA,internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
SAIPINA,internaciones,ingresos espontaneos,2023-07-01,2,17,2,17,19
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2023-07-01,1,7,1,7,8
SAMAIPATA,internaciones,ingresos espontaneos,2023-07-01,2,12,2,12,14
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2023-07-01,2,14,2,14,16
SAN BENITO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
SAN BORJA,internaciones,ingresos espontaneos,2023-07-01,66,156,66,156,222
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2023-07-01,18,38,18,38,56
SAN IGNACIO,internaciones,ingresos espontaneos,2023-07-01,23,61,23,61,84
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2023-07-01,138,253,138,253,391
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
SAN JAVIER(STC),internaciones,ingresos espontaneos,2023-07-01,4,37,4,37,41
SAN JOAQUIN,internaciones,ingresos espontaneos,2023-07-01,4,17,4,17,21
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2023-07-01,70,105,70,105,175
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2023-07-01,25,41,25,41,66
SAN JULIAN,internaciones,ingresos espontaneos,2023-07-01,118,189,118,189,307
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2023-07-01,1,2,1,2,3
SAN LUCAS,internaciones,ingresos espontaneos,2023-07-01,17,45,17,45,62
SAN MATIAS,internaciones,ingresos espontaneos,2023-07-01,25,60,25,60,85
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2023-07-01,4,16,4,16,20
SAN PEDRO,internaciones,ingresos espontaneos,2023-07-01,9,18,9,18,27
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2023-07-01,2,13,2,13,15
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2023-07-01,0,11,0,11,11
SAN RAFAEL,internaciones,ingresos espontaneos,2023-07-01,6,17,6,17,23
SAN RAMON BENI,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos espontaneos,2023-07-01,13,32,13,32,45
SANTA ANA,internaciones,ingresos espontaneos,2023-07-01,22,61,22,61,83
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2023-07-01,3933,7010,3933,7010,10943
SANTA ROSA,internaciones,ingresos espontaneos,2023-07-01,11,31,11,31,42
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2023-07-01,8,22,8,22,30
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2023-07-01,1,2,1,2,3
SANTIVAÑES,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
SENA,internaciones,ingresos espontaneos,2023-07-01,2,5,2,5,7
SHINAOTA,internaciones,ingresos espontaneos,2023-07-01,15,61,15,61,76
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2023-07-01,0,9,0,9,9
SICAYA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2023-07-01,0,49,0,49,49
SOPACHUY,internaciones,ingresos espontaneos,2023-07-01,5,6,5,6,11
SORATA,internaciones,ingresos espontaneos,2023-07-01,1,17,1,17,18
SUCRE,internaciones,ingresos espontaneos,2023-07-01,998,1788,998,1788,2786
TACACOMA,internaciones,ingresos espontaneos,2023-07-01,1,5,1,5,6
TACOPAYA,internaciones,ingresos espontaneos,2023-07-01,1,2,1,2,3
TAHUA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
TARABUCO,internaciones,ingresos espontaneos,2023-07-01,35,38,35,38,73
TARATA,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
TARIJA,internaciones,ingresos espontaneos,2023-07-01,874,1341,874,1341,2215
TARVITA,internaciones,ingresos espontaneos,2023-07-01,3,15,3,15,18
TEOPONTE,internaciones,ingresos espontaneos,2023-07-01,0,7,0,7,7
TIAHUANACU,internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
TINGUIPAYA,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
TIPUANI,internaciones,ingresos espontaneos,2023-07-01,2,2,2,2,4
TIQUIPAYA,internaciones,ingresos espontaneos,2023-07-01,25,125,25,125,150
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
TOCO,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
TOLATA,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
TOMINA,internaciones,ingresos espontaneos,2023-07-01,2,5,2,5,7
TORO TORO,internaciones,ingresos espontaneos,2023-07-01,0,10,0,10,10
TOTORA(CBBA),internaciones,ingresos espontaneos,2023-07-01,0,18,0,18,18
TRINIDAD,internaciones,ingresos espontaneos,2023-07-01,373,526,373,526,899
TUPIZA,internaciones,ingresos espontaneos,2023-07-01,108,202,108,202,310
TURCO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
UNCIA,internaciones,ingresos espontaneos,2023-07-01,0,7,0,7,7
URUBICHA,internaciones,ingresos espontaneos,2023-07-01,30,25,30,25,55
UYUNI,internaciones,ingresos espontaneos,2023-07-01,34,104,34,104,138
VACAS,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
VALLEGRANDE,internaciones,ingresos espontaneos,2023-07-01,60,114,60,114,174
VIACHA,internaciones,ingresos espontaneos,2023-07-01,37,89,37,89,126
VILA VILA,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
VILLA CHARCAS,internaciones,ingresos espontaneos,2023-07-01,0,5,0,5,5
VILLA MONTES,internaciones,ingresos espontaneos,2023-07-01,50,107,50,107,157
VILLA RIVERO,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
VILLA TUNARI,internaciones,ingresos espontaneos,2023-07-01,91,165,91,165,256
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
VILLAZON,internaciones,ingresos espontaneos,2023-07-01,48,125,48,125,173
VINTO,internaciones,ingresos espontaneos,2023-07-01,53,144,53,144,197
VITICHI,internaciones,ingresos espontaneos,2023-07-01,0,4,0,4,4
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2023-07-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2023-07-01,51,226,51,226,277
YACO,internaciones,ingresos espontaneos,2023-07-01,0,3,0,3,3
YACUIBA,internaciones,ingresos espontaneos,2023-07-01,183,329,183,329,512
YAMPARAEZ,internaciones,ingresos espontaneos,2023-07-01,0,6,0,6,6
YANACACHI,internaciones,ingresos espontaneos,2023-07-01,0,1,0,1,1
YAPACANI,internaciones,ingresos espontaneos,2023-07-01,128,214,128,214,342
YOTALA,internaciones,ingresos espontaneos,2023-07-01,0,7,0,7,7
ZUDAÑEZ,internaciones,ingresos espontaneos,2023-07-01,1,7,1,7,8
ACHACACHI,internaciones,ingresos espontaneos,2023-08-01,11,48,11,48,59
ACHOCALLA,internaciones,ingresos espontaneos,2023-08-01,0,6,0,6,6
AIQUILE,internaciones,ingresos espontaneos,2023-08-01,22,44,22,44,66
ALCALA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2023-08-01,4,12,4,12,16
ANCORAIMES,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2023-08-01,9,9,9,9,18
APOLO,internaciones,ingresos espontaneos,2023-08-01,4,22,4,22,26
ARANI,internaciones,ingresos espontaneos,2023-08-01,0,2,0,2,2
ARQUE,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2023-08-01,104,180,104,180,284
ATOCHA,internaciones,ingresos espontaneos,2023-08-01,13,23,13,23,36
AUCAPATA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
AYO AYO,internaciones,ingresos espontaneos,2023-08-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2023-08-01,7,18,7,18,25
AZURDUY,internaciones,ingresos espontaneos,2023-08-01,4,9,4,9,13
BATALLAS,internaciones,ingresos espontaneos,2023-08-01,0,4,0,4,4
BAURES,internaciones,ingresos espontaneos,2023-08-01,3,14,3,14,17
BERMEJO,internaciones,ingresos espontaneos,2023-08-01,57,39,57,39,96
BETANZOS,internaciones,ingresos espontaneos,2023-08-01,0,14,0,14,14
BOLIVAR,internaciones,ingresos espontaneos,2023-08-01,2,0,2,0,2
BOYUIBE,internaciones,ingresos espontaneos,2023-08-01,7,10,7,10,17
BUENA VISTA,internaciones,ingresos espontaneos,2023-08-01,32,19,32,19,51
CABEZAS,internaciones,ingresos espontaneos,2023-08-01,5,15,5,15,20
CAIROMA,internaciones,ingresos espontaneos,2023-08-01,0,6,0,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2023-08-01,0,6,0,6,6
CAJUATA,internaciones,ingresos espontaneos,2023-08-01,4,20,4,20,24
CALAMARCA,internaciones,ingresos espontaneos,2023-08-01,0,3,0,3,3
CAMARGO,internaciones,ingresos espontaneos,2023-08-01,36,52,36,52,88
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2023-08-01,0,4,0,4,4
CAMIRI,internaciones,ingresos espontaneos,2023-08-01,99,184,99,184,283
CAPINOTA,internaciones,ingresos espontaneos,2023-08-01,11,34,11,34,45
CAQUIAVIRI,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos espontaneos,2023-08-01,1,26,1,26,27
CARANAVI,internaciones,ingresos espontaneos,2023-08-01,21,69,21,69,90
CARAPARI,internaciones,ingresos espontaneos,2023-08-01,16,21,16,21,37
CARIPUYO,internaciones,ingresos espontaneos,2023-08-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2023-08-01,17,22,17,22,39
CATACORA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2023-08-01,49,112,49,112,161
CHARAGUA,internaciones,ingresos espontaneos,2023-08-01,40,56,40,56,96
CHIMORE,internaciones,ingresos espontaneos,2023-08-01,23,54,23,54,77
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2023-08-01,11,37,11,37,48
CHUMA,internaciones,ingresos espontaneos,2023-08-01,4,6,4,6,10
CHUQUIHUTA AYLLU JUCUMANI,internaciones,ingresos espontaneos,2023-08-01,0,2,0,2,2
CKOCHAS,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2023-08-01,16,59,16,59,75
COBIJA,internaciones,ingresos espontaneos,2023-08-01,233,295,233,295,528
COCAPATA,internaciones,ingresos espontaneos,2023-08-01,0,15,0,15,15
COCHABAMBA,internaciones,ingresos espontaneos,2023-08-01,2983,4461,2983,4461,7444
COLCAPIRHUA,internaciones,ingresos espontaneos,2023-08-01,82,97,82,97,179
"COLCHA ""K""",internaciones,ingresos espontaneos,2023-08-01,2,12,2,12,14
COLLANA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2023-08-01,1,20,1,20,21
COLPA BELGICA,internaciones,ingresos espontaneos,2023-08-01,5,7,5,7,12
COLQUECHACA,internaciones,ingresos espontaneos,2023-08-01,0,5,0,5,5
COLQUENCHA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
COLQUIRI,internaciones,ingresos espontaneos,2023-08-01,20,30,20,30,50
COMARAPA,internaciones,ingresos espontaneos,2023-08-01,4,46,4,46,50
CONCEPCION,internaciones,ingresos espontaneos,2023-08-01,9,56,9,56,65
COPACABANA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
CORIPATA,internaciones,ingresos espontaneos,2023-08-01,0,14,0,14,14
CORO CORO,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2023-08-01,19,49,19,49,68
CORQUE,internaciones,ingresos espontaneos,2023-08-01,0,4,0,4,4
COTAGAITA,internaciones,ingresos espontaneos,2023-08-01,0,6,0,6,6
COTOCA,internaciones,ingresos espontaneos,2023-08-01,192,424,192,424,616
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2023-08-01,20,48,20,48,68
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2023-08-01,1,1,1,1,2
CUEVO,internaciones,ingresos espontaneos,2023-08-01,2,10,2,10,12
CULPINA,internaciones,ingresos espontaneos,2023-08-01,7,17,7,17,24
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2023-08-01,2,3,2,3,5
CURVA,internaciones,ingresos espontaneos,2023-08-01,1,1,1,1,2
DESAGUADERO,internaciones,ingresos espontaneos,2023-08-01,0,3,0,3,3
EL ALTO,internaciones,ingresos espontaneos,2023-08-01,653,1670,653,1670,2323
EL PUENTE(STC),internaciones,ingresos espontaneos,2023-08-01,35,54,35,54,89
EL PUENTE(TJA),internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
EL TORNO,internaciones,ingresos espontaneos,2023-08-01,95,250,95,250,345
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2023-08-01,5,16,5,16,21
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2023-08-01,20,46,20,46,66
ESCOMA,internaciones,ingresos espontaneos,2023-08-01,7,17,7,17,24
EUCALIPTUS,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
EXALTACION,internaciones,ingresos espontaneos,2023-08-01,3,1,3,1,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2023-08-01,17,19,17,19,36
FILADELFIA,internaciones,ingresos espontaneos,2023-08-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2023-08-01,2,22,2,22,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
GUANAY,internaciones,ingresos espontaneos,2023-08-01,4,22,4,22,26
GUAYARAMERIN,internaciones,ingresos espontaneos,2023-08-01,108,148,108,148,256
GUTIERREZ,internaciones,ingresos espontaneos,2023-08-01,14,39,14,39,53
HUACARAJE,internaciones,ingresos espontaneos,2023-08-01,6,18,6,18,24
HUACARETA,internaciones,ingresos espontaneos,2023-08-01,5,14,5,14,19
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2023-08-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2023-08-01,37,81,37,81,118
HUARINA,internaciones,ingresos espontaneos,2023-08-01,1,3,1,3,4
HUMANATA,internaciones,ingresos espontaneos,2023-08-01,0,1,0,1,1
