,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,5,1,5,1,6
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,6,3,6,3,9
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
SAN PEDRO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,0,2,0,2
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,4,1,4,5
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,35,37,35,37,72
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,16,12,16,12,28
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,13,11,13,11,24
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,3,5,3,5,8
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,4,2,4,2,6
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,2,2,2,4
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,3,1,3,4
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,5,5,5,5,10
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,2,1,2,1,3
WARNES,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,3,0,3,0,3
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,6,2,6,2,8
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,1,1,1,2
ZUDAÑEZ,internaciones,fallecidos antes de las 48 hrs.,2023-11-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,0,0,0,0
BAURES,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,2,1,2,3
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,3,1,3,1,4
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,2,0,2,0,2
CHIMORE,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,4,0,4,0,4
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,24,31,24,31,55
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,1,1,1,2
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,21,10,21,10,31
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,2,1,2,3
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,2,4,2,4,6
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,10,25,10,25,35
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,3,0,3,0,3
MACHARETI,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,1,1,1,2
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,2,0,2,0,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,8,5,8,5,13
ORURO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,20,14,20,14,34
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,2,0,2,0,2
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,7,6,7,6,13
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,1,1,1,2
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,3,4,3,4,7
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,1,1,1,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,4,6,4,6,10
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,4,0,4,0,4
SAN JOAQUIN,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,44,35,44,35,79
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,3,1,3,4
SANTA ROSA DEL SARA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,1,0,1,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,18,9,18,9,27
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,0,0,0,0,0
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,15,19,15,19,34
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,11,3,11,3,14
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,2,0,2,0,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,3,0,3,0,3
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,2,2,2,2,4
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,10,1,10,1,11
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2023-12-01,1,0,1,0,1
