municipality,group,variable,month,Egresos,TOTAL
PUERTO CARABUCO,internaciones,egresos,2009-10-01,4,4
PUERTO QUIJARRO,internaciones,egresos,2009-10-01,34,34
PUERTO RICO,internaciones,egresos,2009-10-01,28,28
PUERTO SILES,internaciones,egresos,2009-10-01,3,3
PUERTO SUAREZ,internaciones,egresos,2009-10-01,112,112
PUERTO VILLARROEL,internaciones,egresos,2009-10-01,194,194
PUNA,internaciones,egresos,2009-10-01,23,23
PUNATA,internaciones,egresos,2009-10-01,241,241
QUILLACOLLO,internaciones,egresos,2009-10-01,175,175
QUIME,internaciones,egresos,2009-10-01,5,5
REYES,internaciones,egresos,2009-10-01,28,28
RIBERALTA,internaciones,egresos,2009-10-01,595,595
ROBORE,internaciones,egresos,2009-10-01,114,114
RURRENABAQUE,internaciones,egresos,2009-10-01,137,137
SACABA,internaciones,egresos,2009-10-01,460,460
SACABAMBA,internaciones,egresos,2009-10-01,21,21
SACACA,internaciones,egresos,2009-10-01,20,20
SAIPINA,internaciones,egresos,2009-10-01,7,7
SALINAS DE GARCI MENDOZA,internaciones,egresos,2009-10-01,2,2
SAMAIPATA,internaciones,egresos,2009-10-01,29,29
SAN ANDRES DE MACHACA,internaciones,egresos,2009-10-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2009-10-01,18,18
SAN BENITO,internaciones,egresos,2009-10-01,12,12
SAN BORJA,internaciones,egresos,2009-10-01,131,131
SAN BUENA VENTURA,internaciones,egresos,2009-10-01,79,79
SAN CARLOS,internaciones,egresos,2009-10-01,142,142
SAN IGNACIO,internaciones,egresos,2009-10-01,62,62
SAN IGNACIO DE VELASCO,internaciones,egresos,2009-10-01,439,439
SAN JAVIER(STC),internaciones,egresos,2009-10-01,66,66
SAN JOAQUIN,internaciones,egresos,2009-10-01,89,89
SAN JOSE DE CHIQUITOS,internaciones,egresos,2009-10-01,155,155
SAN JUAN DE YAPACANI,internaciones,egresos,2009-10-01,147,147
SAN JULIAN,internaciones,egresos,2009-10-01,135,135
SAN LORENZO(PND),internaciones,egresos,2009-10-01,6,6
SAN LORENZO(TJA),internaciones,egresos,2009-10-01,17,17
SAN LUCAS,internaciones,egresos,2009-10-01,70,70
SAN MATIAS,internaciones,egresos,2009-10-01,77,77
SAN MIGUEL DE VELASCO,internaciones,egresos,2009-10-01,72,72
SAN PEDRO,internaciones,egresos,2009-10-01,21,21
SAN RAFAEL,internaciones,egresos,2009-10-01,33,33
SAN RAMON,internaciones,egresos,2009-10-01,47,47
SAN RAMON,internaciones,egresos,2009-10-01,37,37
SANTA ANA,internaciones,egresos,2009-10-01,96,96
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2009-10-01,9692,9692
SANTA ROSA,internaciones,egresos,2009-10-01,50,50
SANTA ROSA DEL SARA,internaciones,egresos,2009-10-01,50,50
SANTIAGO DE CALLAPA,internaciones,egresos,2009-10-01,8,8
SANTIAGO DE MACHACA,internaciones,egresos,2009-10-01,2,2
SAPAHAQUI,internaciones,egresos,2009-10-01,1,1
SENA,internaciones,egresos,2009-10-01,18,18
SICA SICA (VILLA AROMA),internaciones,egresos,2009-10-01,19,19
SICAYA,internaciones,egresos,2009-10-01,1,1
SIPE SIPE,internaciones,egresos,2009-10-01,41,41
SOPACHUY,internaciones,egresos,2009-10-01,23,23
SORACACHI,internaciones,egresos,2009-10-01,3,3
SORATA,internaciones,egresos,2009-10-01,29,29
SUCRE,internaciones,egresos,2009-10-01,3158,3158
TACACHI,internaciones,egresos,2009-10-01,4,4
TACACOMA,internaciones,egresos,2009-10-01,3,3
TACOPAYA,internaciones,egresos,2009-10-01,3,3
TAPACARI,internaciones,egresos,2009-10-01,13,13
TARABUCO,internaciones,egresos,2009-10-01,93,93
TARACO,internaciones,egresos,2009-10-01,4,4
TARATA,internaciones,egresos,2009-10-01,3,3
TARIJA,internaciones,egresos,2009-10-01,1238,1238
TARVITA,internaciones,egresos,2009-10-01,65,65
TEOPONTE,internaciones,egresos,2009-10-01,14,14
TIAWANACU,internaciones,egresos,2009-10-01,14,14
TIPUANI,internaciones,egresos,2009-10-01,56,56
TIQUIPAYA,internaciones,egresos,2009-10-01,116,116
TIRAQUE (CBBA),internaciones,egresos,2009-10-01,166,166
TOCO,internaciones,egresos,2009-10-01,1,1
TOLATA,internaciones,egresos,2009-10-01,5,5
TOLEDO,internaciones,egresos,2009-10-01,1,1
TOMAVE,internaciones,egresos,2009-10-01,9,9
TOMINA,internaciones,egresos,2009-10-01,11,11
TORO TORO,internaciones,egresos,2009-10-01,3,3
TOTORA(CBBA),internaciones,egresos,2009-10-01,35,35
TOTORA(ORR),internaciones,egresos,2009-10-01,7,7
TRIGAL,internaciones,egresos,2009-10-01,8,8
TRINIDAD,internaciones,egresos,2009-10-01,1336,1336
TUPIZA,internaciones,egresos,2009-10-01,234,234
UMALA,internaciones,egresos,2009-10-01,2,2
UNCIA,internaciones,egresos,2009-10-01,18,18
URUBICHA,internaciones,egresos,2009-10-01,19,19
UYUNI,internaciones,egresos,2009-10-01,139,139
VACAS,internaciones,egresos,2009-10-01,15,15
VALLEGRANDE,internaciones,egresos,2009-10-01,145,145
VIACHA,internaciones,egresos,2009-10-01,106,106
VILA VILA,internaciones,egresos,2009-10-01,1,1
VILLA MONTES,internaciones,egresos,2009-10-01,231,231
VILLA RIVERO,internaciones,egresos,2009-10-01,35,35
VILLA TUNARI,internaciones,egresos,2009-10-01,303,303
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2009-10-01,6,6
VILLAZON,internaciones,egresos,2009-10-01,210,210
VINTO,internaciones,egresos,2009-10-01,114,114
VITICHI,internaciones,egresos,2009-10-01,6,6
WARNES,internaciones,egresos,2009-10-01,137,137
YACO,internaciones,egresos,2009-10-01,1,1
YACUIBA,internaciones,egresos,2009-10-01,797,797
YAMPARAEZ,internaciones,egresos,2009-10-01,17,17
YANACACHI,internaciones,egresos,2009-10-01,1,1
YAPACANI,internaciones,egresos,2009-10-01,557,557
YOCALLA,internaciones,egresos,2009-10-01,4,4
ZUDAÑEZ,internaciones,egresos,2009-10-01,20,20
ACACIO,internaciones,egresos,2009-11-01,6,6
ACHACACHI,internaciones,egresos,2009-11-01,55,55
ACHOCALLA,internaciones,egresos,2009-11-01,2,2
AIQUILE,internaciones,egresos,2009-11-01,111,111
ALALAY,internaciones,egresos,2009-11-01,2,2
ALCALA,internaciones,egresos,2009-11-01,3,3
ANCORAIMES,internaciones,egresos,2009-11-01,13,13
ANZALDO,internaciones,egresos,2009-11-01,5,5
APOLO,internaciones,egresos,2009-11-01,17,17
ARANI,internaciones,egresos,2009-11-01,25,25
ARBIETO,internaciones,egresos,2009-11-01,5,5
ARQUE,internaciones,egresos,2009-11-01,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2009-11-01,167,167
ATOCHA,internaciones,egresos,2009-11-01,37,37
AUCAPATA,internaciones,egresos,2009-11-01,1,1
AYATA,internaciones,egresos,2009-11-01,2,2
AYO AYO,internaciones,egresos,2009-11-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2009-11-01,40,40
AZURDUY,internaciones,egresos,2009-11-01,34,34
BATALLAS,internaciones,egresos,2009-11-01,14,14
BAURES,internaciones,egresos,2009-11-01,36,36
BERMEJO,internaciones,egresos,2009-11-01,315,315
BETANZOS,internaciones,egresos,2009-11-01,45,45
BOYUIBE,internaciones,egresos,2009-11-01,29,29
BUENA VISTA,internaciones,egresos,2009-11-01,32,32
CAIROMA,internaciones,egresos,2009-11-01,3,3
CAJUATA,internaciones,egresos,2009-11-01,20,20
CALAMARCA,internaciones,egresos,2009-11-01,7,7
CAMARGO,internaciones,egresos,2009-11-01,127,127
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2009-11-01,7,7
CAMIRI,internaciones,egresos,2009-11-01,494,494
CAPINOTA,internaciones,egresos,2009-11-01,65,65
CAQUIAVIRI,internaciones,egresos,2009-11-01,1,1
CARACOLLO,internaciones,egresos,2009-11-01,23,23
CARANAVI,internaciones,egresos,2009-11-01,186,186
CARMEN RIVERO TORREZ,internaciones,egresos,2009-11-01,27,27
CHALLAPATA,internaciones,egresos,2009-11-01,103,103
CHAQUI,internaciones,egresos,2009-11-01,6,6
CHARAGUA,internaciones,egresos,2009-11-01,98,98
CHIMORE,internaciones,egresos,2009-11-01,18,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2009-11-01,77,77
CHUMA,internaciones,egresos,2009-11-01,7,7
CLIZA,internaciones,egresos,2009-11-01,46,46
COBIJA,internaciones,egresos,2009-11-01,552,552
COCHABAMBA,internaciones,egresos,2009-11-01,7133,7133
COLCAPIRHUA,internaciones,egresos,2009-11-01,201,201
"COLCHA ""K""",internaciones,egresos,2009-11-01,2,2
COLLANA,internaciones,egresos,2009-11-01,2,2
COLOMI,internaciones,egresos,2009-11-01,31,31
COLPA BELGICA,internaciones,egresos,2009-11-01,33,33
COLQUECHACA,internaciones,egresos,2009-11-01,6,6
COLQUENCHA,internaciones,egresos,2009-11-01,7,7
COLQUIRI,internaciones,egresos,2009-11-01,18,18
COMANCHE,internaciones,egresos,2009-11-01,1,1
COMARAPA,internaciones,egresos,2009-11-01,68,68
COMBAYA,internaciones,egresos,2009-11-01,1,1
CONCEPCION,internaciones,egresos,2009-11-01,84,84
COPACABANA,internaciones,egresos,2009-11-01,14,14
CORIPATA,internaciones,egresos,2009-11-01,20,20
CORO CORO,internaciones,egresos,2009-11-01,3,3
COROICO,internaciones,egresos,2009-11-01,87,87
CORQUE,internaciones,egresos,2009-11-01,1,1
COTAGAITA,internaciones,egresos,2009-11-01,36,36
COTOCA,internaciones,egresos,2009-11-01,114,114
CUATRO CAÑADAS,internaciones,egresos,2009-11-01,35,35
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2009-11-01,1,1
CUEVO,internaciones,egresos,2009-11-01,13,13
CULPINA,internaciones,egresos,2009-11-01,52,52
CURAHUARA DE CARANGAS,internaciones,egresos,2009-11-01,27,27
DESAGUADERO,internaciones,egresos,2009-11-01,4,4
EL ALTO,internaciones,egresos,2009-11-01,3033,3033
EL PUENTE(STC),internaciones,egresos,2009-11-01,15,15
EL TORNO,internaciones,egresos,2009-11-01,288,288
EL VILLAR,internaciones,egresos,2009-11-01,13,13
ENTRE RIOS,internaciones,egresos,2009-11-01,30,30
EUCALIPTUS,internaciones,egresos,2009-11-01,10,10
EXALTACION,internaciones,egresos,2009-11-01,4,4
FERNANDEZ ALONSO,internaciones,egresos,2009-11-01,60,60
GENERAL SAAVEDRA,internaciones,egresos,2009-11-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2009-11-01,2,2
GUANAY,internaciones,egresos,2009-11-01,35,35
GUAQUI,internaciones,egresos,2009-11-01,3,3
GUAYARAMERIN,internaciones,egresos,2009-11-01,509,509
GUTIERREZ,internaciones,egresos,2009-11-01,37,37
HUACARETA,internaciones,egresos,2009-11-01,32,32
HUACHACALLA,internaciones,egresos,2009-11-01,1,1
HUANUNI,internaciones,egresos,2009-11-01,35,35
HUARACAJE,internaciones,egresos,2009-11-01,8,8
HUAYLLAMARCA,internaciones,egresos,2009-11-01,3,3
ICHOCA,internaciones,egresos,2009-11-01,4,4
INCAHUASI,internaciones,egresos,2009-11-01,30,30
INQUISIVI,internaciones,egresos,2009-11-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2009-11-01,15,15
IXIAMAS,internaciones,egresos,2009-11-01,18,18
LA ASUNTA,internaciones,egresos,2009-11-01,58,58
LA GUARDIA,internaciones,egresos,2009-11-01,153,153
LA PAZ,internaciones,egresos,2009-11-01,7726,7726
LAGUNILLAS,internaciones,egresos,2009-11-01,7,7
LAJA,internaciones,egresos,2009-11-01,9,9
LLALLAGUA,internaciones,egresos,2009-11-01,245,245
LORETO,internaciones,egresos,2009-11-01,1,1
LURIBAY,internaciones,egresos,2009-11-01,2,2
MACHARETI,internaciones,egresos,2009-11-01,6,6
MAGDALENA,internaciones,egresos,2009-11-01,78,78
MAIRANA,internaciones,egresos,2009-11-01,51,51
MAPIRI,internaciones,egresos,2009-11-01,13,13
MECAPACA,internaciones,egresos,2009-11-01,6,6
MINEROS,internaciones,egresos,2009-11-01,30,30
MIZQUE,internaciones,egresos,2009-11-01,52,52
MOCOMOCO,internaciones,egresos,2009-11-01,4,4
MOJOCOYA,internaciones,egresos,2009-11-01,6,6
MONTEAGUDO,internaciones,egresos,2009-11-01,190,190
MONTERO,internaciones,egresos,2009-11-01,721,721
MOROCHATA,internaciones,egresos,2009-11-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2009-11-01,4,4
OMEREQUE,internaciones,egresos,2009-11-01,4,4
ORURO,internaciones,egresos,2009-11-01,2301,2301
PADILLA,internaciones,egresos,2009-11-01,65,65
PAILON,internaciones,egresos,2009-11-01,64,64
PALOS BLANCOS,internaciones,egresos,2009-11-01,62,62
PAMPA GRANDE,internaciones,egresos,2009-11-01,22,22
PAPEL PAMPA,internaciones,egresos,2009-11-01,6,6
PASORAPA,internaciones,egresos,2009-11-01,10,10
PATACAMAYA,internaciones,egresos,2009-11-01,60,60
PAZÑA,internaciones,egresos,2009-11-01,2,2
POCONA,internaciones,egresos,2009-11-01,17,17
POJO (CBBA),internaciones,egresos,2009-11-01,18,18
POOPO,internaciones,egresos,2009-11-01,1,1
PORCO,internaciones,egresos,2009-11-01,14,14
POROMA,internaciones,egresos,2009-11-01,24,24
PORONGO,internaciones,egresos,2009-11-01,9,9
PORTACHUELO,internaciones,egresos,2009-11-01,229,229
PORVENIR,internaciones,egresos,2009-11-01,11,11
POSTRER VALLE,internaciones,egresos,2009-11-01,7,7
POTOSI,internaciones,egresos,2009-11-01,1462,1462
PRESTO,internaciones,egresos,2009-11-01,12,12
PUCARA,internaciones,egresos,2009-11-01,3,3
PUCARANI,internaciones,egresos,2009-11-01,7,7
PUERTO ACOSTA,internaciones,egresos,2009-11-01,59,59
PUERTO CARABUCO,internaciones,egresos,2009-11-01,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2009-11-01,7,7
PUERTO QUIJARRO,internaciones,egresos,2009-11-01,47,47
PUERTO RICO,internaciones,egresos,2009-11-01,15,15
PUERTO SILES,internaciones,egresos,2009-11-01,2,2
PUERTO SUAREZ,internaciones,egresos,2009-11-01,88,88
PUERTO VILLARROEL,internaciones,egresos,2009-11-01,209,209
PUNA,internaciones,egresos,2009-11-01,16,16
PUNATA,internaciones,egresos,2009-11-01,308,308
QUILLACOLLO,internaciones,egresos,2009-11-01,173,173
QUIME,internaciones,egresos,2009-11-01,3,3
QUIRUSILLAS,internaciones,egresos,2009-11-01,4,4
REYES,internaciones,egresos,2009-11-01,35,35
RIBERALTA,internaciones,egresos,2009-11-01,660,660
ROBORE,internaciones,egresos,2009-11-01,99,99
RURRENABAQUE,internaciones,egresos,2009-11-01,100,100
SACABA,internaciones,egresos,2009-11-01,555,555
SACABAMBA,internaciones,egresos,2009-11-01,17,17
SACACA,internaciones,egresos,2009-11-01,20,20
SAIPINA,internaciones,egresos,2009-11-01,23,23
SAMAIPATA,internaciones,egresos,2009-11-01,21,21
SAN ANDRES DE MACHACA,internaciones,egresos,2009-11-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,egresos,2009-11-01,15,15
SAN BENITO,internaciones,egresos,2009-11-01,7,7
SAN BORJA,internaciones,egresos,2009-11-01,106,106
SAN BUENA VENTURA,internaciones,egresos,2009-11-01,60,60
SAN CARLOS,internaciones,egresos,2009-11-01,103,103
SAN IGNACIO,internaciones,egresos,2009-11-01,54,54
SAN IGNACIO DE VELASCO,internaciones,egresos,2009-11-01,401,401
SAN JAVIER(STC),internaciones,egresos,2009-11-01,71,71
SAN JOAQUIN,internaciones,egresos,2009-11-01,29,29
SAN JOSE DE CHIQUITOS,internaciones,egresos,2009-11-01,134,134
SAN JUAN DE YAPACANI,internaciones,egresos,2009-11-01,93,93
SAN JULIAN,internaciones,egresos,2009-11-01,205,205
SAN LORENZO(PND),internaciones,egresos,2009-11-01,4,4
SAN LORENZO(TJA),internaciones,egresos,2009-11-01,14,14
SAN LUCAS,internaciones,egresos,2009-11-01,75,75
SAN MATIAS,internaciones,egresos,2009-11-01,87,87
SAN MIGUEL DE VELASCO,internaciones,egresos,2009-11-01,51,51
SAN PEDRO,internaciones,egresos,2009-11-01,24,24
SAN RAFAEL,internaciones,egresos,2009-11-01,43,43
SAN RAMON,internaciones,egresos,2009-11-01,54,54
SAN RAMON,internaciones,egresos,2009-11-01,27,27
SANTA ANA,internaciones,egresos,2009-11-01,122,122
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2009-11-01,9235,9235
SANTA ROSA,internaciones,egresos,2009-11-01,47,47
SANTA ROSA DEL SARA,internaciones,egresos,2009-11-01,56,56
SANTIAGO DE CALLAPA,internaciones,egresos,2009-11-01,3,3
SANTIAGO DE MACHACA,internaciones,egresos,2009-11-01,3,3
SANTIVAÑES,internaciones,egresos,2009-11-01,3,3
SAPAHAQUI,internaciones,egresos,2009-11-01,1,1
SENA,internaciones,egresos,2009-11-01,18,18
SICA SICA (VILLA AROMA),internaciones,egresos,2009-11-01,9,9
SIPE SIPE,internaciones,egresos,2009-11-01,29,29
SOPACHUY,internaciones,egresos,2009-11-01,31,31
SORACACHI,internaciones,egresos,2009-11-01,4,4
SORATA,internaciones,egresos,2009-11-01,36,36
SUCRE,internaciones,egresos,2009-11-01,3072,3072
TACACOMA,internaciones,egresos,2009-11-01,4,4
TACOBAMBA,internaciones,egresos,2009-11-01,1,1
TACOPAYA,internaciones,egresos,2009-11-01,3,3
TAPACARI,internaciones,egresos,2009-11-01,8,8
TARABUCO,internaciones,egresos,2009-11-01,88,88
TARACO,internaciones,egresos,2009-11-01,1,1
TARATA,internaciones,egresos,2009-11-01,9,9
TARIJA,internaciones,egresos,2009-11-01,1796,1796
TARVITA,internaciones,egresos,2009-11-01,53,53
TEOPONTE,internaciones,egresos,2009-11-01,14,14
TIAWANACU,internaciones,egresos,2009-11-01,15,15
TIPUANI,internaciones,egresos,2009-11-01,56,56
TIQUIPAYA,internaciones,egresos,2009-11-01,128,128
TIRAQUE (CBBA),internaciones,egresos,2009-11-01,188,188
TOCO,internaciones,egresos,2009-11-01,1,1
TOLATA,internaciones,egresos,2009-11-01,8,8
TOMAVE,internaciones,egresos,2009-11-01,10,10
TOMINA,internaciones,egresos,2009-11-01,10,10
TORO TORO,internaciones,egresos,2009-11-01,3,3
TOTORA(CBBA),internaciones,egresos,2009-11-01,30,30
TOTORA(ORR),internaciones,egresos,2009-11-01,1,1
TRIGAL,internaciones,egresos,2009-11-01,8,8
TRINIDAD,internaciones,egresos,2009-11-01,1164,1164
TUPIZA,internaciones,egresos,2009-11-01,189,189
UMALA,internaciones,egresos,2009-11-01,1,1
UNCIA,internaciones,egresos,2009-11-01,19,19
URUBICHA,internaciones,egresos,2009-11-01,21,21
UYUNI,internaciones,egresos,2009-11-01,121,121
VACAS,internaciones,egresos,2009-11-01,13,13
VALLEGRANDE,internaciones,egresos,2009-11-01,154,154
VIACHA,internaciones,egresos,2009-11-01,19,19
VILLA MONTES,internaciones,egresos,2009-11-01,258,258
VILLA RIVERO,internaciones,egresos,2009-11-01,2,2
VILLA SERRANO,internaciones,egresos,2009-11-01,28,28
VILLA TUNARI,internaciones,egresos,2009-11-01,324,324
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2009-11-01,22,22
VILLAZON,internaciones,egresos,2009-11-01,196,196
VINTO,internaciones,egresos,2009-11-01,139,139
VITICHI,internaciones,egresos,2009-11-01,8,8
WARNES,internaciones,egresos,2009-11-01,151,151
YACO,internaciones,egresos,2009-11-01,2,2
YACUIBA,internaciones,egresos,2009-11-01,848,848
YAMPARAEZ,internaciones,egresos,2009-11-01,21,21
YANACACHI,internaciones,egresos,2009-11-01,9,9
YAPACANI,internaciones,egresos,2009-11-01,581,581
YOTALA,internaciones,egresos,2009-11-01,20,20
ZUDAÑEZ,internaciones,egresos,2009-11-01,49,49
ACACIO,internaciones,egresos,2009-12-01,8,8
ACHACACHI,internaciones,egresos,2009-12-01,57,57
ACHOCALLA,internaciones,egresos,2009-12-01,3,3
AIQUILE,internaciones,egresos,2009-12-01,107,107
ALCALA,internaciones,egresos,2009-12-01,3,3
ANCORAIMES,internaciones,egresos,2009-12-01,7,7
ANDAMARCA,internaciones,egresos,2009-12-01,2,2
ANTEQUERA,internaciones,egresos,2009-12-01,4,4
ANZALDO,internaciones,egresos,2009-12-01,5,5
APOLO,internaciones,egresos,2009-12-01,27,27
ARANI,internaciones,egresos,2009-12-01,31,31
ARBIETO,internaciones,egresos,2009-12-01,8,8
ARQUE,internaciones,egresos,2009-12-01,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2009-12-01,197,197
ATOCHA,internaciones,egresos,2009-12-01,44,44
AYATA,internaciones,egresos,2009-12-01,6,6
AYO AYO,internaciones,egresos,2009-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2009-12-01,40,40
AZURDUY,internaciones,egresos,2009-12-01,24,24
BATALLAS,internaciones,egresos,2009-12-01,16,16
BAURES,internaciones,egresos,2009-12-01,24,24
BERMEJO,internaciones,egresos,2009-12-01,230,230
BETANZOS,internaciones,egresos,2009-12-01,42,42
BOLIVAR,internaciones,egresos,2009-12-01,1,1
BOYUIBE,internaciones,egresos,2009-12-01,24,24
BUENA VISTA,internaciones,egresos,2009-12-01,14,14
CABEZAS,internaciones,egresos,2009-12-01,21,21
CAIROMA,internaciones,egresos,2009-12-01,8,8
"CAIZA ""D""",internaciones,egresos,2009-12-01,16,16
CAJUATA,internaciones,egresos,2009-12-01,7,7
CALAMARCA,internaciones,egresos,2009-12-01,7,7
CAMARGO,internaciones,egresos,2009-12-01,197,197
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2009-12-01,1,1
CAMIRI,internaciones,egresos,2009-12-01,484,484
CAPINOTA,internaciones,egresos,2009-12-01,54,54
CAQUIAVIRI,internaciones,egresos,2009-12-01,1,1
CARACOLLO,internaciones,egresos,2009-12-01,28,28
CARANAVI,internaciones,egresos,2009-12-01,204,204
CARMEN RIVERO TORREZ,internaciones,egresos,2009-12-01,21,21
CHALLAPATA,internaciones,egresos,2009-12-01,99,99
CHAQUI,internaciones,egresos,2009-12-01,6,6
CHARAGUA,internaciones,egresos,2009-12-01,117,117
CHAYANTA,internaciones,egresos,2009-12-01,25,25
CHIMORE,internaciones,egresos,2009-12-01,10,10
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2009-12-01,58,58
CHUMA,internaciones,egresos,2009-12-01,7,7
CLIZA,internaciones,egresos,2009-12-01,46,46
COBIJA,internaciones,egresos,2009-12-01,483,483
COCHABAMBA,internaciones,egresos,2009-12-01,7046,7046
COLCAPIRHUA,internaciones,egresos,2009-12-01,175,175
COLOMI,internaciones,egresos,2009-12-01,19,19
COLPA BELGICA,internaciones,egresos,2009-12-01,4,4
COLQUECHACA,internaciones,egresos,2009-12-01,8,8
COLQUENCHA,internaciones,egresos,2009-12-01,1,1
COLQUIRI,internaciones,egresos,2009-12-01,17,17
COMARAPA,internaciones,egresos,2009-12-01,46,46
CONCEPCION,internaciones,egresos,2009-12-01,71,71
COPACABANA,internaciones,egresos,2009-12-01,13,13
CORIPATA,internaciones,egresos,2009-12-01,12,12
CORO CORO,internaciones,egresos,2009-12-01,2,2
COROICO,internaciones,egresos,2009-12-01,104,104
COTAGAITA,internaciones,egresos,2009-12-01,26,26
COTOCA,internaciones,egresos,2009-12-01,65,65
CUATRO CAÑADAS,internaciones,egresos,2009-12-01,29,29
CUEVO,internaciones,egresos,2009-12-01,11,11
CULPINA,internaciones,egresos,2009-12-01,54,54
CURAHUARA DE CARANGAS,internaciones,egresos,2009-12-01,16,16
DESAGUADERO,internaciones,egresos,2009-12-01,4,4
EL ALTO,internaciones,egresos,2009-12-01,2961,2961
EL PUENTE(STC),internaciones,egresos,2009-12-01,20,20
EL TORNO,internaciones,egresos,2009-12-01,248,248
ENTRE RIOS,internaciones,egresos,2009-12-01,44,44
EUCALIPTUS,internaciones,egresos,2009-12-01,5,5
EXALTACION,internaciones,egresos,2009-12-01,8,8
FERNANDEZ ALONSO,internaciones,egresos,2009-12-01,50,50
FILADELFIA,internaciones,egresos,2009-12-01,5,5
GENERAL SAAVEDRA,internaciones,egresos,2009-12-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2009-12-01,8,8
GUANAY,internaciones,egresos,2009-12-01,28,28
GUAQUI,internaciones,egresos,2009-12-01,5,5
GUAYARAMERIN,internaciones,egresos,2009-12-01,550,550
GUTIERREZ,internaciones,egresos,2009-12-01,23,23
HUACARETA,internaciones,egresos,2009-12-01,20,20
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2009-12-01,2,2
HUANUNI,internaciones,egresos,2009-12-01,78,78
HUARACAJE,internaciones,egresos,2009-12-01,8,8
HUAYLLAMARCA,internaciones,egresos,2009-12-01,3,3
ICHOCA,internaciones,egresos,2009-12-01,3,3
ICLA,internaciones,egresos,2009-12-01,1,1
INCAHUASI,internaciones,egresos,2009-12-01,19,19
INQUISIVI,internaciones,egresos,2009-12-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,egresos,2009-12-01,21,21
IXIAMAS,internaciones,egresos,2009-12-01,26,26
JESUS DE MACHACA,internaciones,egresos,2009-12-01,6,6
LA ASUNTA,internaciones,egresos,2009-12-01,47,47
LA GUARDIA,internaciones,egresos,2009-12-01,132,132
LA PAZ,internaciones,egresos,2009-12-01,7737,7737
LAGUNILLAS,internaciones,egresos,2009-12-01,5,5
LAJA,internaciones,egresos,2009-12-01,7,7
LLALLAGUA,internaciones,egresos,2009-12-01,226,226
LURIBAY,internaciones,egresos,2009-12-01,6,6
MACHARETI,internaciones,egresos,2009-12-01,7,7
MAGDALENA,internaciones,egresos,2009-12-01,54,54
MAIRANA,internaciones,egresos,2009-12-01,43,43
MAPIRI,internaciones,egresos,2009-12-01,22,22
MECAPACA,internaciones,egresos,2009-12-01,5,5
MINEROS,internaciones,egresos,2009-12-01,20,20
MIZQUE,internaciones,egresos,2009-12-01,60,60
MOCOMOCO,internaciones,egresos,2009-12-01,5,5
MOJOCOYA,internaciones,egresos,2009-12-01,8,8
MONTEAGUDO,internaciones,egresos,2009-12-01,167,167
MONTERO,internaciones,egresos,2009-12-01,577,577
MOROCHATA,internaciones,egresos,2009-12-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2009-12-01,8,8
OCURI,internaciones,egresos,2009-12-01,5,5
OKINAWA,internaciones,egresos,2009-12-01,4,4
OMEREQUE,internaciones,egresos,2009-12-01,9,9
ORURO,internaciones,egresos,2009-12-01,2216,2216
PADILLA,internaciones,egresos,2009-12-01,75,75
PAILON,internaciones,egresos,2009-12-01,39,39
PALOS BLANCOS,internaciones,egresos,2009-12-01,68,68
PAMPA GRANDE,internaciones,egresos,2009-12-01,11,11
PAPEL PAMPA,internaciones,egresos,2009-12-01,6,6
PATACAMAYA,internaciones,egresos,2009-12-01,46,46
POCOATA,internaciones,egresos,2009-12-01,9,9
POCONA,internaciones,egresos,2009-12-01,6,6
POJO (CBBA),internaciones,egresos,2009-12-01,13,13
POOPO,internaciones,egresos,2009-12-01,1,1
PORCO,internaciones,egresos,2009-12-01,7,7
POROMA,internaciones,egresos,2009-12-01,17,17
PORONGO,internaciones,egresos,2009-12-01,5,5
PORTACHUELO,internaciones,egresos,2009-12-01,199,199
PORVENIR,internaciones,egresos,2009-12-01,3,3
POTOSI,internaciones,egresos,2009-12-01,1601,1601
