municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2009-05-01,4,4
PUERTO PEREZ,internaciones,dias camas ocupadas maternidad,2009-05-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-05-01,36,36
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-05-01,57,57
PUERTO SILES,internaciones,dias camas ocupadas maternidad,2009-05-01,1,1
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-05-01,73,73
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2009-05-01,232,232
PUNA,internaciones,dias camas ocupadas maternidad,2009-05-01,30,30
PUNATA,internaciones,dias camas ocupadas maternidad,2009-05-01,281,281
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2009-05-01,302,302
QUIME,internaciones,dias camas ocupadas maternidad,2009-05-01,4,4
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2009-05-01,6,6
RAVELO,internaciones,dias camas ocupadas maternidad,2009-05-01,16,16
REYES,internaciones,dias camas ocupadas maternidad,2009-05-01,25,25
RIBERALTA,internaciones,dias camas ocupadas maternidad,2009-05-01,372,372
ROBORE,internaciones,dias camas ocupadas maternidad,2009-05-01,87,87
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2009-05-01,187,187
SACABA,internaciones,dias camas ocupadas maternidad,2009-05-01,388,388
SACABAMBA,internaciones,dias camas ocupadas maternidad,2009-05-01,7,7
SACACA,internaciones,dias camas ocupadas maternidad,2009-05-01,65,65
SAIPINA,internaciones,dias camas ocupadas maternidad,2009-05-01,5,5
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2009-05-01,10,10
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2009-05-01,16,16
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-05-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2009-05-01,12,12
SAN BENITO,internaciones,dias camas ocupadas maternidad,2009-05-01,12,12
SAN BORJA,internaciones,dias camas ocupadas maternidad,2009-05-01,189,189
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2009-05-01,53,53
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2009-05-01,145,145
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2009-05-01,125,125
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-05-01,318,318
SAN JAVIER(BNI),internaciones,dias camas ocupadas maternidad,2009-05-01,1,1
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2009-05-01,54,54
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2009-05-01,14,14
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2009-05-01,186,186
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2009-05-01,32,32
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2009-05-01,114,114
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2009-05-01,18,18
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2009-05-01,56,56
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2009-05-01,40,40
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-05-01,35,35
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-05-01,109,109
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-05-01,6,6
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-05-01,26,26
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-05-01,28,28
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-05-01,38,38
SANTA ANA,internaciones,dias camas ocupadas maternidad,2009-05-01,110,110
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2009-05-01,8986,8986
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2009-05-01,39,39
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2009-05-01,36,36
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2009-05-01,9,9
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2009-05-01,4,4
SENA,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2009-05-01,15,15
SICAYA,internaciones,dias camas ocupadas maternidad,2009-05-01,3,3
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2009-05-01,28,28
SOPACHUY,internaciones,dias camas ocupadas maternidad,2009-05-01,18,18
SORACACHI,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
SORATA,internaciones,dias camas ocupadas maternidad,2009-05-01,15,15
SUCRE,internaciones,dias camas ocupadas maternidad,2009-05-01,1873,1873
TACACHI,internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
TACACOMA,internaciones,dias camas ocupadas maternidad,2009-05-01,4,4
TACOPAYA,internaciones,dias camas ocupadas maternidad,2009-05-01,5,5
TARABUCO,internaciones,dias camas ocupadas maternidad,2009-05-01,86,86
TARACO,internaciones,dias camas ocupadas maternidad,2009-05-01,5,5
TARATA,internaciones,dias camas ocupadas maternidad,2009-05-01,4,4
TARIJA,internaciones,dias camas ocupadas maternidad,2009-05-01,758,758
TARVITA,internaciones,dias camas ocupadas maternidad,2009-05-01,94,94
TEOPONTE,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
TIAWANACU,internaciones,dias camas ocupadas maternidad,2009-05-01,14,14
TIPUANI,internaciones,dias camas ocupadas maternidad,2009-05-01,16,16
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2009-05-01,100,100
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2009-05-01,152,152
TOCO,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
TOLATA,internaciones,dias camas ocupadas maternidad,2009-05-01,10,10
TOMINA,internaciones,dias camas ocupadas maternidad,2009-05-01,23,23
TORO TORO,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2009-05-01,48,48
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
TRINIDAD,internaciones,dias camas ocupadas maternidad,2009-05-01,837,837
TUPIZA,internaciones,dias camas ocupadas maternidad,2009-05-01,232,232
TURCO,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
UMALA,internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
UNCIA,internaciones,dias camas ocupadas maternidad,2009-05-01,810,810
URUBICHA,internaciones,dias camas ocupadas maternidad,2009-05-01,20,20
UYUNI,internaciones,dias camas ocupadas maternidad,2009-05-01,185,185
VACAS,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2009-05-01,78,78
VIACHA,internaciones,dias camas ocupadas maternidad,2009-05-01,70,70
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2009-05-01,156,156
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2009-05-01,10,10
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2009-05-01,18,18
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2009-05-01,344,344
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2009-05-01,18,18
VILLAZON,internaciones,dias camas ocupadas maternidad,2009-05-01,180,180
VINTO,internaciones,dias camas ocupadas maternidad,2009-05-01,80,80
VITICHI,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
WARNES,internaciones,dias camas ocupadas maternidad,2009-05-01,230,230
YACO,internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
YACUIBA,internaciones,dias camas ocupadas maternidad,2009-05-01,334,334
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2009-05-01,8,8
YANACACHI,internaciones,dias camas ocupadas maternidad,2009-05-01,3,3
YAPACANI,internaciones,dias camas ocupadas maternidad,2009-05-01,307,307
YOCALLA,internaciones,dias camas ocupadas maternidad,2009-05-01,2,2
YOTALA,internaciones,dias camas ocupadas maternidad,2009-05-01,33,33
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2009-05-01,15,15
ACACIO,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
ACHACACHI,internaciones,dias camas ocupadas maternidad,2009-06-01,29,29
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2009-06-01,3,3
AIQUILE,internaciones,dias camas ocupadas maternidad,2009-06-01,153,153
ALALAY,internaciones,dias camas ocupadas maternidad,2009-06-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2009-06-01,5,5
ANZALDO,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
APOLO,internaciones,dias camas ocupadas maternidad,2009-06-01,32,32
ARAMPAMPA,internaciones,dias camas ocupadas maternidad,2009-06-01,12,12
ARANI,internaciones,dias camas ocupadas maternidad,2009-06-01,30,30
ARBIETO,internaciones,dias camas ocupadas maternidad,2009-06-01,22,22
ARQUE,internaciones,dias camas ocupadas maternidad,2009-06-01,1,1
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2009-06-01,189,189
ATOCHA,internaciones,dias camas ocupadas maternidad,2009-06-01,18,18
AYATA,internaciones,dias camas ocupadas maternidad,2009-06-01,5,5
AYO AYO,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2009-06-01,28,28
AZURDUY,internaciones,dias camas ocupadas maternidad,2009-06-01,17,17
BATALLAS,internaciones,dias camas ocupadas maternidad,2009-06-01,12,12
BAURES,internaciones,dias camas ocupadas maternidad,2009-06-01,21,21
BERMEJO,internaciones,dias camas ocupadas maternidad,2009-06-01,156,156
BETANZOS,internaciones,dias camas ocupadas maternidad,2009-06-01,51,51
BOYUIBE,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-06-01,20,20
CABEZAS,internaciones,dias camas ocupadas maternidad,2009-06-01,14,14
CAIROMA,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2009-06-01,5,5
CAJUATA,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
CALAMARCA,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
CAMARGO,internaciones,dias camas ocupadas maternidad,2009-06-01,46,46
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2009-06-01,16,16
CAMIRI,internaciones,dias camas ocupadas maternidad,2009-06-01,288,288
CAPINOTA,internaciones,dias camas ocupadas maternidad,2009-06-01,47,47
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2009-06-01,3,3
CARACOLLO,internaciones,dias camas ocupadas maternidad,2009-06-01,67,67
CARANAVI,internaciones,dias camas ocupadas maternidad,2009-06-01,209,209
CARIPUYO,internaciones,dias camas ocupadas maternidad,2009-06-01,3,3
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2009-06-01,16,16
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2009-06-01,89,89
CHAQUI,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
CHARAGUA,internaciones,dias camas ocupadas maternidad,2009-06-01,70,70
CHAYANTA,internaciones,dias camas ocupadas maternidad,2009-06-01,17,17
CHIMORE,internaciones,dias camas ocupadas maternidad,2009-06-01,13,13
CHIPAYA,internaciones,dias camas ocupadas maternidad,2009-06-01,8,8
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2009-06-01,45,45
CHUMA,internaciones,dias camas ocupadas maternidad,2009-06-01,12,12
CLIZA,internaciones,dias camas ocupadas maternidad,2009-06-01,33,33
COBIJA,internaciones,dias camas ocupadas maternidad,2009-06-01,379,379
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2009-06-01,4823,4823
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2009-06-01,131,131
COLOMI,internaciones,dias camas ocupadas maternidad,2009-06-01,42,42
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
COLQUIRI,internaciones,dias camas ocupadas maternidad,2009-06-01,14,14
COMARAPA,internaciones,dias camas ocupadas maternidad,2009-06-01,101,101
CONCEPCION,internaciones,dias camas ocupadas maternidad,2009-06-01,38,38
COPACABANA,internaciones,dias camas ocupadas maternidad,2009-06-01,18,18
CORIPATA,internaciones,dias camas ocupadas maternidad,2009-06-01,15,15
CORO CORO,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
COROICO,internaciones,dias camas ocupadas maternidad,2009-06-01,90,90
COTAGAITA,internaciones,dias camas ocupadas maternidad,2009-06-01,15,15
COTOCA,internaciones,dias camas ocupadas maternidad,2009-06-01,134,134
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2009-06-01,22,22
CUEVO,internaciones,dias camas ocupadas maternidad,2009-06-01,3,3
CULPINA,internaciones,dias camas ocupadas maternidad,2009-06-01,101,101
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2009-06-01,9,9
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2009-06-01,3137,3137
EL CHORO,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2009-06-01,13,13
EL TORNO,internaciones,dias camas ocupadas maternidad,2009-06-01,195,195
EL VILLAR,internaciones,dias camas ocupadas maternidad,2009-06-01,16,16
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-06-01,29,29
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-06-01,37,37
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2009-06-01,14,14
EXALTACION,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2009-06-01,482,482
FILADELFIA,internaciones,dias camas ocupadas maternidad,2009-06-01,5,5
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2009-06-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2009-06-01,5,5
GUANAY,internaciones,dias camas ocupadas maternidad,2009-06-01,28,28
GUAQUI,internaciones,dias camas ocupadas maternidad,2009-06-01,2,2
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2009-06-01,315,315
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2009-06-01,18,18
HUACARETA,internaciones,dias camas ocupadas maternidad,2009-06-01,29,29
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
HUANUNI,internaciones,dias camas ocupadas maternidad,2009-06-01,21,21
HUARACAJE,internaciones,dias camas ocupadas maternidad,2009-06-01,22,22
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
ICLA,internaciones,dias camas ocupadas maternidad,2009-06-01,20,20
INCAHUASI,internaciones,dias camas ocupadas maternidad,2009-06-01,38,38
INQUISIVI,internaciones,dias camas ocupadas maternidad,2009-06-01,7,7
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2009-06-01,9,9
IXIAMAS,internaciones,dias camas ocupadas maternidad,2009-06-01,19,19
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2009-06-01,62,62
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2009-06-01,94,94
LA PAZ,internaciones,dias camas ocupadas maternidad,2009-06-01,4782,4782
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
LAJA,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2009-06-01,230,230
LLICA,internaciones,dias camas ocupadas maternidad,2009-06-01,8,8
LURIBAY,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2009-06-01,8,8
MACHARETI,internaciones,dias camas ocupadas maternidad,2009-06-01,11,11
MAGDALENA,internaciones,dias camas ocupadas maternidad,2009-06-01,68,68
MAIRANA,internaciones,dias camas ocupadas maternidad,2009-06-01,58,58
MALLA,internaciones,dias camas ocupadas maternidad,2009-06-01,2,2
MAPIRI,internaciones,dias camas ocupadas maternidad,2009-06-01,21,21
MECAPACA,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
MINEROS,internaciones,dias camas ocupadas maternidad,2009-06-01,42,42
MIZQUE,internaciones,dias camas ocupadas maternidad,2009-06-01,41,41
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2009-06-01,19,19
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-06-01,146,146
MONTERO,internaciones,dias camas ocupadas maternidad,2009-06-01,466,466
MORO MORO,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-06-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2009-06-01,3,3
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-06-01,36,36
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-06-01,1,1
ORURO,internaciones,dias camas ocupadas maternidad,2009-06-01,1484,1484
PADILLA,internaciones,dias camas ocupadas maternidad,2009-06-01,122,122
PAILON,internaciones,dias camas ocupadas maternidad,2009-06-01,59,59
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2009-06-01,63,63
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2009-06-01,14,14
PASORAPA,internaciones,dias camas ocupadas maternidad,2009-06-01,1,1
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2009-06-01,35,35
PAZÑA,internaciones,dias camas ocupadas maternidad,2009-06-01,8,8
POCOATA,internaciones,dias camas ocupadas maternidad,2009-06-01,9,9
POCONA,internaciones,dias camas ocupadas maternidad,2009-06-01,32,32
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2009-06-01,26,26
PORCO,internaciones,dias camas ocupadas maternidad,2009-06-01,8,8
POROMA,internaciones,dias camas ocupadas maternidad,2009-06-01,41,41
PORONGO,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2009-06-01,140,140
PORVENIR,internaciones,dias camas ocupadas maternidad,2009-06-01,4,4
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2009-06-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2009-06-01,953,953
PRESTO,internaciones,dias camas ocupadas maternidad,2009-06-01,8,8
PUCARA,internaciones,dias camas ocupadas maternidad,2009-06-01,1,1
PUCARANI,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2009-06-01,60,60
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2009-06-01,3,3
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-06-01,38,38
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-06-01,10,10
PUERTO SILES,internaciones,dias camas ocupadas maternidad,2009-06-01,6,6
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-06-01,95,95
