municipality,group,variable,month,Ingresos espontáneos,TOTAL
PELECHUCO,internaciones,ingresos espontaneos,2009-08-01,2,2
POCOATA,internaciones,ingresos espontaneos,2009-08-01,7,7
POCONA,internaciones,ingresos espontaneos,2009-08-01,19,19
POJO (CBBA),internaciones,ingresos espontaneos,2009-08-01,24,24
POOPO,internaciones,ingresos espontaneos,2009-08-01,7,7
PORCO,internaciones,ingresos espontaneos,2009-08-01,8,8
POROMA,internaciones,ingresos espontaneos,2009-08-01,24,24
PORONGO,internaciones,ingresos espontaneos,2009-08-01,16,16
PORTACHUELO,internaciones,ingresos espontaneos,2009-08-01,232,232
PORVENIR,internaciones,ingresos espontaneos,2009-08-01,17,17
POSTRER VALLE,internaciones,ingresos espontaneos,2009-08-01,1,1
POTOSI,internaciones,ingresos espontaneos,2009-08-01,1724,1724
PRESTO,internaciones,ingresos espontaneos,2009-08-01,16,16
PUCARANI,internaciones,ingresos espontaneos,2009-08-01,7,7
PUERTO ACOSTA,internaciones,ingresos espontaneos,2009-08-01,60,60
PUERTO CARABUCO,internaciones,ingresos espontaneos,2009-08-01,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2009-08-01,3,3
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2009-08-01,54,54
PUERTO RICO,internaciones,ingresos espontaneos,2009-08-01,40,40
PUERTO SILES,internaciones,ingresos espontaneos,2009-08-01,6,6
PUERTO SUAREZ,internaciones,ingresos espontaneos,2009-08-01,79,79
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2009-08-01,182,182
PUNA,internaciones,ingresos espontaneos,2009-08-01,31,31
PUNATA,internaciones,ingresos espontaneos,2009-08-01,219,219
QUILLACOLLO,internaciones,ingresos espontaneos,2009-08-01,195,195
QUIME,internaciones,ingresos espontaneos,2009-08-01,5,5
QUIRUSILLAS,internaciones,ingresos espontaneos,2009-08-01,2,2
RAVELO,internaciones,ingresos espontaneos,2009-08-01,4,4
REYES,internaciones,ingresos espontaneos,2009-08-01,32,32
RIBERALTA,internaciones,ingresos espontaneos,2009-08-01,582,582
ROBORE,internaciones,ingresos espontaneos,2009-08-01,120,120
RURRENABAQUE,internaciones,ingresos espontaneos,2009-08-01,109,109
SACABA,internaciones,ingresos espontaneos,2009-08-01,520,520
SACABAMBA,internaciones,ingresos espontaneos,2009-08-01,14,14
SACACA,internaciones,ingresos espontaneos,2009-08-01,17,17
SAIPINA,internaciones,ingresos espontaneos,2009-08-01,14,14
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2009-08-01,1,1
SAMAIPATA,internaciones,ingresos espontaneos,2009-08-01,19,19
SAN ANDRES,internaciones,ingresos espontaneos,2009-08-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-08-01,10,10
SAN BENITO,internaciones,ingresos espontaneos,2009-08-01,21,21
SAN BORJA,internaciones,ingresos espontaneos,2009-08-01,129,129
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-08-01,39,39
SAN CARLOS,internaciones,ingresos espontaneos,2009-08-01,133,133
SAN IGNACIO,internaciones,ingresos espontaneos,2009-08-01,68,68
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-08-01,493,493
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-08-01,60,60
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-08-01,39,39
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-08-01,148,148
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-08-01,98,98
SAN JULIAN,internaciones,ingresos espontaneos,2009-08-01,126,126
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-08-01,14,14
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-08-01,12,12
SAN LUCAS,internaciones,ingresos espontaneos,2009-08-01,67,67
SAN MATIAS,internaciones,ingresos espontaneos,2009-08-01,96,96
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-08-01,53,53
SAN PEDRO,internaciones,ingresos espontaneos,2009-08-01,8,8
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2009-08-01,17,17
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2009-08-01,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2009-08-01,26,26
SAN RAMON,internaciones,ingresos espontaneos,2009-08-01,38,38
SAN RAMON,internaciones,ingresos espontaneos,2009-08-01,29,29
SANTA ANA,internaciones,ingresos espontaneos,2009-08-01,106,106
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2009-08-01,10112,10112
SANTA ROSA,internaciones,ingresos espontaneos,2009-08-01,56,56
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2009-08-01,54,54
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2009-08-01,4,4
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2009-08-01,4,4
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2009-08-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2009-08-01,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2009-08-01,4,4
SENA,internaciones,ingresos espontaneos,2009-08-01,13,13
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2009-08-01,3,3
SICAYA,internaciones,ingresos espontaneos,2009-08-01,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2009-08-01,37,37
SOPACHUY,internaciones,ingresos espontaneos,2009-08-01,31,31
SORACACHI,internaciones,ingresos espontaneos,2009-08-01,5,5
SORATA,internaciones,ingresos espontaneos,2009-08-01,21,21
SUCRE,internaciones,ingresos espontaneos,2009-08-01,3475,3475
TACACHI,internaciones,ingresos espontaneos,2009-08-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2009-08-01,4,4
TACOBAMBA,internaciones,ingresos espontaneos,2009-08-01,1,1
TACOPAYA,internaciones,ingresos espontaneos,2009-08-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2009-08-01,8,8
TARABUCO,internaciones,ingresos espontaneos,2009-08-01,67,67
TARACO,internaciones,ingresos espontaneos,2009-08-01,2,2
TARATA,internaciones,ingresos espontaneos,2009-08-01,6,6
TARIJA,internaciones,ingresos espontaneos,2009-08-01,777,777
TARVITA,internaciones,ingresos espontaneos,2009-08-01,49,49
TEOPONTE,internaciones,ingresos espontaneos,2009-08-01,13,13
TIAWANACU,internaciones,ingresos espontaneos,2009-08-01,13,13
TIPUANI,internaciones,ingresos espontaneos,2009-08-01,53,53
TIQUIPAYA,internaciones,ingresos espontaneos,2009-08-01,85,85
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2009-08-01,204,204
TOCO,internaciones,ingresos espontaneos,2009-08-01,2,2
TOLATA,internaciones,ingresos espontaneos,2009-08-01,3,3
TOLEDO,internaciones,ingresos espontaneos,2009-08-01,10,10
TOMAVE,internaciones,ingresos espontaneos,2009-08-01,3,3
TOMINA,internaciones,ingresos espontaneos,2009-08-01,23,23
TORO TORO,internaciones,ingresos espontaneos,2009-08-01,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2009-08-01,32,32
TOTORA(ORR),internaciones,ingresos espontaneos,2009-08-01,4,4
TRIGAL,internaciones,ingresos espontaneos,2009-08-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2009-08-01,1180,1180
TUPIZA,internaciones,ingresos espontaneos,2009-08-01,169,169
UMALA,internaciones,ingresos espontaneos,2009-08-01,1,1
UNCIA,internaciones,ingresos espontaneos,2009-08-01,19,19
URUBICHA,internaciones,ingresos espontaneos,2009-08-01,27,27
UYUNI,internaciones,ingresos espontaneos,2009-08-01,121,121
VACAS,internaciones,ingresos espontaneos,2009-08-01,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2009-08-01,147,147
VIACHA,internaciones,ingresos espontaneos,2009-08-01,100,100
VILA VILA,internaciones,ingresos espontaneos,2009-08-01,1,1
VILLA MONTES,internaciones,ingresos espontaneos,2009-08-01,203,203
VILLA RIVERO,internaciones,ingresos espontaneos,2009-08-01,11,11
VILLA SERRANO,internaciones,ingresos espontaneos,2009-08-01,37,37
VILLA TUNARI,internaciones,ingresos espontaneos,2009-08-01,297,297
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2009-08-01,15,15
VILLAZON,internaciones,ingresos espontaneos,2009-08-01,193,193
VINTO,internaciones,ingresos espontaneos,2009-08-01,113,113
VITICHI,internaciones,ingresos espontaneos,2009-08-01,6,6
WARNES,internaciones,ingresos espontaneos,2009-08-01,155,155
YACO,internaciones,ingresos espontaneos,2009-08-01,2,2
YACUIBA,internaciones,ingresos espontaneos,2009-08-01,837,837
YAMPARAEZ,internaciones,ingresos espontaneos,2009-08-01,14,14
YANACACHI,internaciones,ingresos espontaneos,2009-08-01,2,2
YAPACANI,internaciones,ingresos espontaneos,2009-08-01,593,593
YOCALLA,internaciones,ingresos espontaneos,2009-08-01,5,5
YOTALA,internaciones,ingresos espontaneos,2009-08-01,16,16
ZUDAÑEZ,internaciones,ingresos espontaneos,2009-08-01,19,19
ACACIO,internaciones,ingresos espontaneos,2009-09-01,5,5
ACHACACHI,internaciones,ingresos espontaneos,2009-09-01,61,61
ACHOCALLA,internaciones,ingresos espontaneos,2009-09-01,2,2
AIQUILE,internaciones,ingresos espontaneos,2009-09-01,111,111
ALALAY,internaciones,ingresos espontaneos,2009-09-01,1,1
ALCALA,internaciones,ingresos espontaneos,2009-09-01,3,3
ANCORAIMES,internaciones,ingresos espontaneos,2009-09-01,7,7
ANDAMARCA,internaciones,ingresos espontaneos,2009-09-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2009-09-01,4,4
ANZALDO,internaciones,ingresos espontaneos,2009-09-01,12,12
APOLO,internaciones,ingresos espontaneos,2009-09-01,24,24
ARANI,internaciones,ingresos espontaneos,2009-09-01,18,18
ARBIETO,internaciones,ingresos espontaneos,2009-09-01,6,6
ARQUE,internaciones,ingresos espontaneos,2009-09-01,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2009-09-01,170,170
ATOCHA,internaciones,ingresos espontaneos,2009-09-01,22,22
AYATA,internaciones,ingresos espontaneos,2009-09-01,1,1
AYO AYO,internaciones,ingresos espontaneos,2009-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2009-09-01,49,49
AZURDUY,internaciones,ingresos espontaneos,2009-09-01,24,24
BATALLAS,internaciones,ingresos espontaneos,2009-09-01,17,17
BAURES,internaciones,ingresos espontaneos,2009-09-01,23,23
BERMEJO,internaciones,ingresos espontaneos,2009-09-01,236,236
BETANZOS,internaciones,ingresos espontaneos,2009-09-01,47,47
BOYUIBE,internaciones,ingresos espontaneos,2009-09-01,37,37
BUENA VISTA,internaciones,ingresos espontaneos,2009-09-01,27,27
CABEZAS,internaciones,ingresos espontaneos,2009-09-01,33,33
CAIROMA,internaciones,ingresos espontaneos,2009-09-01,6,6
"CAIZA ""D""",internaciones,ingresos espontaneos,2009-09-01,4,4
CAJUATA,internaciones,ingresos espontaneos,2009-09-01,21,21
CALAMARCA,internaciones,ingresos espontaneos,2009-09-01,9,9
CAMARGO,internaciones,ingresos espontaneos,2009-09-01,227,227
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2009-09-01,8,8
CAMIRI,internaciones,ingresos espontaneos,2009-09-01,413,413
CAPINOTA,internaciones,ingresos espontaneos,2009-09-01,42,42
CAQUIAVIRI,internaciones,ingresos espontaneos,2009-09-01,3,3
CARACOLLO,internaciones,ingresos espontaneos,2009-09-01,28,28
CARANAVI,internaciones,ingresos espontaneos,2009-09-01,189,189
CARIPUYO,internaciones,ingresos espontaneos,2009-09-01,4,4
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2009-09-01,17,17
CHALLAPATA,internaciones,ingresos espontaneos,2009-09-01,116,116
CHAQUI,internaciones,ingresos espontaneos,2009-09-01,2,2
CHARAGUA,internaciones,ingresos espontaneos,2009-09-01,126,126
CHAYANTA,internaciones,ingresos espontaneos,2009-09-01,17,17
CHIMORE,internaciones,ingresos espontaneos,2009-09-01,25,25
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2009-09-01,81,81
CHUMA,internaciones,ingresos espontaneos,2009-09-01,2,2
CLIZA,internaciones,ingresos espontaneos,2009-09-01,43,43
COBIJA,internaciones,ingresos espontaneos,2009-09-01,362,362
COCHABAMBA,internaciones,ingresos espontaneos,2009-09-01,6947,6947
COLCAPIRHUA,internaciones,ingresos espontaneos,2009-09-01,199,199
"COLCHA ""K""",internaciones,ingresos espontaneos,2009-09-01,1,1
COLLANA,internaciones,ingresos espontaneos,2009-09-01,2,2
COLOMI,internaciones,ingresos espontaneos,2009-09-01,26,26
COLPA BELGICA,internaciones,ingresos espontaneos,2009-09-01,6,6
COLQUECHACA,internaciones,ingresos espontaneos,2009-09-01,6,6
COLQUENCHA,internaciones,ingresos espontaneos,2009-09-01,8,8
COLQUIRI,internaciones,ingresos espontaneos,2009-09-01,19,19
COMARAPA,internaciones,ingresos espontaneos,2009-09-01,77,77
CONCEPCION,internaciones,ingresos espontaneos,2009-09-01,72,72
COPACABANA,internaciones,ingresos espontaneos,2009-09-01,12,12
CORIPATA,internaciones,ingresos espontaneos,2009-09-01,14,14
CORO CORO,internaciones,ingresos espontaneos,2009-09-01,1,1
COROICO,internaciones,ingresos espontaneos,2009-09-01,150,150
COTAGAITA,internaciones,ingresos espontaneos,2009-09-01,22,22
COTOCA,internaciones,ingresos espontaneos,2009-09-01,98,98
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2009-09-01,47,47
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2009-09-01,1,1
CUEVO,internaciones,ingresos espontaneos,2009-09-01,21,21
CULPINA,internaciones,ingresos espontaneos,2009-09-01,55,55
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2009-09-01,13,13
DESAGUADERO,internaciones,ingresos espontaneos,2009-09-01,2,2
EL ALTO,internaciones,ingresos espontaneos,2009-09-01,2799,2799
EL PUENTE(STC),internaciones,ingresos espontaneos,2009-09-01,37,37
EL TORNO,internaciones,ingresos espontaneos,2009-09-01,184,184
ENTRE RIOS,internaciones,ingresos espontaneos,2009-09-01,31,31
ENTRE RIOS,internaciones,ingresos espontaneos,2009-09-01,27,27
EUCALIPTUS,internaciones,ingresos espontaneos,2009-09-01,11,11
EXALTACION,internaciones,ingresos espontaneos,2009-09-01,13,13
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2009-09-01,50,50
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2009-09-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2009-09-01,1,1
GUANAY,internaciones,ingresos espontaneos,2009-09-01,31,31
GUAQUI,internaciones,ingresos espontaneos,2009-09-01,4,4
GUAYARAMERIN,internaciones,ingresos espontaneos,2009-09-01,479,479
GUTIERREZ,internaciones,ingresos espontaneos,2009-09-01,22,22
HUACARETA,internaciones,ingresos espontaneos,2009-09-01,19,19
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2009-09-01,1,1
HUACHACALLA,internaciones,ingresos espontaneos,2009-09-01,4,4
HUANUNI,internaciones,ingresos espontaneos,2009-09-01,46,46
HUARACAJE,internaciones,ingresos espontaneos,2009-09-01,9,9
HUAYLLAMARCA,internaciones,ingresos espontaneos,2009-09-01,2,2
INCAHUASI,internaciones,ingresos espontaneos,2009-09-01,18,18
INGAVI (HUMAITA),internaciones,ingresos espontaneos,2009-09-01,3,3
INQUISIVI,internaciones,ingresos espontaneos,2009-09-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2009-09-01,21,21
IXIAMAS,internaciones,ingresos espontaneos,2009-09-01,37,37
JESUS DE MACHACA,internaciones,ingresos espontaneos,2009-09-01,8,8
LA ASUNTA,internaciones,ingresos espontaneos,2009-09-01,53,53
LA GUARDIA,internaciones,ingresos espontaneos,2009-09-01,156,156
LA PAZ,internaciones,ingresos espontaneos,2009-09-01,6996,6996
LAGUNILLAS,internaciones,ingresos espontaneos,2009-09-01,4,4
LAJA,internaciones,ingresos espontaneos,2009-09-01,5,5
LAS CARRERAS,internaciones,ingresos espontaneos,2009-09-01,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2009-09-01,466,466
LORETO,internaciones,ingresos espontaneos,2009-09-01,1,1
LURIBAY,internaciones,ingresos espontaneos,2009-09-01,3,3
MACHARETI,internaciones,ingresos espontaneos,2009-09-01,12,12
MAGDALENA,internaciones,ingresos espontaneos,2009-09-01,74,74
MAIRANA,internaciones,ingresos espontaneos,2009-09-01,42,42
MAPIRI,internaciones,ingresos espontaneos,2009-09-01,23,23
MECAPACA,internaciones,ingresos espontaneos,2009-09-01,6,6
MINEROS,internaciones,ingresos espontaneos,2009-09-01,29,29
MIZQUE,internaciones,ingresos espontaneos,2009-09-01,63,63
MOCOMOCO,internaciones,ingresos espontaneos,2009-09-01,4,4
MOJOCOYA,internaciones,ingresos espontaneos,2009-09-01,11,11
MONTEAGUDO,internaciones,ingresos espontaneos,2009-09-01,134,134
MONTERO,internaciones,ingresos espontaneos,2009-09-01,662,662
MORO MORO,internaciones,ingresos espontaneos,2009-09-01,3,3
MOROCHATA,internaciones,ingresos espontaneos,2009-09-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2009-09-01,4,4
OCURI,internaciones,ingresos espontaneos,2009-09-01,15,15
OKINAWA,internaciones,ingresos espontaneos,2009-09-01,4,4
OMEREQUE,internaciones,ingresos espontaneos,2009-09-01,5,5
ORURO,internaciones,ingresos espontaneos,2009-09-01,4828,4828
PADILLA,internaciones,ingresos espontaneos,2009-09-01,56,56
PAILON,internaciones,ingresos espontaneos,2009-09-01,68,68
PALCA,internaciones,ingresos espontaneos,2009-09-01,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2009-09-01,67,67
PAMPA GRANDE,internaciones,ingresos espontaneos,2009-09-01,15,15
PAPEL PAMPA,internaciones,ingresos espontaneos,2009-09-01,4,4
PASORAPA,internaciones,ingresos espontaneos,2009-09-01,9,9
PATACAMAYA,internaciones,ingresos espontaneos,2009-09-01,53,53
PAZÑA,internaciones,ingresos espontaneos,2009-09-01,5,5
POCOATA,internaciones,ingresos espontaneos,2009-09-01,6,6
POCONA,internaciones,ingresos espontaneos,2009-09-01,15,15
POJO (CBBA),internaciones,ingresos espontaneos,2009-09-01,24,24
POOPO,internaciones,ingresos espontaneos,2009-09-01,5,5
PORCO,internaciones,ingresos espontaneos,2009-09-01,4,4
POROMA,internaciones,ingresos espontaneos,2009-09-01,23,23
PORONGO,internaciones,ingresos espontaneos,2009-09-01,15,15
PORTACHUELO,internaciones,ingresos espontaneos,2009-09-01,367,367
PORVENIR,internaciones,ingresos espontaneos,2009-09-01,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2009-09-01,3,3
POTOSI,internaciones,ingresos espontaneos,2009-09-01,1658,1658
PRESTO,internaciones,ingresos espontaneos,2009-09-01,8,8
PUCARA,internaciones,ingresos espontaneos,2009-09-01,1,1
PUCARANI,internaciones,ingresos espontaneos,2009-09-01,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2009-09-01,42,42
PUERTO CARABUCO,internaciones,ingresos espontaneos,2009-09-01,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2009-09-01,3,3
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2009-09-01,54,54
PUERTO RICO,internaciones,ingresos espontaneos,2009-09-01,34,34
PUERTO SILES,internaciones,ingresos espontaneos,2009-09-01,2,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2009-09-01,84,84
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2009-09-01,169,169
PUNA,internaciones,ingresos espontaneos,2009-09-01,17,17
PUNATA,internaciones,ingresos espontaneos,2009-09-01,189,189
QUILLACOLLO,internaciones,ingresos espontaneos,2009-09-01,174,174
QUIME,internaciones,ingresos espontaneos,2009-09-01,6,6
REYES,internaciones,ingresos espontaneos,2009-09-01,42,42
RIBERALTA,internaciones,ingresos espontaneos,2009-09-01,576,576
ROBORE,internaciones,ingresos espontaneos,2009-09-01,105,105
RURRENABAQUE,internaciones,ingresos espontaneos,2009-09-01,117,117
SACABA,internaciones,ingresos espontaneos,2009-09-01,411,411
SACABAMBA,internaciones,ingresos espontaneos,2009-09-01,11,11
SACACA,internaciones,ingresos espontaneos,2009-09-01,20,20
SAIPINA,internaciones,ingresos espontaneos,2009-09-01,13,13
SAMAIPATA,internaciones,ingresos espontaneos,2009-09-01,24,24
SAN AGUSTIN,internaciones,ingresos espontaneos,2009-09-01,1,1
SAN ANDRES,internaciones,ingresos espontaneos,2009-09-01,6,6
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2009-09-01,6,6
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2009-09-01,9,9
SAN BORJA,internaciones,ingresos espontaneos,2009-09-01,90,90
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2009-09-01,59,59
SAN CARLOS,internaciones,ingresos espontaneos,2009-09-01,136,136
SAN IGNACIO,internaciones,ingresos espontaneos,2009-09-01,60,60
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2009-09-01,397,397
SAN JAVIER(STC),internaciones,ingresos espontaneos,2009-09-01,56,56
SAN JOAQUIN,internaciones,ingresos espontaneos,2009-09-01,44,44
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2009-09-01,138,138
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2009-09-01,115,115
SAN JULIAN,internaciones,ingresos espontaneos,2009-09-01,130,130
SAN LORENZO(PND),internaciones,ingresos espontaneos,2009-09-01,6,6
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2009-09-01,13,13
SAN LUCAS,internaciones,ingresos espontaneos,2009-09-01,59,59
SAN MATIAS,internaciones,ingresos espontaneos,2009-09-01,93,93
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2009-09-01,2,2
