municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
LURIBAY,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
MACHACAMARCA,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
MACHARETI,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
MAGDALENA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
MAIRANA,internaciones,dias camas disponibles maternidad,2008-02-01,232,232
MAPIRI,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
MECAPACA,internaciones,dias camas disponibles maternidad,2008-02-01,31,31
MINEROS,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
MIZQUE,internaciones,dias camas disponibles maternidad,2008-02-01,638,638
MOJOCOYA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
MONTEAGUDO,internaciones,dias camas disponibles maternidad,2008-02-01,377,377
MONTERO,internaciones,dias camas disponibles maternidad,2008-02-01,572,572
MORO MORO,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
MOROCHATA,internaciones,dias camas disponibles maternidad,2008-02-01,346,346
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas disponibles maternidad,2008-02-01,58,58
OCURI,internaciones,dias camas disponibles maternidad,2008-02-01,30,30
OKINAWA,internaciones,dias camas disponibles maternidad,2008-02-01,261,261
OMEREQUE,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
ORURO,internaciones,dias camas disponibles maternidad,2008-02-01,3150,3150
PADILLA,internaciones,dias camas disponibles maternidad,2008-02-01,352,352
PAILON,internaciones,dias camas disponibles maternidad,2008-02-01,230,230
PALOS BLANCOS,internaciones,dias camas disponibles maternidad,2008-02-01,203,203
PAMPA AULLAGAS,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
PAMPA GRANDE,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
PASORAPA,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
PATACAMAYA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
PAZÑA,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
POCOATA,internaciones,dias camas disponibles maternidad,2008-02-01,133,133
POCONA,internaciones,dias camas disponibles maternidad,2008-02-01,385,385
POJO (CBBA),internaciones,dias camas disponibles maternidad,2008-02-01,221,221
POOPO,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
PORCO,internaciones,dias camas disponibles maternidad,2008-02-01,32,32
POROMA,internaciones,dias camas disponibles maternidad,2008-02-01,205,205
PORONGO,internaciones,dias camas disponibles maternidad,2008-02-01,319,319
PORTACHUELO,internaciones,dias camas disponibles maternidad,2008-02-01,464,464
PORVENIR,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
POSTRER VALLE,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
POTOSI,internaciones,dias camas disponibles maternidad,2008-02-01,1102,1102
PRESTO,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
PUCARA,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
PUCARANI,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
PUERTO ACOSTA,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
PUERTO CARABUCO,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
PUERTO PEREZ,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
PUERTO QUIJARRO,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
PUERTO RICO,internaciones,dias camas disponibles maternidad,2008-02-01,52,52
PUERTO SUAREZ,internaciones,dias camas disponibles maternidad,2008-02-01,377,377
PUERTO VILLARROEL,internaciones,dias camas disponibles maternidad,2008-02-01,1036,1036
PUNA,internaciones,dias camas disponibles maternidad,2008-02-01,319,319
PUNATA,internaciones,dias camas disponibles maternidad,2008-02-01,580,580
QUILLACOLLO,internaciones,dias camas disponibles maternidad,2008-02-01,377,377
QUIME,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
QUIRUSILLAS,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
RAVELO,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
REYES,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
RIBERALTA,internaciones,dias camas disponibles maternidad,2008-02-01,667,667
ROBORE,internaciones,dias camas disponibles maternidad,2008-02-01,264,264
RURRENABAQUE,internaciones,dias camas disponibles maternidad,2008-02-01,230,230
SABAYA,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
SACABA,internaciones,dias camas disponibles maternidad,2008-02-01,1421,1421
SACABAMBA,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
SACACA,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SAIPINA,internaciones,dias camas disponibles maternidad,2008-02-01,148,148
SALINAS DE GARCI MENDOZA,internaciones,dias camas disponibles maternidad,2008-02-01,199,199
SAMAIPATA,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
SAN ANDRES DE MACHACA,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SAN ANTONIO DE LOMERIO,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SAN BENITO,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
SAN BORJA,internaciones,dias camas disponibles maternidad,2008-02-01,377,377
SAN BUENA VENTURA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
SAN CARLOS,internaciones,dias camas disponibles maternidad,2008-02-01,374,374
SAN IGNACIO,internaciones,dias camas disponibles maternidad,2008-02-01,377,377
SAN IGNACIO DE VELASCO,internaciones,dias camas disponibles maternidad,2008-02-01,1046,1046
SAN JAVIER(STC),internaciones,dias camas disponibles maternidad,2008-02-01,116,116
SAN JOAQUIN,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
SAN JOSE DE CHIQUITOS,internaciones,dias camas disponibles maternidad,2008-02-01,551,551
SAN JUAN DE YAPACANI,internaciones,dias camas disponibles maternidad,2008-02-01,208,208
SAN JULIAN,internaciones,dias camas disponibles maternidad,2008-02-01,435,435
SAN LORENZO(TJA),internaciones,dias camas disponibles maternidad,2008-02-01,25,25
SAN LUCAS,internaciones,dias camas disponibles maternidad,2008-02-01,356,356
SAN MATIAS,internaciones,dias camas disponibles maternidad,2008-02-01,319,319
SAN MIGUEL DE VELASCO,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
SAN PEDRO,internaciones,dias camas disponibles maternidad,2008-02-01,285,285
SAN PEDRO DE BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
SAN PEDRO DE TIQUINA,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SAN RAFAEL,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
SAN RAMON,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
SAN RAMON,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SANTA ANA,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
SANTA CRUZ DE LA SIERRA,internaciones,dias camas disponibles maternidad,2008-02-01,13627,13627
SANTA ROSA,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SANTA ROSA DEL SARA,internaciones,dias camas disponibles maternidad,2008-02-01,406,406
SANTIAGO DE HUARI,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
SANTIAGO DE MACHACA,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
SANTIVAÑES,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
SANTUARIO DE QUILLACAS,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SICA SICA (VILLA AROMA),internaciones,dias camas disponibles maternidad,2008-02-01,58,58
SICAYA,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
SIPE SIPE,internaciones,dias camas disponibles maternidad,2008-02-01,348,348
SOPACHUY,internaciones,dias camas disponibles maternidad,2008-02-01,145,145
SORACACHI,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
SORATA,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
SUCRE,internaciones,dias camas disponibles maternidad,2008-02-01,3712,3712
TACACHI,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
TACACOMA,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
TACOPAYA,internaciones,dias camas disponibles maternidad,2008-02-01,230,230
TAPACARI,internaciones,dias camas disponibles maternidad,2008-02-01,406,406
TARABUCO,internaciones,dias camas disponibles maternidad,2008-02-01,186,186
TARACO,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
TARATA,internaciones,dias camas disponibles maternidad,2008-02-01,261,261
TARIJA,internaciones,dias camas disponibles maternidad,2008-02-01,1113,1113
TARVITA,internaciones,dias camas disponibles maternidad,2008-02-01,687,687
TEOPONTE,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
TIAWANACU,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
TIPUANI,internaciones,dias camas disponibles maternidad,2008-02-01,174,174
TIQUIPAYA,internaciones,dias camas disponibles maternidad,2008-02-01,550,550
TIRAQUE (CBBA),internaciones,dias camas disponibles maternidad,2008-02-01,899,899
TOCO,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
TOLATA,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
TOLEDO,internaciones,dias camas disponibles maternidad,2008-02-01,86,86
TOMAVE,internaciones,dias camas disponibles maternidad,2008-02-01,259,259
TOMINA,internaciones,dias camas disponibles maternidad,2008-02-01,406,406
TORO TORO,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
TOTORA(CBBA),internaciones,dias camas disponibles maternidad,2008-02-01,328,328
TOTORA(ORR),internaciones,dias camas disponibles maternidad,2008-02-01,116,116
TRIGAL,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
TRINIDAD,internaciones,dias camas disponibles maternidad,2008-02-01,1402,1402
TUPIZA,internaciones,dias camas disponibles maternidad,2008-02-01,290,290
TURCO,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
UMALA,internaciones,dias camas disponibles maternidad,2008-02-01,29,29
UNCIA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
URIONDO (A. CONCEPCION),internaciones,dias camas disponibles maternidad,2008-02-01,64,64
URUBICHA,internaciones,dias camas disponibles maternidad,2008-02-01,58,58
UYUNI,internaciones,dias camas disponibles maternidad,2008-02-01,290,290
VACAS,internaciones,dias camas disponibles maternidad,2008-02-01,203,203
VALLEGRANDE,internaciones,dias camas disponibles maternidad,2008-02-01,215,215
VIACHA,internaciones,dias camas disponibles maternidad,2008-02-01,279,279
VILA VILA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
VILLA MONTES,internaciones,dias camas disponibles maternidad,2008-02-01,165,165
VILLA RIVERO,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
VILLA SERRANO,internaciones,dias camas disponibles maternidad,2008-02-01,406,406
VILLA TUNARI,internaciones,dias camas disponibles maternidad,2008-02-01,1334,1334
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas disponibles maternidad,2008-02-01,232,232
VILLAZON,internaciones,dias camas disponibles maternidad,2008-02-01,348,348
VINTO,internaciones,dias camas disponibles maternidad,2008-02-01,414,414
VITICHI,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
WARNES,internaciones,dias camas disponibles maternidad,2008-02-01,727,727
YACUIBA,internaciones,dias camas disponibles maternidad,2008-02-01,312,312
YAMPARAEZ,internaciones,dias camas disponibles maternidad,2008-02-01,146,146
YANACACHI,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
YAPACANI,internaciones,dias camas disponibles maternidad,2008-02-01,551,551
YOCALLA,internaciones,dias camas disponibles maternidad,2008-02-01,30,30
YOTALA,internaciones,dias camas disponibles maternidad,2008-02-01,116,116
ZUDAÑEZ,internaciones,dias camas disponibles maternidad,2008-02-01,87,87
ACACIO,internaciones,dias camas disponibles maternidad,2008-03-01,31,31
ACHACACHI,internaciones,dias camas disponibles maternidad,2008-03-01,243,243
ACHOCALLA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
AIQUILE,internaciones,dias camas disponibles maternidad,2008-03-01,372,372
ALALAY,internaciones,dias camas disponibles maternidad,2008-03-01,243,243
ALCALA,internaciones,dias camas disponibles maternidad,2008-03-01,124,124
ANCORAIMES,internaciones,dias camas disponibles maternidad,2008-03-01,31,31
ANTEQUERA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
ANZALDO,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
APOLO,internaciones,dias camas disponibles maternidad,2008-03-01,186,186
ARAMPAMPA,internaciones,dias camas disponibles maternidad,2008-03-01,31,31
ARANI,internaciones,dias camas disponibles maternidad,2008-03-01,217,217
ARBIETO,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
ARQUE,internaciones,dias camas disponibles maternidad,2008-03-01,155,155
ASCENCION DE GUARAYOS,internaciones,dias camas disponibles maternidad,2008-03-01,341,341
ATOCHA,internaciones,dias camas disponibles maternidad,2008-03-01,433,433
AUCAPATA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
AYATA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
AYO AYO,internaciones,dias camas disponibles maternidad,2008-03-01,186,186
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas disponibles maternidad,2008-03-01,713,713
AZURDUY,internaciones,dias camas disponibles maternidad,2008-03-01,306,306
BATALLAS,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
BAURES,internaciones,dias camas disponibles maternidad,2008-03-01,60,60
BERMEJO,internaciones,dias camas disponibles maternidad,2008-03-01,398,398
BETANZOS,internaciones,dias camas disponibles maternidad,2008-03-01,434,434
BOLIVAR,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
BOYUIBE,internaciones,dias camas disponibles maternidad,2008-03-01,120,120
BUENA VISTA,internaciones,dias camas disponibles maternidad,2008-03-01,393,393
CABEZAS,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
CAIROMA,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
"CAIZA ""D""",internaciones,dias camas disponibles maternidad,2008-03-01,183,183
CAJUATA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
CALAMARCA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
CAMARGO,internaciones,dias camas disponibles maternidad,2008-03-01,279,279
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas disponibles maternidad,2008-03-01,93,93
CAMIRI,internaciones,dias camas disponibles maternidad,2008-03-01,806,806
CAPINOTA,internaciones,dias camas disponibles maternidad,2008-03-01,310,310
CARACOLLO,internaciones,dias camas disponibles maternidad,2008-03-01,186,186
CARANAVI,internaciones,dias camas disponibles maternidad,2008-03-01,403,403
CARMEN RIVERO TORREZ,internaciones,dias camas disponibles maternidad,2008-03-01,35,35
CHALLAPATA,internaciones,dias camas disponibles maternidad,2008-03-01,341,341
CHAQUI,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
CHARAGUA,internaciones,dias camas disponibles maternidad,2008-03-01,335,335
CHAYANTA,internaciones,dias camas disponibles maternidad,2008-03-01,60,60
CHIMORE,internaciones,dias camas disponibles maternidad,2008-03-01,217,217
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas disponibles maternidad,2008-03-01,124,124
CHUMA,internaciones,dias camas disponibles maternidad,2008-03-01,124,124
CLIZA,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
COBIJA,internaciones,dias camas disponibles maternidad,2008-03-01,680,680
COCHABAMBA,internaciones,dias camas disponibles maternidad,2008-03-01,12617,12617
COLCAPIRHUA,internaciones,dias camas disponibles maternidad,2008-03-01,434,434
"COLCHA ""K""",internaciones,dias camas disponibles maternidad,2008-03-01,62,62
COLLANA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
COLOMI,internaciones,dias camas disponibles maternidad,2008-03-01,403,403
COLPA BELGICA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
COLQUIRI,internaciones,dias camas disponibles maternidad,2008-03-01,93,93
COMARAPA,internaciones,dias camas disponibles maternidad,2008-03-01,310,310
CONCEPCION,internaciones,dias camas disponibles maternidad,2008-03-01,217,217
COPACABANA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
CORIPATA,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
CORO CORO,internaciones,dias camas disponibles maternidad,2008-03-01,62,62
COROICO,internaciones,dias camas disponibles maternidad,2008-03-01,248,248
