municipality,group,variable,month,Egresos,TOTAL
TIQUIPAYA,internaciones,egresos,2008-06-01,73,73
TIRAQUE (CBBA),internaciones,egresos,2008-06-01,182,182
TOCO,internaciones,egresos,2008-06-01,6,6
TOLATA,internaciones,egresos,2008-06-01,2,2
TOLEDO,internaciones,egresos,2008-06-01,3,3
TOMAVE,internaciones,egresos,2008-06-01,17,17
TOMINA,internaciones,egresos,2008-06-01,29,29
TORO TORO,internaciones,egresos,2008-06-01,5,5
TOTORA(CBBA),internaciones,egresos,2008-06-01,45,45
TRIGAL,internaciones,egresos,2008-06-01,2,2
TRINIDAD,internaciones,egresos,2008-06-01,1414,1414
TUPIZA,internaciones,egresos,2008-06-01,170,170
TURCO,internaciones,egresos,2008-06-01,5,5
UMALA,internaciones,egresos,2008-06-01,1,1
UNCIA,internaciones,egresos,2008-06-01,179,179
URIONDO (A. CONCEPCION),internaciones,egresos,2008-06-01,3,3
URUBICHA,internaciones,egresos,2008-06-01,25,25
UYUNI,internaciones,egresos,2008-06-01,130,130
VACAS,internaciones,egresos,2008-06-01,18,18
VALLEGRANDE,internaciones,egresos,2008-06-01,105,105
VIACHA,internaciones,egresos,2008-06-01,103,103
VILA VILA,internaciones,egresos,2008-06-01,4,4
VILLA MONTES,internaciones,egresos,2008-06-01,247,247
VILLA RIVERO,internaciones,egresos,2008-06-01,4,4
VILLA SERRANO,internaciones,egresos,2008-06-01,16,16
VILLA TUNARI,internaciones,egresos,2008-06-01,306,306
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-06-01,13,13
VILLAZON,internaciones,egresos,2008-06-01,176,176
VINTO,internaciones,egresos,2008-06-01,83,83
VITICHI,internaciones,egresos,2008-06-01,4,4
WARNES,internaciones,egresos,2008-06-01,191,191
YACO,internaciones,egresos,2008-06-01,1,1
YACUIBA,internaciones,egresos,2008-06-01,652,652
YAMPARAEZ,internaciones,egresos,2008-06-01,20,20
YANACACHI,internaciones,egresos,2008-06-01,3,3
YAPACANI,internaciones,egresos,2008-06-01,303,303
YOCALLA,internaciones,egresos,2008-06-01,5,5
YOTALA,internaciones,egresos,2008-06-01,21,21
ZUDAÑEZ,internaciones,egresos,2008-06-01,16,16
ACHACACHI,internaciones,egresos,2008-07-01,44,44
ACHOCALLA,internaciones,egresos,2008-07-01,9,9
AIQUILE,internaciones,egresos,2008-07-01,119,119
ALALAY,internaciones,egresos,2008-07-01,1,1
ALCALA,internaciones,egresos,2008-07-01,4,4
ANCORAIMES,internaciones,egresos,2008-07-01,7,7
ANDAMARCA,internaciones,egresos,2008-07-01,1,1
ANTEQUERA,internaciones,egresos,2008-07-01,2,2
APOLO,internaciones,egresos,2008-07-01,40,40
ARAMPAMPA,internaciones,egresos,2008-07-01,3,3
ARANI,internaciones,egresos,2008-07-01,10,10
ARQUE,internaciones,egresos,2008-07-01,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2008-07-01,246,246
ATOCHA,internaciones,egresos,2008-07-01,177,177
AYATA,internaciones,egresos,2008-07-01,3,3
AYO AYO,internaciones,egresos,2008-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2008-07-01,54,54
AZURDUY,internaciones,egresos,2008-07-01,11,11
BATALLAS,internaciones,egresos,2008-07-01,17,17
BAURES,internaciones,egresos,2008-07-01,21,21
BERMEJO,internaciones,egresos,2008-07-01,242,242
BETANZOS,internaciones,egresos,2008-07-01,52,52
BOLIVAR,internaciones,egresos,2008-07-01,2,2
BOYUIBE,internaciones,egresos,2008-07-01,21,21
BUENA VISTA,internaciones,egresos,2008-07-01,41,41
CABEZAS,internaciones,egresos,2008-07-01,26,26
CAIROMA,internaciones,egresos,2008-07-01,6,6
"CAIZA ""D""",internaciones,egresos,2008-07-01,10,10
CAJUATA,internaciones,egresos,2008-07-01,10,10
CALAMARCA,internaciones,egresos,2008-07-01,4,4
CAMARGO,internaciones,egresos,2008-07-01,87,87
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2008-07-01,4,4
CAMIRI,internaciones,egresos,2008-07-01,314,314
CAPINOTA,internaciones,egresos,2008-07-01,57,57
CAQUIAVIRI,internaciones,egresos,2008-07-01,2,2
CARACOLLO,internaciones,egresos,2008-07-01,25,25
CARANAVI,internaciones,egresos,2008-07-01,252,252
CARAPARI,internaciones,egresos,2008-07-01,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2008-07-01,18,18
CHALLAPATA,internaciones,egresos,2008-07-01,81,81
CHAQUI,internaciones,egresos,2008-07-01,2,2
CHARAGUA,internaciones,egresos,2008-07-01,146,146
CHARAÑA,internaciones,egresos,2008-07-01,1,1
CHAYANTA,internaciones,egresos,2008-07-01,23,23
CHIMORE,internaciones,egresos,2008-07-01,19,19
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2008-07-01,79,79
CLIZA,internaciones,egresos,2008-07-01,68,68
COBIJA,internaciones,egresos,2008-07-01,511,511
COCHABAMBA,internaciones,egresos,2008-07-01,7148,7148
COLCAPIRHUA,internaciones,egresos,2008-07-01,130,130
"COLCHA ""K""",internaciones,egresos,2008-07-01,1,1
COLLANA,internaciones,egresos,2008-07-01,3,3
COLOMI,internaciones,egresos,2008-07-01,21,21
COLPA BELGICA,internaciones,egresos,2008-07-01,25,25
COLQUECHACA,internaciones,egresos,2008-07-01,8,8
COLQUENCHA,internaciones,egresos,2008-07-01,3,3
COLQUIRI,internaciones,egresos,2008-07-01,30,30
COMARAPA,internaciones,egresos,2008-07-01,80,80
CONCEPCION,internaciones,egresos,2008-07-01,73,73
COPACABANA,internaciones,egresos,2008-07-01,22,22
CORIPATA,internaciones,egresos,2008-07-01,18,18
CORO CORO,internaciones,egresos,2008-07-01,4,4
COROICO,internaciones,egresos,2008-07-01,120,120
COTAGAITA,internaciones,egresos,2008-07-01,20,20
COTOCA,internaciones,egresos,2008-07-01,106,106
CUATRO CAÑADAS,internaciones,egresos,2008-07-01,62,62
CUEVO,internaciones,egresos,2008-07-01,2,2
CULPINA,internaciones,egresos,2008-07-01,57,57
CURAHUARA DE CARANGAS,internaciones,egresos,2008-07-01,7,7
DESAGUADERO,internaciones,egresos,2008-07-01,6,6
EL ALTO,internaciones,egresos,2008-07-01,2939,2939
EL PUENTE(STC),internaciones,egresos,2008-07-01,33,33
EL PUENTE(TJA),internaciones,egresos,2008-07-01,1,1
EL TORNO,internaciones,egresos,2008-07-01,153,153
EL VILLAR,internaciones,egresos,2008-07-01,8,8
ENTRE RIOS,internaciones,egresos,2008-07-01,34,34
ENTRE RIOS,internaciones,egresos,2008-07-01,34,34
EUCALIPTUS,internaciones,egresos,2008-07-01,10,10
EXALTACION,internaciones,egresos,2008-07-01,2,2
FERNANDEZ ALONSO,internaciones,egresos,2008-07-01,31,31
GENERAL SAAVEDRA,internaciones,egresos,2008-07-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2008-07-01,3,3
GUANAY,internaciones,egresos,2008-07-01,39,39
GUAQUI,internaciones,egresos,2008-07-01,2,2
GUAYARAMERIN,internaciones,egresos,2008-07-01,540,540
GUTIERREZ,internaciones,egresos,2008-07-01,29,29
HUACARETA,internaciones,egresos,2008-07-01,25,25
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2008-07-01,2,2
HUACHACALLA,internaciones,egresos,2008-07-01,12,12
HUANUNI,internaciones,egresos,2008-07-01,42,42
HUARACAJE,internaciones,egresos,2008-07-01,8,8
HUAYLLAMARCA,internaciones,egresos,2008-07-01,4,4
ICHOCA,internaciones,egresos,2008-07-01,1,1
ICLA,internaciones,egresos,2008-07-01,16,16
INCAHUASI,internaciones,egresos,2008-07-01,18,18
INQUISIVI,internaciones,egresos,2008-07-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2008-07-01,19,19
IXIAMAS,internaciones,egresos,2008-07-01,27,27
JESUS DE MACHACA,internaciones,egresos,2008-07-01,11,11
LA ASUNTA,internaciones,egresos,2008-07-01,65,65
LA GUARDIA,internaciones,egresos,2008-07-01,128,128
LA PAZ,internaciones,egresos,2008-07-01,7253,7253
LAJA,internaciones,egresos,2008-07-01,2,2
LAS CARRERAS,internaciones,egresos,2008-07-01,11,11
LICOMA PAMPA,internaciones,egresos,2008-07-01,2,2
LLALLAGUA,internaciones,egresos,2008-07-01,226,226
LLICA,internaciones,egresos,2008-07-01,5,5
LURIBAY,internaciones,egresos,2008-07-01,7,7
MACHACAMARCA,internaciones,egresos,2008-07-01,3,3
MACHARETI,internaciones,egresos,2008-07-01,18,18
MAGDALENA,internaciones,egresos,2008-07-01,76,76
MAIRANA,internaciones,egresos,2008-07-01,48,48
MAPIRI,internaciones,egresos,2008-07-01,19,19
MINEROS,internaciones,egresos,2008-07-01,17,17
MIZQUE,internaciones,egresos,2008-07-01,59,59
MOCOMOCO,internaciones,egresos,2008-07-01,3,3
MOJOCOYA,internaciones,egresos,2008-07-01,7,7
MONTEAGUDO,internaciones,egresos,2008-07-01,157,157
MONTERO,internaciones,egresos,2008-07-01,667,667
MOROCHATA,internaciones,egresos,2008-07-01,13,13
OCURI,internaciones,egresos,2008-07-01,40,40
OKINAWA,internaciones,egresos,2008-07-01,12,12
OMEREQUE,internaciones,egresos,2008-07-01,2,2
ORURO,internaciones,egresos,2008-07-01,2213,2213
PADILLA,internaciones,egresos,2008-07-01,84,84
PAILON,internaciones,egresos,2008-07-01,80,80
PALCA,internaciones,egresos,2008-07-01,2,2
PALOS BLANCOS,internaciones,egresos,2008-07-01,70,70
PAMPA GRANDE,internaciones,egresos,2008-07-01,21,21
PATACAMAYA,internaciones,egresos,2008-07-01,58,58
PELECHUCO,internaciones,egresos,2008-07-01,1,1
POCOATA,internaciones,egresos,2008-07-01,4,4
POCONA,internaciones,egresos,2008-07-01,12,12
POJO (CBBA),internaciones,egresos,2008-07-01,11,11
POOPO,internaciones,egresos,2008-07-01,3,3
PORCO,internaciones,egresos,2008-07-01,6,6
POROMA,internaciones,egresos,2008-07-01,13,13
PORONGO,internaciones,egresos,2008-07-01,12,12
PORTACHUELO,internaciones,egresos,2008-07-01,181,181
PORVENIR,internaciones,egresos,2008-07-01,11,11
POSTRER VALLE,internaciones,egresos,2008-07-01,2,2
POTOSI,internaciones,egresos,2008-07-01,1832,1832
PRESTO,internaciones,egresos,2008-07-01,11,11
PUCARA,internaciones,egresos,2008-07-01,1,1
PUCARANI,internaciones,egresos,2008-07-01,13,13
PUERTO ACOSTA,internaciones,egresos,2008-07-01,45,45
PUERTO CARABUCO,internaciones,egresos,2008-07-01,18,18
PUERTO QUIJARRO,internaciones,egresos,2008-07-01,53,53
PUERTO RICO,internaciones,egresos,2008-07-01,51,51
PUERTO SUAREZ,internaciones,egresos,2008-07-01,124,124
PUERTO VILLARROEL,internaciones,egresos,2008-07-01,198,198
PUNA,internaciones,egresos,2008-07-01,20,20
PUNATA,internaciones,egresos,2008-07-01,242,242
QUILLACOLLO,internaciones,egresos,2008-07-01,152,152
QUIME,internaciones,egresos,2008-07-01,6,6
RAVELO,internaciones,egresos,2008-07-01,9,9
REYES,internaciones,egresos,2008-07-01,38,38
RIBERALTA,internaciones,egresos,2008-07-01,841,841
ROBORE,internaciones,egresos,2008-07-01,188,188
RURRENABAQUE,internaciones,egresos,2008-07-01,137,137
SACABA,internaciones,egresos,2008-07-01,463,463
SACABAMBA,internaciones,egresos,2008-07-01,10,10
SACACA,internaciones,egresos,2008-07-01,26,26
SAIPINA,internaciones,egresos,2008-07-01,14,14
SAMAIPATA,internaciones,egresos,2008-07-01,24,24
SAN ANDRES DE MACHACA,internaciones,egresos,2008-07-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,egresos,2008-07-01,16,16
SAN BENITO,internaciones,egresos,2008-07-01,8,8
SAN BORJA,internaciones,egresos,2008-07-01,151,151
SAN BUENA VENTURA,internaciones,egresos,2008-07-01,62,62
SAN CARLOS,internaciones,egresos,2008-07-01,113,113
SAN IGNACIO,internaciones,egresos,2008-07-01,82,82
SAN IGNACIO DE VELASCO,internaciones,egresos,2008-07-01,397,397
SAN JAVIER(STC),internaciones,egresos,2008-07-01,52,52
SAN JOAQUIN,internaciones,egresos,2008-07-01,68,68
SAN JOSE DE CHIQUITOS,internaciones,egresos,2008-07-01,113,113
SAN JUAN DE YAPACANI,internaciones,egresos,2008-07-01,102,102
SAN JULIAN,internaciones,egresos,2008-07-01,123,123
SAN LORENZO(TJA),internaciones,egresos,2008-07-01,5,5
SAN LUCAS,internaciones,egresos,2008-07-01,96,96
SAN MATIAS,internaciones,egresos,2008-07-01,81,81
SAN MIGUEL DE VELASCO,internaciones,egresos,2008-07-01,95,95
SAN PABLO DE LIPEZ,internaciones,egresos,2008-07-01,1,1
SAN PEDRO,internaciones,egresos,2008-07-01,22,22
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2008-07-01,15,15
SAN PEDRO DE CURAHUARA,internaciones,egresos,2008-07-01,2,2
SAN RAFAEL,internaciones,egresos,2008-07-01,44,44
SAN RAMON,internaciones,egresos,2008-07-01,46,46
SAN RAMON,internaciones,egresos,2008-07-01,22,22
SANTA ANA,internaciones,egresos,2008-07-01,87,87
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2008-07-01,9927,9927
SANTA ROSA,internaciones,egresos,2008-07-01,51,51
SANTA ROSA DEL SARA,internaciones,egresos,2008-07-01,49,49
SANTIAGO DE CALLAPA,internaciones,egresos,2008-07-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2008-07-01,3,3
SANTIVAÑES,internaciones,egresos,2008-07-01,1,1
SAPAHAQUI,internaciones,egresos,2008-07-01,1,1
SICA SICA (VILLA AROMA),internaciones,egresos,2008-07-01,22,22
SIPE SIPE,internaciones,egresos,2008-07-01,82,82
SOPACHUY,internaciones,egresos,2008-07-01,45,45
SORACACHI,internaciones,egresos,2008-07-01,3,3
SORATA,internaciones,egresos,2008-07-01,27,27
SUCRE,internaciones,egresos,2008-07-01,3159,3159
TACACHI,internaciones,egresos,2008-07-01,1,1
TACACOMA,internaciones,egresos,2008-07-01,5,5
TACOPAYA,internaciones,egresos,2008-07-01,2,2
TAPACARI,internaciones,egresos,2008-07-01,6,6
TARABUCO,internaciones,egresos,2008-07-01,63,63
TARACO,internaciones,egresos,2008-07-01,1,1
TARATA,internaciones,egresos,2008-07-01,6,6
TARIJA,internaciones,egresos,2008-07-01,1706,1706
TARVITA,internaciones,egresos,2008-07-01,59,59
TEOPONTE,internaciones,egresos,2008-07-01,7,7
TIAWANACU,internaciones,egresos,2008-07-01,2,2
TIPUANI,internaciones,egresos,2008-07-01,40,40
TIQUIPAYA,internaciones,egresos,2008-07-01,111,111
TIRAQUE (CBBA),internaciones,egresos,2008-07-01,157,157
TOCO,internaciones,egresos,2008-07-01,5,5
TOLATA,internaciones,egresos,2008-07-01,6,6
TOLEDO,internaciones,egresos,2008-07-01,5,5
TOMAVE,internaciones,egresos,2008-07-01,9,9
TOMINA,internaciones,egresos,2008-07-01,24,24
TORO TORO,internaciones,egresos,2008-07-01,12,12
TOTORA(CBBA),internaciones,egresos,2008-07-01,27,27
TOTORA(ORR),internaciones,egresos,2008-07-01,1,1
TRIGAL,internaciones,egresos,2008-07-01,3,3
TRINIDAD,internaciones,egresos,2008-07-01,1529,1529
TUPIZA,internaciones,egresos,2008-07-01,391,391
TURCO,internaciones,egresos,2008-07-01,2,2
UNCIA,internaciones,egresos,2008-07-01,204,204
URUBICHA,internaciones,egresos,2008-07-01,17,17
UYUNI,internaciones,egresos,2008-07-01,109,109
VACAS,internaciones,egresos,2008-07-01,14,14
VALLEGRANDE,internaciones,egresos,2008-07-01,121,121
VIACHA,internaciones,egresos,2008-07-01,89,89
VILA VILA,internaciones,egresos,2008-07-01,1,1
VILLA MONTES,internaciones,egresos,2008-07-01,238,238
VILLA RIVERO,internaciones,egresos,2008-07-01,3,3
VILLA SERRANO,internaciones,egresos,2008-07-01,11,11
VILLA TUNARI,internaciones,egresos,2008-07-01,340,340
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-07-01,18,18
VILLAZON,internaciones,egresos,2008-07-01,165,165
VINTO,internaciones,egresos,2008-07-01,65,65
VITICHI,internaciones,egresos,2008-07-01,11,11
WARNES,internaciones,egresos,2008-07-01,154,154
YACO,internaciones,egresos,2008-07-01,1,1
YACUIBA,internaciones,egresos,2008-07-01,745,745
YAMPARAEZ,internaciones,egresos,2008-07-01,8,8
YANACACHI,internaciones,egresos,2008-07-01,1,1
YAPACANI,internaciones,egresos,2008-07-01,116,116
YOCALLA,internaciones,egresos,2008-07-01,2,2
YOTALA,internaciones,egresos,2008-07-01,31,31
ZUDAÑEZ,internaciones,egresos,2008-07-01,27,27
ACACIO,internaciones,egresos,2008-08-01,5,5
ACHACACHI,internaciones,egresos,2008-08-01,50,50
ACHOCALLA,internaciones,egresos,2008-08-01,10,10
AIQUILE,internaciones,egresos,2008-08-01,127,127
ALALAY,internaciones,egresos,2008-08-01,3,3
ALCALA,internaciones,egresos,2008-08-01,11,11
ANCORAIMES,internaciones,egresos,2008-08-01,2,2
ANTEQUERA,internaciones,egresos,2008-08-01,3,3
ANZALDO,internaciones,egresos,2008-08-01,8,8
APOLO,internaciones,egresos,2008-08-01,15,15
ARANI,internaciones,egresos,2008-08-01,18,18
ARQUE,internaciones,egresos,2008-08-01,4,4
ASCENCION DE GUARAYOS,internaciones,egresos,2008-08-01,218,218
ATOCHA,internaciones,egresos,2008-08-01,159,159
AUCAPATA,internaciones,egresos,2008-08-01,1,1
AYATA,internaciones,egresos,2008-08-01,2,2
AYO AYO,internaciones,egresos,2008-08-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2008-08-01,73,73
AZURDUY,internaciones,egresos,2008-08-01,33,33
BATALLAS,internaciones,egresos,2008-08-01,18,18
BAURES,internaciones,egresos,2008-08-01,16,16
BERMEJO,internaciones,egresos,2008-08-01,262,262
BETANZOS,internaciones,egresos,2008-08-01,43,43
BOLIVAR,internaciones,egresos,2008-08-01,2,2
BOYUIBE,internaciones,egresos,2008-08-01,29,29
BUENA VISTA,internaciones,egresos,2008-08-01,21,21
CABEZAS,internaciones,egresos,2008-08-01,23,23
CAIROMA,internaciones,egresos,2008-08-01,3,3
"CAIZA ""D""",internaciones,egresos,2008-08-01,7,7
CAJUATA,internaciones,egresos,2008-08-01,17,17
CALAMARCA,internaciones,egresos,2008-08-01,4,4
CAMARGO,internaciones,egresos,2008-08-01,103,103
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2008-08-01,8,8
CAMIRI,internaciones,egresos,2008-08-01,437,437
CAPINOTA,internaciones,egresos,2008-08-01,52,52
CAQUIAVIRI,internaciones,egresos,2008-08-01,1,1
CARACOLLO,internaciones,egresos,2008-08-01,41,41
CARANAVI,internaciones,egresos,2008-08-01,217,217
CARMEN RIVERO TORREZ,internaciones,egresos,2008-08-01,22,22
CHALLAPATA,internaciones,egresos,2008-08-01,76,76
CHAQUI,internaciones,egresos,2008-08-01,3,3
CHARAGUA,internaciones,egresos,2008-08-01,153,153
CHAYANTA,internaciones,egresos,2008-08-01,14,14
CHIMORE,internaciones,egresos,2008-08-01,11,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2008-08-01,75,75
CHUMA,internaciones,egresos,2008-08-01,23,23
CLIZA,internaciones,egresos,2008-08-01,47,47
COBIJA,internaciones,egresos,2008-08-01,436,436
COCHABAMBA,internaciones,egresos,2008-08-01,6671,6671
COLCAPIRHUA,internaciones,egresos,2008-08-01,138,138
COLOMI,internaciones,egresos,2008-08-01,33,33
COLPA BELGICA,internaciones,egresos,2008-08-01,22,22
COLQUENCHA,internaciones,egresos,2008-08-01,2,2
COLQUIRI,internaciones,egresos,2008-08-01,22,22
COMARAPA,internaciones,egresos,2008-08-01,80,80
COMBAYA,internaciones,egresos,2008-08-01,1,1
COPACABANA,internaciones,egresos,2008-08-01,17,17
CORIPATA,internaciones,egresos,2008-08-01,12,12
CORO CORO,internaciones,egresos,2008-08-01,9,9
COROICO,internaciones,egresos,2008-08-01,89,89
COTAGAITA,internaciones,egresos,2008-08-01,21,21
COTOCA,internaciones,egresos,2008-08-01,119,119
CUATRO CAÑADAS,internaciones,egresos,2008-08-01,51,51
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2008-08-01,3,3
CUEVO,internaciones,egresos,2008-08-01,9,9
CULPINA,internaciones,egresos,2008-08-01,46,46
CURAHUARA DE CARANGAS,internaciones,egresos,2008-08-01,9,9
DESAGUADERO,internaciones,egresos,2008-08-01,7,7
EL ALTO,internaciones,egresos,2008-08-01,3029,3029
EL PUENTE(STC),internaciones,egresos,2008-08-01,18,18
EL PUENTE(TJA),internaciones,egresos,2008-08-01,3,3
EL TORNO,internaciones,egresos,2008-08-01,205,205
EL VILLAR,internaciones,egresos,2008-08-01,4,4
ENTRE RIOS,internaciones,egresos,2008-08-01,34,34
ENTRE RIOS,internaciones,egresos,2008-08-01,31,31
EUCALIPTUS,internaciones,egresos,2008-08-01,7,7
EXALTACION,internaciones,egresos,2008-08-01,14,14
FERNANDEZ ALONSO,internaciones,egresos,2008-08-01,49,49
FILADELFIA,internaciones,egresos,2008-08-01,8,8
GENERAL SAAVEDRA,internaciones,egresos,2008-08-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2008-08-01,2,2
GUANAY,internaciones,egresos,2008-08-01,29,29
GUAQUI,internaciones,egresos,2008-08-01,5,5
GUAYARAMERIN,internaciones,egresos,2008-08-01,523,523
GUTIERREZ,internaciones,egresos,2008-08-01,24,24
HUACARETA,internaciones,egresos,2008-08-01,16,16
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2008-08-01,4,4
HUACHACALLA,internaciones,egresos,2008-08-01,5,5
HUANUNI,internaciones,egresos,2008-08-01,32,32
HUARACAJE,internaciones,egresos,2008-08-01,9,9
HUAYLLAMARCA,internaciones,egresos,2008-08-01,3,3
ICHOCA,internaciones,egresos,2008-08-01,1,1
INCAHUASI,internaciones,egresos,2008-08-01,21,21
INQUISIVI,internaciones,egresos,2008-08-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2008-08-01,23,23
IXIAMAS,internaciones,egresos,2008-08-01,34,34
JESUS DE MACHACA,internaciones,egresos,2008-08-01,16,16
LA ASUNTA,internaciones,egresos,2008-08-01,52,52
LA GUARDIA,internaciones,egresos,2008-08-01,129,129
LA PAZ,internaciones,egresos,2008-08-01,7171,7171
LAGUNILLAS,internaciones,egresos,2008-08-01,9,9
LAJA,internaciones,egresos,2008-08-01,4,4
LAS CARRERAS,internaciones,egresos,2008-08-01,9,9
LLALLAGUA,internaciones,egresos,2008-08-01,187,187
LLICA,internaciones,egresos,2008-08-01,5,5
LURIBAY,internaciones,egresos,2008-08-01,4,4
MACHARETI,internaciones,egresos,2008-08-01,13,13
MAGDALENA,internaciones,egresos,2008-08-01,73,73
MAIRANA,internaciones,egresos,2008-08-01,55,55
MAPIRI,internaciones,egresos,2008-08-01,23,23
MECAPACA,internaciones,egresos,2008-08-01,1,1
MINEROS,internaciones,egresos,2008-08-01,7,7
MIZQUE,internaciones,egresos,2008-08-01,39,39
MOJOCOYA,internaciones,egresos,2008-08-01,7,7
MONTEAGUDO,internaciones,egresos,2008-08-01,123,123
MONTERO,internaciones,egresos,2008-08-01,646,646
MOROCHATA,internaciones,egresos,2008-08-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2008-08-01,3,3
OCURI,internaciones,egresos,2008-08-01,23,23
OKINAWA,internaciones,egresos,2008-08-01,3,3
OMEREQUE,internaciones,egresos,2008-08-01,6,6
ORURO,internaciones,egresos,2008-08-01,2194,2194
PADILLA,internaciones,egresos,2008-08-01,73,73
PAILON,internaciones,egresos,2008-08-01,44,44
PALCA,internaciones,egresos,2008-08-01,3,3
PALOS BLANCOS,internaciones,egresos,2008-08-01,55,55
PAMPA AULLAGAS,internaciones,egresos,2008-08-01,1,1
PAMPA GRANDE,internaciones,egresos,2008-08-01,15,15
PAPEL PAMPA,internaciones,egresos,2008-08-01,2,2
PASORAPA,internaciones,egresos,2008-08-01,5,5
PATACAMAYA,internaciones,egresos,2008-08-01,41,41
PELECHUCO,internaciones,egresos,2008-08-01,1,1
POCONA,internaciones,egresos,2008-08-01,16,16
POJO (CBBA),internaciones,egresos,2008-08-01,10,10
POROMA,internaciones,egresos,2008-08-01,8,8
PORONGO,internaciones,egresos,2008-08-01,13,13
PORTACHUELO,internaciones,egresos,2008-08-01,204,204
PORVENIR,internaciones,egresos,2008-08-01,11,11
POSTRER VALLE,internaciones,egresos,2008-08-01,4,4
POTOSI,internaciones,egresos,2008-08-01,1529,1529
PRESTO,internaciones,egresos,2008-08-01,6,6
PUCARANI,internaciones,egresos,2008-08-01,10,10
PUERTO ACOSTA,internaciones,egresos,2008-08-01,71,71
PUERTO CARABUCO,internaciones,egresos,2008-08-01,4,4
PUERTO QUIJARRO,internaciones,egresos,2008-08-01,96,96
PUERTO RICO,internaciones,egresos,2008-08-01,25,25
PUERTO SUAREZ,internaciones,egresos,2008-08-01,112,112
PUERTO VILLARROEL,internaciones,egresos,2008-08-01,206,206
PUNA,internaciones,egresos,2008-08-01,14,14
PUNATA,internaciones,egresos,2008-08-01,217,217
QUIABAYA,internaciones,egresos,2008-08-01,1,1
QUILLACOLLO,internaciones,egresos,2008-08-01,236,236
QUIME,internaciones,egresos,2008-08-01,12,12
QUIRUSILLAS,internaciones,egresos,2008-08-01,5,5
RAVELO,internaciones,egresos,2008-08-01,5,5
REYES,internaciones,egresos,2008-08-01,78,78
RIBERALTA,internaciones,egresos,2008-08-01,800,800
ROBORE,internaciones,egresos,2008-08-01,120,120
RURRENABAQUE,internaciones,egresos,2008-08-01,167,167
SACABA,internaciones,egresos,2008-08-01,388,388
SACABAMBA,internaciones,egresos,2008-08-01,10,10
SACACA,internaciones,egresos,2008-08-01,33,33
SAIPINA,internaciones,egresos,2008-08-01,7,7
SAMAIPATA,internaciones,egresos,2008-08-01,23,23
SAN ANDRES DE MACHACA,internaciones,egresos,2008-08-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2008-08-01,16,16
SAN BENITO,internaciones,egresos,2008-08-01,7,7
SAN BORJA,internaciones,egresos,2008-08-01,223,223
SAN BUENA VENTURA,internaciones,egresos,2008-08-01,77,77
SAN CARLOS,internaciones,egresos,2008-08-01,112,112
SAN IGNACIO,internaciones,egresos,2008-08-01,55,55
SAN IGNACIO DE VELASCO,internaciones,egresos,2008-08-01,468,468
SAN JAVIER(STC),internaciones,egresos,2008-08-01,75,75
SAN JOAQUIN,internaciones,egresos,2008-08-01,64,64
SAN JOSE DE CHIQUITOS,internaciones,egresos,2008-08-01,139,139
SAN JUAN DE YAPACANI,internaciones,egresos,2008-08-01,101,101
SAN JULIAN,internaciones,egresos,2008-08-01,59,59
SAN LORENZO(TJA),internaciones,egresos,2008-08-01,10,10
SAN LUCAS,internaciones,egresos,2008-08-01,3,3
SAN MATIAS,internaciones,egresos,2008-08-01,69,69
SAN MIGUEL DE VELASCO,internaciones,egresos,2008-08-01,85,85
SAN PEDRO,internaciones,egresos,2008-08-01,14,14
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2008-08-01,12,12
SAN RAFAEL,internaciones,egresos,2008-08-01,50,50
SAN RAMON,internaciones,egresos,2008-08-01,43,43
SAN RAMON,internaciones,egresos,2008-08-01,35,35
SANTA ANA,internaciones,egresos,2008-08-01,93,93
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2008-08-01,8791,8791
SANTA ROSA,internaciones,egresos,2008-08-01,57,57
SANTA ROSA DEL SARA,internaciones,egresos,2008-08-01,38,38
