municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
GUANAY,internaciones,dias camas ocupadas maternidad,2008-10-01,22,22
GUAQUI,internaciones,dias camas ocupadas maternidad,2008-10-01,30,30
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2008-10-01,336,336
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2008-10-01,16,16
HUACARETA,internaciones,dias camas ocupadas maternidad,2008-10-01,20,20
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2008-10-01,1,1
HUANUNI,internaciones,dias camas ocupadas maternidad,2008-10-01,23,23
HUARACAJE,internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
ICLA,internaciones,dias camas ocupadas maternidad,2008-10-01,18,18
INCAHUASI,internaciones,dias camas ocupadas maternidad,2008-10-01,49,49
INQUISIVI,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2008-10-01,15,15
IXIAMAS,internaciones,dias camas ocupadas maternidad,2008-10-01,8,8
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-10-01,7,7
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2008-10-01,58,58
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2008-10-01,92,92
LA PAZ,internaciones,dias camas ocupadas maternidad,2008-10-01,4274,4274
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2008-10-01,10,10
LAJA,internaciones,dias camas ocupadas maternidad,2008-10-01,14,14
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
LICOMA PAMPA,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2008-10-01,226,226
LLICA,internaciones,dias camas ocupadas maternidad,2008-10-01,8,8
LURIBAY,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
MACHARETI,internaciones,dias camas ocupadas maternidad,2008-10-01,7,7
MAGDALENA,internaciones,dias camas ocupadas maternidad,2008-10-01,78,78
MAIRANA,internaciones,dias camas ocupadas maternidad,2008-10-01,46,46
MAPIRI,internaciones,dias camas ocupadas maternidad,2008-10-01,11,11
MECAPACA,internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
MINEROS,internaciones,dias camas ocupadas maternidad,2008-10-01,36,36
MIZQUE,internaciones,dias camas ocupadas maternidad,2008-10-01,82,82
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2008-10-01,16,16
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2008-10-01,195,195
MONTERO,internaciones,dias camas ocupadas maternidad,2008-10-01,432,432
MOROCHATA,internaciones,dias camas ocupadas maternidad,2008-10-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
OCURI,internaciones,dias camas ocupadas maternidad,2008-10-01,32,32
OKINAWA,internaciones,dias camas ocupadas maternidad,2008-10-01,24,24
OMEREQUE,internaciones,dias camas ocupadas maternidad,2008-10-01,10,10
ORURO,internaciones,dias camas ocupadas maternidad,2008-10-01,1551,1551
PADILLA,internaciones,dias camas ocupadas maternidad,2008-10-01,109,109
PAILON,internaciones,dias camas ocupadas maternidad,2008-10-01,63,63
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2008-10-01,64,64
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2008-10-01,19,19
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2008-10-01,85,85
PAZÑA,internaciones,dias camas ocupadas maternidad,2008-10-01,10,10
POCOATA,internaciones,dias camas ocupadas maternidad,2008-10-01,172,172
POCONA,internaciones,dias camas ocupadas maternidad,2008-10-01,34,34
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2008-10-01,25,25
POOPO,internaciones,dias camas ocupadas maternidad,2008-10-01,18,18
PORCO,internaciones,dias camas ocupadas maternidad,2008-10-01,20,20
POROMA,internaciones,dias camas ocupadas maternidad,2008-10-01,35,35
PORONGO,internaciones,dias camas ocupadas maternidad,2008-10-01,5,5
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2008-10-01,138,138
PORVENIR,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
POTOSI,internaciones,dias camas ocupadas maternidad,2008-10-01,1097,1097
PRESTO,internaciones,dias camas ocupadas maternidad,2008-10-01,5,5
PUCARA,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2008-10-01,19,19
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2008-10-01,81,81
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2008-10-01,16,16
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2008-10-01,67,67
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2008-10-01,175,175
PUNA,internaciones,dias camas ocupadas maternidad,2008-10-01,28,28
PUNATA,internaciones,dias camas ocupadas maternidad,2008-10-01,198,198
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2008-10-01,317,317
QUIME,internaciones,dias camas ocupadas maternidad,2008-10-01,8,8
RAVELO,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
REYES,internaciones,dias camas ocupadas maternidad,2008-10-01,37,37
RIBERALTA,internaciones,dias camas ocupadas maternidad,2008-10-01,349,349
ROBORE,internaciones,dias camas ocupadas maternidad,2008-10-01,55,55
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2008-10-01,192,192
SACABA,internaciones,dias camas ocupadas maternidad,2008-10-01,352,352
SACABAMBA,internaciones,dias camas ocupadas maternidad,2008-10-01,1,1
SACACA,internaciones,dias camas ocupadas maternidad,2008-10-01,28,28
SAIPINA,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2008-10-01,12,12
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2008-10-01,8,8
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2008-10-01,21,21
SAN BENITO,internaciones,dias camas ocupadas maternidad,2008-10-01,19,19
SAN BORJA,internaciones,dias camas ocupadas maternidad,2008-10-01,68,68
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2008-10-01,60,60
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2008-10-01,109,109
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2008-10-01,72,72
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2008-10-01,242,242
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2008-10-01,35,35
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2008-10-01,14,14
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2008-10-01,112,112
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2008-10-01,24,24
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2008-10-01,187,187
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2008-10-01,30,30
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2008-10-01,56,56
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2008-10-01,68,68
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2008-10-01,56,56
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2008-10-01,24,24
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2008-10-01,16,16
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2008-10-01,13,13
SAN RAMON,internaciones,dias camas ocupadas maternidad,2008-10-01,44,44
SAN RAMON,internaciones,dias camas ocupadas maternidad,2008-10-01,26,26
SANTA ANA,internaciones,dias camas ocupadas maternidad,2008-10-01,68,68
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2008-10-01,5846,5846
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2008-10-01,73,73
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2008-10-01,45,45
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2008-10-01,8,8
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2008-10-01,6,6
SANTUARIO DE QUILLACAS,internaciones,dias camas ocupadas maternidad,2008-10-01,35,35
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
SENA,internaciones,dias camas ocupadas maternidad,2008-10-01,10,10
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2008-10-01,16,16
SICAYA,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2008-10-01,64,64
SOPACHUY,internaciones,dias camas ocupadas maternidad,2008-10-01,12,12
SORACACHI,internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
SUCRE,internaciones,dias camas ocupadas maternidad,2008-10-01,2451,2451
TACACHI,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
TACACOMA,internaciones,dias camas ocupadas maternidad,2008-10-01,11,11
TACOPAYA,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
TARABUCO,internaciones,dias camas ocupadas maternidad,2008-10-01,57,57
TARATA,internaciones,dias camas ocupadas maternidad,2008-10-01,18,18
TARIJA,internaciones,dias camas ocupadas maternidad,2008-10-01,804,804
TARVITA,internaciones,dias camas ocupadas maternidad,2008-10-01,66,66
TEOPONTE,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
TIAWANACU,internaciones,dias camas ocupadas maternidad,2008-10-01,11,11
TIPUANI,internaciones,dias camas ocupadas maternidad,2008-10-01,23,23
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2008-10-01,139,139
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2008-10-01,184,184
TOCO,internaciones,dias camas ocupadas maternidad,2008-10-01,8,8
TOLATA,internaciones,dias camas ocupadas maternidad,2008-10-01,14,14
TOLEDO,internaciones,dias camas ocupadas maternidad,2008-10-01,3,3
TOMINA,internaciones,dias camas ocupadas maternidad,2008-10-01,38,38
TORO TORO,internaciones,dias camas ocupadas maternidad,2008-10-01,5,5
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2008-10-01,34,34
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
TRIGAL,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
TRINIDAD,internaciones,dias camas ocupadas maternidad,2008-10-01,883,883
TUPIZA,internaciones,dias camas ocupadas maternidad,2008-10-01,225,225
UNCIA,internaciones,dias camas ocupadas maternidad,2008-10-01,39,39
URUBICHA,internaciones,dias camas ocupadas maternidad,2008-10-01,22,22
UYUNI,internaciones,dias camas ocupadas maternidad,2008-10-01,104,104
VACAS,internaciones,dias camas ocupadas maternidad,2008-10-01,7,7
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2008-10-01,117,117
VIACHA,internaciones,dias camas ocupadas maternidad,2008-10-01,101,101
VILA VILA,internaciones,dias camas ocupadas maternidad,2008-10-01,4,4
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2008-10-01,150,150
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2008-10-01,7,7
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2008-10-01,42,42
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2008-10-01,404,404
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2008-10-01,12,12
VILLAZON,internaciones,dias camas ocupadas maternidad,2008-10-01,181,181
VINTO,internaciones,dias camas ocupadas maternidad,2008-10-01,76,76
VITICHI,internaciones,dias camas ocupadas maternidad,2008-10-01,11,11
WARNES,internaciones,dias camas ocupadas maternidad,2008-10-01,128,128
YACO,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
YACUIBA,internaciones,dias camas ocupadas maternidad,2008-10-01,244,244
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2008-10-01,21,21
YANACACHI,internaciones,dias camas ocupadas maternidad,2008-10-01,2,2
YAPACANI,internaciones,dias camas ocupadas maternidad,2008-10-01,112,112
YOTALA,internaciones,dias camas ocupadas maternidad,2008-10-01,34,34
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2008-10-01,37,37
ACACIO,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
ACHACACHI,internaciones,dias camas ocupadas maternidad,2008-11-01,31,31
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
AIQUILE,internaciones,dias camas ocupadas maternidad,2008-11-01,93,93
ALALAY,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2008-11-01,9,9
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
ANTEQUERA,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
ANZALDO,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
APOLO,internaciones,dias camas ocupadas maternidad,2008-11-01,22,22
ARANI,internaciones,dias camas ocupadas maternidad,2008-11-01,33,33
ARBIETO,internaciones,dias camas ocupadas maternidad,2008-11-01,65,65
ARQUE,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2008-11-01,189,189
ATOCHA,internaciones,dias camas ocupadas maternidad,2008-11-01,104,104
AYO AYO,internaciones,dias camas ocupadas maternidad,2008-11-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2008-11-01,49,49
BATALLAS,internaciones,dias camas ocupadas maternidad,2008-11-01,12,12
BAURES,internaciones,dias camas ocupadas maternidad,2008-11-01,21,21
BELEN DE ANDAMARCA,internaciones,dias camas ocupadas maternidad,2008-11-01,1,1
BERMEJO,internaciones,dias camas ocupadas maternidad,2008-11-01,139,139
BETANZOS,internaciones,dias camas ocupadas maternidad,2008-11-01,43,43
BOLIVAR,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
BOYUIBE,internaciones,dias camas ocupadas maternidad,2008-11-01,9,9
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2008-11-01,22,22
CABEZAS,internaciones,dias camas ocupadas maternidad,2008-11-01,26,26
CAIROMA,internaciones,dias camas ocupadas maternidad,2008-11-01,8,8
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2008-11-01,13,13
CAJUATA,internaciones,dias camas ocupadas maternidad,2008-11-01,8,8
CALACOTO,internaciones,dias camas ocupadas maternidad,2008-11-01,1,1
CALAMARCA,internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
CAMARGO,internaciones,dias camas ocupadas maternidad,2008-11-01,72,72
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
CAMIRI,internaciones,dias camas ocupadas maternidad,2008-11-01,255,255
CAPINOTA,internaciones,dias camas ocupadas maternidad,2008-11-01,40,40
CARACOLLO,internaciones,dias camas ocupadas maternidad,2008-11-01,18,18
CARANAVI,internaciones,dias camas ocupadas maternidad,2008-11-01,251,251
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2008-11-01,12,12
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2008-11-01,88,88
CHAQUI,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
CHARAGUA,internaciones,dias camas ocupadas maternidad,2008-11-01,97,97
CHARAÑA,internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
CHAYANTA,internaciones,dias camas ocupadas maternidad,2008-11-01,14,14
CHIMORE,internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
CHIPAYA,internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2008-11-01,32,32
CHUMA,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
CLIZA,internaciones,dias camas ocupadas maternidad,2008-11-01,30,30
COBIJA,internaciones,dias camas ocupadas maternidad,2008-11-01,426,426
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2008-11-01,4952,4952
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2008-11-01,87,87
"COLCHA ""K""",internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
COLLANA,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
COLOMI,internaciones,dias camas ocupadas maternidad,2008-11-01,39,39
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
COLQUIRI,internaciones,dias camas ocupadas maternidad,2008-11-01,21,21
COMARAPA,internaciones,dias camas ocupadas maternidad,2008-11-01,77,77
CONCEPCION,internaciones,dias camas ocupadas maternidad,2008-11-01,64,64
COPACABANA,internaciones,dias camas ocupadas maternidad,2008-11-01,13,13
CORIPATA,internaciones,dias camas ocupadas maternidad,2008-11-01,17,17
CORO CORO,internaciones,dias camas ocupadas maternidad,2008-11-01,10,10
COROICO,internaciones,dias camas ocupadas maternidad,2008-11-01,47,47
CORQUE,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
COTAGAITA,internaciones,dias camas ocupadas maternidad,2008-11-01,32,32
COTOCA,internaciones,dias camas ocupadas maternidad,2008-11-01,104,104
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2008-11-01,23,23
CUEVO,internaciones,dias camas ocupadas maternidad,2008-11-01,9,9
CULPINA,internaciones,dias camas ocupadas maternidad,2008-11-01,87,87
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2008-11-01,25,25
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
EL ALTO,internaciones,dias camas ocupadas maternidad,2008-11-01,2778,2778
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2008-11-01,14,14
EL PUENTE(TJA),internaciones,dias camas ocupadas maternidad,2008-11-01,13,13
EL TORNO,internaciones,dias camas ocupadas maternidad,2008-11-01,130,130
EL VILLAR,internaciones,dias camas ocupadas maternidad,2008-11-01,9,9
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2008-11-01,16,16
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2008-11-01,46,46
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2008-11-01,48,48
EXALTACION,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2008-11-01,345,345
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2008-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
GUANAY,internaciones,dias camas ocupadas maternidad,2008-11-01,21,21
GUAQUI,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2008-11-01,392,392
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2008-11-01,14,14
HUACARETA,internaciones,dias camas ocupadas maternidad,2008-11-01,21,21
HUACAYA (VILLA DE HUACAYA),internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2008-11-01,12,12
HUARACAJE,internaciones,dias camas ocupadas maternidad,2008-11-01,8,8
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
ICLA,internaciones,dias camas ocupadas maternidad,2008-11-01,23,23
INCAHUASI,internaciones,dias camas ocupadas maternidad,2008-11-01,50,50
INQUISIVI,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2008-11-01,16,16
IXIAMAS,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-11-01,9,9
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2008-11-01,183,183
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2008-11-01,80,80
LA PAZ,internaciones,dias camas ocupadas maternidad,2008-11-01,5192,5192
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2008-11-01,8,8
LAJA,internaciones,dias camas ocupadas maternidad,2008-11-01,14,14
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2008-11-01,11,11
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2008-11-01,261,261
LLICA,internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
LURIBAY,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2008-11-01,8,8
MACHARETI,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
MAGDALENA,internaciones,dias camas ocupadas maternidad,2008-11-01,59,59
MAIRANA,internaciones,dias camas ocupadas maternidad,2008-11-01,12,12
MAPIRI,internaciones,dias camas ocupadas maternidad,2008-11-01,69,69
MECAPACA,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
MINEROS,internaciones,dias camas ocupadas maternidad,2008-11-01,34,34
MIZQUE,internaciones,dias camas ocupadas maternidad,2008-11-01,81,81
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2008-11-01,27,27
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2008-11-01,179,179
MONTERO,internaciones,dias camas ocupadas maternidad,2008-11-01,413,413
MOROCHATA,internaciones,dias camas ocupadas maternidad,2008-11-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
OCURI,internaciones,dias camas ocupadas maternidad,2008-11-01,39,39
OKINAWA,internaciones,dias camas ocupadas maternidad,2008-11-01,33,33
OMEREQUE,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
ORURO,internaciones,dias camas ocupadas maternidad,2008-11-01,1299,1299
PADILLA,internaciones,dias camas ocupadas maternidad,2008-11-01,124,124
PAILON,internaciones,dias camas ocupadas maternidad,2008-11-01,35,35
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2008-11-01,52,52
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2008-11-01,10,10
PASORAPA,internaciones,dias camas ocupadas maternidad,2008-11-01,1,1
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2008-11-01,51,51
PAZÑA,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
POCOATA,internaciones,dias camas ocupadas maternidad,2008-11-01,14,14
POCONA,internaciones,dias camas ocupadas maternidad,2008-11-01,26,26
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2008-11-01,20,20
POOPO,internaciones,dias camas ocupadas maternidad,2008-11-01,22,22
POROMA,internaciones,dias camas ocupadas maternidad,2008-11-01,20,20
PORONGO,internaciones,dias camas ocupadas maternidad,2008-11-01,12,12
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2008-11-01,146,146
PORVENIR,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2008-11-01,998,998
PRESTO,internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
PUCARANI,internaciones,dias camas ocupadas maternidad,2008-11-01,11,11
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2008-11-01,29,29
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
PUERTO GONZALO MORENO,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
PUERTO PEREZ,internaciones,dias camas ocupadas maternidad,2008-11-01,1,1
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2008-11-01,28,28
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2008-11-01,104,104
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2008-11-01,109,109
PUNA,internaciones,dias camas ocupadas maternidad,2008-11-01,30,30
PUNATA,internaciones,dias camas ocupadas maternidad,2008-11-01,249,249
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2008-11-01,229,229
QUIME,internaciones,dias camas ocupadas maternidad,2008-11-01,5,5
QUIRUSILLAS,internaciones,dias camas ocupadas maternidad,2008-11-01,3,3
RAVELO,internaciones,dias camas ocupadas maternidad,2008-11-01,12,12
REYES,internaciones,dias camas ocupadas maternidad,2008-11-01,59,59
RIBERALTA,internaciones,dias camas ocupadas maternidad,2008-11-01,383,383
ROBORE,internaciones,dias camas ocupadas maternidad,2008-11-01,57,57
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2008-11-01,153,153
SACABA,internaciones,dias camas ocupadas maternidad,2008-11-01,332,332
SACABAMBA,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
SACACA,internaciones,dias camas ocupadas maternidad,2008-11-01,38,38
SAIPINA,internaciones,dias camas ocupadas maternidad,2008-11-01,2,2
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2008-11-01,17,17
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2008-11-01,13,13
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2008-11-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
SAN BENITO,internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
SAN BORJA,internaciones,dias camas ocupadas maternidad,2008-11-01,161,161
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2008-11-01,26,26
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2008-11-01,113,113
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2008-11-01,136,136
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2008-11-01,281,281
SAN JAVIER(BNI),internaciones,dias camas ocupadas maternidad,2008-11-01,6,6
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2008-11-01,25,25
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2008-11-01,16,16
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2008-11-01,149,149
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2008-11-01,18,18
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2008-11-01,111,111
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2008-11-01,38,38
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2008-11-01,77,77
