municipality,group,variable,month,Ingresos espontáneos,TOTAL
BAURES,internaciones,ingresos espontaneos,2008-10-01,23,23
BERMEJO,internaciones,ingresos espontaneos,2008-10-01,257,257
BETANZOS,internaciones,ingresos espontaneos,2008-10-01,40,40
BOLIVAR,internaciones,ingresos espontaneos,2008-10-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2008-10-01,37,37
BUENA VISTA,internaciones,ingresos espontaneos,2008-10-01,42,42
CABEZAS,internaciones,ingresos espontaneos,2008-10-01,29,29
CAIROMA,internaciones,ingresos espontaneos,2008-10-01,5,5
"CAIZA ""D""",internaciones,ingresos espontaneos,2008-10-01,1,1
CAJUATA,internaciones,ingresos espontaneos,2008-10-01,19,19
CALAMARCA,internaciones,ingresos espontaneos,2008-10-01,4,4
CAMARGO,internaciones,ingresos espontaneos,2008-10-01,232,232
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2008-10-01,3,3
CAMIRI,internaciones,ingresos espontaneos,2008-10-01,401,401
CAPINOTA,internaciones,ingresos espontaneos,2008-10-01,52,52
CARACOLLO,internaciones,ingresos espontaneos,2008-10-01,16,16
CARANAVI,internaciones,ingresos espontaneos,2008-10-01,191,191
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2008-10-01,25,25
CHALLAPATA,internaciones,ingresos espontaneos,2008-10-01,84,84
CHAQUI,internaciones,ingresos espontaneos,2008-10-01,3,3
CHARAGUA,internaciones,ingresos espontaneos,2008-10-01,129,129
CHARAÑA,internaciones,ingresos espontaneos,2008-10-01,1,1
CHAYANTA,internaciones,ingresos espontaneos,2008-10-01,15,15
CHIMORE,internaciones,ingresos espontaneos,2008-10-01,7,7
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2008-10-01,12,12
CHUMA,internaciones,ingresos espontaneos,2008-10-01,1,1
CLIZA,internaciones,ingresos espontaneos,2008-10-01,46,46
COBIJA,internaciones,ingresos espontaneos,2008-10-01,359,359
COCHABAMBA,internaciones,ingresos espontaneos,2008-10-01,7259,7259
COLCAPIRHUA,internaciones,ingresos espontaneos,2008-10-01,165,165
"COLCHA ""K""",internaciones,ingresos espontaneos,2008-10-01,1,1
COLLANA,internaciones,ingresos espontaneos,2008-10-01,1,1
COLOMI,internaciones,ingresos espontaneos,2008-10-01,28,28
COLPA BELGICA,internaciones,ingresos espontaneos,2008-10-01,8,8
COLQUENCHA,internaciones,ingresos espontaneos,2008-10-01,3,3
COLQUIRI,internaciones,ingresos espontaneos,2008-10-01,31,31
COMARAPA,internaciones,ingresos espontaneos,2008-10-01,109,109
COMBAYA,internaciones,ingresos espontaneos,2008-10-01,1,1
CONCEPCION,internaciones,ingresos espontaneos,2008-10-01,66,66
COPACABANA,internaciones,ingresos espontaneos,2008-10-01,18,18
CORIPATA,internaciones,ingresos espontaneos,2008-10-01,13,13
CORO CORO,internaciones,ingresos espontaneos,2008-10-01,3,3
COROICO,internaciones,ingresos espontaneos,2008-10-01,100,100
COTAGAITA,internaciones,ingresos espontaneos,2008-10-01,25,25
COTOCA,internaciones,ingresos espontaneos,2008-10-01,127,127
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2008-10-01,54,54
CUEVO,internaciones,ingresos espontaneos,2008-10-01,5,5
CULPINA,internaciones,ingresos espontaneos,2008-10-01,50,50
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2008-10-01,16,16
DESAGUADERO,internaciones,ingresos espontaneos,2008-10-01,4,4
EL ALTO,internaciones,ingresos espontaneos,2008-10-01,2916,2916
EL PUENTE(STC),internaciones,ingresos espontaneos,2008-10-01,18,18
EL PUENTE(TJA),internaciones,ingresos espontaneos,2008-10-01,6,6
EL TORNO,internaciones,ingresos espontaneos,2008-10-01,155,155
EL VILLAR,internaciones,ingresos espontaneos,2008-10-01,9,9
ENTRE RIOS,internaciones,ingresos espontaneos,2008-10-01,24,24
ENTRE RIOS,internaciones,ingresos espontaneos,2008-10-01,32,32
EUCALIPTUS,internaciones,ingresos espontaneos,2008-10-01,5,5
EXALTACION,internaciones,ingresos espontaneos,2008-10-01,2,2
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2008-10-01,41,41
FILADELFIA,internaciones,ingresos espontaneos,2008-10-01,8,8
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2008-10-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2008-10-01,8,8
GUANAY,internaciones,ingresos espontaneos,2008-10-01,20,20
GUAQUI,internaciones,ingresos espontaneos,2008-10-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2008-10-01,448,448
GUTIERREZ,internaciones,ingresos espontaneos,2008-10-01,12,12
HUACARETA,internaciones,ingresos espontaneos,2008-10-01,21,21
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2008-10-01,1,1
HUACHACALLA,internaciones,ingresos espontaneos,2008-10-01,12,12
HUANUNI,internaciones,ingresos espontaneos,2008-10-01,34,34
HUARACAJE,internaciones,ingresos espontaneos,2008-10-01,5,5
ICHOCA,internaciones,ingresos espontaneos,2008-10-01,1,1
ICLA,internaciones,ingresos espontaneos,2008-10-01,15,15
INCAHUASI,internaciones,ingresos espontaneos,2008-10-01,25,25
INQUISIVI,internaciones,ingresos espontaneos,2008-10-01,5,5
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2008-10-01,24,24
IXIAMAS,internaciones,ingresos espontaneos,2008-10-01,27,27
JESUS DE MACHACA,internaciones,ingresos espontaneos,2008-10-01,5,5
LA ASUNTA,internaciones,ingresos espontaneos,2008-10-01,66,66
LA GUARDIA,internaciones,ingresos espontaneos,2008-10-01,157,157
LA PAZ,internaciones,ingresos espontaneos,2008-10-01,6495,6495
LAGUNILLAS,internaciones,ingresos espontaneos,2008-10-01,16,16
LAJA,internaciones,ingresos espontaneos,2008-10-01,7,7
LAS CARRERAS,internaciones,ingresos espontaneos,2008-10-01,4,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2008-10-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2008-10-01,195,195
LLICA,internaciones,ingresos espontaneos,2008-10-01,5,5
LURIBAY,internaciones,ingresos espontaneos,2008-10-01,4,4
MACHACAMARCA,internaciones,ingresos espontaneos,2008-10-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2008-10-01,5,5
MAGDALENA,internaciones,ingresos espontaneos,2008-10-01,83,83
MAIRANA,internaciones,ingresos espontaneos,2008-10-01,39,39
MAPIRI,internaciones,ingresos espontaneos,2008-10-01,16,16
MECAPACA,internaciones,ingresos espontaneos,2008-10-01,3,3
MINEROS,internaciones,ingresos espontaneos,2008-10-01,13,13
MIZQUE,internaciones,ingresos espontaneos,2008-10-01,45,45
MOJOCOYA,internaciones,ingresos espontaneos,2008-10-01,12,12
MONTEAGUDO,internaciones,ingresos espontaneos,2008-10-01,130,130
MONTERO,internaciones,ingresos espontaneos,2008-10-01,444,444
MOROCHATA,internaciones,ingresos espontaneos,2008-10-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2008-10-01,3,3
OCURI,internaciones,ingresos espontaneos,2008-10-01,18,18
OKINAWA,internaciones,ingresos espontaneos,2008-10-01,8,8
OMEREQUE,internaciones,ingresos espontaneos,2008-10-01,10,10
ORURO,internaciones,ingresos espontaneos,2008-10-01,2251,2251
PADILLA,internaciones,ingresos espontaneos,2008-10-01,73,73
PAILON,internaciones,ingresos espontaneos,2008-10-01,37,37
PALOS BLANCOS,internaciones,ingresos espontaneos,2008-10-01,64,64
PAMPA GRANDE,internaciones,ingresos espontaneos,2008-10-01,19,19
PAPEL PAMPA,internaciones,ingresos espontaneos,2008-10-01,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2008-10-01,52,52
PAZÑA,internaciones,ingresos espontaneos,2008-10-01,5,5
POCOATA,internaciones,ingresos espontaneos,2008-10-01,5,5
POCONA,internaciones,ingresos espontaneos,2008-10-01,18,18
POJO (CBBA),internaciones,ingresos espontaneos,2008-10-01,14,14
POOPO,internaciones,ingresos espontaneos,2008-10-01,9,9
PORCO,internaciones,ingresos espontaneos,2008-10-01,10,10
POROMA,internaciones,ingresos espontaneos,2008-10-01,19,19
PORONGO,internaciones,ingresos espontaneos,2008-10-01,11,11
PORTACHUELO,internaciones,ingresos espontaneos,2008-10-01,199,199
PORVENIR,internaciones,ingresos espontaneos,2008-10-01,8,8
POSTRER VALLE,internaciones,ingresos espontaneos,2008-10-01,2,2
POTOSI,internaciones,ingresos espontaneos,2008-10-01,1054,1054
PRESTO,internaciones,ingresos espontaneos,2008-10-01,8,8
PUCARA,internaciones,ingresos espontaneos,2008-10-01,2,2
PUCARANI,internaciones,ingresos espontaneos,2008-10-01,13,13
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-10-01,44,44
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-10-01,9,9
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2008-10-01,2,2
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-10-01,35,35
PUERTO RICO,internaciones,ingresos espontaneos,2008-10-01,15,15
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-10-01,83,83
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-10-01,166,166
PUNA,internaciones,ingresos espontaneos,2008-10-01,19,19
PUNATA,internaciones,ingresos espontaneos,2008-10-01,199,199
QUILLACOLLO,internaciones,ingresos espontaneos,2008-10-01,260,260
QUIME,internaciones,ingresos espontaneos,2008-10-01,10,10
RAVELO,internaciones,ingresos espontaneos,2008-10-01,3,3
REYES,internaciones,ingresos espontaneos,2008-10-01,37,37
RIBERALTA,internaciones,ingresos espontaneos,2008-10-01,716,716
ROBORE,internaciones,ingresos espontaneos,2008-10-01,100,100
RURRENABAQUE,internaciones,ingresos espontaneos,2008-10-01,142,142
SACABA,internaciones,ingresos espontaneos,2008-10-01,365,365
SACABAMBA,internaciones,ingresos espontaneos,2008-10-01,14,14
SACACA,internaciones,ingresos espontaneos,2008-10-01,20,20
SAIPINA,internaciones,ingresos espontaneos,2008-10-01,5,5
SAMAIPATA,internaciones,ingresos espontaneos,2008-10-01,23,23
SAN AGUSTIN,internaciones,ingresos espontaneos,2008-10-01,5,5
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-10-01,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-10-01,22,22
SAN BENITO,internaciones,ingresos espontaneos,2008-10-01,12,12
SAN BORJA,internaciones,ingresos espontaneos,2008-10-01,158,158
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-10-01,50,50
SAN CARLOS,internaciones,ingresos espontaneos,2008-10-01,126,126
SAN IGNACIO,internaciones,ingresos espontaneos,2008-10-01,75,75
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-10-01,436,436
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-10-01,74,74
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-10-01,75,75
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-10-01,168,168
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-10-01,128,128
SAN JULIAN,internaciones,ingresos espontaneos,2008-10-01,150,150
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-10-01,15,15
SAN LUCAS,internaciones,ingresos espontaneos,2008-10-01,42,42
SAN MATIAS,internaciones,ingresos espontaneos,2008-10-01,78,78
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-10-01,92,92
SAN PEDRO,internaciones,ingresos espontaneos,2008-10-01,13,13
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-10-01,10,10
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2008-10-01,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2008-10-01,55,55
SAN RAMON,internaciones,ingresos espontaneos,2008-10-01,34,34
SAN RAMON,internaciones,ingresos espontaneos,2008-10-01,33,33
SANTA ANA,internaciones,ingresos espontaneos,2008-10-01,94,94
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-10-01,8267,8267
SANTA ROSA,internaciones,ingresos espontaneos,2008-10-01,51,51
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-10-01,53,53
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-10-01,4,4
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2008-10-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-10-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2008-10-01,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2008-10-01,1,1
SENA,internaciones,ingresos espontaneos,2008-10-01,14,14
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-10-01,15,15
SIPE SIPE,internaciones,ingresos espontaneos,2008-10-01,51,51
SOPACHUY,internaciones,ingresos espontaneos,2008-10-01,18,18
SORACACHI,internaciones,ingresos espontaneos,2008-10-01,2,2
SORATA,internaciones,ingresos espontaneos,2008-10-01,36,36
SUCRE,internaciones,ingresos espontaneos,2008-10-01,3418,3418
TACACHI,internaciones,ingresos espontaneos,2008-10-01,2,2
TACACOMA,internaciones,ingresos espontaneos,2008-10-01,11,11
TACOPAYA,internaciones,ingresos espontaneos,2008-10-01,2,2
TAPACARI,internaciones,ingresos espontaneos,2008-10-01,1,1
TARABUCO,internaciones,ingresos espontaneos,2008-10-01,61,61
TARATA,internaciones,ingresos espontaneos,2008-10-01,11,11
TARIJA,internaciones,ingresos espontaneos,2008-10-01,1745,1745
TARVITA,internaciones,ingresos espontaneos,2008-10-01,50,50
TEOPONTE,internaciones,ingresos espontaneos,2008-10-01,4,4
TIAWANACU,internaciones,ingresos espontaneos,2008-10-01,11,11
TIPUANI,internaciones,ingresos espontaneos,2008-10-01,32,32
TIQUIPAYA,internaciones,ingresos espontaneos,2008-10-01,94,94
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-10-01,124,124
TOCO,internaciones,ingresos espontaneos,2008-10-01,4,4
TOLATA,internaciones,ingresos espontaneos,2008-10-01,7,7
TOLEDO,internaciones,ingresos espontaneos,2008-10-01,2,2
TOMINA,internaciones,ingresos espontaneos,2008-10-01,18,18
TORO TORO,internaciones,ingresos espontaneos,2008-10-01,57,57
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-10-01,26,26
TOTORA(ORR),internaciones,ingresos espontaneos,2008-10-01,1,1
TRIGAL,internaciones,ingresos espontaneos,2008-10-01,3,3
TRINIDAD,internaciones,ingresos espontaneos,2008-10-01,1438,1438
TUPIZA,internaciones,ingresos espontaneos,2008-10-01,135,135
UNCIA,internaciones,ingresos espontaneos,2008-10-01,21,21
URUBICHA,internaciones,ingresos espontaneos,2008-10-01,36,36
UYUNI,internaciones,ingresos espontaneos,2008-10-01,158,158
VACAS,internaciones,ingresos espontaneos,2008-10-01,15,15
VALLEGRANDE,internaciones,ingresos espontaneos,2008-10-01,144,144
VIACHA,internaciones,ingresos espontaneos,2008-10-01,87,87
VILA VILA,internaciones,ingresos espontaneos,2008-10-01,2,2
VILLA MONTES,internaciones,ingresos espontaneos,2008-10-01,236,236
VILLA RIVERO,internaciones,ingresos espontaneos,2008-10-01,11,11
VILLA SERRANO,internaciones,ingresos espontaneos,2008-10-01,30,30
VILLA TUNARI,internaciones,ingresos espontaneos,2008-10-01,312,312
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2008-10-01,20,20
VILLAZON,internaciones,ingresos espontaneos,2008-10-01,181,181
VINTO,internaciones,ingresos espontaneos,2008-10-01,139,139
VITICHI,internaciones,ingresos espontaneos,2008-10-01,4,4
WARNES,internaciones,ingresos espontaneos,2008-10-01,122,122
YACO,internaciones,ingresos espontaneos,2008-10-01,2,2
YACUIBA,internaciones,ingresos espontaneos,2008-10-01,702,702
YAMPARAEZ,internaciones,ingresos espontaneos,2008-10-01,17,17
YANACACHI,internaciones,ingresos espontaneos,2008-10-01,3,3
YAPACANI,internaciones,ingresos espontaneos,2008-10-01,436,436
YOTALA,internaciones,ingresos espontaneos,2008-10-01,26,26
ZUDAÑEZ,internaciones,ingresos espontaneos,2008-10-01,36,36
ACACIO,internaciones,ingresos espontaneos,2008-11-01,4,4
ACHACACHI,internaciones,ingresos espontaneos,2008-11-01,58,58
ACHOCALLA,internaciones,ingresos espontaneos,2008-11-01,6,6
AIQUILE,internaciones,ingresos espontaneos,2008-11-01,134,134
ALCALA,internaciones,ingresos espontaneos,2008-11-01,4,4
ANCORAIMES,internaciones,ingresos espontaneos,2008-11-01,10,10
ANDAMARCA,internaciones,ingresos espontaneos,2008-11-01,1,1
ANTEQUERA,internaciones,ingresos espontaneos,2008-11-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2008-11-01,6,6
APOLO,internaciones,ingresos espontaneos,2008-11-01,19,19
ARAMPAMPA,internaciones,ingresos espontaneos,2008-11-01,2,2
ARANI,internaciones,ingresos espontaneos,2008-11-01,32,32
ARQUE,internaciones,ingresos espontaneos,2008-11-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2008-11-01,203,203
ATOCHA,internaciones,ingresos espontaneos,2008-11-01,144,144
AYO AYO,internaciones,ingresos espontaneos,2008-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2008-11-01,55,55
BATALLAS,internaciones,ingresos espontaneos,2008-11-01,23,23
BAURES,internaciones,ingresos espontaneos,2008-11-01,13,13
BELEN DE ANDAMARCA,internaciones,ingresos espontaneos,2008-11-01,1,1
BERMEJO,internaciones,ingresos espontaneos,2008-11-01,230,230
BETANZOS,internaciones,ingresos espontaneos,2008-11-01,40,40
BOLIVAR,internaciones,ingresos espontaneos,2008-11-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2008-11-01,23,23
BUENA VISTA,internaciones,ingresos espontaneos,2008-11-01,21,21
CABEZAS,internaciones,ingresos espontaneos,2008-11-01,29,29
CAIROMA,internaciones,ingresos espontaneos,2008-11-01,8,8
"CAIZA ""D""",internaciones,ingresos espontaneos,2008-11-01,7,7
CAJUATA,internaciones,ingresos espontaneos,2008-11-01,27,27
CALACOTO,internaciones,ingresos espontaneos,2008-11-01,1,1
CALAMARCA,internaciones,ingresos espontaneos,2008-11-01,3,3
CAMARGO,internaciones,ingresos espontaneos,2008-11-01,236,236
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2008-11-01,5,5
CAMIRI,internaciones,ingresos espontaneos,2008-11-01,355,355
CAPINOTA,internaciones,ingresos espontaneos,2008-11-01,57,57
CARACOLLO,internaciones,ingresos espontaneos,2008-11-01,25,25
CARANAVI,internaciones,ingresos espontaneos,2008-11-01,203,203
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2008-11-01,33,33
CHACARILLA,internaciones,ingresos espontaneos,2008-11-01,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2008-11-01,77,77
CHAQUI,internaciones,ingresos espontaneos,2008-11-01,2,2
CHARAGUA,internaciones,ingresos espontaneos,2008-11-01,131,131
CHARAÑA,internaciones,ingresos espontaneos,2008-11-01,1,1
CHAYANTA,internaciones,ingresos espontaneos,2008-11-01,12,12
CHIMORE,internaciones,ingresos espontaneos,2008-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2008-11-01,79,79
CHUMA,internaciones,ingresos espontaneos,2008-11-01,7,7
CLIZA,internaciones,ingresos espontaneos,2008-11-01,50,50
COBIJA,internaciones,ingresos espontaneos,2008-11-01,291,291
COCHABAMBA,internaciones,ingresos espontaneos,2008-11-01,6946,6946
COLCAPIRHUA,internaciones,ingresos espontaneos,2008-11-01,141,141
"COLCHA ""K""",internaciones,ingresos espontaneos,2008-11-01,2,2
COLLANA,internaciones,ingresos espontaneos,2008-11-01,2,2
COLOMI,internaciones,ingresos espontaneos,2008-11-01,26,26
COLPA BELGICA,internaciones,ingresos espontaneos,2008-11-01,26,26
COLQUENCHA,internaciones,ingresos espontaneos,2008-11-01,3,3
COLQUIRI,internaciones,ingresos espontaneos,2008-11-01,23,23
COMARAPA,internaciones,ingresos espontaneos,2008-11-01,70,70
CONCEPCION,internaciones,ingresos espontaneos,2008-11-01,74,74
COPACABANA,internaciones,ingresos espontaneos,2008-11-01,19,19
CORIPATA,internaciones,ingresos espontaneos,2008-11-01,20,20
CORO CORO,internaciones,ingresos espontaneos,2008-11-01,5,5
COROICO,internaciones,ingresos espontaneos,2008-11-01,81,81
CORQUE,internaciones,ingresos espontaneos,2008-11-01,2,2
COTAGAITA,internaciones,ingresos espontaneos,2008-11-01,30,30
COTOCA,internaciones,ingresos espontaneos,2008-11-01,120,120
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2008-11-01,60,60
CUEVO,internaciones,ingresos espontaneos,2008-11-01,13,13
CULPINA,internaciones,ingresos espontaneos,2008-11-01,44,44
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2008-11-01,21,21
DESAGUADERO,internaciones,ingresos espontaneos,2008-11-01,4,4
EL ALTO,internaciones,ingresos espontaneos,2008-11-01,2658,2658
EL PUENTE(STC),internaciones,ingresos espontaneos,2008-11-01,24,24
EL PUENTE(TJA),internaciones,ingresos espontaneos,2008-11-01,9,9
EL TORNO,internaciones,ingresos espontaneos,2008-11-01,172,172
EL VILLAR,internaciones,ingresos espontaneos,2008-11-01,10,10
ENTRE RIOS,internaciones,ingresos espontaneos,2008-11-01,22,22
ENTRE RIOS,internaciones,ingresos espontaneos,2008-11-01,41,41
EUCALIPTUS,internaciones,ingresos espontaneos,2008-11-01,6,6
EXALTACION,internaciones,ingresos espontaneos,2008-11-01,5,5
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2008-11-01,46,46
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2008-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2008-11-01,1,1
GUANAY,internaciones,ingresos espontaneos,2008-11-01,25,25
GUAQUI,internaciones,ingresos espontaneos,2008-11-01,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2008-11-01,326,326
GUTIERREZ,internaciones,ingresos espontaneos,2008-11-01,15,15
HUACARETA,internaciones,ingresos espontaneos,2008-11-01,16,16
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2008-11-01,7,7
HUACHACALLA,internaciones,ingresos espontaneos,2008-11-01,3,3
HUANUNI,internaciones,ingresos espontaneos,2008-11-01,19,19
HUARACAJE,internaciones,ingresos espontaneos,2008-11-01,12,12
HUAYLLAMARCA,internaciones,ingresos espontaneos,2008-11-01,1,1
INCAHUASI,internaciones,ingresos espontaneos,2008-11-01,23,23
INQUISIVI,internaciones,ingresos espontaneos,2008-11-01,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2008-11-01,38,38
IXIAMAS,internaciones,ingresos espontaneos,2008-11-01,22,22
JESUS DE MACHACA,internaciones,ingresos espontaneos,2008-11-01,19,19
LA ASUNTA,internaciones,ingresos espontaneos,2008-11-01,10,10
LA GUARDIA,internaciones,ingresos espontaneos,2008-11-01,150,150
LA PAZ,internaciones,ingresos espontaneos,2008-11-01,6122,6122
LAGUNILLAS,internaciones,ingresos espontaneos,2008-11-01,18,18
LAJA,internaciones,ingresos espontaneos,2008-11-01,7,7
LAS CARRERAS,internaciones,ingresos espontaneos,2008-11-01,5,5
LLALLAGUA,internaciones,ingresos espontaneos,2008-11-01,200,200
LLICA,internaciones,ingresos espontaneos,2008-11-01,5,5
LURIBAY,internaciones,ingresos espontaneos,2008-11-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2008-11-01,4,4
MACHARETI,internaciones,ingresos espontaneos,2008-11-01,15,15
MAGDALENA,internaciones,ingresos espontaneos,2008-11-01,68,68
MAIRANA,internaciones,ingresos espontaneos,2008-11-01,31,31
MAPIRI,internaciones,ingresos espontaneos,2008-11-01,37,37
MECAPACA,internaciones,ingresos espontaneos,2008-11-01,4,4
MINEROS,internaciones,ingresos espontaneos,2008-11-01,13,13
MIZQUE,internaciones,ingresos espontaneos,2008-11-01,41,41
MOCOMOCO,internaciones,ingresos espontaneos,2008-11-01,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2008-11-01,17,17
MONTEAGUDO,internaciones,ingresos espontaneos,2008-11-01,106,106
MONTERO,internaciones,ingresos espontaneos,2008-11-01,486,486
MOROCHATA,internaciones,ingresos espontaneos,2008-11-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2008-11-01,1,1
OCURI,internaciones,ingresos espontaneos,2008-11-01,23,23
OMEREQUE,internaciones,ingresos espontaneos,2008-11-01,6,6
ORURO,internaciones,ingresos espontaneos,2008-11-01,1826,1826
PADILLA,internaciones,ingresos espontaneos,2008-11-01,75,75
PAILON,internaciones,ingresos espontaneos,2008-11-01,29,29
PALOS BLANCOS,internaciones,ingresos espontaneos,2008-11-01,76,76
PAMPA GRANDE,internaciones,ingresos espontaneos,2008-11-01,21,21
PASORAPA,internaciones,ingresos espontaneos,2008-11-01,4,4
PATACAMAYA,internaciones,ingresos espontaneos,2008-11-01,43,43
PAZÑA,internaciones,ingresos espontaneos,2008-11-01,1,1
POCOATA,internaciones,ingresos espontaneos,2008-11-01,7,7
POCONA,internaciones,ingresos espontaneos,2008-11-01,13,13
POJO (CBBA),internaciones,ingresos espontaneos,2008-11-01,10,10
POOPO,internaciones,ingresos espontaneos,2008-11-01,11,11
POROMA,internaciones,ingresos espontaneos,2008-11-01,14,14
PORONGO,internaciones,ingresos espontaneos,2008-11-01,28,28
PORTACHUELO,internaciones,ingresos espontaneos,2008-11-01,234,234
PORVENIR,internaciones,ingresos espontaneos,2008-11-01,15,15
POSTRER VALLE,internaciones,ingresos espontaneos,2008-11-01,4,4
POTOSI,internaciones,ingresos espontaneos,2008-11-01,1618,1618
PRESTO,internaciones,ingresos espontaneos,2008-11-01,6,6
PUCARANI,internaciones,ingresos espontaneos,2008-11-01,9,9
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-11-01,42,42
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-11-01,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2008-11-01,1,1
PUERTO PEREZ,internaciones,ingresos espontaneos,2008-11-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-11-01,49,49
PUERTO RICO,internaciones,ingresos espontaneos,2008-11-01,38,38
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-11-01,111,111
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-11-01,138,138
PUNA,internaciones,ingresos espontaneos,2008-11-01,16,16
PUNATA,internaciones,ingresos espontaneos,2008-11-01,196,196
QUILLACOLLO,internaciones,ingresos espontaneos,2008-11-01,232,232
QUIME,internaciones,ingresos espontaneos,2008-11-01,9,9
QUIRUSILLAS,internaciones,ingresos espontaneos,2008-11-01,1,1
RAVELO,internaciones,ingresos espontaneos,2008-11-01,6,6
REYES,internaciones,ingresos espontaneos,2008-11-01,34,34
RIBERALTA,internaciones,ingresos espontaneos,2008-11-01,702,702
ROBORE,internaciones,ingresos espontaneos,2008-11-01,112,112
RURRENABAQUE,internaciones,ingresos espontaneos,2008-11-01,157,157
SACABA,internaciones,ingresos espontaneos,2008-11-01,469,469
SACABAMBA,internaciones,ingresos espontaneos,2008-11-01,9,9
SACACA,internaciones,ingresos espontaneos,2008-11-01,23,23
SAIPINA,internaciones,ingresos espontaneos,2008-11-01,3,3
SAMAIPATA,internaciones,ingresos espontaneos,2008-11-01,29,29
