municipality,group,variable,month,Niños 1 a 4 años con 2da dosis de vitamina A,TOTAL
TOMINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,309,309
TORO TORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,232,232
TOTORA(CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,84,84
TOTORA(ORR),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,53,53
TRIGAL,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,20,20
TRINIDAD,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,293,293
TUPIZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,470,470
TURCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,42,42
UMALA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,22,22
UNCIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,730,730
URIONDO (A. CONCEPCION),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,74,74
UYUNI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,859,859
VACAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,156,156
VALLEGRANDE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,75,75
VIACHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,129,129
VILA VILA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,56,56
VILLA MONTES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,236,236
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,1,1
VILLA RIVERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,50,50
VILLA SERRANO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,205,205
VILLA TUNARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,191,191
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,164,164
VILLAZON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,308,308
VINTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,114,114
VITICHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,87,87
WALDO BALLIVIAN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,9,9
WARNES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,953,953
YACO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,49,49
YACUIBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,255,255
YAMPARAEZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,136,136
YANACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,12,12
YAPACANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,432,432
YOCALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,55,55
YOTALA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,85,85
YUNCHARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,115,115
ZUDAÑEZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-11-01,176,176
ACACIO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,85,85
ACHACACHI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,232,232
ACHOCALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,5,5
AIQUILE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,43,43
ALCALA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,27,27
ANCORAIMES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,39,39
ANDAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,34,34
ANTEQUERA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,22,22
ANZALDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,38,38
APOLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,79,79
ARAMPAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,212,212
ARANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,6,6
ARBIETO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,38,38
ARQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,98,98
ASCENCION DE GUARAYOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,243,243
ATOCHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,52,52
AUCAPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,18,18
AYATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,46,46
AYO AYO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,66,66
AZURDUY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,147,147
BATALLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,49,49
BAURES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,78,78
BELEN DE ANDAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,5,5
BELEN DE URMIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,19,19
BELLA FLOR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,16,16
BERMEJO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,233,233
BETANZOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,557,557
BOLIVAR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,229,229
BOLPEBRA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,1,1
BOYUIBE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,41,41
BUENA VISTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,140,140
CABEZAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,70,70
CAIROMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,26,26
"CAIZA ""D""",micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,129,129
CAJUATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,68,68
CALACOTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,16,16
CALAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,40,40
CAMARGO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,161,161
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,30,30
CAMIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,125,125
CAPINOTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,72,72
CAQUIAVIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,34,34
CARACOLLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,87,87
CARANAVI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,198,198
CARANGAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,1,1
CARAPARI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,42,42
CARIPUYO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,291,291
CARMEN RIVERO TORREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,12,12
CATACORA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,3,3
CHACARILLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,14,14
CHALLAPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,450,450
CHAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,141,141
CHARAGUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,95,95
CHARAÑA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,13,13
CHAYANTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,456,456
CHIMORE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,130,130
CHIPAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,30,30
CHOQUE COTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,28,28
CHUMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,41,41
CLIZA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,272,272
COBIJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,100,100
COCHABAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,914,914
COLCAPIRHUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,87,87
"COLCHA ""K""",micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,282,282
COLLANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,27,27
COLOMI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,121,121
COLPA BELGICA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,95,95
COLQUECHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,1373,1373
COLQUENCHA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,91,91
COLQUIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,226,226
COMANCHE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,25,25
COMARAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,200,200
COMBAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,19,19
CONCEPCION,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,38,38
COPACABANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,62,62
CORIPATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,45,45
CORO CORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,6,6
COROICO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,21,21
CORQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,46,46
COTAGAITA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,479,479
COTOCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,186,186
CUATRO CAÑADAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,87,87
CUEVO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,30,30
CULPINA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,322,322
CURAHUARA DE CARANGAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,11,11
CURVA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,8,8
DESAGUADERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,25,25
EL ALTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,2492,2492
EL CHORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,27,27
EL PUENTE(STC),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,55,55
EL PUENTE(TJA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,140,140
EL TORNO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,231,231
EL VILLAR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,28,28
ENTRE RIOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,77,77
ENTRE RIOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,177,177
ESMERALDA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,3,3
EUCALIPTUS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,37,37
EUREKA (SANTOS MERCADO),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,3,3
EXALTACION,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,18,18
FERNANDEZ ALONSO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,161,161
FILADELFIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,10,10
GENERAL SAAVEDRA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,240,240
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,47,47
GUANAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,66,66
GUAQUI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,17,17
GUAYARAMERIN,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,141,141
GUTIERREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,29,29
HUACARETA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,82,82
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,74,74
HUACHACALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,16,16
HUANUNI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,171,171
HUARACAJE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,84,84
HUAYLLAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,18,18
ICHOCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,49,49
ICLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,39,39
INCAHUASI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,294,294
INGAVI (HUMAITA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,1,1
INQUISIVI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,67,67
IRUPANA (VILLA DE LANZA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,75,75
IXIAMAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,32,32
JESUS DE MACHACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,69,69
LA ASUNTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,41,41
LA GUARDIA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,314,314
LA PAZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,10026,10026
LAGUNILLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,79,79
LAJA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,70,70
LAS CARRERAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,103,103
LICOMA PAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,9,9
LLALLAGUA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,50,50
LLICA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,99,99
LORETO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,32,32
LURIBAY,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,77,77
MACHACAMARCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,42,42
MACHARETI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,133,133
MAGDALENA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,66,66
MAIRANA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,61,61
MALLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,5,5
MAPIRI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,23,23
MECAPACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,31,31
MINEROS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,141,141
MIZQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,38,38
MOCOMOCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,59,59
MOJOCOYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,175,175
MONTEAGUDO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,258,258
MONTERO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,457,457
MORO MORO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,23,23
MOROCHATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,110,110
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,4,4
NAZACARA DE PACAJES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,5,5
OCURI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,416,416
OKINAWA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,61,61
OMEREQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,15,15
ORURO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,1751,1751
PADCAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,66,66
PADILLA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,128,128
PAILON,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,294,294
PALCA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,2,2
PALOS BLANCOS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,83,83
PAMPA AULLAGAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,22,22
PAMPA GRANDE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,34,34
PAPEL PAMPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,23,23
PASORAPA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,7,7
PATACAMAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,34,34
PAZÑA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,143,143
PELECHUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,27,27
POCOATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,947,947
POCONA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,15,15
POJO (CBBA),micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,27,27
POOPO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,41,41
PORCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,291,291
POROMA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,267,267
PORONGO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,109,109
PORTACHUELO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,162,162
PORVENIR,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,15,15
POSTRER VALLE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,9,9
POTOSI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,701,701
PRESTO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,124,124
PUCARA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,22,22
PUCARANI,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,124,124
PUERTO ACOSTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,72,72
PUERTO CARABUCO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,22,22
PUERTO GONZALO MORENO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,103,103
PUERTO PEREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,34,34
PUERTO QUIJARRO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,42,42
PUERTO RICO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,5,5
PUERTO SILES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,11,11
PUERTO SUAREZ,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,100,100
PUERTO VILLARROEL,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,264,264
PUNA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,626,626
PUNATA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,207,207
QUIABAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,3,3
QUILLACOLLO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,451,451
QUIME,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,21,21
QUIRUSILLAS,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,2,2
RAVELO,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,202,202
REYES,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,57,57
RIBERALTA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,269,269
ROBORE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,127,127
RURRENABAQUE,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,21,21
SABAYA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,78,78
SACABA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,782,782
SACABAMBA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,24,24
SACACA,micronutrientes,ninos 1 a 4 anos con 2da dosis de vitamina a,2006-12-01,290,290
